Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 20_level_0
212,David Fernández,es ESP,DF,Alcorcón,36,1985,33.9,1,0,0,17,17,1,8,49,15,,,1,Matches
213,Joaquín Fernández,es ESP,DF,Valladolid,25,1996,23.2,8,0,0,38,17,2,1,34,23,,,0,Matches
214,Raúl Fernández,es ESP,GK,Las Palmas,33,1988,28.0,3,0,0,1,6,0,0,1,1,,,0,Matches
215,Roberto Férnandez,es ESP,FW,Málaga,19,2002,15.2,0,0,0,27,18,9,2,1,5,,,0,Matches
216,Valery Fernández,es ESP,"MF,DF",Girona,21,1999,10.8,2,0,0,5,14,3,20,7,17,,,0,Matches
217,Fernando,es ESP,GK,Almería,31,1990,41.0,0,0,0,0,3,0,0,0,0,,,0,Matches
218,David Ferreiro,es ESP,"FW,MF",Huesca,33,1988,12.8,4,0,0,23,19,11,81,9,9,,,0,Matches
219,Franchu Feuillassier,ar ARG,MF,Eibar,23,1998,2.0,1,0,0,9,3,0,1,3,2,,,0,Matches
220,David Forniés,es ESP,DF,Alcorcón,30,1991,10.5,3,0,0,21,11,0,29,10,11,,,0,Matches
221,Hernâni Fortes,pt POR,"FW,MF",Las Palmas,29,1991,1.1,0,0,0,0,1,1,6,0,0,,,0,Matches
222,Hugo Fraile,es ESP,"MF,FW",Alcorcón,34,1987,13.2,3,1,0,17,9,3,108,7,7,,,0,Matches
223,Alejandro Francés,es ESP,DF,Zaragoza,18,2002,33.0,8,0,0,46,38,0,39,55,23,,,0,Matches
224,Iván Fresneda,es ESP,DF,Valladolid,16,2004,1.0,0,0,0,1,0,0,3,0,3,,,0,Matches
225,Aldair Fuentes,pe PER,MF,CF Fuenlabrada,23,1998,1.4,1,0,0,7,1,0,1,2,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Gabilondo,es ESP,"DF,MF",Real Sociedad B,22,1999,8.8,1,0,0,8,3,0,31,6,3,,,0,Matches
227,Adolfo Gaich,ar ARG,FW,Huesca,22,1999,10.8,5,1,1,35,22,3,2,4,3,,,0,Matches
228,Álex Gallar,es ESP,"MF,FW",Cartagena,29,1992,23.1,7,0,0,20,54,0,82,8,21,,,0,Matches
229,Enric Gallego,es ESP,FW,Tenerife,34,1986,25.7,8,0,0,90,18,22,8,9,13,,,0,Matches
230,Álex Gálvez,es ESP,DF,Ibiza,32,1989,8.0,4,2,2,16,6,1,3,10,15,,,0,Matches
231,Fran Gámez,es ESP,DF,Zaragoza,30,1991,34.3,9,1,1,30,19,2,123,38,63,,,1,Matches
232,Borja Garcés,es ESP,FW,Leganés,21,1999,14.6,4,0,0,25,29,6,2,0,4,,,0,Matches
233,Aitor García,es ESP,MF,Sporting Gijón,27,1994,28.2,5,0,0,27,23,8,60,34,26,,,0,Matches
234,Ale García,es ESP,MF,Las Palmas,18,2003,0.6,0,0,0,0,0,0,1,0,1,,,0,Matches
235,Aleix García,es ESP,MF,Girona,24,1997,35.2,7,0,0,34,26,1,257,46,36,,,0,Matches
236,Borja García,es ESP,MF,Girona,30,1990,21.2,3,1,0,9,56,2,46,13,6,,,0,Matches
237,César García,es ESP,FW,Sporting Gijón,21,1999,0.4,0,0,0,0,1,0,2,0,0,,,0,Matches
238,Fran García,es ESP,DF,Burgos,28,1992,11.7,3,0,0,18,7,1,39,19,24,,,0,Matches
239,Israel García,es ESP,MF,Alcorcón,17,2004,0.6,0,0,0,1,1,1,0,0,1,,,0,Matches
240,Lucho García,co COL,GK,Ponferradina,23,1998,6.0,1,0,0,0,2,0,0,1,0,,,0,Matches
241,Naim García,es ESP,"MF,FW",Leganés,19,2002,8.5,1,0,0,27,7,3,22,1,8,,,0,Matches
242,Pablo García,es ESP,DF,Sporting Gijón,21,2000,10.0,6,0,0,24,2,4,37,10,22,,,0,Matches
243,Pol García,es ESP,DF,Lugo,26,1995,0.8,0,0,0,1,1,0,0,5,0,,,0,Matches
244,Raúl García,es ESP,DF,Valladolid,32,1989,3.0,0,1,0,3,3,0,19,2,2,,,0,Matches
245,Garrido,es ESP,"FW,MF",Real Sociedad B,21,2000,5.9,0,0,0,3,11,0,5,2,2,,,0,Matches
246,Sékou Gassama,sn SEN,FW,Valladolid,26,1995,0.5,0,0,0,0,1,1,0,1,0,,,0,Matches
247,Sékou Gassama,sn SEN,FW,Málaga,26,1995,9.0,3,0,0,22,10,7,3,0,4,,,0,Matches
248,Gelabert,es ESP,"MF,FW",Mirandés,20,2000,6.6,3,0,0,7,16,0,6,4,4,,,0,Matches
249,Nacho Gil,es ESP,"MF,FW",Cartagena,25,1995,10.8,0,1,0,14,36,3,10,11,12,,,0,Matches
250,Óscar Gil,es ESP,DF,Amorebieta,26,1995,26.7,8,0,0,42,8,1,7,45,38,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Gilbert,es ESP,FW,Almería,22,1999,0.1,0,0,0,1,1,0,0,0,0,,,0,Matches
252,Álvaro Giménez,es ESP,FW,Zaragoza,30,1991,23.4,4,0,0,32,45,13,5,2,4,,,0,Matches
253,Jimmy Giraudon,fr FRA,DF,Leganés,29,1992,4.0,2,0,0,4,2,0,0,6,2,,,0,Matches
254,Antonio Glauder,ph PHI,DF,Eibar,25,1995,8.7,2,0,0,16,6,0,7,14,14,,,0,Matches
255,David Goldar,es ESP,DF,Ibiza,26,1994,34.9,7,0,0,42,28,1,2,33,11,,,0,Matches
256,Ernesto Gómez,es ESP,"MF,FW",Burgos,27,1994,12.4,2,0,0,8,25,8,29,14,11,,,0,Matches
257,Ernesto Gómez,es ESP,MF,Alcorcón,27,1994,0.4,0,0,0,0,1,0,3,0,1,,,0,Matches
258,Jonathan Gomez,us USA,"DF,MF",Real Sociedad B,17,2003,10.1,1,0,0,6,9,0,17,13,3,,,0,Matches
259,Victor Gomez,es ESP,DF,Málaga,21,2000,33.4,9,1,1,39,46,1,170,41,29,,,0,Matches
260,Adrián González,es ESP,"MF,FW",CF Fuenlabrada,33,1988,5.0,1,0,0,4,11,0,9,3,0,,,0,Matches
261,Adrián González,es ESP,MF,Zaragoza,33,1988,3.0,1,0,0,7,5,1,5,2,2,,,0,Matches
262,Bruno González,es ESP,DF,Leganés,31,1990,17.3,6,0,0,24,6,0,1,27,9,,,1,Matches
263,Bruno González,es ESP,DF,Valladolid,31,1990,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
264,Cristo González,es ESP,FW,Valladolid,23,1997,9.8,1,0,0,9,9,8,5,1,6,,,0,Matches
265,Ethyan González,es ESP,FW,Tenerife,19,2002,1.0,0,1,0,7,2,1,1,0,1,,,0,Matches
266,Fabio González,es ESP,MF,Las Palmas,24,1997,17.8,8,0,0,31,14,0,1,23,18,,,0,Matches
267,Iriome González,es ESP,FW,Lugo,34,1987,6.9,1,0,0,20,13,4,28,2,6,,,0,Matches
268,Mario González,es ESP,FW,Tenerife,25,1996,10.8,1,0,0,15,11,6,2,1,1,,,0,Matches
269,Roberto González,es ESP,"MF,FW",Las Palmas,20,2001,8.7,3,0,0,16,33,2,12,5,12,,,0,Matches
270,Sergio González,es ESP,"DF,MF",Tenerife,24,1997,18.4,4,0,0,19,28,1,7,25,17,,,0,Matches
271,Urko González,es ESP,DF,Real Sociedad B,20,2001,33.6,4,0,0,15,37,0,0,36,29,,,0,Matches
272,Nicolás Gorosito,ar ARG,DF,Alcorcón,32,1988,18.5,8,0,0,31,31,2,1,38,14,,,0,Matches
273,Ander Gorostidi,es ESP,MF,Alcorcón,25,1996,5.9,2,0,0,13,4,0,0,9,3,,,0,Matches
274,Paolo Gozzi Iweru,it ITA,"DF,MF",CF Fuenlabrada,20,2001,16.8,4,0,0,23,22,0,26,12,26,,,0,Matches
275,José Gragera,es ESP,MF,Sporting Gijón,20,2000,26.9,6,0,0,44,33,5,1,53,32,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Jaume Grau,es ESP,MF,Zaragoza,24,1997,8.2,4,0,0,17,0,0,5,10,13,,,0,Matches
277,Francisco Grimà Aguilera,es ESP,DF,Ibiza,34,1987,20.5,5,1,1,29,23,0,49,16,17,,,0,Matches
278,Marc Gual,es ESP,"FW,MF",Alcorcón,25,1996,8.6,0,1,0,7,13,1,5,2,3,,,0,Matches
279,Guillermo,es ESP,FW,Burgos,28,1993,20.8,1,0,0,22,42,16,18,5,10,,,0,Matches
280,Gerard Gumbau,es ESP,MF,Girona,26,1994,1.2,0,0,0,4,3,0,6,1,1,,,0,Matches
281,Gorka Guruzeta,es ESP,FW,Amorebieta,24,1996,28.1,4,0,0,53,35,39,40,8,17,,,0,Matches
282,Haissem Hassan,eg EGY,"MF,FW",Mirandés,19,2002,16.0,1,0,0,16,50,4,79,3,14,,,0,Matches
283,Carlos Hernández,es ESP,DF,Alcorcón,30,1990,14.4,4,0,0,24,12,3,0,21,14,,,0,Matches
284,Dani Hernández,ve VEN,GK,Tenerife,35,1985,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
285,Javi Hernández,es ESP,DF,Leganés,23,1998,38.9,10,0,0,60,53,7,79,41,32,,,0,Matches
286,Juan Hernández,es ESP,"MF,FW",Alcorcón,26,1994,14.3,1,0,0,10,21,5,96,3,4,,,0,Matches
287,Juan Hernández,es ESP,MF,Ponferradina,26,1994,3.4,1,0,0,3,3,2,8,0,1,,,0,Matches
288,Cristian Herrera,es ESP,"MF,FW",Ibiza,30,1991,23.9,2,0,0,23,22,5,71,8,10,,,0,Matches
289,Alfonso Herrero,es ESP,GK,Burgos,27,1994,27.7,1,0,0,0,7,0,0,0,0,,,0,Matches
290,Pablo Hervías,es ESP,MF,Valladolid,28,1993,0.8,0,0,0,0,3,0,14,2,2,,,0,Matches
291,Víctor Hugo García,ve VEN,DF,Alcorcón,27,1994,13.9,2,0,0,16,7,0,63,24,18,,,0,Matches
292,Robert Ibáñez,es ESP,"MF,FW",Leganés,28,1993,8.2,1,0,0,12,48,3,9,5,7,,,0,Matches
293,Juan Ibiza,es ESP,DF,Ibiza,25,1995,24.1,9,0,0,45,11,0,3,27,17,,,0,Matches
294,James Igbekeme,ng NGA,MF,Zaragoza,26,1995,6.3,2,0,0,9,7,0,8,5,7,,,0,Matches
295,Imanol,es ESP,"DF,MF",Mirandés,21,2000,33.4,4,0,0,20,32,11,194,30,26,,,0,Matches
296,Pablo Insua,es ESP,DF,Huesca,27,1993,18.9,5,0,0,26,10,1,3,22,18,,,0,Matches
297,Jon Irazábal,my MAS,DF,Amorebieta,24,1996,16.4,7,0,0,25,12,0,5,26,25,,,0,Matches
298,Mikel Iribas,es ESP,DF,CF Fuenlabrada,33,1988,30.4,12,0,0,37,38,0,137,30,28,,,0,Matches
299,Carlos Isaac,es ESP,DF,Oviedo,23,1998,17.0,6,1,1,17,23,2,48,21,19,,,0,Matches
300,Ismael,es ESP,MF,Málaga,20,2000,1.0,1,0,0,3,2,0,0,0,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Thierno Issiaga Barry,gn GUI,FW,Tenerife,21,2000,0.0,0,0,0,1,1,0,0,1,1,,,0,Matches
302,Jairo Izquierdo,es ESP,"DF,MF",Girona,27,1993,27.4,4,1,1,31,30,3,89,32,30,,,0,Matches
303,Jamelli,es ESP,MF,Tenerife,27,1993,15.7,2,0,0,24,19,1,33,17,12,,,0,Matches
304,Saidy Janko,gm GAM,"DF,MF",Valladolid,25,1995,7.0,1,0,0,6,6,0,32,5,2,,,0,Matches
305,Jano,es ESP,MF,CF Fuenlabrada,34,1986,0.6,0,0,0,0,0,0,1,1,1,,,0,Matches
306,Jesé,es ESP,"FW,MF",Las Palmas,28,1993,32.9,4,0,0,37,37,28,38,9,6,,,0,Matches
307,Álvaro Jiménez,es ESP,MF,Ibiza,26,1995,3.0,2,0,0,7,8,3,15,1,1,,,0,Matches
308,Dani Jiménez,es ESP,GK,Leganés,31,1990,12.3,0,0,0,0,0,0,0,1,0,,,0,Matches
309,Dani Jiménez,es ESP,GK,Alcorcón,31,1990,24.0,1,0,0,0,1,0,0,0,0,,,1,Matches
310,Javier Jiménez,es ESP,DF,Málaga,25,1996,22.0,5,0,0,25,12,1,92,23,31,,,0,Matches
311,Erik Jirka,sk SVK,"MF,FW",Oviedo,23,1997,6.8,3,0,0,12,10,6,12,4,2,,,0,Matches
312,Jony,es ESP,MF,Sporting Gijón,30,1991,2.4,0,0,0,1,4,0,29,3,0,,,0,Matches
313,Joselu,es ESP,FW,Lugo,30,1991,4.3,2,0,0,6,2,2,1,1,2,,,0,Matches
314,Josema,es ESP,DF,Valladolid,25,1996,3.1,0,0,0,5,2,0,2,4,6,,,0,Matches
315,Jozabed,es ESP,"MF,FW",Málaga,30,1991,21.1,9,0,0,18,22,5,88,22,11,,,0,Matches
316,Juande,es ESP,DF,Málaga,22,1999,19.8,2,0,0,16,14,1,0,28,7,,,0,Matches
317,Juanma,es ESP,DF,CF Fuenlabrada,38,1982,10.5,2,0,0,13,13,0,0,18,11,,,0,Matches
318,Juanma,es ESP,"FW,MF",Burgos,28,1993,27.2,2,0,0,24,48,16,14,19,15,,,0,Matches
319,Juanpe,es ESP,MF,Lugo,25,1996,15.3,5,1,0,34,18,1,10,19,24,,,0,Matches
320,Juanpe,es ESP,DF,Girona,30,1991,36.8,9,0,0,33,7,0,2,29,21,,,0,Matches
321,David Juncà,es ESP,"DF,MF",Girona,27,1993,11.5,1,1,0,19,10,1,33,10,16,,,0,Matches
322,Lago Junior,ci CIV,MF,Huesca,30,1990,3.8,0,0,0,7,9,2,9,1,2,,,0,Matches
323,Aboubakary Kanté,gm GAM,"FW,MF",CF Fuenlabrada,26,1994,14.7,2,1,0,26,15,10,1,4,4,,,0,Matches
324,Jon Karrikaburu,es ESP,FW,Real Sociedad B,18,2002,23.6,5,0,0,32,29,21,8,1,7,,,0,Matches
325,Andy Kawaya,be BEL,MF,Cartagena,24,1996,0.9,1,0,0,6,1,1,11,0,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Kaxe,es ESP,"FW,MF",Ponferradina,27,1994,0.2,0,0,0,0,1,0,1,0,0,,,0,Matches
327,Ibrahima Kebe,ml MLI,MF,Girona,20,2000,10.4,5,0,0,24,18,1,2,10,20,,,0,Matches
328,Brahim Konaté,fr FRA,MF,CF Fuenlabrada,25,1996,11.0,7,1,1,27,15,0,2,11,7,,,0,Matches
329,Iker Kortajarena,es ESP,MF,Real Sociedad B,21,2000,1.3,1,0,0,2,1,0,2,0,1,,,0,Matches
330,Vasyl Kravets,ua UKR,DF,Sporting Gijón,23,1997,31.5,8,1,1,40,19,2,192,35,36,,,0,Matches
331,Kuki,es ESP,MF,Ponferradina,23,1998,6.9,3,0,0,13,25,1,10,3,6,,,0,Matches
332,Alberto de la Bella,es ESP,DF,Cartagena,35,1985,12.4,1,0,0,11,17,0,27,12,13,,,0,Matches
333,César de la Hoz,es ESP,MF,Almería,29,1992,34.5,7,0,0,45,14,1,3,49,35,,,1,Matches
334,Javi Lara,es ESP,MF,Ibiza,35,1985,16.0,2,0,0,11,14,0,126,6,7,,,0,Matches
335,Larra,es ESP,"DF,MF",Amorebieta,23,1997,33.8,6,0,0,18,24,3,201,37,25,,,0,Matches
336,Pablo Larrea,es ESP,MF,Tenerife,27,1994,9.8,5,1,0,22,11,0,12,17,16,,,0,Matches
337,Gorka Larruzea,es ESP,MF,Amorebieta,28,1993,12.5,5,0,0,24,12,0,32,31,21,,,0,Matches
338,Daniel Lasure,es ESP,DF,Zaragoza,27,1994,0.6,0,0,0,0,0,0,3,2,1,,,0,Matches
339,Laure,es ESP,DF,Alcorcón,36,1985,26.9,7,1,0,34,28,0,56,34,32,,,0,Matches
340,Orest Lebedenko,ua UKR,DF,Lugo,22,1998,27.0,5,0,0,25,26,2,75,52,49,,,0,Matches
341,Álvaro Lemos,es ESP,DF,Las Palmas,28,1993,33.7,9,0,0,46,41,0,143,46,43,,,1,Matches
342,José León Bernal,es ESP,DF,Tenerife,26,1995,33.4,2,0,0,13,8,1,1,21,7,,,0,Matches
343,Iñaki León,es ESP,DF,CF Fuenlabrada,21,2000,0.4,1,0,0,1,0,0,0,0,0,,,0,Matches
344,Pedro León,es ESP,MF,CF Fuenlabrada,34,1986,36.1,11,0,0,39,42,5,288,25,28,,,0,Matches
345,Sergio León,es ESP,FW,Valladolid,32,1989,19.7,3,0,0,19,42,7,27,4,10,,,0,Matches
346,Bojan Letić,ba BIH,DF,Mirandés,28,1992,6.6,2,0,0,5,7,1,28,5,5,,,0,Matches
347,Raúl Lizoain,es ESP,GK,Mirandés,30,1991,39.0,1,0,0,0,16,0,0,1,2,,,0,Matches
348,Fernando Llorente,es ESP,FW,Eibar,36,1985,7.0,1,1,0,18,8,5,1,1,3,,,0,Matches
349,Julen Lobete,es ESP,"FW,MF",Real Sociedad B,20,2000,16.3,3,0,0,19,38,8,6,3,7,,,0,Matches
350,Enzo Loiodice,fr FRA,MF,Las Palmas,20,2000,17.1,7,1,1,37,37,1,5,22,22,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,David Lombán,es ESP,DF,Málaga,34,1987,18.5,3,0,0,14,5,0,0,26,11,,,0,Matches
352,Enzo Lombardo,fr FRA,MF,Huesca,24,1997,3.3,0,0,0,3,11,0,6,1,2,,,0,Matches
353,Adrián López,es ESP,FW,Málaga,33,1988,0.4,0,0,0,1,0,1,0,0,1,,,0,Matches
354,Álex López,es ESP,MF,Mirandés,24,1997,21.8,7,0,0,45,39,1,23,12,15,,,0,Matches
355,Andoni López,es ESP,"MF,DF",Amorebieta,25,1996,9.0,1,0,0,8,11,1,61,5,10,,,1,Matches
356,Borja López,es ESP,DF,Sporting Gijón,27,1994,13.7,2,0,0,12,14,1,3,14,8,,,0,Matches
357,Iago López,es ESP,DF,Mirandés,22,1999,10.6,1,0,0,11,11,1,21,16,8,,,0,Matches
358,Lluis López,es ESP,DF,Zaragoza,24,1997,21.9,4,0,0,21,9,0,1,19,13,,,1,Matches
359,Angel López Ramón,es ESP,DF,Zaragoza,18,2003,0.3,0,0,0,0,0,0,0,0,4,,,0,Matches
360,Roberto López,es ESP,"MF,FW",Real Sociedad B,21,2000,17.7,3,0,0,14,24,1,94,9,12,,,0,Matches
361,Dani Lorenzo,es ESP,MF,Málaga,18,2003,3.8,0,0,0,3,3,0,2,2,12,,,0,Matches
362,Markel Lozano,es ESP,"DF,MF",Amorebieta,25,1996,30.2,6,0,0,26,22,0,4,30,31,,,0,Matches
363,Pol Lozano,es ESP,MF,Girona,21,1999,20.9,6,0,0,48,23,0,5,23,22,,,0,Matches
364,Oier Luengo,es ESP,DF,Amorebieta,23,1997,27.2,7,1,1,48,41,0,2,47,19,,,2,Matches
365,José Luis Rodríguez,pa PAN,MF,Sporting Gijón,23,1998,24.1,4,0,0,23,37,7,94,13,25,,,0,Matches
366,Luismi,es ESP,MF,Oviedo,29,1992,25.1,8,0,0,42,28,0,5,36,26,,,0,Matches
367,Antonio Luna,es ESP,"DF,MF",Cartagena,30,1991,4.8,1,0,0,4,3,3,30,5,5,,,0,Matches
368,Jon Magunazelaia,es ESP,"FW,MF",Real Sociedad B,20,2001,13.5,1,0,0,21,17,6,9,3,2,,,0,Matches
369,Giorgi Makaridze,ge GEO,GK,Almería,31,1990,1.0,1,0,0,0,0,0,0,0,0,,,0,Matches
370,Filip Malbašić,rs SRB,FW,Burgos,28,1992,3.6,0,0,0,5,1,2,8,1,2,,,0,Matches
371,Kevin Manzano,es ESP,FW,CF Fuenlabrada,22,1999,0.2,0,0,0,2,0,0,1,0,0,,,0,Matches
372,Pablo Marín,es ESP,MF,Real Sociedad B,18,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
373,Diego Mariño,es ESP,GK,Sporting Gijón,31,1990,32.0,1,0,0,0,3,0,0,1,2,,,0,Matches
374,Unai Marino,es ESP,GK,Amorebieta,21,1999,9.0,0,0,0,0,0,0,0,0,0,,,0,Matches
375,Alejandro Marqués,ve VEN,FW,Mirandés,20,2000,10.3,4,0,0,29,7,3,2,2,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Unai Marrero,es ESP,GK,Real Sociedad B,19,2001,1.9,0,0,0,0,0,0,0,0,0,,,0,Matches
377,Martín,es ESP,MF,Mirandés,22,1999,3.1,1,0,0,1,0,0,17,3,0,,,0,Matches
378,Ander Martin,es ESP,"MF,DF",Real Sociedad B,20,2000,21.4,2,0,0,20,18,2,129,28,26,,,0,Matches
379,Andrés Martín,es ESP,MF,Tenerife,22,1999,7.2,1,0,0,6,14,1,14,7,10,,,0,Matches
380,Daniel Martín,es ESP,GK,Málaga,23,1998,28.0,3,0,0,0,7,0,0,0,0,,,0,Matches
381,Iván Martín,es ESP,MF,Girona,22,1999,9.4,0,0,0,9,11,0,10,7,4,,,0,Matches
382,Arnau Martinez,es ESP,"DF,MF",Girona,18,2003,34.8,2,0,0,26,88,7,63,32,57,,,0,Matches
383,Gabri Martínez,es ESP,MF,Girona,18,2003,1.6,0,0,0,1,1,1,7,3,0,,,0,Matches
384,Marc Martínez,es ESP,GK,Cartagena,31,1990,40.0,4,0,0,1,5,0,0,0,1,,,0,Matches
385,Pablo Martínez,es ESP,"MF,FW",Huesca,23,1998,10.2,4,0,0,23,7,4,16,13,9,,,0,Matches
386,Javi Martón,es ESP,FW,Real Sociedad B,22,1999,3.1,1,0,0,2,11,3,2,0,1,,,0,Matches
387,Iván Martos,es ESP,DF,Almería,24,1997,7.5,4,1,1,14,7,0,0,12,4,,,0,Matches
388,Jordi Masip,es ESP,GK,Valladolid,32,1989,23.0,0,0,0,0,1,0,0,1,0,,,0,Matches
389,Marc Mateu,es ESP,"MF,DF",Huesca,31,1990,34.8,6,1,0,19,44,12,299,23,23,,,1,Matches
390,Jose Matos,es ESP,"DF,MF",Burgos,26,1995,27.9,5,0,0,30,65,6,111,33,50,,,0,Matches
391,David Mayoral,es ESP,MF,Lugo,24,1997,1.6,0,0,0,4,2,0,0,2,3,,,0,Matches
392,Stéphane Mbia,cm CMR,MF,CF Fuenlabrada,35,1986,7.5,7,1,1,23,18,2,2,15,6,,,0,Matches
393,Javier Mecerreyes,es ESP,MF,Sporting Gijón,21,2000,0.3,1,0,0,2,0,0,0,0,0,,,0,Matches
394,Agus Medina,es ESP,MF,Ponferradina,26,1994,34.0,8,0,0,51,38,4,80,23,39,,,0,Matches
395,Claudio Medina,es ESP,FW,Burgos,27,1993,3.2,1,0,0,10,9,4,1,3,2,,,0,Matches
396,Kevin Medina,es ESP,MF,Málaga,20,2001,15.8,3,0,0,39,52,4,34,18,22,,,0,Matches
397,Jérémy Mellot,fr FRA,DF,Tenerife,27,1994,32.2,6,1,1,32,35,1,127,48,69,,,0,Matches
398,Claudio Mendes,gw GNB,FW,Las Palmas,20,2000,1.1,0,0,0,2,2,7,1,0,1,,,0,Matches
399,Nacho Méndez,my MAS,"MF,FW",Sporting Gijón,23,1998,12.5,4,0,0,31,14,0,9,13,13,,,0,Matches
400,Sabin Merino,es ESP,"MF,FW",Leganés,29,1992,5.4,2,0,0,6,9,1,10,1,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Sabin Merino,es ESP,"FW,MF",Zaragoza,29,1992,10.0,1,0,0,13,5,6,12,2,3,,,0,Matches
402,Maikel Mesa,es ESP,MF,Las Palmas,30,1991,6.4,5,0,0,16,17,1,1,5,3,,,0,Matches
403,Roque Mesa,es ESP,MF,Valladolid,32,1989,33.0,14,0,0,65,84,1,72,24,57,,,0,Matches
404,Víctor Meseguer,es ESP,MF,Mirandés,22,1999,35.2,10,1,1,63,73,3,12,47,39,,,0,Matches
405,Omenuke Mfulu,cd COD,MF,Las Palmas,27,1994,23.8,5,0,0,43,40,1,0,35,29,,,0,Matches
406,Míchel,es ESP,MF,Tenerife,33,1988,16.6,9,0,0,34,16,3,65,17,17,,,0,Matches
407,Javier Mier,es ESP,"MF,FW",Oviedo,22,1999,11.6,3,0,0,28,14,6,13,10,15,,,0,Matches
408,Florian Miguel,fr FRA,DF,Huesca,24,1996,33.0,8,0,0,62,42,5,62,54,30,,,0,Matches
409,Miki,es ESP,"MF,FW",Ibiza,24,1996,11.1,1,0,0,8,11,1,47,8,5,,,0,Matches
410,Bogdan Milovanov,ua UKR,DF,Sporting Gijón,23,1998,22.9,3,0,0,30,12,4,53,19,40,,,0,Matches
411,Ignasi Miquel,es ESP,DF,Huesca,28,1992,32.2,10,1,1,33,30,1,5,49,17,,,0,Matches
412,Dauda Mohammed,gh GHA,MF,Cartagena,23,1998,25.4,3,2,1,37,48,12,44,18,22,,,0,Matches
413,Alberto Moleiro,es ESP,"MF,FW",Las Palmas,17,2003,21.2,2,0,0,24,33,5,16,5,20,,,0,Matches
414,Arturo Molina,es ESP,MF,CF Fuenlabrada,25,1996,4.4,3,0,0,10,6,1,9,3,7,,,0,Matches
415,Manu Molina,es ESP,MF,Ibiza,29,1991,32.7,7,1,1,56,34,1,82,58,32,,,1,Matches
416,Mauro Molina,es ESP,FW,Ponferradina,19,2001,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
417,Victor Mollejo,es ESP,"MF,FW",Tenerife,20,2001,25.5,8,1,0,48,54,7,44,12,20,,,0,Matches
418,Monchu,es ESP,MF,Valladolid,21,1999,7.9,0,1,0,19,17,0,40,5,15,,,0,Matches
419,Joni Montiel,es ESP,MF,Oviedo,22,1998,6.2,5,0,0,12,13,0,48,4,6,,,0,Matches
420,Shaq Moore,us USA,DF,Tenerife,24,1996,11.3,2,0,0,22,14,3,52,15,13,,,0,Matches
421,Erik Morán,es ESP,MF,Ponferradina,30,1991,28.7,7,0,0,26,29,0,24,32,28,,,0,Matches
422,Jon Morcillo,es ESP,MF,Valladolid,22,1998,2.6,0,0,0,2,3,0,29,1,1,,,0,Matches
423,Javier Moreno,es ESP,DF,Oviedo,21,2000,0.5,0,0,0,0,0,0,0,1,0,,,0,Matches
424,Pablo Moreno,es ESP,FW,Girona,19,2002,3.5,1,0,0,4,12,3,3,0,2,,,0,Matches
425,Sergio Moreno,es ESP,FW,Amorebieta,22,1999,7.4,2,0,0,17,26,3,15,1,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Simón Moreno,es ESP,"MF,FW",Mirandés,24,1997,9.1,1,0,0,18,12,3,5,5,6,,,0,Matches
427,David Morillas,es ESP,DF,Ibiza,34,1986,23.2,6,0,0,19,20,0,77,30,21,,,0,Matches
