Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
193,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,28,1993,27.2,0,10,2,20.0,0.37,0.07,0.00,0.00,0,0,Matches,30,28,2449,1,1,0,12,0,0.00,0.04,0.04,0.00,0.04,0,60,45,0,53,27,35,,,0,,,,,,,,,,,,,,,22/23
194,Aleix García,es ESP,MF,Girona,25,1997,26.0,1,33,14,42.4,1.27,0.54,0.03,0.07,0,0,Matches,30,26,2337,5,6,1,1,0,0.04,0.19,0.23,0.04,0.23,0,13,30,1,180,30,20,,,0,,,,,,,,,,,,,,,22/23
195,Álvaro García,es ESP,MF,Rayo Vallecano,29,1992,31.9,5,52,21,40.4,1.63,0.66,0.10,0.24,0,0,Matches,35,34,2870,5,10,5,7,0,0.16,0.16,0.31,0.16,0.31,0,36,33,12,159,34,29,,,0,,,,,,,,,,,,,,,22/23
196,Borja García,es ESP,"MF,FW",Girona,31,1990,7.5,1,8,3,37.5,1.06,0.40,0.13,0.33,0,0,Matches,11,10,679,0,1,1,1,0,0.13,0.00,0.13,0.13,0.13,0,4,20,3,17,5,4,,,0,,,,,,,,,,,,,,,22/23
197,Carlos García,es ESP,DF,Cádiz,22,2000,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,25,1,1,0,0,0,0.00,3.60,3.60,0.00,3.60,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
198,Dani García,es ESP,MF,Athletic Club,32,1990,16.5,0,9,0,0.0,0.55,0.00,0.00,,0,0,Matches,25,18,1485,2,2,0,6,0,0.00,0.12,0.12,0.00,0.12,0,33,14,0,5,19,24,,,0,,,,,,,,,,,,,,,22/23
199,David García,es ESP,DF,Osasuna,28,1994,29.8,2,15,3,20.0,0.50,0.10,0.13,0.67,0,0,Matches,32,31,2680,0,2,2,8,1,0.07,0.00,0.07,0.07,0.07,0,54,15,0,2,48,18,,,0,,,,,,,,,,,,,,,22/23
200,Eric García,es ESP,"DF,MF",Barcelona,21,2001,15.7,1,7,1,14.3,0.44,0.06,0.14,1.00,0,0,Matches,24,15,1417,0,1,1,3,0,0.06,0.00,0.06,0.06,0.06,0,18,8,0,0,17,17,,,0,,,,,,,,,,,,,,,22/23
201,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,37.9,2,30,11,36.7,0.79,0.29,0.07,0.18,0,0,Matches,38,38,3407,3,5,2,1,0,0.05,0.08,0.13,0.05,0.13,0,23,26,3,156,45,54,,,0,,,,,,,,,,,,,,,22/23
202,Joan García,es ESP,GK,Espanyol,21,2001,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,3.00,4,1,25.0,0,1,0,0,0.0,1,0,0,0.0,22/23
203,Raúl García,es ESP,"MF,FW",Athletic Club,36,1986,10.7,2,51,14,27.5,4.75,1.30,0.04,0.14,0,0,Matches,35,6,967,3,5,2,4,0,0.19,0.28,0.47,0.19,0.47,0,14,19,8,13,6,8,,,0,,,,,,,,,,,,,,,22/23
204,Rubén García,es ESP,"MF,FW",Osasuna,29,1993,12.9,2,20,4,20.0,1.55,0.31,0.10,0.50,0,0,Matches,29,11,1159,2,4,2,2,0,0.16,0.16,0.31,0.16,0.31,0,14,17,1,79,10,11,,,0,,,,,,,,,,,,,,,22/23
205,Unai García,es ESP,DF,Osasuna,30,1992,19.0,0,5,2,40.0,0.26,0.11,0.00,0.00,0,0,Matches,21,20,1713,1,1,0,6,1,0.00,0.05,0.05,0.00,0.05,0,22,4,0,3,19,13,,,0,,,,,,,,,,,,,,,22/23
206,Felix Garreta,es ESP,DF,Real Betis,18,2004,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,1,0,0,1,0,,,0,,,,,,,,,,,,,,,22/23
207,Aleix Garrido,es ESP,MF,Barcelona,18,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,,,0,,,,,,,,,,,,,,,22/23
208,Sékou Gassama,sn SEN,FW,Valladolid,27,1995,0.4,0,2,0,0.0,5.00,0.00,0.00,,0,0,Matches,1,0,36,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
209,Gavi,es ESP,"MF,FW",Barcelona,17,2004,28.1,2,28,8,28.6,1.00,0.28,0.07,0.25,0,0,Matches,36,30,2531,4,6,2,10,0,0.07,0.14,0.21,0.07,0.21,0,74,72,9,39,19,33,,,0,,,,,,,,,,,,,,,22/23
210,Paulo Gazzaniga,ar ARG,GK,Girona,30,1992,28.0,0,0,0,,0.00,0.00,,,0,0,Matches,28,28,2520,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,6,0,0,0,0,,,0,37,1.32,124,90,70.2,11,8,9,4,14.3,4,1,1,20.0,22/23
211,Bryan Gil,es ESP,MF,Sevilla,21,2001,10.2,2,17,4,23.5,1.67,0.39,0.12,0.50,0,0,Matches,17,10,918,2,4,2,4,0,0.20,0.20,0.39,0.20,0.39,0,18,21,3,29,8,10,,,0,,,,,,,,,,,,,,,22/23
212,David Gil,es ESP,GK,Cádiz,28,1994,4.0,0,0,0,,0.00,0.00,,,0,0,Matches,4,4,360,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,5,1.25,23,18,78.3,1,1,2,1,25.0,1,0,0,0.0,22/23
213,Óscar Gil,es ESP,DF,Espanyol,25,1997,28.4,0,12,2,16.7,0.42,0.07,0.00,0.00,0,0,Matches,33,31,2559,1,1,0,14,0,0.00,0.04,0.04,0.00,0.04,0,53,38,0,37,35,38,,,0,,,,,,,,,,,,,,,22/23
214,Álvaro Giménez,es ESP,"FW,MF",Cádiz,31,1991,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,17,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,1,0,0,0,,,0,,,,,,,,,,,,,,,22/23
215,Dani Gómez,es ESP,FW,Espanyol,24,1998,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,8,0,88,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,3,2,4,2,1,1,,,0,,,,,,,,,,,,,,,22/23
216,Maxi Gómez,uy URU,FW,Valencia,25,1996,1.2,0,3,0,0.0,2.50,0.00,0.00,,0,0,Matches,3,0,108,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,3,1,0,0,0,,,0,,,,,,,,,,,,,,,22/23
217,Moi Gómez,es ESP,MF,Osasuna,28,1994,27.3,3,19,9,47.4,0.70,0.33,0.16,0.33,0,0,Matches,33,28,2453,2,5,3,5,0,0.11,0.07,0.18,0.11,0.18,0,14,26,1,115,10,16,,,0,,,,,,,,,,,,,,,22/23
218,Papu Gómez,ar ARG,MF,Sevilla,34,1988,11.8,1,20,6,30.0,1.69,0.51,0.05,0.17,0,0,Matches,19,11,1065,1,2,1,4,0,0.08,0.08,0.17,0.08,0.17,0,5,21,2,37,4,2,,,0,,,,,,,,,,,,,,,22/23
219,Sergi Gómez,es ESP,DF,Espanyol,30,1992,26.0,0,8,3,37.5,0.31,0.12,0.00,0.00,0,0,Matches,29,26,2339,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,0,9,8,0,3,30,17,,,0,,,,,,,,,,,,,,,22/23
220,Antonio Gomis,es ESP,GK,Atlético Madrid,19,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,6,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,1,15.00,1,0,0.0,0,0,0,0,,0,0,0,,22/23
221,Diego González,es ESP,DF,Elche,27,1995,10.6,0,6,0,0.0,0.56,0.00,0.00,,0,0,Matches,16,8,958,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,17,5,0,1,7,8,,,0,,,,,,,,,,,,,,,22/23
222,Édgar González,es ESP,DF,Real Betis,25,1997,19.7,0,9,3,33.3,0.46,0.15,0.00,0.00,0,0,Matches,25,18,1772,0,0,0,8,2,0.00,0.00,0.00,0.00,0.00,2,23,12,1,0,20,17,,,0,,,,,,,,,,,,,,,22/23
223,Giovanni González,uy URU,"DF,MF",Mallorca,27,1994,10.3,0,4,0,0.0,0.39,0.00,0.00,,0,0,Matches,15,9,926,2,2,0,5,0,0.00,0.19,0.19,0.00,0.19,0,16,17,1,20,7,8,,,0,,,,,,,,,,,,,,,22/23
224,Nicolás González,es ESP,MF,Valencia,20,2002,15.6,1,14,3,21.4,0.90,0.19,0.07,0.33,0,0,Matches,26,18,1405,1,2,1,2,0,0.06,0.06,0.13,0.06,0.13,0,33,13,0,3,17,14,,,1,,,,,,,,,,,,,,,22/23
225,Roberto González,es ESP,MF,Real Betis,21,2001,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,54,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,5,1,0,,,0,,,,,,,,,,,,,,,22/23
226,Andoni Gorosabel,es ESP,DF,Real Sociedad,25,1996,19.0,0,14,1,7.1,0.74,0.05,0.00,0.00,0,0,Matches,27,19,1708,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,25,17,0,41,17,27,,,0,,,,,,,,,,,,,,,22/23
227,José Gragera,es ESP,"MF,DF",Espanyol,21,2000,5.1,1,4,1,25.0,0.78,0.20,0.25,1.00,0,0,Matches,9,5,460,0,1,1,2,0,0.20,0.00,0.20,0.20,0.20,0,14,6,0,0,7,10,,,0,,,,,,,,,,,,,,,22/23
228,Ivo Grbić,hr CRO,GK,Atlético Madrid,26,1996,10.2,0,0,0,,0.00,0.00,,,0,0,Matches,12,10,922,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,0,,,0,12,1.17,48,36,75.0,6,3,1,2,20.0,3,0,0,0.0,22/23
229,Dominik Greif,sk SVK,GK,Mallorca,25,1997,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,3.00,8,5,62.5,0,0,1,0,0.0,0,0,0,,22/23
230,Clément Grenier,fr FRA,MF,Mallorca,31,1991,8.0,0,3,2,66.7,0.38,0.25,0.00,0.00,0,0,Matches,21,6,718,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0,22,12,0,36,6,8,,,0,,,,,,,,,,,,,,,22/23
231,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,31,1991,31.8,15,111,45,40.5,3.49,1.42,0.14,0.33,0,0,Matches,38,31,2859,16,31,15,2,0,0.47,0.50,0.98,0.47,0.98,0,22,41,11,129,23,33,,,0,,,,,,,,,,,,,,,22/23
232,Andrés Guardado,mx MEX,MF,Real Betis,35,1986,15.3,1,8,3,37.5,0.52,0.20,0.13,0.33,0,0,Matches,26,16,1373,1,2,1,7,0,0.07,0.07,0.13,0.07,0.13,0,16,10,0,8,22,26,,,0,,,,,,,,,,,,,,,22/23
233,Sergi Guardiola,es ESP,FW,Cádiz,31,1991,12.9,3,27,14,51.9,2.09,1.08,0.11,0.21,0,0,Matches,17,14,1165,0,3,3,2,0,0.23,0.00,0.23,0.23,0.23,0,7,21,11,14,3,6,,,0,,,,,,,,,,,,,,,22/23
234,Sergi Guardiola,es ESP,FW,Valladolid,31,1991,5.6,0,11,3,27.3,1.97,0.54,0.00,0.00,0,0,Matches,14,8,502,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,14,9,4,4,2,9,,,0,,,,,,,,,,,,,,,22/23
235,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,30,1991,30.9,3,33,7,21.2,1.07,0.23,0.09,0.43,0,0,Matches,34,31,2779,1,4,3,8,0,0.10,0.03,0.13,0.10,0.13,0,25,21,1,4,31,34,,,0,,,,,,,,,,,,,,,22/23
236,Javier Guerra,es ESP,MF,Valencia,19,2003,6.7,1,15,6,40.0,2.23,0.89,0.07,0.17,0,0,Matches,10,6,605,0,1,1,0,0,0.15,0.00,0.15,0.15,0.15,0,13,7,0,8,11,13,,,0,,,,,,,,,,,,,,,22/23
237,Ander Guevara,es ESP,MF,Real Sociedad,25,1997,2.5,0,1,0,0.0,0.41,0.00,0.00,,0,0,Matches,8,2,221,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,5,3,0,0,2,2,,,0,,,,,,,,,,,,,,,22/23
238,Pape Gueye,sn SEN,MF,Sevilla,23,1999,13.0,1,20,5,25.0,1.54,0.38,0.05,0.20,0,0,Matches,16,15,1171,3,4,1,6,3,0.08,0.23,0.31,0.08,0.31,2,30,34,1,18,23,22,,,0,,,,,,,,,,,,,,,22/23
239,Hugo Guillamón,es ESP,MF,Valencia,22,2000,18.1,1,4,2,50.0,0.22,0.11,0.00,0.00,1,1,Matches,25,19,1632,4,5,0,5,0,0.06,0.22,0.28,0.00,0.22,0,35,34,0,33,19,14,,,1,,,,,,,,,,,,,,,22/23
240,Gerard Gumbau,es ESP,MF,Elche,27,1994,30.4,1,47,18,38.3,1.55,0.59,0.02,0.06,0,0,Matches,35,31,2737,6,7,1,11,0,0.03,0.20,0.23,0.03,0.23,0,50,21,2,162,26,26,,,0,,,,,,,,,,,,,,,22/23
241,Gorka Guruzeta,es ESP,FW,Athletic Club,25,1996,15.8,6,50,19,38.0,3.17,1.20,0.12,0.32,0,0,Matches,30,17,1421,1,7,6,2,0,0.38,0.06,0.44,0.38,0.44,0,27,13,17,4,4,21,,,0,,,,,,,,,,,,,,,22/23
242,Raúl Guti,es ESP,MF,Elche,25,1996,12.4,0,20,8,40.0,1.61,0.64,0.00,0.00,0,0,Matches,28,12,1117,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,22,1,9,8,11,,,0,,,,,,,,,,,,,,,22/23
243,Miguel Gutiérrez,es ESP,"DF,MF",Girona,21,2001,26.6,2,17,4,23.5,0.64,0.15,0.12,0.50,0,0,Matches,34,27,2390,3,5,2,6,0,0.08,0.11,0.19,0.08,0.19,0,24,24,3,103,19,25,,,0,,,,,,,,,,,,,,,22/23
244,Munir El Haddadi,ma MAR,"MF,FW",Getafe,26,1995,12.8,3,32,10,31.3,2.50,0.78,0.09,0.30,0,0,Matches,28,10,1150,1,4,3,4,0,0.23,0.08,0.31,0.23,0.31,0,14,34,13,69,10,8,,,0,,,,,,,,,,,,,,,22/23
245,Dennis Hadžikadunić,ba BIH,DF,Mallorca,24,1998,6.8,0,5,1,20.0,0.73,0.15,0.00,0.00,0,0,Matches,8,7,614,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,1,0,0,3,6,,,0,,,,,,,,,,,,,,,22/23
246,Haissem Hassan,eg EGY,MF,Villarreal,20,2002,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,52,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,1,0,,,0,,,,,,,,,,,,,,,22/23
247,Eden Hazard,be BEL,FW,Real Madrid,31,1991,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,0,1,Matches,6,2,196,1,1,0,0,0,0.00,0.46,0.46,0.00,0.46,0,2,9,0,0,1,0,,,0,,,,,,,,,,,,,,,22/23
248,Luiz Henrique,br BRA,MF,Real Betis,21,2001,20.1,1,42,17,40.5,2.09,0.85,0.02,0.06,0,0,Matches,33,21,1807,3,4,1,6,0,0.05,0.15,0.20,0.05,0.20,0,25,39,5,31,14,33,,,0,,,,,,,,,,,,,,,22/23
249,Mario Hermoso,es ESP,DF,Atlético Madrid,27,1995,23.4,3,15,5,33.3,0.64,0.21,0.20,0.60,0,0,Matches,26,24,2110,2,5,3,7,2,0.13,0.09,0.21,0.13,0.21,2,27,13,2,16,19,15,,,0,,,,,,,,,,,,,,,22/23
250,Aridane Hernández,es ESP,DF,Osasuna,33,1989,19.9,0,5,1,20.0,0.25,0.05,0.00,0.00,0,0,Matches,23,20,1793,1,1,0,1,0,0.00,0.05,0.05,0.00,0.05,0,14,12,0,0,26,15,,,1,,,,,,,,,,,,,,,22/23
251,Javi Hernández,es ESP,DF,Girona,24,1998,12.4,1,16,6,37.5,1.29,0.48,0.06,0.17,0,0,Matches,25,13,1116,2,3,1,3,0,0.08,0.16,0.24,0.08,0.24,0,9,21,1,16,9,13,,,0,,,,,,,,,,,,,,,22/23
252,Luis Hernández,es ESP,DF,Cádiz,33,1989,35.0,0,7,1,14.3,0.20,0.03,0.00,0.00,0,0,Matches,35,35,3149,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,1,27,7,2,18,32,20,,,0,,,,,,,,,,,,,,,22/23
253,Mario Hernández,es ESP,DF,Rayo Vallecano,23,1999,1.1,0,2,0,0.0,1.75,0.00,0.00,,0,0,Matches,3,1,103,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,1,2,2,,,0,,,,,,,,,,,,,,,22/23
254,Jorge Herrando,es ESP,DF,Osasuna,21,2001,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,25,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
255,Ander Herrera,es ESP,MF,Athletic Club,32,1989,7.7,0,10,1,10.0,1.29,0.13,0.00,0.00,0,0,Matches,17,9,697,1,1,0,4,1,0.00,0.13,0.13,0.00,0.13,0,21,11,0,7,8,11,,,0,,,,,,,,,,,,,,,22/23
256,Sergio Herrera,es ESP,GK,Osasuna,29,1993,17.0,0,0,0,,0.00,0.00,,,0,0,Matches,17,17,1530,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,1,1,,,1,23,1.35,71,48,67.6,5,3,9,3,17.6,1,1,2,50.0,22/23
257,Yangel Herrera,ve VEN,MF,Girona,24,1998,10.7,2,24,8,33.3,2.24,0.75,0.08,0.25,0,0,Matches,20,12,963,2,4,2,4,0,0.19,0.19,0.37,0.19,0.37,0,34,21,3,19,4,9,,,0,,,,,,,,,,,,,,,22/23
258,Omar El Hilali,ma MAR,DF,Espanyol,18,2003,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,5,1,92,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,2,1,2,,,0,,,,,,,,,,,,,,,22/23
259,Martin Hongla,cm CMR,"DF,MF",Valladolid,24,1998,14.5,0,1,0,0.0,0.07,0.00,0.00,,0,0,Matches,16,15,1306,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00,1,21,3,2,6,11,12,,,0,,,,,,,,,,,,,,,22/23
260,Pablo Ibáñez,es ESP,MF,Osasuna,23,1998,11.8,0,20,6,30.0,1.69,0.51,0.00,0.00,0,0,Matches,25,12,1064,1,1,0,1,0,0.00,0.08,0.08,0.00,0.08,0,22,16,4,6,7,14,,,0,,,,,,,,,,,,,,,22/23
261,Iglesias,es ESP,DF,Getafe,24,1998,23.8,1,21,8,38.1,0.88,0.34,0.05,0.13,0,0,Matches,32,21,2146,0,1,1,7,0,0.04,0.00,0.04,0.04,0.04,0,44,21,2,86,24,36,,,0,,,,,,,,,,,,,,,22/23
262,Borja Iglesias,es ESP,FW,Real Betis,29,1993,26.3,15,61,28,45.9,2.32,1.07,0.16,0.36,5,6,Matches,35,29,2365,3,18,10,2,1,0.57,0.11,0.68,0.38,0.49,0,38,51,20,2,1,5,,,0,,,,,,,,,,,,,,,22/23
263,Asier Illarramendi,es ESP,MF,Real Sociedad,32,1990,12.0,1,12,3,25.0,1.00,0.25,0.08,0.33,0,0,Matches,24,13,1076,0,1,1,5,0,0.08,0.00,0.08,0.08,0.08,0,25,13,0,6,18,16,,,0,,,,,,,,,,,,,,,22/23
264,Alexander Isak,se SWE,FW,Real Sociedad,22,1999,1.7,1,3,1,33.3,1.78,0.59,0.33,1.00,0,0,Matches,2,2,152,0,1,1,0,0,0.59,0.00,0.59,0.59,0.59,0,1,0,0,2,0,1,,,0,,,,,,,,,,,,,,,22/23
265,Isco,es ESP,"MF,FW",Sevilla,30,1992,8.9,0,4,1,25.0,0.45,0.11,0.00,0.00,0,0,Matches,12,10,799,2,2,0,5,0,0.00,0.23,0.23,0.00,0.23,0,11,34,6,19,9,9,,,0,,,,,,,,,,,,,,,22/23
266,Diego Iturralde,es ESP,DF,Sevilla,19,2003,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,45,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,1,0,1,0,0,,,0,,,,,,,,,,,,,,,22/23
267,Nicolas Jackson,sn SEN,FW,Villarreal,21,2001,17.8,12,41,23,56.1,2.31,1.30,0.29,0.52,0,0,Matches,26,16,1598,4,16,12,6,1,0.68,0.23,0.90,0.68,0.90,1,32,26,13,5,2,11,,,0,,,,,,,,,,,,,,,22/23
268,Adnan Januzaj,be BEL,MF,Sevilla,27,1995,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,47,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,1,1,0,,,0,,,,,,,,,,,,,,,22/23
269,Joaquín,es ESP,MF,Real Betis,41,1981,5.5,0,8,3,37.5,1.45,0.54,0.00,0.00,0,0,Matches,22,2,496,2,2,0,2,0,0.00,0.36,0.36,0.00,0.36,0,1,8,1,31,3,4,,,0,,,,,,,,,,,,,,,22/23
270,Frenkie de Jong,nl NED,MF,Barcelona,25,1997,28.2,2,18,11,61.1,0.64,0.39,0.11,0.18,0,0,Matches,33,29,2534,4,6,2,3,0,0.07,0.14,0.21,0.07,0.21,0,33,34,1,36,34,26,,,0,,,,,,,,,,,,,,,22/23
271,Joan Jordán,es ESP,MF,Sevilla,28,1994,17.7,0,13,3,23.1,0.73,0.17,0.00,0.00,0,0,Matches,23,19,1592,1,1,0,8,0,0.00,0.06,0.06,0.00,0.06,0,32,10,0,8,16,18,,,0,,,,,,,,,,,,,,,22/23
272,Josan,es ESP,"DF,MF",Elche,32,1989,12.0,1,6,3,50.0,0.50,0.25,0.17,0.33,0,0,Matches,26,9,1078,3,4,1,3,0,0.08,0.25,0.33,0.08,0.33,0,10,18,5,48,7,19,,,0,,,,,,,,,,,,,,,22/23
273,Willian José,br BRA,FW,Real Betis,30,1991,8.1,2,21,7,33.3,2.59,0.86,0.05,0.14,1,1,Matches,28,6,731,1,3,1,1,0,0.25,0.12,0.37,0.12,0.25,0,9,6,3,4,1,6,,,0,,,,,,,,,,,,,,,22/23
274,Joselu,es ESP,FW,Espanyol,32,1990,33.2,16,92,38,41.3,2.77,1.14,0.12,0.29,5,5,Matches,34,33,2990,2,18,11,2,0,0.48,0.06,0.54,0.33,0.39,0,25,69,26,18,8,11,,,0,,,,,,,,,,,,,,,22/23
275,Juanmi,es ESP,MF,Real Betis,29,1993,10.3,4,18,8,44.4,1.75,0.78,0.22,0.50,0,0,Matches,22,9,925,0,4,4,3,0,0.39,0.00,0.39,0.39,0.39,0,15,21,15,0,4,10,,,0,,,,,,,,,,,,,,,22/23
276,Juanpe,es ESP,DF,Girona,31,1991,15.8,1,5,1,20.0,0.32,0.06,0.20,1.00,0,0,Matches,19,17,1426,0,1,1,3,0,0.06,0.00,0.06,0.06,0.06,0,11,2,0,3,9,13,,,0,,,,,,,,,,,,,,,22/23
277,Lago Junior,ci CIV,"FW,MF",Mallorca,31,1990,0.6,0,2,1,50.0,3.46,1.73,0.00,0.00,0,0,Matches,5,0,52,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,2,0,0,,,0,,,,,,,,,,,,,,,22/23
278,Vinicius Júnior,br BRA,FW,Real Madrid,22,2000,31.4,10,77,36,46.8,2.45,1.15,0.13,0.28,0,0,Matches,33,32,2823,9,19,10,10,1,0.32,0.29,0.61,0.32,0.61,0,47,122,23,67,6,23,,,0,,,,,,,,,,,,,,,22/23
279,Filip Jørgensen,dk DEN,GK,Villarreal,20,2002,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,1.50,6,3,50.0,0,1,1,0,0.0,0,0,0,,22/23
280,Tino Kadewere,zw ZIM,"FW,MF",Mallorca,26,1996,6.0,1,19,6,31.6,3.15,1.00,0.05,0.17,0,0,Matches,15,5,542,0,1,1,1,0,0.17,0.00,0.17,0.17,0.17,0,6,3,5,7,2,3,,,0,,,,,,,,,,,,,,,22/23
281,Kaiky,br BRA,DF,Almería,18,2004,6.5,0,1,0,0.0,0.15,0.00,0.00,,0,0,Matches,13,7,581,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,7,3,0,1,9,5,,,0,,,,,,,,,,,,,,,22/23
282,Lee Kang-in,kr KOR,"MF,FW",Mallorca,21,2001,31.4,6,46,14,30.4,1.47,0.45,0.13,0.43,0,0,Matches,36,33,2823,6,12,6,10,0,0.19,0.19,0.38,0.19,0.38,0,51,61,2,200,12,25,,,0,,,,,,,,,,,,,,,22/23
283,Jon Karrikaburu,es ESP,FW,Real Sociedad,19,2002,1.0,0,5,1,20.0,4.84,0.97,0.00,0.00,0,0,Matches,6,0,93,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,4,3,1,0,0,,,0,,,,,,,,,,,,,,,22/23
284,Kenedy,br BRA,FW,Valladolid,26,1996,3.1,0,6,3,50.0,1.96,0.98,0.00,0.00,0,0,Matches,12,2,275,1,1,0,3,0,0.00,0.33,0.33,0.00,0.33,0,9,2,0,5,1,2,,,0,,,,,,,,,,,,,,,22/23
285,Franck Kessié,ci CIV,MF,Barcelona,25,1996,11.0,1,15,3,20.0,1.36,0.27,0.07,0.33,0,0,Matches,28,7,990,1,2,1,4,0,0.09,0.09,0.18,0.09,0.18,0,17,16,3,5,12,10,,,0,,,,,,,,,,,,,,,22/23
286,Kiké,es ESP,FW,Osasuna,32,1989,11.3,2,42,12,28.6,3.70,1.06,0.02,0.08,1,1,Matches,35,7,1021,0,2,1,5,0,0.18,0.00,0.18,0.09,0.09,0,26,26,6,6,1,3,,,0,,,,,,,,,,,,,,,22/23
287,Justin Kluivert,nl NED,"FW,MF",Valencia,23,1999,16.1,6,44,17,38.6,2.74,1.06,0.11,0.29,1,1,Matches,26,15,1447,0,6,5,4,0,0.37,0.00,0.37,0.31,0.31,0,24,19,10,64,6,13,,,0,,,,,,,,,,,,,,,22/23
288,Koke,es ESP,MF,Atlético Madrid,30,1992,28.3,0,16,1,6.3,0.57,0.04,0.00,0.00,0,0,Matches,33,30,2545,3,3,0,4,0,0.00,0.11,0.11,0.00,0.11,0,20,27,1,23,19,38,,,0,,,,,,,,,,,,,,,22/23
289,Luca Koleosho,it ITA,MF,Espanyol,17,2004,0.7,1,1,1,100.0,1.53,1.53,1.00,1.00,0,0,Matches,4,0,59,0,1,1,0,0,1.53,0.00,1.53,1.53,1.53,0,1,0,1,3,0,2,,,0,,,,,,,,,,,,,,,22/23
