Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 18_level_0
194,Bambo Diaby,sn SEN,DF,Granada,27,1997,5.5,0,3,0,0.0,0.55,0.00,0.00,,0,0,Matches
195,Moussa Diakité,ml MLI,MF,Cádiz,21,2003,30.2,2,29,5,17.2,0.96,0.17,0.07,0.40,0,0,Matches
196,Baila Diallo,fr FRA,DF,Granada,24,2001,28.3,0,17,2,11.8,0.60,0.07,0.00,0.00,0,0,Matches
197,Selu Diallo,es ESP,"MF,FW",Cultural Leonesa,21,2003,18.3,0,21,5,23.8,1.15,0.27,0.00,0.00,0,0,Matches
198,Siren Diao,es ESP,FW,Mirandés,20,2005,3.4,0,7,3,42.9,2.09,0.89,0.00,0.00,0,0,Matches
199,Youssouf Diarra,ml MLI,MF,Cádiz,26,1998,17.6,1,15,3,20.0,0.85,0.17,0.07,0.33,0,0,Matches
200,Amadou Diawara,gn GUI,MF,Leganés,28,1997,38.3,3,21,9,42.9,0.55,0.23,0.10,0.22,1,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Daniel Díaz,es ESP,"MF,FW",Real Sociedad B,19,2006,13.1,4,32,16,50.0,2.44,1.22,0.06,0.13,2,3,Matches
202,Diego Diaz,es ESP,FW,Racing Sant,20,2005,0.3,0,2,0,0.0,6.00,0.00,0.00,,0,0,Matches
203,Juan Díaz,es ESP,DF,Cádiz,19,2006,9.4,0,2,0,0.0,0.21,0.00,0.00,,0,0,Matches
204,Diego,es ESP,FW,Leganés,25,2000,20.0,4,42,15,35.7,2.10,0.75,0.05,0.13,2,2,Matches
205,Babacar Diocou,es ESP,"FW,MF",Granada,20,2005,5.6,1,10,4,40.0,1.77,0.71,0.10,0.25,0,0,Matches
206,Marc Domenech,es ESP,FW,Ceuta,19,2006,2.0,1,2,2,100.0,0.99,0.99,0.50,0.50,0,0,Matches
207,Marc Domènech,es ESP,MF,FC Andorra,22,2002,25.4,2,31,10,32.3,1.22,0.39,0.06,0.20,0,0,Matches
208,Jerónimo Domina,ar ARG,"MF,FW",Cádiz,19,2005,2.3,0,5,2,40.0,2.13,0.85,0.00,0.00,0,0,Matches
209,Joaquín Domingo,es ESP,DF,Albacete,19,2006,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
210,Mario Dominguez,es ESP,FW,Valladolid,16,2009,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
211,Josué Dorrio,es ESP,MF,Málaga,31,1994,3.4,0,6,2,33.3,1.76,0.59,0.00,0.00,0,0,Matches
212,Carlos Dotor,es ESP,"MF,FW",Málaga,24,2001,26.2,1,29,7,24.1,1.10,0.27,0.03,0.14,0,0,Matches
213,Marc-Olivier Doué,fr FRA,MF,Castellón,24,2000,9.5,3,15,5,33.3,1.58,0.53,0.20,0.60,0,0,Matches
214,Jonathan Dubasin,be BEL,"MF,FW",Sporting Gijón,25,2000,32.5,16,61,26,42.6,1.88,0.80,0.16,0.38,6,6,Matches
215,Duk,cv CPV,"MF,FW",Leganés,25,2000,26.8,4,45,19,42.2,1.68,0.71,0.09,0.21,0,0,Matches
216,Stefan Džodić,rs SRB,MF,Almería,20,2005,23.7,1,25,4,16.0,1.05,0.17,0.04,0.25,0,0,Matches
217,Jon Eceizabarrena,es ESP,MF,Real Sociedad B,20,2005,12.2,0,14,2,14.3,1.14,0.16,0.00,0.00,0,0,Matches
218,Zakaria Eddahchouri,nl NED,FW,Dep. La Coruña,25,2000,16.9,12,58,27,46.6,3.44,1.60,0.21,0.44,0,0,Matches
219,Rodrigo Ely,br BRA,DF,Almería,31,1993,9.7,0,8,2,25.0,0.82,0.21,0.00,0.00,0,0,Matches
220,Adri Embarba,es ESP,MF,Almería,33,1992,31.0,15,110,44,40.0,3.54,1.42,0.12,0.30,2,3,Matches
221,Sergi Enrich,es ESP,FW,Huesca,35,1990,18.4,4,31,13,41.9,1.68,0.71,0.13,0.31,0,0,Matches
222,Ramón Enríquez,es ESP,MF,Málaga,24,2001,2.4,0,0,0,,0.00,0.00,,,0,0,Matches
223,Simon Eriksson,se SWE,GK,Racing Sant,19,2006,6.0,0,0,0,,0.00,0.00,,,0,0,Matches
224,Vegard Erlien,no NOR,FW,Valladolid,27,1998,3.1,0,4,0,0.0,1.27,0.00,0.00,,0,0,Matches
225,Jordi Escobar,es ESP,FW,Huesca,23,2002,8.6,4,18,13,72.2,2.08,1.51,0.22,0.31,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Dani Escriche,es ESP,FW,Albacete,27,1998,9.1,2,17,9,52.9,1.87,0.99,0.12,0.22,0,0,Matches
227,Andy Escudero,es ESP,MF,Ceuta,26,1999,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
228,Sergio Escudero,es ESP,"DF,MF",Dep. La Coruña,35,1989,8.5,1,12,5,41.7,1.42,0.59,0.08,0.20,0,0,Matches
229,Estanis,es ESP,MF,Las Palmas,21,2003,8.1,4,21,12,57.1,2.58,1.48,0.19,0.33,0,0,Matches
230,Etienne Eto'o,cm CMR,FW,Mirandés,22,2002,1.2,0,4,1,25.0,3.33,0.83,0.00,0.00,0,0,Matches
231,Jokin Ezkieta,es ESP,GK,Racing Sant,28,1996,33.0,0,0,0,,0.00,0.00,,,0,0,Matches
232,Ismael Fadel,es ESP,DF,Castellón,21,2004,1.4,0,0,0,,0.00,0.00,,,0,0,Matches
233,Souleymane Faye,sn SEN,"FW,MF",Granada,22,2003,17.8,2,36,13,36.1,2.02,0.73,0.06,0.15,0,0,Matches
234,Guilherme Fernandes,pt POR,GK,Valladolid,24,2001,31.0,0,0,0,,0.00,0.00,,,0,0,Matches
235,Álex Fernández,es ESP,MF,Cádiz,32,1992,9.2,1,9,3,33.3,0.97,0.32,0.11,0.33,0,0,Matches
236,Álvaro Fernández,es ESP,GK,Dep. La Coruña,27,1998,22.0,0,0,0,,0.00,0.00,,,0,0,Matches
237,Andrés Fernández,es ESP,GK,Almería,38,1986,42.0,0,0,0,,0.00,0.00,,,0,0,Matches
238,Carlos Fernández,es ESP,FW,Mirandés,29,1996,29.4,16,66,27,40.9,2.24,0.92,0.15,0.37,6,6,Matches
239,Joaquín Fernández,es ESP,DF,Huesca,29,1996,0.5,0,1,0,0.0,2.09,0.00,0.00,,0,0,Matches
240,Marcos Fernández,es ESP,FW,Ceuta,22,2003,33.1,14,84,33,39.3,2.54,1.00,0.13,0.33,3,3,Matches
241,Martín Fernández,uy URU,MF,Albacete,24,2001,9.5,0,3,0,0.0,0.32,0.00,0.00,,0,0,Matches
242,Pelayo Fernandez,es ESP,DF,Cádiz,22,2003,9.0,1,6,1,16.7,0.67,0.11,0.17,1.00,0,0,Matches
243,Samuel Fernández,es ESP,DF,Dep. La Coruña,18,2007,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
244,Valery Fernández,es ESP,MF,Zaragoza,25,1999,10.8,0,4,0,0.0,0.37,0.00,0.00,,0,0,Matches
245,Juan Ferney Otero,co COL,"FW,MF",Sporting Gijón,30,1995,31.2,15,101,41,40.6,3.24,1.31,0.12,0.29,3,3,Matches
246,Andrés Ferrari,uy URU,FW,Sporting Gijón,22,2003,3.0,2,7,4,57.1,2.30,1.31,0.29,0.50,0,0,Matches
247,Pedro Fidel,es ESP,DF,Almería,18,2007,1.7,0,0,0,,0.00,0.00,,,0,0,Matches
248,Sebastián Figueredo,uy URU,"DF,MF",Leganés,23,2001,8.6,0,2,0,0.0,0.23,0.00,0.00,,0,0,Matches
249,Juan Flores,,DF,Granada,,,4.2,0,1,0,0.0,0.24,0.00,0.00,,0,0,Matches
250,Franck Fomeyem,cm CMR,DF,Córdoba,25,1999,13.0,0,3,0,0.0,0.23,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Quique Fornos,es ESP,DF,Cultural Leonesa,28,1997,7.9,0,0,0,,0.00,0.00,,,0,0,Matches
252,Aitor Fraga,es ESP,GK,Real Sociedad B,22,2003,31.0,0,1,0,0.0,0.03,0.00,0.00,,0,0,Matches
253,Santi Franco,,FW,Racing Sant,,,1.2,0,1,0,0.0,0.85,0.00,0.00,,0,0,Matches
254,Enric Franquesa,es ESP,DF,Leganés,28,1997,18.5,0,12,0,0.0,0.65,0.00,0.00,,0,0,Matches
255,Álvaro Martín de Frías,es ESP,MF,FC Andorra,24,2001,9.9,0,22,4,18.2,2.23,0.41,0.00,0.00,0,0,Matches
256,Adrián Fuentes,es ESP,FW,Córdoba,29,1996,30.1,14,88,35,39.8,2.93,1.16,0.16,0.40,0,0,Matches
257,Diego Fuentes,es ESP,MF,Racing Sant,21,2003,0.6,0,3,2,66.7,5.00,3.33,0.00,0.00,0,0,Matches
258,Manuel Fuster,es ESP,"MF,FW",Las Palmas,27,1997,35.2,7,63,21,33.3,1.79,0.60,0.11,0.33,0,0,Matches
259,Gabilondo,es ESP,DF,Málaga,26,1999,3.6,0,3,0,0.0,0.83,0.00,0.00,,0,0,Matches
260,Luka Gagnidze,ge GEO,MF,Granada,22,2003,1.5,0,2,0,0.0,1.29,0.00,0.00,,0,0,Matches
261,Pablo Galdames Millán,cl CHI,MF,Burgos,28,1996,3.2,0,3,0,0.0,0.94,0.00,0.00,,0,0,Matches
262,Alejandro Galdeano,es ESP,DF,Valladolid,17,2007,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
263,Einar Galilea,es ESP,DF,Málaga,31,1994,20.2,2,11,5,45.5,0.54,0.25,0.18,0.40,0,0,Matches
264,Fran Gámez,es ESP,"DF,MF",Albacete,34,1991,26.3,0,11,1,9.1,0.42,0.04,0.00,0.00,0,0,Matches
265,Ale García,es ESP,"MF,FW",Las Palmas,22,2003,23.8,7,42,15,35.7,1.76,0.63,0.17,0.47,0,0,Matches
266,Fermín García,es ESP,MF,Burgos,22,2003,3.3,0,2,0,0.0,0.60,0.00,0.00,,0,0,Matches
267,Jon García Herrero,es ESP,DF,Albacete,34,1991,6.9,0,5,1,20.0,0.73,0.15,0.00,0.00,0,0,Matches
268,Hugo García,es ESP,FW,Eibar,19,2005,0.5,0,3,1,33.3,5.51,1.84,0.00,0.00,0,0,Matches
269,Íker García,es ESP,GK,Granada,19,2006,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
270,Jastin García,es ESP,"FW,MF",FC Andorra,21,2004,15.2,3,40,18,45.0,2.63,1.18,0.08,0.17,0,0,Matches
271,Víctor García Marín,es ESP,DF,Málaga,31,1994,14.8,0,7,3,42.9,0.47,0.20,0.00,0.00,0,0,Matches
272,Mario García,es ESP,DF,Racing Sant,21,2003,13.5,0,9,3,33.3,0.67,0.22,0.00,0.00,0,0,Matches
273,Naim García,es ESP,"MF,DF",Leganés,23,2002,26.8,2,41,12,29.3,1.53,0.45,0.05,0.17,0,0,Matches
274,Pablo García,es ESP,"MF,DF",Sporting Gijón,25,2000,8.5,1,7,2,28.6,0.82,0.24,0.14,0.50,0,0,Matches
275,Aleix Garrido,es ESP,MF,Eibar,21,2004,23.3,0,14,3,21.4,0.60,0.13,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Rafael Garrido,,DF,Málaga,,,26.1,0,9,4,44.4,0.35,0.15,0.00,0.00,0,0,Matches
277,Jon Garro,es ESP,DF,Real Sociedad B,20,2005,14.1,0,7,4,57.1,0.50,0.28,0.00,0.00,0,0,Matches
278,Gelabert,es ESP,"MF,FW",Sporting Gijón,24,2000,37.1,8,52,24,46.2,1.40,0.65,0.13,0.29,1,1,Matches
279,Daniel George Paraschiv,ro ROU,FW,Cultural Leonesa,26,1999,3.1,0,2,1,50.0,0.65,0.32,0.00,0.00,0,0,Matches
280,Beñat Gerenabarrena,es ESP,MF,Castellón,22,2003,29.0,2,22,5,22.7,0.76,0.17,0.09,0.40,0,0,Matches
281,David Gil,es ESP,GK,Cádiz,31,1994,8.0,0,0,0,,0.00,0.00,,,0,0,Matches
282,Iván Gil,es ESP,"MF,FW",Las Palmas,25,2000,10.5,2,23,4,17.4,2.20,0.38,0.09,0.50,0,0,Matches
283,Óscar Gil,es ESP,DF,Castellón,30,1995,1.2,0,2,0,0.0,1.62,0.00,0.00,,0,0,Matches
284,Ale Gomes,es ESP,DF,Zaragoza,17,2008,8.0,0,2,1,50.0,0.25,0.12,0.00,0.00,0,0,Matches
285,Dani Gómez,es ESP,FW,Zaragoza,27,1998,24.1,9,47,19,40.4,1.95,0.79,0.13,0.32,3,3,Matches
286,Jonathan Gomez,us USA,"DF,MF",Albacete,21,2003,26.4,2,26,5,19.2,0.98,0.19,0.08,0.40,0,0,Matches
287,Laro Gómez,es ESP,GK,Racing Sant,19,2006,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
288,David González,es ESP,MF,Burgos,23,2002,32.6,12,57,21,36.8,1.75,0.64,0.12,0.33,5,5,Matches
289,Diego González,es ESP,DF,Ceuta,26,1999,31.8,0,15,4,26.7,0.47,0.13,0.00,0.00,0,0,Matches
290,Édgar González,es ESP,DF,FC Andorra,28,1997,3.0,0,3,0,0.0,1.00,0.00,0.00,,0,0,Matches
291,Facundo González,uy URU,DF,Racing Sant,22,2003,22.0,1,12,2,16.7,0.54,0.09,0.08,0.50,0,0,Matches
292,Iñaki González,es ESP,MF,Las Palmas,21,2004,2.5,0,0,0,,0.00,0.00,,,0,0,Matches
293,Izan González,es ESP,MF,Granada,20,2004,13.5,1,11,7,63.6,0.82,0.52,0.09,0.14,0,0,Matches
294,Mario González,es ESP,"FW,MF",Burgos,29,1996,6.7,4,15,5,33.3,2.25,0.75,0.20,0.60,1,1,Matches
295,Peter González,do DOM,"MF,FW",Valladolid,23,2002,27.8,6,52,18,34.6,1.87,0.65,0.12,0.33,0,0,Matches
296,Roberto González,es ESP,MF,Zaragoza,24,2001,13.8,2,22,8,36.4,1.60,0.58,0.09,0.25,0,0,Matches
297,Sergio González,,FW,Ceuta,,,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
298,Sergio González,es ESP,DF,Burgos,28,1997,22.8,0,11,3,27.3,0.48,0.13,0.00,0.00,0,0,Matches
299,Yayo González,es ESP,MF,Cultural Leonesa,21,2004,4.1,0,2,1,50.0,0.49,0.24,0.00,0.00,0,0,Matches
300,Gorka Gorosabel,es ESP,"MF,FW",Real Sociedad B,19,2006,19.4,2,37,12,32.4,1.91,0.62,0.05,0.17,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Jakes Gorosabel,es ESP,FW,Real Sociedad B,21,2004,0.7,0,3,1,33.3,4.50,1.50,0.00,0.00,0,0,Matches
302,Mikel Goti,es ESP,MF,Córdoba,23,2002,9.2,1,26,8,30.8,2.84,0.87,0.04,0.13,0,0,Matches
303,José Gragera,es ESP,MF,Dep. La Coruña,24,2000,6.0,0,5,1,20.0,0.83,0.17,0.00,0.00,0,0,Matches
304,Sergi Guardiola,es ESP,"FW,MF",Córdoba,34,1991,16.7,5,48,20,41.7,2.88,1.20,0.10,0.25,0,0,Matches
305,Gui Guedes,pt POR,MF,Almería,23,2002,13.7,1,4,1,25.0,0.29,0.07,0.25,1.00,0,0,Matches
306,Djibril Gueye,es ESP,DF,Leganés,18,2006,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
307,Maguette Gueye,sn SEN,MF,Racing Sant,22,2002,20.8,2,26,6,23.1,1.25,0.29,0.08,0.33,0,0,Matches
308,Carlos Guirao,es ESP,MF,Leganés,22,2003,6.7,0,8,3,37.5,1.20,0.45,0.00,0.00,0,0,Matches
309,Giorgi Guliashvili,ge GEO,FW,Racing Sant,23,2001,12.4,6,31,19,61.3,2.50,1.53,0.19,0.32,0,0,Matches
310,Jon Guruzeta,es ESP,"MF,FW",Eibar,25,2000,23.3,0,43,13,30.2,1.85,0.56,0.00,0.00,0,0,Matches
311,Raúl Guti,es ESP,MF,Zaragoza,28,1996,21.6,0,22,4,18.2,1.02,0.19,0.00,0.00,0,0,Matches
312,Cristian Gutierrez,es ESP,"DF,MF",Las Palmas,24,2000,5.4,1,8,4,50.0,1.47,0.73,0.13,0.25,0,0,Matches
313,Juan Gutierrez,es ESP,DF,Mirandés,25,2000,39.0,0,14,2,14.3,0.36,0.05,0.00,0.00,0,0,Matches
314,Pere Haro,es ESP,DF,Granada,21,2004,1.5,0,2,0,0.0,1.31,0.00,0.00,,0,0,Matches
315,Thiago Helguera,uy URU,MF,Mirandés,19,2006,26.5,0,9,5,55.6,0.34,0.19,0.00,0.00,0,0,Matches
316,Aridane Hernández,es ESP,DF,Almería,36,1989,3.3,0,0,0,,0.00,0.00,,,0,0,Matches
317,Carlos Hernández,es ESP,DF,Ceuta,34,1990,38.2,1,26,10,38.5,0.68,0.26,0.04,0.10,0,0,Matches
318,Javier Hernández,es ESP,"MF,FW",Mirandés,21,2004,20.6,7,60,23,38.3,2.91,1.12,0.12,0.30,0,1,Matches
319,Yeremay Hernández,es ESP,"MF,FW",Dep. La Coruña,22,2002,33.3,11,101,35,34.7,3.03,1.05,0.05,0.14,6,6,Matches
320,Manu Hernando,es ESP,DF,Racing Sant,27,1998,21.7,1,18,6,33.3,0.83,0.28,0.06,0.17,0,0,Matches
321,Cristian Herrera,es ESP,MF,Dep. La Coruña,34,1991,2.3,0,5,2,40.0,2.17,0.87,0.00,0.00,0,0,Matches
322,Alfonso Herrero,es ESP,GK,Málaga,31,1994,42.0,0,0,0,,0.00,0.00,,,0,0,Matches
323,Juanma Herzog,es ESP,DF,Las Palmas,21,2004,6.1,0,6,0,0.0,0.99,0.00,0.00,,0,0,Matches
324,Roger Hinojo,es ESP,DF,Cultural Leonesa,20,2005,33.4,1,19,3,15.8,0.57,0.09,0.05,0.33,0,0,Matches
325,Martin Hongla,cm CMR,"MF,DF",Granada,27,1998,2.8,1,4,1,25.0,1.41,0.35,0.25,1.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Dinko Horkaš,hr CRO,GK,Las Palmas,26,1999,40.4,0,0,0,,0.00,0.00,,,0,0,Matches
327,André Horta,pt POR,MF,Almería,28,1996,7.3,0,14,5,35.7,1.91,0.68,0.00,0.00,0,0,Matches
328,Ali Houary,ma MAR,"MF,FW",Mirandés,19,2005,8.6,0,17,5,29.4,1.97,0.58,0.00,0.00,0,0,Matches
329,Hugo,es ESP,DF,Valladolid,19,2005,6.4,0,2,1,50.0,0.31,0.16,0.00,0.00,0,0,Matches
330,Víctor Hugo García,ve VEN,DF,Cultural Leonesa,31,1994,26.7,0,4,0,0.0,0.15,0.00,0.00,,0,0,Matches
331,Marino Illesca,es ESP,MF,Ceuta,24,2001,15.0,0,15,6,40.0,1.00,0.40,0.00,0.00,0,0,Matches
332,Marino Illesca,es ESP,MF,Mirandés,24,2001,6.6,0,8,1,12.5,1.21,0.15,0.00,0.00,0,0,Matches
333,Imanol,es ESP,DF,FC Andorra,25,2000,16.4,1,12,3,25.0,0.73,0.18,0.08,0.33,0,0,Matches
334,Saïd Imigene,mr MTN,DF,Leganés,20,2005,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
335,Pablo Insua,es ESP,DF,Zaragoza,31,1993,27.8,0,14,4,28.6,0.50,0.14,0.00,0.00,0,0,Matches
336,Pablo Insua,es ESP,DF,Granada,31,1993,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
337,Carlos Isaac,es ESP,DF,Córdoba,27,1998,15.6,1,21,6,28.6,1.34,0.38,0.05,0.17,0,0,Matches
338,Diego Iturralde,es ESP,"DF,MF",Granada,22,2003,11.0,0,5,0,0.0,0.46,0.00,0.00,,0,0,Matches
339,Jacobo,es ESP,"FW,MF",Córdoba,28,1997,34.6,9,121,42,34.7,3.49,1.21,0.06,0.17,2,4,Matches
340,Adam Jakobsen,dk DEN,"FW,MF",Castellón,26,1999,21.7,4,47,17,36.2,2.16,0.78,0.09,0.24,0,0,Matches
341,Jamelli,es ESP,MF,Ceuta,31,1993,24.2,5,25,9,36.0,1.03,0.37,0.04,0.11,4,4,Matches
342,Mohamed Jaouab,ma MAR,DF,Valladolid,23,2002,4.1,1,1,1,100.0,0.24,0.24,1.00,1.00,0,0,Matches
343,Eneko Jauregi,es ESP,FW,Málaga,29,1996,6.4,4,18,11,61.1,2.79,1.71,0.11,0.18,2,2,Matches
344,Salim El Jebari,ma MAR,"MF,FW",Mirandés,21,2004,17.9,1,22,8,36.4,1.23,0.45,0.05,0.13,0,0,Matches
345,Jesé,es ESP,FW,Las Palmas,32,1993,20.4,10,47,24,51.1,2.30,1.17,0.17,0.33,2,2,Matches
346,Alberto Jiménez,es ESP,DF,Castellón,32,1992,34.7,1,18,7,38.9,0.52,0.20,0.06,0.14,0,0,Matches
347,Dani Jiménez,es ESP,GK,Huesca,35,1990,38.0,0,0,0,,0.00,0.00,,,0,0,Matches
348,Marcelo Jiménez,es ESP,MF,Burgos,22,2003,2.4,0,2,0,0.0,0.83,0.00,0.00,,0,0,Matches
349,Mario Jiménez,,MF,Granada,18,2007,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
350,Joaquín,es ESP,MF,Cádiz,24,2000,7.6,1,6,4,66.7,0.79,0.52,0.17,0.25,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Christian Joel,cu CUB,GK,Sporting Gijón,26,1999,2.9,0,0,0,,0.00,0.00,,,0,0,Matches
352,Jordi,es ESP,"DF,MF",Huesca,24,2001,9.5,0,4,1,25.0,0.42,0.10,0.00,0.00,0,0,Matches
353,Josema,es ESP,MF,Ceuta,22,2003,1.0,0,1,1,100.0,0.99,0.99,0.00,0.00,0,0,Matches
354,Juanpa,es ESP,GK,Mirandés,25,2000,25.5,0,0,0,,0.00,0.00,,,0,0,Matches
355,Juanpe,es ESP,MF,Málaga,29,1996,11.2,0,9,1,11.1,0.81,0.09,0.00,0.00,0,0,Matches
356,Stanko Jurić,hr CRO,MF,Valladolid,28,1996,33.4,1,26,4,15.4,0.78,0.12,0.04,0.25,0,0,Matches
357,Manu Justo,es ESP,FW,Cultural Leonesa,29,1996,13.2,5,29,15,51.7,2.20,1.14,0.10,0.20,2,3,Matches
358,Yann Kembo Diantela,fr FRA,MF,Sporting Gijón,23,2002,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
359,Kazunari Kita,jp JPN,DF,Real Sociedad B,19,2005,26.5,0,6,0,0.0,0.23,0.00,0.00,,0,0,Matches
360,Kenan Kodro,ba BIH,"FW,MF",Zaragoza,31,1993,19.3,7,47,18,38.3,2.44,0.93,0.15,0.39,0,0,Matches
361,Kialy Kone,ci CIV,"FW,MF",Ceuta,28,1997,25.7,2,22,7,31.8,0.85,0.27,0.09,0.29,0,0,Matches
362,Iker Kortajarena,es ESP,"MF,FW",Huesca,25,2000,22.4,2,33,7,21.2,1.47,0.31,0.03,0.14,1,1,Matches
363,Rominigue Kouamé,ml MLI,MF,Cádiz,28,1996,2.8,0,0,0,,0.00,0.00,,,0,0,Matches
364,Houssam Kounia,ma MAR,FW,Almería,18,2007,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
365,Bojan Kovačević,rs SRB,DF,Cádiz,21,2004,20.3,0,7,0,0.0,0.35,0.00,0.00,,0,0,Matches
366,Kuki,es ESP,"MF,FW",Ceuta,27,1998,27.0,6,45,16,35.6,1.67,0.59,0.13,0.38,0,0,Matches
367,Youness Lachhab Didi,ma MAR,MF,Ceuta,26,1999,28.1,2,25,8,32.0,0.89,0.28,0.08,0.25,0,0,Matches
368,Mathis Lachuer,fr FRA,MF,Valladolid,24,2000,9.6,0,16,4,25.0,1.66,0.42,0.00,0.00,0,0,Matches
369,Manu Lama,es ESP,DF,Granada,24,2001,32.7,3,17,6,35.3,0.52,0.18,0.18,0.50,0,0,Matches
370,Ignacio Laquintana,uy URU,MF,Huesca,26,1999,4.6,0,4,2,50.0,0.87,0.43,0.00,0.00,0,0,Matches
371,Juan Larios,es ESP,DF,Zaragoza,21,2004,15.0,0,7,0,0.0,0.47,0.00,0.00,,0,0,Matches
372,Juan Larios,es ESP,"MF,DF",Cultural Leonesa,21,2004,4.3,0,1,0,0.0,0.23,0.00,0.00,,0,0,Matches
373,Unax Larrañaga,es ESP,DF,Real Sociedad B,18,2006,9.0,0,5,1,20.0,0.56,0.11,0.00,0.00,0,0,Matches
374,David Larrubia,es ESP,"MF,FW",Málaga,23,2002,36.1,10,90,36,40.0,2.50,1.00,0.11,0.28,0,0,Matches
375,Juanmi Latasa,es ESP,FW,Valladolid,24,2001,28.9,7,85,27,31.8,2.94,0.94,0.06,0.19,2,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Lauti,uy URU,FW,FC Andorra,24,2001,26.1,8,55,25,45.5,2.11,0.96,0.13,0.28,1,2,Matches
377,Lázaro,br BRA,FW,Almería,23,2002,2.6,0,4,0,0.0,1.56,0.00,0.00,,0,0,Matches
378,Théo Le Normand,fr FRA,MF,FC Andorra,24,2000,12.3,4,22,7,31.8,1.78,0.57,0.18,0.57,0,0,Matches
379,Alex Lebarbier,fr FRA,MF,Real Sociedad B,20,2004,5.9,1,4,1,25.0,0.68,0.17,0.25,1.00,0,0,Matches
380,Marcos Leiva,es ESP,DF,Leganés,20,2005,8.3,0,5,2,40.0,0.61,0.24,0.00,0.00,0,0,Matches
381,Álvaro Lemos,es ESP,"DF,MF",Granada,32,1993,4.6,0,3,2,66.7,0.65,0.43,0.00,0.00,0,0,Matches
382,Álex Lizancos,es ESP,DF,Burgos,21,2003,34.1,1,35,9,25.7,1.03,0.26,0.03,0.11,0,0,Matches
383,Raúl Lizoain,es ESP,GK,Albacete,34,1991,22.0,0,0,0,,0.00,0.00,,,0,0,Matches
384,Oier Llorente,es ESP,DF,Eibar,20,2005,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
385,Julen Lobete,es ESP,MF,Málaga,24,2000,10.3,2,34,15,44.1,3.30,1.46,0.06,0.13,0,0,Matches
386,Enzo Loiodice,fr FRA,MF,Las Palmas,24,2000,26.8,0,28,5,17.9,1.05,0.19,0.00,0.00,0,0,Matches
387,Lluis López,es ESP,DF,Albacete,28,1997,12.2,2,10,4,40.0,0.82,0.33,0.20,0.50,0,0,Matches
388,Pablo López,es ESP,"MF,FW",Mirandés,19,2006,2.4,1,9,4,44.4,3.82,1.70,0.11,0.25,0,0,Matches
389,Pedro López,es ESP,GK,Ceuta,30,1995,10.0,0,0,0,,0.00,0.00,,,0,0,Matches
390,Roberto López,es ESP,"MF,FW",Leganés,25,2000,10.2,3,26,10,38.5,2.55,0.98,0.12,0.30,0,0,Matches
391,Rubén López,es ESP,MF,Dep. La Coruña,20,2004,0.9,0,0,0,,0.00,0.00,,,0,0,Matches
