Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 20_level_0
214,Aleix Febas,es ESP,MF,Elche,28,1996,34.2,10,0,0,30,119,0,8,28,63,,,0,Matches
215,Joan Femenías,es ESP,GK,Zaragoza,27,1996,9.6,1,0,0,0,0,0,0,0,0,,,0,Matches
216,Álex Fernández,es ESP,MF,Cádiz,31,1992,19.0,4,0,0,9,21,2,35,18,16,,,0,Matches
217,Andrés Fernández,es ESP,GK,Levante,37,1986,41.0,3,0,0,0,6,0,0,0,0,,,0,Matches
218,Carlos Fernández,es ESP,"FW,MF",Cádiz,28,1996,17.9,5,0,0,41,25,14,11,6,13,,,0,Matches
219,Daniel Fernández,es ESP,MF,Tenerife,16,2008,3.6,0,0,0,3,9,4,4,2,3,,,0,Matches
220,Nicolás Fernández,ar ARG,"MF,FW",Elche,24,2000,28.5,10,1,1,56,72,3,144,11,33,,,0,Matches
221,Raúl Fernández,es ESP,GK,Mirandés,36,1988,42.0,4,0,0,0,5,0,0,0,1,,,0,Matches
222,Víctor Fernández,es ESP,FW,Levante,16,2007,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
223,Fernando,es ESP,GK,Almería,34,1990,14.0,3,0,0,0,0,0,0,0,0,,,1,Matches
224,Juan Ferney Otero,co COL,FW,Sporting Gijón,29,1995,26.6,3,0,0,38,34,15,23,5,17,,,0,Matches
225,Rachad Fettal,ma MAR,MF,Almería,19,2005,2.2,1,1,0,8,1,1,2,0,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
226,Fidel,es ESP,"MF,FW",Albacete,34,1989,20.1,5,0,0,16,29,4,101,5,8,,,0,Matches
227,Pedro Fidel,es ESP,DF,Almería,17,2007,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
228,Álex Forés,es ESP,FW,Levante,23,2001,4.5,2,0,0,3,2,3,6,0,2,,,0,Matches
229,Ian Forns,es ESP,DF,Burgos,20,2004,2.1,1,0,0,0,2,1,10,3,3,,,0,Matches
230,Toni Fuidias,es ESP,GK,Cartagena,23,2001,5.0,0,0,0,0,2,0,0,0,0,,,0,Matches
231,Daniel Fuzato,br BRA,GK,Eibar,27,1997,10.0,0,0,0,0,0,0,0,0,0,,,0,Matches
232,Gabilondo,es ESP,DF,Málaga,25,1999,13.9,5,0,0,14,10,3,44,12,18,,,0,Matches
233,Sergio Gabriel,es ESP,FW,Mirandés,21,2003,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches
234,Aitor Galarza,es ESP,FW,Eibar,22,2002,0.4,0,0,0,1,0,0,0,0,0,,,0,Matches
235,Einar Galilea,es ESP,DF,Málaga,30,1994,22.1,2,1,0,17,11,2,1,27,20,,,0,Matches
236,Enric Gallego,es ESP,FW,Tenerife,37,1986,20.4,8,0,0,88,22,21,3,5,15,,,0,Matches
237,Fran Gámez,es ESP,DF,Eldense,33,1991,30.2,9,0,0,48,18,3,90,42,64,,,0,Matches
238,Andrés García,es ESP,DF,Levante,21,2003,21.5,3,0,0,15,7,0,112,20,39,,,0,Matches
239,Jon García Herrero,es ESP,DF,Albacete,33,1991,23.7,1,0,0,16,16,2,5,32,25,,,1,Matches
240,Víctor García Marín,es ESP,DF,Málaga,30,1994,18.4,4,0,0,13,2,1,97,24,35,,,0,Matches
241,Mario García,es ESP,DF,Racing Sant,20,2003,27.5,8,0,0,29,29,2,58,38,40,,,0,Matches
242,Naim García,es ESP,"MF,FW",Racing Ferrol,22,2002,7.9,1,0,0,16,13,2,42,3,11,,,0,Matches
243,Pablo García,es ESP,DF,Sporting Gijón,24,2000,21.1,8,0,0,29,0,3,151,28,22,,,0,Matches
244,Saúl García,es ESP,DF,Racing Sant,29,1994,14.3,4,1,1,14,16,3,57,12,29,,,1,Matches
245,Víctor García,es ESP,"MF,DF",Eldense,26,1997,35.1,6,0,0,54,37,10,152,32,29,,,0,Matches
246,Mario Gaspar,es ESP,"DF,MF",Elche,33,1990,7.3,2,0,0,13,1,0,6,6,4,,,0,Matches
247,Sékou Gassama,sn SEN,FW,Eldense,29,1995,5.1,2,0,0,15,12,4,3,0,1,,,0,Matches
248,Juan Gauto,ar ARG,"MF,FW",Dep. La Coruña,20,2004,2.6,0,0,0,7,5,0,8,2,4,,,0,Matches
249,Gelabert,es ESP,MF,Sporting Gijón,23,2000,26.7,6,0,0,28,30,2,68,26,27,,,0,Matches
250,Aitor Gelardo,es ESP,MF,Racing Ferrol,22,2002,12.4,3,0,0,23,10,2,8,10,6,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
251,Denis Genreau,au AUS,MF,Dep. La Coruña,25,1999,2.4,0,1,0,6,4,0,3,2,4,,,0,Matches
252,Daniel George Paraschiv,ro ROU,FW,Oviedo,25,1999,6.8,1,0,0,7,7,1,5,1,3,,,0,Matches
253,Francisco Geraldes,pt POR,FW,Eldense,29,1995,1.2,0,0,0,2,2,0,1,1,1,,,0,Matches
254,Mourad El Ghezouani,ma MAR,FW,Elche,26,1998,14.4,3,0,0,38,18,6,0,7,11,,,0,Matches
255,David Gil,es ESP,GK,Cádiz,30,1994,35.4,1,1,0,2,5,0,0,0,2,,,0,Matches
256,Iván Gil,es ESP,"MF,FW",Eibar,24,2000,5.2,3,0,0,7,8,0,26,1,3,,,0,Matches
257,Óscar Gil,es ESP,"DF,MF",Castellón,29,1995,12.7,4,0,0,20,6,2,1,15,23,,,0,Matches
258,Álvaro Giménez,es ESP,FW,Racing Ferrol,33,1991,24.9,4,0,0,43,64,37,6,4,7,,,0,Matches
259,Antonio Glauder,ph PHI,DF,Cádiz,28,1995,8.4,1,0,0,11,5,0,1,13,9,,,0,Matches
260,Alan Godoy,es ESP,FW,Eldense,21,2003,3.4,2,1,0,10,5,2,2,3,0,,,0,Matches
261,Dani Gómez,es ESP,FW,Zaragoza,26,1998,7.5,1,1,0,18,10,10,2,1,1,,,0,Matches
262,Diego Gómez,es ESP,MF,Dep. La Coruña,20,2004,6.0,2,0,0,18,21,1,16,2,11,,,0,Matches
263,Valentín Gómez,es ESP,MF,Almería,20,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
264,David González,es ESP,"MF,FW",Burgos,22,2002,11.6,2,0,0,9,17,2,28,7,14,,,0,Matches
265,Diego González,es ESP,"DF,MF",Huesca,25,1999,11.7,4,1,0,13,9,0,5,18,7,,,0,Matches
266,Diego González,es ESP,DF,Albacete,29,1995,3.5,1,0,0,1,1,0,0,1,2,,,0,Matches
267,Édgar González,es ESP,"DF,MF",Almería,27,1997,37.4,8,0,0,32,12,1,4,36,42,,,2,Matches
268,Fabio González,es ESP,MF,Tenerife,27,1997,5.2,2,1,0,13,8,0,7,5,4,,,0,Matches
269,Hugo González,es ESP,"MF,FW",Cartagena,21,2003,6.7,0,0,0,8,13,3,23,7,9,,,0,Matches
270,Roberto González,es ESP,MF,Racing Sant,23,2001,6.8,1,0,0,9,32,0,14,3,6,,,0,Matches
271,Sergio González,es ESP,"DF,MF",Tenerife,27,1997,33.6,11,1,0,56,45,1,7,49,40,,,0,Matches
272,Jon Gorrotxategi,es ESP,MF,Mirandés,22,2002,41.0,2,0,0,47,73,0,31,55,68,,,0,Matches
273,Xavi Grande,es ESP,DF,Levante,19,2005,6.9,0,0,0,5,3,0,29,11,3,,,0,Matches
274,Ricardo Grigore,ro ROU,DF,Eldense,25,1999,1.5,1,0,0,2,0,1,0,3,0,,,0,Matches
275,Gui Guedes,pt POR,MF,Almería,22,2002,3.6,2,0,0,18,7,0,2,2,4,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
276,Adrián Guerrero,es ESP,DF,Tenerife,26,1998,4.1,0,0,0,1,3,0,10,3,13,,,0,Matches
277,Adrián Guerrero,es ESP,MF,Dep. La Coruña,18,2006,1.3,0,0,0,0,1,0,5,0,2,,,0,Matches
278,Maguette Gueye,sn SEN,MF,Racing Sant,21,2002,12.9,8,0,0,30,15,1,5,10,12,,,0,Matches
279,Asier Ortiz de Guinea,es ESP,MF,Mirandés,22,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
280,Jon Guruzeta,es ESP,MF,Eibar,24,2000,15.5,4,0,0,23,21,3,39,15,21,,,0,Matches
281,Raúl Guti,es ESP,MF,Elche,27,1996,5.7,2,0,0,10,12,0,20,6,5,,,0,Matches
282,Raúl Guti,es ESP,MF,Zaragoza,27,1996,9.7,3,0,0,8,16,1,11,13,13,,,0,Matches
283,Cristian Gutierrez,es ESP,DF,Eibar,23,2000,24.4,1,0,0,13,17,2,124,40,34,,,0,Matches
284,Juan Gutierrez,es ESP,DF,Mirandés,24,2000,34.7,12,0,0,53,14,2,46,47,32,,,0,Matches
285,Kento Hashimoto,jp JPN,MF,Eibar,30,1993,1.5,1,0,0,5,0,0,0,2,2,,,0,Matches
286,Haissem Hassan,eg EGY,MF,Oviedo,22,2002,24.5,4,0,0,18,33,9,113,8,22,,,0,Matches
287,Gerard Hernandez,es ESP,MF,Elche,19,2005,5.5,0,0,0,5,3,0,5,2,2,,,0,Matches
288,Javier Hernández,es ESP,MF,Huesca,20,2004,15.2,6,0,0,36,35,1,19,4,15,,,0,Matches
289,Jesús Hernández,es ESP,DF,Cartagena,20,2003,3.8,3,0,0,4,1,0,0,6,4,,,0,Matches
290,Yeremay Hernández,es ESP,MF,Dep. La Coruña,21,2002,33.7,2,0,0,21,76,3,54,12,28,,,0,Matches
291,Manu Hernando,es ESP,DF,Racing Sant,26,1998,20.7,3,2,1,20,13,0,0,17,16,,,1,Matches
292,Cristian Herrera,es ESP,"MF,FW",Dep. La Coruña,33,1991,6.7,0,0,0,6,6,5,12,1,1,,,0,Matches
293,Alfonso Herrero,es ESP,GK,Málaga,30,1994,41.0,2,0,0,2,10,0,0,0,1,,,0,Matches
294,Santiago Homenchenko,uy URU,MF,Mirandés,20,2003,5.3,1,0,0,13,6,0,4,5,11,,,0,Matches
295,Martin Hongla,cm CMR,MF,Granada,26,1998,26.8,9,1,0,41,13,1,20,27,25,,,0,Matches
296,Ali Houary,ma MAR,FW,Elche,18,2005,0.1,0,0,0,1,1,0,0,0,0,,,0,Matches
297,Vicente Iborra,es ESP,"MF,DF",Levante,36,1988,10.6,4,0,0,15,6,0,0,15,14,,,0,Matches
298,Emanuel Insúa,ar ARG,DF,Racing Ferrol,33,1991,5.4,1,0,0,14,4,0,13,10,10,,,0,Matches
299,Pablo Insua,es ESP,DF,Granada,30,1993,12.3,3,0,0,11,6,0,0,12,14,,,0,Matches
300,Carlos Isaac,es ESP,DF,Córdoba,26,1998,22.5,6,0,0,36,20,4,49,27,22,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
301,Urko Izeta,es ESP,"FW,MF",Mirandés,24,1999,23.1,3,0,0,19,30,21,14,3,16,,,0,Matches
302,Jairo Izquierdo,es ESP,"DF,FW",Elche,30,1993,1.3,0,0,0,0,2,0,5,2,2,,,0,Matches
303,Jairo Izquierdo,es ESP,"MF,DF",Cartagena,30,1993,15.6,2,0,0,10,17,3,43,13,14,,,0,Matches
304,Jacobo,es ESP,"FW,MF",Córdoba,27,1997,28.6,5,1,0,52,38,5,87,10,32,,,0,Matches
305,Eneko Jauregi,es ESP,FW,Racing Ferrol,28,1996,20.5,3,0,0,29,48,15,12,4,3,,,0,Matches
306,Salim El Jebari,ma MAR,"FW,MF",Cartagena,20,2004,9.1,2,0,0,7,13,5,5,6,5,,,0,Matches
307,Jesús,es ESP,FW,Castellón,27,1996,19.9,1,0,0,24,13,16,12,11,16,,,0,Matches
308,Alberto Jiménez,es ESP,DF,Castellón,31,1992,35.3,12,1,1,42,73,2,6,58,46,,,0,Matches
309,Dani Jiménez,es ESP,GK,Huesca,34,1990,31.7,3,0,0,0,6,0,0,0,0,,,1,Matches
310,Marcelo Jiménez,es ESP,MF,Burgos,21,2003,8.7,5,0,0,20,14,0,0,9,11,,,0,Matches
311,Christian Joel,cu CUB,GK,Sporting Gijón,25,1999,3.2,1,0,0,0,1,0,0,0,0,,,0,Matches
312,Miloš Jojić,rs SRB,"MF,FW",Castellón,32,1992,4.1,1,0,0,8,0,1,12,5,4,,,0,Matches
313,Jordi,es ESP,MF,Huesca,23,2001,12.7,5,0,0,32,26,0,21,23,23,,,0,Matches
314,Joel Jorquera,es ESP,MF,Eldense,23,2000,8.2,4,0,0,13,31,1,33,5,11,,,0,Matches
315,Josan,es ESP,"MF,FW",Elche,34,1989,19.6,5,0,0,15,21,7,161,10,17,,,0,Matches
316,Kamil Jóźwiak,pl POL,MF,Granada,26,1998,7.3,3,1,0,6,16,2,7,4,17,,,0,Matches
317,Juande,es ESP,DF,Tenerife,25,1999,8.1,1,0,0,9,4,1,0,14,5,,,0,Matches
318,Juanma,es ESP,"MF,FW",Albacete,31,1993,26.3,2,0,0,14,55,3,24,16,19,,,0,Matches
319,Juanpe,es ESP,MF,Málaga,28,1996,6.8,7,0,0,21,8,1,4,6,19,,,0,Matches
320,Lago Junior,ci CIV,MF,Racing Sant,33,1990,5.2,1,0,0,3,7,3,4,0,4,,,0,Matches
321,Sory Kaba,gn GUI,FW,Elche,29,1995,9.8,4,0,0,20,10,9,1,0,1,,,0,Matches
322,Kaiky,br BRA,"DF,MF",Almería,20,2004,14.1,4,2,1,26,4,1,2,8,12,,,0,Matches
323,Jon Karrikaburu,es ESP,FW,Racing Sant,21,2002,22.2,3,0,0,41,63,14,3,4,12,,,0,Matches
324,Giorgi Kochorashvili,ge GEO,MF,Levante,25,1999,28.9,6,0,0,51,81,3,64,28,25,,,0,Matches
325,Christian Kofane,cm CMR,FW,Albacete,18,2006,13.7,1,1,0,27,14,4,0,4,8,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
326,Ghislain Konan,ci CIV,"DF,MF",Burgos,28,1995,0.7,0,0,0,0,0,0,1,2,2,,,0,Matches
327,Iker Kortajarena,es ESP,MF,Huesca,24,2000,30.2,3,0,0,34,16,4,14,13,17,,,0,Matches
328,Sebastián Kóša,sk SVK,DF,Zaragoza,20,2003,2.2,2,0,0,2,0,0,0,4,1,,,0,Matches
329,Rominigue Kouamé,ml MLI,MF,Cádiz,27,1996,8.5,2,0,0,14,10,0,4,10,6,,,0,Matches
330,Bojan Kovačević,rs SRB,DF,Cádiz,20,2004,25.2,2,0,0,13,4,1,0,30,18,,,1,Matches
331,Kuki,es ESP,MF,Córdoba,26,1998,2.9,1,0,0,8,9,1,8,3,5,,,0,Matches
332,Adrián de la Fuente,es ESP,DF,Levante,25,1999,28.1,12,1,1,43,28,0,36,34,25,,,0,Matches
333,César de la Hoz,es ESP,MF,Oviedo,32,1992,7.2,2,0,0,13,0,0,3,11,14,,,0,Matches
334,Youness Lachhab Didi,ma MAR,"MF,DF",Eldense,25,1999,4.9,2,0,0,11,4,0,2,4,5,,,0,Matches
335,Mathis Lachuer,fr FRA,MF,Mirandés,23,2000,29.4,8,1,0,32,60,1,129,20,29,,,0,Matches
336,Manu Lama,es ESP,DF,Granada,23,2001,11.3,2,1,0,12,16,1,1,9,9,,,1,Matches
337,Anthony Landazuri,ec ECU,DF,Tenerife,27,1997,9.4,2,1,0,13,9,0,2,11,7,,,0,Matches
338,Bruno Langa,mz MOZ,DF,Almería,26,1997,16.8,3,1,0,13,35,0,32,16,23,,,0,Matches
339,Adrián Lapeña,es ESP,DF,Córdoba,28,1996,16.8,6,1,0,23,26,0,4,28,12,,,0,Matches
340,David Larrubia,es ESP,"MF,FW",Málaga,22,2002,31.0,2,0,0,30,50,3,43,19,64,,,0,Matches
341,Lázaro,br BRA,"MF,FW",Almería,22,2002,4.8,2,0,0,7,6,1,12,2,4,,,0,Matches
342,Helton Leite,br BRA,GK,Dep. La Coruña,33,1990,37.0,2,0,0,1,4,0,0,0,1,,,0,Matches
343,Álvaro Lemos,es ESP,DF,Oviedo,31,1993,5.6,2,0,0,10,7,0,12,7,7,,,0,Matches
344,Juan Lendínez,es ESP,MF,Granada,21,2003,0.7,1,0,0,4,0,0,0,1,2,,,0,Matches
345,José León Bernal,es ESP,DF,Tenerife,29,1995,27.8,2,1,0,25,23,0,4,22,18,,,0,Matches
346,Adrián Liso,es ESP,"MF,FW",Zaragoza,19,2005,27.7,2,0,0,47,36,15,76,15,31,,,0,Matches
347,Raúl Lizoain,es ESP,GK,Albacete,33,1991,36.0,4,0,0,2,4,0,0,1,0,,,1,Matches
348,Javier Llabrés,es ESP,"MF,FW",Eldense,21,2002,11.5,3,0,0,16,3,2,43,6,6,,,0,Matches
349,Julen Lobete,es ESP,"FW,MF",Málaga,23,2000,25.3,3,0,0,29,91,17,36,10,14,,,0,Matches
350,Álex López,es ESP,MF,Racing Ferrol,36,1988,5.7,0,1,0,7,8,0,3,3,2,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
351,Alex López,es ESP,DF,Córdoba,18,2005,1.1,0,0,0,4,0,0,2,6,5,,,0,Matches
352,Carlos López,es ESP,GK,Málaga,19,2004,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
353,David López,es ESP,DF,Burgos,21,2003,15.6,3,0,0,14,8,1,0,22,10,,,0,Matches
354,Lisandro López,ar ARG,DF,Burgos,34,1989,8.2,1,0,0,9,5,0,0,8,15,,,0,Matches
355,Lluis López,es ESP,DF,Zaragoza,27,1997,28.2,6,1,0,28,14,1,0,30,19,,,0,Matches
356,Dion Lopy,sn SEN,MF,Almería,22,2002,32.3,19,0,0,63,47,0,3,44,45,,,0,Matches
357,Dani Lorenzo,es ESP,"MF,FW",Málaga,21,2003,5.2,1,0,0,11,14,1,1,4,8,,,0,Matches
358,Albert Lottin,fr FRA,"MF,FW",Castellón,22,2001,7.4,2,0,0,14,13,2,10,10,8,,,0,Matches
359,Miguel Loureiro,es ESP,DF,Huesca,27,1996,29.4,8,1,0,45,23,0,48,56,38,,,0,Matches
360,Sergio Lozano,es ESP,MF,Levante,25,1999,13.4,4,0,0,46,29,1,28,6,21,,,0,Matches
361,Oier Luengo,es ESP,DF,Oviedo,26,1997,23.3,8,1,0,39,20,2,18,24,48,,,0,Matches
362,José Luis Morales,es ESP,"FW,MF",Levante,37,1987,29.6,4,0,0,16,11,22,42,15,11,,,0,Matches
363,Luismi,es ESP,MF,Málaga,32,1992,26.1,12,0,0,39,30,0,2,35,38,,,0,Matches
364,Luismi,es ESP,MF,Tenerife,23,2001,31.9,2,1,0,34,61,6,249,12,34,,,0,Matches
365,Daniel Luna,co COL,MF,Cartagena,21,2003,10.6,2,0,0,10,13,3,6,9,7,,,0,Matches
366,Marcos Luna,es ESP,"DF,MF",Zaragoza,21,2003,15.8,7,0,0,30,18,3,50,14,23,,,0,Matches
367,Awer Mabil,au AUS,"MF,FW",Castellón,28,1995,11.6,1,0,0,13,9,7,56,2,7,,,0,Matches
368,Ian Mackay,es ESP,GK,Eldense,38,1986,19.5,4,0,0,0,3,0,0,0,0,,,0,Matches
369,Ander Madariaga,es ESP,MF,Eibar,22,2002,15.6,2,0,0,26,25,3,12,15,14,,,0,Matches
370,Jon Magunazelaia,es ESP,MF,Córdoba,23,2001,6.4,4,1,0,15,7,1,3,1,6,,,0,Matches
371,Alassán Manjam,gw GNB,FW,Tenerife,21,2002,0.9,0,0,0,0,1,3,0,2,0,,,0,Matches
372,Mantilla,es ESP,DF,Racing Sant,24,2000,11.2,4,0,0,14,6,0,3,7,9,,,0,Matches
373,Manu,es ESP,DF,Levante,28,1996,3.6,2,0,0,5,4,0,24,0,10,,,0,Matches
374,Fran Manzanara,es ESP,MF,Racing Ferrol,27,1996,20.6,6,0,0,31,18,1,3,19,20,,,0,Matches
375,Nikola Maraš,rs SRB,DF,Sporting Gijón,28,1995,22.4,5,0,0,23,15,1,1,21,16,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
376,Rai Marchán,es ESP,MF,Albacete,30,1993,7.7,4,1,0,12,3,0,1,19,10,,,0,Matches
377,Pere Marco,es ESP,FW,Castellón,20,2003,1.9,0,0,0,0,3,2,0,0,1,,,0,Matches
378,Alberto Marí,es ESP,FW,Zaragoza,23,2001,7.8,2,0,0,26,16,3,3,1,8,,,0,Matches
379,Juan María,es ESP,DF,Albacete,23,2001,17.1,4,0,0,21,10,2,51,13,22,,,0,Matches
380,Carlos Marín,es ESP,GK,Córdoba,27,1997,40.0,4,0,0,1,7,0,0,0,3,,,0,Matches
381,Higinio Marín,es ESP,FW,Albacete,30,1993,10.9,3,0,0,14,22,15,4,1,4,,,0,Matches
382,Diego Mariño,es ESP,GK,Granada,34,1990,22.0,0,0,0,0,1,0,0,0,0,,,0,Matches
383,Nick Markanich,us USA,FW,Castellón,24,1999,4.7,2,0,0,8,8,4,1,2,3,,,0,Matches
384,Roger Martí,es ESP,FW,Cádiz,33,1991,12.4,4,0,0,29,27,11,7,3,5,,,0,Matches
385,Aarón Martin,es ESP,MF,Tenerife,17,2006,18.0,5,0,0,31,22,2,19,12,16,,,0,Matches
386,Álex Martín,es ESP,DF,Elche,26,1998,4.5,1,0,0,6,5,0,1,4,6,,,0,Matches
387,Ander Martin,es ESP,MF,Mirandés,23,2000,6.5,0,0,0,4,4,0,39,1,4,,,0,Matches
388,Andrés Martín,es ESP,MF,Racing Sant,25,1999,37.1,6,0,0,28,73,17,163,19,25,,,0,Matches
389,Daniel Martín,es ESP,GK,Eldense,26,1998,21.8,2,0,0,2,4,0,0,0,0,,,0,Matches
390,Nacho Martin,es ESP,MF,Sporting Gijón,22,2002,22.0,3,0,0,29,17,0,15,28,40,,,0,Matches
391,Teto Martín,es ESP,"MF,FW",Tenerife,22,2001,6.2,2,0,0,14,18,0,8,5,13,,,0,Matches
392,Brais Martinez,es ESP,DF,Racing Ferrol,22,2001,15.4,1,0,0,11,13,0,28,21,34,,,0,Matches
393,Iker Martínez,es ESP,DF,Sporting Gijón,20,2004,0.2,0,0,0,0,0,0,4,0,0,,,0,Matches
394,Javi Martínez,es ESP,MF,Eibar,24,1999,6.9,2,0,0,10,9,0,20,6,6,,,0,Matches
395,José Martínez,es ESP,DF,Córdoba,31,1993,8.9,3,1,0,5,1,0,1,14,3,,,0,Matches
396,Marc Martínez,es ESP,GK,Granada,34,1990,4.0,1,0,0,0,0,0,0,0,0,,,0,Matches
397,Pablo Martinez,fr FRA,DF,Dep. La Coruña,35,1989,21.9,4,0,0,17,29,1,3,30,35,,,1,Matches
398,Pablo Martínez,es ESP,MF,Levante,26,1998,28.4,0,0,0,16,15,12,110,22,28,,,0,Matches
399,Javi Martón,es ESP,FW,Albacete,25,1999,6.9,1,0,0,4,21,11,0,1,2,,,0,Matches
400,Iván Martos,es ESP,DF,Eldense,27,1997,12.4,4,1,1,16,8,0,6,9,7,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
401,Marvel,es ESP,DF,Córdoba,21,2003,22.5,10,0,0,28,32,3,2,18,26,,,0,Matches
402,Mascarenhas,pt POR,"FW,MF",Oviedo,24,2000,1.0,0,0,0,1,1,1,0,0,0,,,0,Matches
403,Mascarenhas,pt POR,FW,Eldense,24,2000,8.5,0,0,0,10,24,4,5,0,0,,,0,Matches
404,Marc Mateu,es ESP,DF,Eldense,34,1990,35.7,8,0,0,12,18,2,265,21,23,,,0,Matches
405,Jose Matos,es ESP,DF,Cádiz,29,1995,19.1,4,1,1,23,49,2,53,21,33,,,0,Matches
406,Luís Maximiano,pt POR,GK,Almería,25,1999,28.0,0,0,0,0,1,0,0,0,0,,,0,Matches
407,Pierre Mbemba,fr FRA,MF,Sporting Gijón,20,2004,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
408,Agus Medina,es ESP,"MF,DF",Albacete,29,1994,34.8,8,1,0,43,29,6,103,28,37,,,0,Matches
409,Kevin Medina,es ESP,MF,Málaga,23,2001,13.6,5,1,0,35,43,6,37,6,18,,,0,Matches
410,Fernando Medrano,es ESP,DF,Tenerife,24,2000,9.6,4,0,0,9,5,0,20,21,4,,,0,Matches
411,Meléndez,es ESP,MF,Albacete,25,1999,11.6,1,1,0,15,20,0,11,7,13,,,0,Matches
412,Óscar Melendo,es ESP,"MF,FW",Cádiz,26,1997,8.8,0,0,0,6,28,0,8,2,6,,,0,Matches
413,Gonzalo Melero,es ESP,MF,Almería,30,1994,22.5,7,0,0,32,29,1,3,23,24,,,0,Matches
414,David Mella,es ESP,MF,Dep. La Coruña,19,2005,29.2,2,1,1,15,53,8,79,17,20,,,0,Matches
415,Jérémy Mellot,fr FRA,DF,Tenerife,30,1994,38.6,8,1,1,49,64,5,82,69,69,,,0,Matches
416,Diego Méndez,es ESP,MF,Eldense,20,2003,5.2,2,0,0,9,6,0,1,8,2,,,0,Matches
417,Nacho Méndez,my MAS,MF,Sporting Gijón,26,1998,36.3,6,0,0,51,27,3,43,29,59,,,0,Matches
418,Rodrigo Mendoza,es ESP,"MF,FW",Elche,19,2005,9.5,2,0,0,15,21,0,22,4,11,,,0,Matches
419,Izan Merino,es ESP,MF,Málaga,18,2006,13.3,1,1,0,14,6,0,5,8,12,,,0,Matches
420,Martín Merquelanz,es ESP,MF,Eibar,29,1995,4.8,2,0,0,7,5,1,37,4,3,,,0,Matches
421,Maikel Mesa,es ESP,FW,Tenerife,33,1991,15.2,4,0,0,26,22,21,5,4,7,,,0,Matches
422,Víctor Meseguer,es ESP,MF,Racing Sant,25,1999,8.1,3,0,0,14,8,1,4,7,10,,,0,Matches
423,Omenuke Mfulu,cd COD,MF,Dep. La Coruña,30,1994,13.0,5,0,0,15,14,1,1,21,22,,,0,Matches
424,Clément Michelin,fr FRA,DF,Racing Sant,27,1997,23.9,5,0,0,16,47,1,60,25,47,,,0,Matches
425,Javier Mier,es ESP,MF,Huesca,25,1999,8.3,4,0,0,16,12,1,8,8,14,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
426,Florian Miguel,fr FRA,DF,Burgos,27,1996,35.3,8,0,0,44,56,20,90,42,36,,,0,Matches
427,Jon Mikel Magunagoitia,es ESP,GK,Eibar,23,2000,32.0,1,0,0,0,4,0,0,0,2,,,0,Matches
428,Álex Millán,es ESP,FW,Cartagena,24,1999,12.4,0,0,0,17,18,13,5,1,3,,,0,Matches
429,Marko Milovanović,rs SRB,FW,Almería,20,2003,1.8,2,0,0,14,2,0,0,0,0,,,0,Matches
430,Fernando Mimbacas,uy URU,FW,Burgos,22,2002,0.2,0,0,0,0,0,1,0,0,0,,,0,Matches
431,Mini,es ESP,MF,Cartagena,25,1999,24.5,11,0,0,49,37,1,20,15,22,,,0,Matches
