Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
194,Eduardo Espiau,es ESP,FW,Ponferradina,27,1994,27.0,5,51,12,23.5,1.89,0.44,0.10,0.42,0,0,Matches,40,26,2427,0,5,5,7,0,0.19,0.00,0.19,0.19,0.19,0,46,42,8,15,11,9,,,0,,,,,,,,,,,,,,,22/23
195,Euse,es ESP,DF,Huesca,21,2000,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,26,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
196,Jokin Ezkieta,es ESP,GK,Racing Sant,25,1996,5.7,0,0,0,,0.00,0.00,,,0,0,Matches,6,5,516,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,5,0.87,24,19,79.2,3,1,1,3,60.0,0,0,0,,22/23
197,Mamadou Fall,sn SEN,DF,Villarreal B,19,2002,22.6,3,11,6,54.5,0.49,0.27,0.27,0.50,0,0,Matches,25,22,2034,0,3,3,8,1,0.13,0.00,0.13,0.13,0.13,1,16,8,1,4,33,21,,,0,,,,,,,,,,,,,,,22/23
198,Aleix Febas,es ESP,MF,Málaga,26,1996,35.7,0,21,5,23.8,0.59,0.14,0.00,0.00,0,0,Matches,41,38,3209,1,1,0,7,0,0.00,0.03,0.03,0.00,0.03,0,38,127,2,34,20,55,,,0,,,,,,,,,,,,,,,22/23
199,Joan Femenías,es ESP,GK,Levante,25,1996,8.0,0,0,0,,0.00,0.00,,,0,0,Matches,8,8,720,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,7,0.87,22,15,68.2,3,3,2,3,37.5,1,0,0,0.0,22/23
200,Jesús Fernández Alonso,es ESP,DF,Lugo,22,2000,6.3,0,1,0,0.0,0.16,0.00,0.00,,0,0,Matches,8,6,567,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,10,1,0,0,6,4,,,0,,,,,,,,,,,,,,,22/23
201,Andrés Fernández,es ESP,GK,Huesca,35,1986,42.0,0,0,0,,0.00,0.00,,,0,0,Matches,42,42,3780,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,6,0,0,0,0,,,0,36,0.86,153,117,76.5,11,19,12,16,38.1,9,1,1,10.0,22/23
202,Dani Fernandez,es ESP,DF,Racing Sant,25,1997,30.1,0,11,5,45.5,0.37,0.17,0.00,0.00,0,0,Matches,35,30,2712,1,1,0,5,0,0.00,0.03,0.03,0.00,0.03,0,36,29,0,74,18,36,,,0,,,,,,,,,,,,,,,22/23
203,Marc Fernández,es ESP,FW,FC Andorra,32,1990,6.1,0,16,7,43.8,2.62,1.15,0.00,0.00,0,0,Matches,12,7,550,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,8,11,2,9,1,2,,,0,,,,,,,,,,,,,,,22/23
204,Raúl Fernández,es ESP,GK,Granada,34,1988,29.3,0,0,0,,0.00,0.00,,,0,0,Matches,31,30,2638,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,2,6,0,0,0,2,,,0,19,0.65,85,68,77.6,14,8,8,15,50.0,3,0,0,0.0,22/23
205,Juan Ferney Otero,co COL,"MF,FW",Sporting Gijón,27,1995,35.4,6,82,27,32.9,2.31,0.76,0.07,0.22,0,0,Matches,41,37,3188,0,6,6,8,0,0.17,0.00,0.17,0.17,0.17,0,53,60,19,87,20,23,,,0,,,,,,,,,,,,,,,22/23
206,André Ferreira,pt POR,GK,Granada,26,1996,10.7,0,0,0,,0.00,0.00,,,0,0,Matches,11,11,964,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,9,0.84,23,14,60.9,7,1,3,5,45.5,0,1,0,100.0,22/23
207,David Ferreiro,es ESP,"MF,FW",Cartagena,34,1988,5.6,0,10,3,30.0,1.80,0.54,0.00,0.00,0,0,Matches,16,4,501,3,3,0,3,0,0.00,0.54,0.54,0.00,0.54,0,9,9,4,22,7,2,,,0,,,,,,,,,,,,,,,22/23
208,Franchu Feuillassier,ar ARG,"FW,MF",Cartagena,24,1998,10.4,2,21,6,28.6,2.01,0.57,0.10,0.33,0,0,Matches,27,9,940,0,2,2,7,0,0.19,0.00,0.19,0.19,0.19,0,19,17,3,21,2,5,,,0,,,,,,,,,,,,,,,22/23
209,Marcelo Flores,ca CAN,"MF,FW",Oviedo,18,2003,6.3,0,6,2,33.3,0.95,0.32,0.00,0.00,0,0,Matches,13,7,570,1,1,0,0,0,0.00,0.16,0.16,0.00,0.16,0,9,6,0,22,2,6,,,0,,,,,,,,,,,,,,,22/23
210,Issa Fomba,ml MLI,DF,Málaga,21,2001,1.8,0,8,4,50.0,4.39,2.20,0.00,0.00,0,0,Matches,6,1,164,1,1,0,0,0,0.00,0.55,0.55,0.00,0.55,0,6,5,0,9,0,2,,,0,,,,,,,,,,,,,,,22/23
211,Álex Forés,es ESP,FW,Villarreal B,21,2001,10.9,2,27,15,55.6,2.48,1.38,0.07,0.13,0,0,Matches,32,9,981,1,3,2,1,0,0.18,0.09,0.28,0.18,0.28,0,10,11,7,7,2,2,,,0,,,,,,,,,,,,,,,22/23
212,Alejandro Francés,es ESP,DF,Zaragoza,19,2002,21.0,0,6,1,16.7,0.29,0.05,0.00,0.00,0,0,Matches,23,21,1893,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,1,18,15,0,8,23,22,,,0,,,,,,,,,,,,,,,22/23
213,Enric Franquesa,es ESP,"DF,MF",Levante,25,1997,6.2,0,1,0,0.0,0.16,0.00,0.00,,0,0,Matches,11,6,562,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,9,5,2,21,7,7,,,0,,,,,,,,,,,,,,,22/23
214,Enric Franquesa,es ESP,"MF,DF",Leganés,25,1997,10.3,0,3,1,33.3,0.29,0.10,0.00,0.00,0,0,Matches,13,10,924,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,10,11,0,18,11,11,,,0,,,,,,,,,,,,,,,22/23
215,Žiga Frelih,si SVN,GK,Mirandés,24,1998,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,2.00,5,3,60.0,0,0,1,0,0.0,0,0,0,,22/23
216,Jorge de Frutos,es ESP,"MF,FW",Levante,25,1997,33.6,3,63,17,27.0,1.87,0.51,0.05,0.18,0,0,Matches,39,34,3027,5,8,3,6,1,0.09,0.15,0.24,0.09,0.24,0,34,47,6,130,13,33,,,0,,,,,,,,,,,,,,,22/23
217,Gabriel Fuentes,co COL,DF,Zaragoza,25,1997,18.9,0,5,1,20.0,0.26,0.05,0.00,0.00,0,0,Matches,22,19,1704,2,2,0,3,0,0.00,0.11,0.11,0.00,0.11,0,24,19,3,56,15,32,,,0,,,,,,,,,,,,,,,22/23
218,Manuel Fuster,es ESP,"MF,FW",Albacete,24,1997,36.7,8,72,33,45.8,1.96,0.90,0.11,0.24,0,0,Matches,40,38,3303,6,14,8,4,0,0.22,0.16,0.38,0.22,0.38,0,24,77,9,210,3,24,,,0,,,,,,,,,,,,,,,22/23
219,Daniel Fuzato,br BRA,GK,Ibiza,25,1997,37.0,0,1,0,0.0,0.03,0.00,0.00,,0,0,Matches,37,37,3330,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,3,1,,,0,59,1.59,174,115,66.1,6,11,20,8,21.6,6,1,0,14.3,22/23
220,Álex Gallar,es ESP,MF,Málaga,30,1992,9.8,1,19,3,15.8,1.94,0.31,0.05,0.33,0,0,Matches,19,9,881,4,5,1,0,0,0.10,0.41,0.51,0.10,0.51,0,8,18,1,47,6,6,,,0,,,,,,,,,,,,,,,22/23
221,Enric Gallego,es ESP,FW,Tenerife,35,1986,36.3,11,86,34,39.5,2.37,0.94,0.08,0.21,4,5,Matches,40,37,3267,3,14,7,8,0,0.30,0.08,0.39,0.19,0.28,0,105,29,37,16,11,15,,,0,,,,,,,,,,,,,,,22/23
222,Álex Gálvez,es ESP,"DF,MF",Ibiza,33,1989,4.0,0,1,0,0.0,0.25,0.00,0.00,,0,0,Matches,8,4,360,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,9,2,1,0,1,8,,,0,,,,,,,,,,,,,,,22/23
223,Fran Gámez,es ESP,DF,Zaragoza,31,1991,27.2,1,18,5,27.8,0.66,0.18,0.06,0.20,0,0,Matches,34,29,2452,2,3,1,7,0,0.04,0.07,0.11,0.04,0.11,0,30,9,3,65,42,53,,,0,,,,,,,,,,,,,,,22/23
224,Borja Garcés,es ESP,FW,Tenerife,22,1999,22.4,4,48,19,39.6,2.15,0.85,0.06,0.16,1,1,Matches,36,23,2013,1,5,3,4,1,0.18,0.04,0.22,0.13,0.18,0,45,42,9,3,3,13,,,0,,,,,,,,,,,,,,,22/23
225,Aitor García,es ESP,"MF,FW",Sporting Gijón,28,1994,14.3,6,32,9,28.1,2.24,0.63,0.19,0.67,0,0,Matches,32,14,1286,0,6,6,1,0,0.42,0.00,0.42,0.42,0.42,0,15,6,2,24,16,12,,,0,,,,,,,,,,,,,,,22/23
226,Ale García,es ESP,MF,Las Palmas,19,2003,0.1,0,1,0,0.0,18.00,0.00,0.00,,0,0,Matches,2,0,5,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
227,Álvaro García,es ESP,"DF,MF",Ibiza,22,2000,4.1,0,1,0,0.0,0.25,0.00,0.00,,0,0,Matches,6,5,367,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,8,6,0,2,18,8,,,0,,,,,,,,,,,,,,,22/23
228,Andrés García,es ESP,DF,Levante,19,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,12,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
229,Fran García,es ESP,DF,Burgos,29,1992,18.6,0,5,0,0.0,0.27,0.00,0.00,,0,0,Matches,28,18,1678,2,2,0,2,0,0.00,0.11,0.11,0.00,0.11,0,29,16,0,59,22,37,,,0,,,,,,,,,,,,,,,22/23
230,Manu García,es ESP,MF,Mirandés,36,1986,6.0,2,15,3,20.0,2.49,0.50,0.13,0.67,0,0,Matches,25,3,542,0,2,2,6,1,0.33,0.00,0.33,0.33,0.33,0,15,12,2,4,9,8,,,0,,,,,,,,,,,,,,,22/23
231,Mario García,es ESP,DF,Racing Sant,18,2003,2.5,1,3,2,66.7,1.20,0.80,0.33,0.50,0,0,Matches,3,2,225,1,2,1,0,0,0.40,0.40,0.80,0.40,0.80,0,4,2,0,12,1,2,,,0,,,,,,,,,,,,,,,22/23
232,Naim García,es ESP,MF,Ponferradina,20,2002,9.4,1,20,5,25.0,2.14,0.53,0.05,0.20,0,0,Matches,16,9,843,2,3,1,3,0,0.11,0.21,0.32,0.11,0.32,0,13,8,1,31,6,10,,,0,,,,,,,,,,,,,,,22/23
233,Naim García,es ESP,"MF,FW",Leganés,20,2002,4.7,2,21,6,28.6,4.49,1.28,0.10,0.33,0,0,Matches,15,5,421,0,2,2,1,0,0.43,0.00,0.43,0.43,0.43,0,12,6,1,19,6,10,,,0,,,,,,,,,,,,,,,22/23
234,Saúl García,es ESP,DF,Racing Sant,27,1994,19.7,1,10,2,20.0,0.51,0.10,0.10,0.50,0,0,Matches,28,19,1774,1,2,1,3,0,0.05,0.05,0.10,0.05,0.10,0,17,13,1,89,22,28,,,0,,,,,,,,,,,,,,,22/23
235,Sergi García,es ESP,MF,Albacete,23,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,6,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
236,Manu Garrido,es ESP,FW,Leganés,22,2000,0.1,0,2,1,50.0,16.36,8.18,0.00,0.00,0,0,Matches,3,0,11,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,,,22/23
237,Sékou Gassama,sn SEN,FW,Racing Sant,27,1995,9.2,1,20,5,25.0,2.17,0.54,0.05,0.20,0,1,Matches,16,11,831,1,2,1,4,1,0.11,0.11,0.22,0.11,0.22,1,28,15,4,4,0,2,,,0,,,,,,,,,,,,,,,22/23
238,Gelabert,es ESP,"MF,FW",Mirandés,21,2000,17.7,2,21,8,38.1,1.19,0.45,0.10,0.25,0,0,Matches,25,18,1594,4,6,2,4,1,0.11,0.23,0.34,0.11,0.34,1,15,25,1,39,14,28,,,0,,,,,,,,,,,,,,,22/23
239,Tiago Geralnik,ar ARG,MF,Villarreal B,19,2003,5.3,1,10,3,30.0,1.88,0.56,0.10,0.33,0,0,Matches,13,6,479,1,2,1,1,0,0.19,0.19,0.38,0.19,0.38,0,11,7,0,9,6,6,,,0,,,,,,,,,,,,,,,22/23
240,Mourad El Ghezouani,ma MAR,FW,Burgos,24,1998,15.7,3,23,8,34.8,1.46,0.51,0.13,0.38,0,0,Matches,35,13,1417,0,3,3,5,1,0.19,0.00,0.19,0.19,0.19,0,46,17,12,3,3,11,,,0,,,,,,,,,,,,,,,22/23
241,Gianni,es ESP,GK,Villarreal B,29,1992,8.0,0,0,0,,0.00,0.00,,,0,0,Matches,8,8,720,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,13,1.62,37,24,64.9,1,3,4,2,25.0,1,1,0,50.0,22/23
242,Iván Gil,es ESP,MF,FC Andorra,22,2000,16.8,4,52,17,32.7,3.10,1.01,0.08,0.24,0,0,Matches,27,16,1512,1,5,4,2,0,0.24,0.06,0.30,0.24,0.30,0,8,21,1,57,4,14,,,0,,,,,,,,,,,,,,,22/23
243,Carlos Giménez,es ESP,DF,Levante,19,2003,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,24,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1,,,0,,,,,,,,,,,,,,,22/23
244,Antonio Glauder,ph PHI,DF,Albacete,26,1995,22.8,0,12,2,16.7,0.53,0.09,0.00,0.00,0,0,Matches,29,24,2048,1,1,0,7,0,0.00,0.04,0.04,0.00,0.04,0,38,19,2,4,25,20,,,1,,,,,,,,,,,,,,,22/23
245,David Goldar,es ESP,DF,Ibiza,27,1994,11.6,0,12,1,8.3,1.04,0.09,0.00,0.00,0,0,Matches,13,11,1043,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,19,7,1,1,10,4,,,1,,,,,,,,,,,,,,,22/23
246,David Goldar,es ESP,DF,Burgos,27,1994,13.2,0,5,1,20.0,0.38,0.08,0.00,0.00,0,0,Matches,16,13,1186,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,12,11,0,0,10,8,,,1,,,,,,,,,,,,,,,22/23
247,Borja González,es ESP,DF,Burgos,26,1995,12.7,0,19,4,21.1,1.50,0.32,0.00,0.00,0,0,Matches,24,12,1141,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,14,12,0,41,11,8,,,0,,,,,,,,,,,,,,,22/23
248,Bruno González,es ESP,DF,Sporting Gijón,32,1990,10.4,0,8,3,37.5,0.77,0.29,0.00,0.00,0,0,Matches,12,11,933,1,1,0,2,0,0.00,0.10,0.10,0.00,0.10,0,16,4,1,0,11,6,,,0,,,,,,,,,,,,,,,22/23
249,Cristo González,es ESP,"FW,MF",Sporting Gijón,24,1997,18.4,5,50,13,26.0,2.71,0.71,0.08,0.31,1,1,Matches,34,21,1658,0,5,4,4,0,0.27,0.00,0.27,0.22,0.22,0,25,29,14,25,5,10,,,0,,,,,,,,,,,,,,,22/23
250,Dani González,es ESP,FW,Albacete,20,2002,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,5,0,23,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
251,Ethyan González,es ESP,FW,Tenerife,20,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,2,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,22/23
252,Fabio González,es ESP,MF,Las Palmas,25,1997,16.1,0,9,1,11.1,0.56,0.06,0.00,0.00,0,0,Matches,31,12,1445,1,1,0,7,0,0.00,0.06,0.06,0.00,0.06,0,15,27,0,2,17,15,,,0,,,,,,,,,,,,,,,22/23
253,Roberto González,es ESP,"MF,FW",Alavés,21,2001,12.7,2,24,7,29.2,1.89,0.55,0.08,0.29,0,0,Matches,28,11,1142,2,4,2,3,1,0.16,0.16,0.32,0.16,0.32,0,27,60,6,18,8,13,,,0,,,,,,,,,,,,,,,22/23
254,Sergio González,es ESP,DF,Tenerife,25,1997,24.1,0,5,0,0.0,0.21,0.00,0.00,,0,0,Matches,27,25,2172,1,1,0,8,0,0.00,0.04,0.04,0.00,0.04,0,21,21,1,7,23,25,,,0,,,,,,,,,,,,,,,22/23
255,Yayo González,es ESP,MF,Oviedo,18,2004,0.8,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,70,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,3,1,,,0,,,,,,,,,,,,,,,22/23
256,José Gragera,es ESP,"MF,DF",Sporting Gijón,21,2000,13.3,2,15,6,40.0,1.13,0.45,0.13,0.33,0,0,Matches,17,12,1195,0,2,2,1,0,0.15,0.00,0.15,0.15,0.15,0,33,8,1,0,21,31,,,0,,,,,,,,,,,,,,,22/23
257,Jaume Grau,es ESP,MF,Zaragoza,25,1997,24.9,1,7,1,14.3,0.28,0.04,0.14,1.00,0,0,Matches,35,26,2240,0,1,1,12,1,0.04,0.00,0.04,0.04,0.04,1,31,24,0,4,26,33,,,0,,,,,,,,,,,,,,,22/23
258,Fausto Grillo,ar ARG,DF,Ibiza,29,1993,15.9,1,12,3,25.0,0.75,0.19,0.08,0.33,0,0,Matches,17,17,1434,0,1,1,6,1,0.06,0.00,0.06,0.06,0.06,0,25,12,3,1,17,13,,,0,,,,,,,,,,,,,,,22/23
259,Francisco Grimà Aguilera,es ESP,DF,Ibiza,35,1987,15.9,0,3,1,33.3,0.19,0.06,0.00,0.00,0,0,Matches,19,16,1429,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,14,12,1,47,14,22,,,0,,,,,,,,,,,,,,,22/23
260,Gui Guedes,pt POR,MF,Lugo,20,2002,7.9,0,5,1,20.0,0.63,0.13,0.00,0.00,0,0,Matches,13,8,709,1,1,0,3,1,0.00,0.13,0.13,0.00,0.13,0,29,9,0,11,6,10,,,0,,,,,,,,,,,,,,,22/23
261,Makhtar Gueye,sn SEN,FW,Zaragoza,24,1997,7.0,0,17,6,35.3,2.42,0.85,0.00,0.00,0,0,Matches,22,5,632,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,19,0,10,1,0,3,,,0,,,,,,,,,,,,,,,22/23
262,Jon Guridi,es ESP,"MF,FW",Alavés,27,1995,30.3,1,28,9,32.1,0.92,0.30,0.04,0.11,0,1,Matches,38,32,2729,1,2,1,5,0,0.03,0.03,0.07,0.03,0.07,0,43,27,6,20,19,34,,,0,,,,,,,,,,,,,,,22/23
263,Cristian Gutierrez,es ESP,"MF,DF",Málaga,21,2000,21.1,2,10,2,20.0,0.47,0.09,0.20,1.00,0,0,Matches,26,21,1899,4,6,2,2,0,0.09,0.19,0.28,0.09,0.28,0,7,16,0,161,15,38,,,0,,,,,,,,,,,,,,,22/23
264,Cacho Guzmán,es ESP,FW,Tenerife,20,2002,0.1,0,1,0,0.0,9.00,0.00,0.00,,0,0,Matches,2,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,1,0,0,,,0,,,,,,,,,,,,,,,22/23
265,Hacen,mr MTN,"MF,FW",Lugo,24,1997,17.0,0,15,4,26.7,0.88,0.24,0.00,0.00,0,0,Matches,32,18,1527,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,1,21,20,1,4,14,12,,,0,,,,,,,,,,,,,,,22/23
266,Dorian Hanza,gq EQG,FW,Leganés,21,2001,0.1,0,1,0,0.0,9.00,0.00,0.00,,0,0,Matches,1,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
267,Taichi Hara,jp JPN,FW,Alavés,23,1999,4.9,1,7,3,42.9,1.42,0.61,0.14,0.33,0,0,Matches,15,3,444,0,1,1,2,0,0.20,0.00,0.20,0.20,0.20,0,6,10,2,2,0,3,,,0,,,,,,,,,,,,,,,22/23
268,Kento Hashimoto,jp JPN,MF,Huesca,28,1993,20.0,0,12,4,33.3,0.60,0.20,0.00,0.00,0,0,Matches,33,19,1799,1,1,0,5,0,0.00,0.05,0.05,0.00,0.05,0,41,18,0,4,35,41,,,0,,,,,,,,,,,,,,,22/23
269,Haissem Hassan,eg EGY,MF,Villarreal B,20,2002,13.4,0,31,12,38.7,2.31,0.89,0.00,0.00,0,0,Matches,27,11,1207,1,1,0,2,0,0.00,0.07,0.07,0.00,0.07,0,9,32,1,43,3,12,,,0,,,,,,,,,,,,,,,22/23
270,Juan Hernández,es ESP,"MF,FW",Burgos,27,1994,5.9,0,17,5,29.4,2.88,0.85,0.00,0.00,0,0,Matches,24,5,531,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,11,6,9,16,4,1,,,0,,,,,,,,,,,,,,,22/23
271,Juan Hernández,es ESP,MF,Ponferradina,27,1994,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,5,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,22/23
272,Cristian Herrera,es ESP,"MF,FW",Ibiza,31,1991,31.9,9,66,23,34.8,2.07,0.72,0.12,0.35,1,2,Matches,35,34,2874,1,10,8,8,0,0.28,0.03,0.31,0.25,0.28,0,23,33,14,95,9,10,,,0,,,,,,,,,,,,,,,22/23
273,Alfonso Herrero,es ESP,GK,Mirandés,28,1994,32.1,0,0,0,,0.00,0.00,,,0,0,Matches,33,32,2893,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,1,7,0,0,0,0,,,0,40,1.24,107,67,62.6,10,12,10,9,28.1,1,2,2,66.7,22/23
274,Pablo Hervías,es ESP,"MF,DF",Málaga,29,1993,6.0,0,9,5,55.6,1.49,0.83,0.00,0.00,0,0,Matches,13,7,544,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,3,14,1,54,1,2,,,0,,,,,,,,,,,,,,,22/23
275,Hector Hevel,my MAS,MF,FC Andorra,26,1996,25.5,1,42,8,19.0,1.65,0.31,0.02,0.13,0,0,Matches,39,23,2291,5,6,1,7,1,0.04,0.20,0.24,0.04,0.24,0,43,39,1,128,10,12,,,0,,,,,,,,,,,,,,,22/23
276,Robert Ibáñez,es ESP,"MF,FW",Levante,29,1993,9.4,4,15,4,26.7,1.59,0.43,0.27,1.00,0,0,Matches,24,10,847,0,4,4,3,0,0.43,0.00,0.43,0.43,0.43,0,16,33,3,9,7,12,,,0,,,,,,,,,,,,,,,22/23
277,Juan Ibiza,es ESP,DF,Ibiza,26,1995,18.4,2,7,3,42.9,0.38,0.16,0.29,0.67,0,0,Matches,21,18,1656,0,2,2,7,1,0.11,0.00,0.11,0.11,0.11,1,33,11,0,3,26,13,,,0,,,,,,,,,,,,,,,22/23
278,Vicente Iborra,es ESP,MF,Levante,34,1988,31.8,2,29,9,31.0,0.91,0.28,0.07,0.22,0,0,Matches,36,31,2859,0,2,2,7,0,0.06,0.00,0.06,0.06,0.06,0,38,36,3,3,29,26,,,0,,,,,,,,,,,,,,,22/23
279,Ibra,es ESP,MF,Tenerife,20,2002,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,20,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,2,0,0,0,1,,,0,,,,,,,,,,,,,,,22/23
280,Iker,es ESP,MF,Villarreal B,22,1999,0.2,0,1,0,0.0,5.63,0.00,0.00,,0,0,Matches,1,0,16,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
281,Marino Illesca,es ESP,MF,Burgos,21,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,6,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,22/23
282,Imanol,es ESP,DF,Eibar,22,2000,22.5,0,7,0,0.0,0.31,0.00,0.00,,0,0,Matches,27,24,2021,2,2,0,1,0,0.00,0.09,0.09,0.00,0.09,0,18,16,7,137,28,19,,,0,,,,,,,,,,,,,,,22/23
283,Pablo Íñiguez,es ESP,DF,Villarreal B,28,1994,16.7,2,4,3,75.0,0.24,0.18,0.50,0.67,0,0,Matches,19,17,1500,0,2,2,2,0,0.12,0.00,0.12,0.12,0.12,0,14,7,0,1,15,12,,,1,,,,,,,,,,,,,,,22/23
284,Pablo Insua,es ESP,DF,Sporting Gijón,28,1993,33.4,2,12,2,16.7,0.36,0.06,0.17,1.00,0,0,Matches,36,36,3004,1,3,2,12,1,0.06,0.03,0.09,0.06,0.09,1,27,20,1,5,35,37,,,0,,,,,,,,,,,,,,,22/23
285,Nikita Iosifov,ru RUS,MF,Villarreal B,21,2001,2.5,1,4,2,50.0,1.63,0.81,0.00,0.00,1,1,Matches,13,2,221,0,1,0,0,0,0.41,0.00,0.41,0.00,0.00,0,7,4,1,5,1,2,,,0,,,,,,,,,,,,,,,22/23
286,Carlos Isaac,es ESP,DF,Albacete,24,1998,9.1,1,8,2,25.0,0.88,0.22,0.13,0.50,0,0,Matches,16,10,820,1,2,1,2,0,0.11,0.11,0.22,0.11,0.22,0,19,14,3,30,9,8,,,0,,,,,,,,,,,,,,,22/23
287,Thierno Issiaga Barry,gn GUI,FW,Tenerife,22,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
288,Jairo Izquierdo,es ESP,"MF,FW",Cartagena,28,1993,29.4,2,29,7,24.1,0.99,0.24,0.07,0.29,0,0,Matches,38,32,2644,6,8,2,8,0,0.07,0.20,0.27,0.07,0.27,0,25,43,7,93,20,24,,,0,,,,,,,,,,,,,,,22/23
289,Carlos Izquierdoz,ar ARG,DF,Sporting Gijón,33,1988,32.3,1,15,3,20.0,0.46,0.09,0.07,0.33,0,0,Matches,34,32,2910,1,2,1,8,1,0.03,0.03,0.06,0.03,0.06,1,29,14,4,7,50,39,,,1,,,,,,,,,,,,,,,22/23
290,Ayoub Jabbari,ma MAR,FW,Racing Sant,22,2000,0.2,0,2,0,0.0,9.47,0.00,0.00,,0,0,Matches,3,0,19,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,0,1,1,,,0,,,,,,,,,,,,,,,22/23
