Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
194,Thiago Galhardo,br BRA,FW,Celta Vigo,32,1989,12.8,2,29,15,51.7,2.27,1.18,0.07,0.13,0,0,Matches,31,9,1148,2,4,2,5,0,0.16,0.16,0.31,0.16,0.31,0,21,13,16,9,6,6,,,0,,,,,,,,,,,,,,,21/22
195,Álvaro García,es ESP,MF,Rayo Vallecano,28,1992,33.3,7,68,24,35.3,2.04,0.72,0.10,0.29,0,0,Matches,36,34,2998,4,11,7,6,0,0.21,0.12,0.33,0.21,0.33,0,24,25,12,192,41,24,,,0,,,,,,,,,,,,,,,21/22
196,Dani García,es ESP,MF,Athletic Club,31,1990,24.2,0,12,2,16.7,0.50,0.08,0.00,0.00,0,0,Matches,32,27,2177,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0,44,22,1,4,25,21,,,0,,,,,,,,,,,,,,,21/22
197,David García,es ESP,DF,Osasuna,27,1994,34.5,4,31,4,12.9,0.90,0.12,0.13,1.00,0,0,Matches,35,35,3105,0,4,4,8,0,0.12,0.00,0.12,0.12,0.12,0,53,21,0,0,54,14,,,0,,,,,,,,,,,,,,,21/22
198,Eric García,es ESP,DF,Barcelona,20,2001,22.7,0,6,4,66.7,0.26,0.18,0.00,0.00,0,0,Matches,26,23,2039,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0,35,5,2,2,41,17,,,0,,,,,,,,,,,,,,,21/22
199,Fran Garcia,es ESP,DF,Rayo Vallecano,21,1999,33.6,1,25,8,32.0,0.74,0.24,0.04,0.13,0,0,Matches,34,34,3025,0,1,1,4,0,0.03,0.00,0.03,0.03,0.03,0,24,15,2,127,47,39,,,0,,,,,,,,,,,,,,,21/22
200,Joan García,es ESP,GK,Espanyol,20,2001,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,108,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,,,0,3,2.50,3,0,0.0,0,0,1,0,0.0,0,0,0,,21/22
201,Manu García,es ESP,MF,Alavés,23,1998,12.0,0,8,1,12.5,0.67,0.08,0.00,0.00,0,0,Matches,24,10,1077,1,1,0,3,0,0.00,0.08,0.08,0.00,0.08,0,24,33,0,43,12,9,,,0,,,,,,,,,,,,,,,21/22
202,Raúl García,es ESP,FW,Athletic Club,35,1986,20.0,6,44,14,31.8,2.20,0.70,0.14,0.43,0,1,Matches,35,24,1802,2,8,6,3,0,0.30,0.10,0.40,0.30,0.40,0,49,32,11,21,9,14,,,0,,,,,,,,,,,,,,,21/22
203,Rubén García,es ESP,"MF,FW",Osasuna,28,1993,26.4,1,33,12,36.4,1.25,0.45,0.03,0.08,0,2,Matches,37,30,2375,6,7,1,1,0,0.04,0.23,0.27,0.04,0.27,0,35,28,8,199,24,27,,,0,,,,,,,,,,,,,,,21/22
204,Saúl García,es ESP,DF,Alavés,26,1994,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,21/22
205,Unai García,es ESP,DF,Osasuna,29,1992,15.6,0,8,0,0.0,0.51,0.00,0.00,,0,0,Matches,18,15,1408,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,10,7,0,8,23,12,,,0,,,,,,,,,,,,,,,21/22
206,Mario Gaspar,es ESP,DF,Villarreal,30,1990,6.9,0,4,1,25.0,0.58,0.14,0.00,0.00,0,0,Matches,12,7,623,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,2,0,4,6,4,,,0,,,,,,,,,,,,,,,21/22
207,Gavi,es ESP,"MF,FW",Barcelona,16,2004,25.7,2,30,8,26.7,1.17,0.31,0.07,0.25,0,0,Matches,34,28,2316,5,7,2,11,1,0.08,0.19,0.27,0.08,0.27,1,63,69,12,49,29,19,,,0,,,,,,,,,,,,,,,21/22
208,Bryan Gil,es ESP,"MF,FW",Valencia,20,2001,8.4,0,11,2,18.2,1.31,0.24,0.00,0.00,0,0,Matches,13,9,753,1,1,0,3,0,0.00,0.12,0.12,0.00,0.12,0,13,20,7,45,1,8,,,0,,,,,,,,,,,,,,,21/22
209,Óscar Gil,es ESP,DF,Espanyol,24,1997,18.8,0,6,1,16.7,0.32,0.05,0.00,0.00,0,0,Matches,22,20,1688,2,2,0,7,0,0.00,0.11,0.11,0.00,0.11,0,36,24,2,37,20,35,,,0,,,,,,,,,,,,,,,21/22
210,Mario Gila,es ESP,DF,Real Madrid,20,2000,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,25,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,21/22
211,Dani Gómez,es ESP,FW,Levante,23,1998,11.8,4,31,14,45.2,2.62,1.19,0.13,0.29,0,0,Matches,28,11,1063,2,6,4,1,0,0.34,0.17,0.51,0.34,0.51,0,18,20,11,6,3,4,,,0,,,,,,,,,,,,,,,21/22
212,Maxi Gómez,uy URU,FW,Valencia,24,1996,21.7,5,43,14,32.6,1.98,0.64,0.12,0.36,0,0,Matches,29,21,1956,1,6,5,7,1,0.23,0.05,0.28,0.23,0.28,1,49,55,10,19,3,3,,,0,,,,,,,,,,,,,,,21/22
213,Moi Gómez,es ESP,"MF,FW",Villarreal,27,1994,14.3,2,13,5,38.5,0.91,0.35,0.15,0.40,0,0,Matches,29,13,1286,2,4,2,2,0,0.14,0.14,0.28,0.14,0.28,0,22,11,1,33,7,9,,,0,,,,,,,,,,,,,,,21/22
214,Papu Gómez,ar ARG,"FW,MF",Sevilla,33,1988,19.8,5,34,12,35.3,1.72,0.61,0.15,0.42,0,0,Matches,29,19,1784,1,6,5,4,0,0.25,0.05,0.30,0.25,0.30,0,21,49,1,56,7,12,,,0,,,,,,,,,,,,,,,21/22
215,Sergi Gómez,es ESP,DF,Espanyol,29,1992,30.2,1,8,3,37.5,0.26,0.10,0.13,0.33,0,0,Matches,31,31,2720,2,3,1,1,1,0.03,0.07,0.10,0.03,0.10,0,11,4,0,2,39,23,,,0,,,,,,,,,,,,,,,21/22
216,Victor Gomez,es ESP,"DF,MF",Espanyol,21,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
217,Maxime Gonalons,fr FRA,MF,Granada,32,1989,17.2,0,11,2,18.2,0.64,0.12,0.00,0.00,0,0,Matches,25,20,1550,2,2,0,6,0,0.00,0.12,0.12,0.00,0.12,0,29,31,0,6,18,30,,,0,,,,,,,,,,,,,,,21/22
218,Diego González,es ESP,DF,Elche,26,1995,19.9,0,4,1,25.0,0.20,0.05,0.00,0.00,0,0,Matches,28,19,1793,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0,24,3,0,0,17,16,,,0,,,,,,,,,,,,,,,21/22
219,Édgar González,es ESP,DF,Real Betis,24,1997,16.3,1,5,1,20.0,0.31,0.06,0.20,1.00,0,0,Matches,21,14,1464,1,2,1,6,0,0.06,0.06,0.12,0.06,0.12,0,21,8,0,1,24,18,,,0,,,,,,,,,,,,,,,21/22
220,Giovanni González,uy URU,DF,Mallorca,26,1994,4.1,1,3,1,33.3,0.74,0.25,0.33,1.00,0,0,Matches,9,3,365,0,1,1,1,0,0.25,0.00,0.25,0.25,0.25,0,3,3,0,10,3,4,,,0,,,,,,,,,,,,,,,21/22
221,Nicolás González,es ESP,MF,Barcelona,19,2002,12.4,2,17,4,23.5,1.37,0.32,0.12,0.50,0,0,Matches,27,12,1114,1,3,2,6,0,0.16,0.08,0.24,0.16,0.24,0,38,19,1,7,6,21,,,0,,,,,,,,,,,,,,,21/22
222,Peter González,do DOM,MF,Real Madrid,19,2002,0.3,0,2,1,50.0,6.67,3.33,0.00,0.00,0,0,Matches,3,0,27,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,1,1,0,,,0,,,,,,,,,,,,,,,21/22
223,Roberto González,es ESP,MF,Real Betis,20,2001,1.5,0,2,0,0.0,1.33,0.00,0.00,,0,0,Matches,4,1,135,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,3,0,1,1,4,,,0,,,,,,,,,,,,,,,21/22
224,Gori,es ESP,MF,Espanyol,19,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,9,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
225,Andoni Gorosabel,es ESP,DF,Real Sociedad,24,1996,25.4,0,11,1,9.1,0.43,0.04,0.00,0.00,0,0,Matches,32,25,2289,4,4,0,4,0,0.00,0.16,0.16,0.00,0.16,0,28,18,0,64,19,31,,,0,,,,,,,,,,,,,,,21/22
226,Jaume Grau,es ESP,MF,Osasuna,24,1997,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,21/22
227,Dominik Greif,sk SVK,GK,Mallorca,24,1997,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,3.00,6,3,50.0,0,0,1,0,0.0,0,0,0,,21/22
228,Clément Grenier,fr FRA,MF,Mallorca,30,1991,0.7,1,1,1,100.0,1.50,1.50,1.00,1.00,0,0,Matches,5,0,60,0,1,1,1,0,1.50,0.00,1.50,1.50,1.50,0,2,0,0,2,0,0,,,0,,,,,,,,,,,,,,,21/22
229,Antoine Griezmann,fr FRA,FW,Barcelona,30,1991,2.9,0,4,0,0.0,1.37,0.00,0.00,,0,0,Matches,3,3,263,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,4,0,0,3,4,,,0,,,,,,,,,,,,,,,21/22
230,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,30,1991,18.8,3,43,14,32.6,2.28,0.74,0.07,0.21,0,0,Matches,26,21,1695,4,7,3,3,0,0.16,0.21,0.37,0.16,0.37,0,18,27,10,35,7,15,,,0,,,,,,,,,,,,,,,21/22
231,Andrés Guardado,mx MEX,MF,Real Betis,34,1986,15.5,0,15,3,20.0,0.97,0.19,0.00,0.00,0,0,Matches,28,17,1393,1,1,0,4,0,0.00,0.06,0.06,0.00,0.06,0,24,18,0,9,22,16,,,0,,,,,,,,,,,,,,,21/22
232,Sergi Guardiola,es ESP,FW,Rayo Vallecano,30,1991,19.0,8,51,18,35.3,2.68,0.95,0.14,0.39,1,1,Matches,32,20,1710,2,10,7,3,0,0.42,0.11,0.53,0.37,0.47,0,28,29,14,16,4,9,,,0,,,,,,,,,,,,,,,21/22
233,Nemanja Gudelj,rs SRB,"DF,MF",Sevilla,29,1991,11.6,0,4,1,25.0,0.34,0.09,0.00,0.00,0,0,Matches,21,9,1046,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,15,9,0,0,22,7,,,0,,,,,,,,,,,,,,,21/22
234,Gonçalo Guedes,pt POR,"FW,MF",Valencia,24,1996,29.0,11,69,28,40.6,2.38,0.97,0.14,0.36,1,2,Matches,36,30,2606,6,17,10,3,0,0.38,0.21,0.59,0.35,0.55,0,37,74,5,109,9,14,,,0,,,,,,,,,,,,,,,21/22
235,Ander Guevara,es ESP,MF,Real Sociedad,24,1997,9.6,0,2,0,0.0,0.21,0.00,0.00,,0,0,Matches,17,11,867,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,15,5,0,0,13,11,,,0,,,,,,,,,,,,,,,21/22
236,John Guidetti,se SWE,FW,Alavés,29,1992,3.1,0,10,2,20.0,3.23,0.65,0.00,0.00,0,0,Matches,10,2,279,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,9,3,3,4,0,1,,,0,,,,,,,,,,,,,,,21/22
237,Hugo Guillamón,es ESP,"MF,DF",Valencia,21,2000,26.2,1,7,2,28.6,0.27,0.08,0.14,0.50,0,0,Matches,31,28,2361,0,1,1,11,2,0.04,0.00,0.04,0.04,0.04,1,71,63,2,7,29,26,,,1,,,,,,,,,,,,,,,21/22
238,Gerard Gumbau,es ESP,MF,Elche,26,1994,21.0,0,21,3,14.3,1.00,0.14,0.00,0.00,0,0,Matches,31,20,1890,4,4,0,8,1,0.00,0.19,0.19,0.00,0.19,0,50,22,0,93,21,20,,,0,,,,,,,,,,,,,,,21/22
239,Jon Guridi,es ESP,MF,Real Sociedad,26,1995,2.3,1,2,1,50.0,0.87,0.44,0.50,1.00,0,0,Matches,8,1,206,0,1,1,0,0,0.44,0.00,0.44,0.44,0.44,0,4,3,0,3,3,3,,,0,,,,,,,,,,,,,,,21/22
240,Raúl Guti,es ESP,MF,Elche,24,1996,18.1,0,18,5,27.8,1.00,0.28,0.00,0.00,0,0,Matches,31,17,1627,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,1,16,34,0,9,21,15,,,0,,,,,,,,,,,,,,,21/22
241,Miguel Gutiérrez,es ESP,DF,Real Madrid,20,2001,2.9,0,0,0,,0.00,0.00,,,0,0,Matches,3,3,260,1,1,0,1,0,0.00,0.35,0.35,0.00,0.35,0,3,8,0,9,4,5,,,0,,,,,,,,,,,,,,,21/22
242,Munir El Haddadi,ma MAR,"MF,FW",Sevilla,25,1995,5.3,2,12,7,58.3,2.28,1.33,0.17,0.29,0,0,Matches,16,4,474,0,2,2,3,0,0.38,0.00,0.38,0.38,0.38,0,7,14,3,6,5,4,,,0,,,,,,,,,,,,,,,21/22
243,Varazdat Haroyan,am ARM,DF,Cádiz,28,1992,16.0,1,3,2,66.7,0.19,0.13,0.33,0.50,0,0,Matches,17,16,1437,0,1,1,9,0,0.06,0.00,0.06,0.06,0.06,0,22,6,1,1,14,24,,,0,,,,,,,,,,,,,,,21/22
244,Eden Hazard,be BEL,"FW,MF",Real Madrid,30,1991,8.0,0,12,7,58.3,1.51,0.88,0.00,0.00,0,0,Matches,18,7,717,1,1,0,3,0,0.00,0.13,0.13,0.00,0.13,0,9,30,4,12,2,4,,,0,,,,,,,,,,,,,,,21/22
245,Kike Hermoso,es ESP,DF,Real Betis,21,1999,1.0,1,2,1,50.0,2.00,1.00,0.50,1.00,0,0,Matches,1,1,90,0,1,1,0,0,1.00,0.00,1.00,1.00,1.00,0,1,0,0,0,0,1,,,0,,,,,,,,,,,,,,,21/22
246,Mario Hermoso,es ESP,DF,Atlético Madrid,26,1995,20.7,2,17,4,23.5,0.82,0.19,0.12,0.50,0,0,Matches,26,21,1865,1,3,2,6,1,0.10,0.05,0.14,0.10,0.14,0,26,11,1,26,29,16,,,1,,,,,,,,,,,,,,,21/22
247,Aridane Hernández,es ESP,DF,Osasuna,32,1989,12.9,0,2,0,0.0,0.16,0.00,0.00,,0,0,Matches,15,12,1159,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,4,3,1,20,9,,,1,,,,,,,,,,,,,,,21/22
248,Luis Hernández,es ESP,DF,Cádiz,32,1989,15.2,0,6,2,33.3,0.40,0.13,0.00,0.00,0,0,Matches,16,15,1366,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,9,7,1,9,16,6,,,0,,,,,,,,,,,,,,,21/22
249,Mario Hernández,es ESP,"DF,MF",Rayo Vallecano,22,1999,4.4,1,3,1,33.3,0.68,0.23,0.33,1.00,0,0,Matches,9,5,395,0,1,1,3,0,0.23,0.00,0.23,0.23,0.23,0,4,4,1,15,4,4,,,0,,,,,,,,,,,,,,,21/22
250,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,9.5,0,8,3,37.5,0.84,0.31,0.00,0.00,0,0,Matches,21,8,859,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,19,8,1,10,13,7,,,0,,,,,,,,,,,,,,,21/22
251,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36.0,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3240,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,9,0,0,1,3,,,0,48,1.33,147,99,67.3,12,10,14,12,33.3,4,3,0,42.9,21/22
252,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,18.3,1,15,2,13.3,0.82,0.11,0.07,0.50,0,0,Matches,23,19,1645,1,2,1,7,1,0.05,0.05,0.11,0.05,0.11,1,44,34,1,9,17,31,,,0,,,,,,,,,,,,,,,21/22
253,Matthew Hoppe,us USA,FW,Mallorca,20,2001,1.5,0,2,0,0.0,1.37,0.00,0.00,,0,0,Matches,5,1,131,1,1,0,0,0,0.00,0.69,0.69,0.00,0.69,0,4,1,2,0,0,0,,,0,,,,,,,,,,,,,,,21/22
254,Robert Ibáñez,es ESP,MF,Osasuna,28,1993,1.0,0,3,0,0.0,2.90,0.00,0.00,,0,0,Matches,4,1,93,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,5,1,0,0,3,,,0,,,,,,,,,,,,,,,21/22
255,Vicente Iborra,es ESP,MF,Villarreal,33,1988,11.5,0,8,2,25.0,0.70,0.17,0.00,0.00,0,0,Matches,20,12,1034,1,1,0,4,0,0.00,0.09,0.09,0.00,0.09,0,20,10,0,0,10,10,,,0,,,,,,,,,,,,,,,21/22
256,Oussama Idrissi,ma MAR,"MF,FW",Sevilla,25,1996,1.4,0,4,2,50.0,2.83,1.42,0.00,0.00,0,0,Matches,5,2,127,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,4,2,4,1,0,,,0,,,,,,,,,,,,,,,21/22
257,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,10.0,1,21,8,38.1,2.10,0.80,0.05,0.13,0,0,Matches,12,11,902,1,2,1,2,0,0.10,0.10,0.20,0.10,0.20,0,10,3,2,45,3,6,,,0,,,,,,,,,,,,,,,21/22
258,Iglesias,es ESP,"DF,MF",Getafe,23,1998,8.0,0,5,0,0.0,0.63,0.00,0.00,,0,0,Matches,20,7,719,1,1,0,1,0,0.00,0.13,0.13,0.00,0.13,0,16,17,1,44,9,11,,,0,,,,,,,,,,,,,,,21/22
259,Borja Iglesias,es ESP,FW,Real Betis,28,1993,17.5,10,38,19,50.0,2.17,1.09,0.18,0.37,3,3,Matches,33,18,1573,0,10,7,4,0,0.57,0.00,0.57,0.40,0.40,0,25,31,8,6,4,4,,,0,,,,,,,,,,,,,,,21/22
260,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,4.2,0,0,0,,0.00,0.00,,,0,0,Matches,8,6,374,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,1,0,5,5,4,,,0,,,,,,,,,,,,,,,21/22
261,Nikita Iosifov,ru RUS,FW,Villarreal,20,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,0,,,0,,,,,,,,,,,,,,,21/22
262,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,23.8,6,73,35,47.9,3.07,1.47,0.05,0.11,2,2,Matches,32,26,2140,2,8,4,6,0,0.25,0.08,0.34,0.17,0.25,0,31,30,15,17,3,4,,,0,,,,,,,,,,,,,,,21/22
263,Isco,es ESP,"MF,FW",Real Madrid,29,1992,3.7,1,9,3,33.3,2.45,0.82,0.11,0.33,0,0,Matches,14,3,331,0,1,1,1,0,0.27,0.00,0.27,0.27,0.27,0,7,8,0,8,2,3,,,0,,,,,,,,,,,,,,,21/22
264,Nicolas Jackson,sn SEN,FW,Villarreal,20,2001,1.8,0,5,1,20.0,2.73,0.55,0.00,0.00,0,0,Matches,9,0,165,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,5,1,1,1,1,,,0,,,,,,,,,,,,,,,21/22
265,Jakub Jankto,cz CZE,"MF,DF",Getafe,25,1996,6.5,0,6,0,0.0,0.92,0.00,0.00,,0,0,Matches,14,6,587,2,2,0,1,1,0.00,0.31,0.31,0.00,0.31,0,3,7,0,26,5,7,,,0,,,,,,,,,,,,,,,21/22
266,Adnan Januzaj,be BEL,"MF,FW",Real Sociedad,26,1995,18.1,3,42,15,35.7,2.33,0.83,0.02,0.07,2,2,Matches,33,17,1625,0,3,1,5,0,0.17,0.00,0.17,0.06,0.06,0,28,51,4,147,13,12,,,0,,,,,,,,,,,,,,,21/22
267,Jason,es ESP,MF,Valencia,27,1994,0.8,0,2,0,0.0,2.40,0.00,0.00,,0,0,Matches,5,1,75,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,3,4,0,7,0,1,,,0,,,,,,,,,,,,,,,21/22
268,Jason,es ESP,MF,Alavés,27,1994,7.5,0,9,2,22.2,1.19,0.27,0.00,0.00,0,0,Matches,14,10,678,1,1,0,1,0,0.00,0.13,0.13,0.00,0.13,0,13,13,0,61,8,7,,,0,,,,,,,,,,,,,,,21/22
269,Álvaro Jiménez,es ESP,MF,Cádiz,26,1995,2.6,0,3,1,33.3,1.15,0.38,0.00,0.00,0,0,Matches,9,1,234,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,7,0,23,4,3,,,0,,,,,,,,,,,,,,,21/22
270,Joaquín,es ESP,MF,Real Betis,40,1981,5.2,0,10,3,30.0,1.91,0.57,0.00,0.00,0,0,Matches,21,2,471,1,1,0,0,0,0.00,0.19,0.19,0.00,0.19,0,1,9,0,35,3,3,,,0,,,,,,,,,,,,,,,21/22
271,Jofre,es ESP,MF,Espanyol,20,2001,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,20,1,1,0,0,0,0.00,4.50,4.50,0.00,4.50,0,0,4,0,3,0,1,,,0,,,,,,,,,,,,,,,21/22
272,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,27.5,3,17,8,47.1,0.62,0.29,0.18,0.38,0,0,Matches,32,30,2476,3,6,3,7,1,0.11,0.11,0.22,0.11,0.22,1,24,35,6,31,20,20,,,0,,,,,,,,,,,,,,,21/22
273,Luuk de Jong,nl NED,"FW,MF",Barcelona,30,1990,7.3,6,24,10,41.7,3.30,1.38,0.25,0.60,0,0,Matches,21,6,654,0,6,6,1,0,0.83,0.00,0.83,0.83,0.83,0,8,12,6,1,0,7,,,0,,,,,,,,,,,,,,,21/22
274,Joan Jordán,es ESP,MF,Sevilla,27,1994,27.9,0,16,1,6.3,0.57,0.04,0.00,0.00,0,0,Matches,36,31,2514,1,1,0,9,0,0.00,0.04,0.04,0.00,0.04,0,54,26,1,23,29,32,,,0,,,,,,,,,,,,,,,21/22
275,Josan,es ESP,"MF,DF",Elche,31,1989,13.5,2,12,5,41.7,0.89,0.37,0.17,0.40,0,0,Matches,31,10,1211,3,5,2,2,0,0.15,0.22,0.37,0.15,0.37,0,14,30,4,75,11,22,,,0,,,,,,,,,,,,,,,21/22
276,Willian José,br BRA,FW,Real Betis,29,1991,17.8,9,35,12,34.3,1.96,0.67,0.17,0.50,3,3,Matches,32,19,1604,4,13,6,2,0,0.50,0.22,0.73,0.34,0.56,0,12,23,6,7,2,13,,,0,,,,,,,,,,,,,,,21/22
277,Joselu,es ESP,FW,Alavés,31,1990,34.7,14,97,41,42.3,2.80,1.18,0.08,0.20,6,7,Matches,37,35,3122,4,18,8,0,0,0.40,0.12,0.52,0.23,0.35,0,43,57,11,31,7,11,,,0,,,,,,,,,,,,,,,21/22
278,Josema,es ESP,DF,Elche,25,1996,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,6,1,183,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,4,0,3,0,2,,,0,,,,,,,,,,,,,,,21/22
279,Luka Jović,rs SRB,FW,Real Madrid,23,1997,4.1,1,16,4,25.0,3.90,0.98,0.06,0.25,0,0,Matches,15,1,369,3,4,1,1,0,0.24,0.73,0.98,0.24,0.98,0,3,3,2,0,1,1,,,0,,,,,,,,,,,,,,,21/22
280,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,0.8,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,70,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,1,0,2,,,0,,,,,,,,,,,,,,,21/22
281,José Juan Macías,mx MEX,FW,Getafe,21,1999,2.2,0,4,0,0.0,1.79,0.00,0.00,,0,0,Matches,7,2,201,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,11,4,3,1,0,,,0,,,,,,,,,,,,,,,21/22
282,Juanmi,es ESP,MF,Real Betis,28,1993,23.7,16,54,30,55.6,2.28,1.27,0.30,0.53,0,0,Matches,33,26,2131,4,20,16,5,0,0.68,0.17,0.84,0.68,0.84,0,40,15,18,4,10,26,,,0,,,,,,,,,,,,,,,21/22
283,Lago Junior,ci CIV,MF,Mallorca,30,1990,2.0,0,6,1,16.7,3.05,0.51,0.00,0.00,0,0,Matches,6,1,177,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,7,0,5,2,2,,,0,,,,,,,,,,,,,,,21/22
284,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,21,2000,29.9,17,80,43,53.8,2.68,1.44,0.21,0.40,0,0,Matches,35,30,2690,10,27,17,6,0,0.57,0.33,0.90,0.57,0.90,0,34,74,26,46,5,26,,,0,,,,,,,,,,,,,,,21/22
285,Ferran Jutglà,es ESP,FW,Barcelona,22,1999,3.3,1,10,4,40.0,2.99,1.20,0.10,0.25,0,0,Matches,6,4,301,0,1,1,1,0,0.30,0.00,0.30,0.30,0.30,0,4,6,1,6,1,1,,,0,,,,,,,,,,,,,,,21/22
286,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,14.5,0,6,0,0.0,0.41,0.00,0.00,,0,0,Matches,22,17,1303,1,1,0,3,0,0.00,0.07,0.07,0.00,0.07,0,16,8,1,5,34,28,,,0,,,,,,,,,,,,,,,21/22
287,Lee Kang-in,kr KOR,MF,Mallorca,20,2001,15.7,1,36,15,41.7,2.30,0.96,0.03,0.07,0,0,Matches,30,15,1411,2,3,1,4,1,0.06,0.13,0.19,0.06,0.19,1,23,36,1,74,6,7,,,1,,,,,,,,,,,,,,,21/22
288,Kiké,es ESP,FW,Osasuna,31,1989,20.7,5,53,20,37.7,2.56,0.97,0.08,0.20,1,1,Matches,33,18,1862,1,6,4,2,0,0.24,0.05,0.29,0.19,0.24,0,24,36,9,22,3,7,,,0,,,,,,,,,,,,,,,21/22
289,Koba Koindredi,fr FRA,MF,Valencia,19,2001,2.0,0,1,0,0.0,0.50,0.00,0.00,,0,0,Matches,10,1,181,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,6,0,2,4,3,,,0,,,,,,,,,,,,,,,21/22
290,Koke,es ESP,MF,Atlético Madrid,29,1992,27.9,1,12,6,50.0,0.43,0.22,0.08,0.17,0,0,Matches,31,29,2508,2,3,1,6,0,0.04,0.07,0.11,0.04,0.11,0,29,27,0,34,22,29,,,0,,,,,,,,,,,,,,,21/22
291,Luca Koleosho,it ITA,MF,Espanyol,16,2004,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
