Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
159,Aitor Córdoba,es ESP,DF,Burgos,28,1995,41,41,3614,40.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
160,José Corpas,es ESP,"MF,DF",Eibar,32,1991,37,22,2073,23.0,6,3,9,3,3,3,8,1,0.26,0.13,0.39,0.13,0.26,Matches
161,Rober Correa,es ESP,DF,Eibar,30,1992,6,1,148,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Álex Corredera,es ESP,MF,Tenerife,27,1996,39,35,3259,36.2,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
163,Pablo Cortés,es ESP,MF,Zaragoza,19,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Paco Cortés,es ESP,FW,Levante,15,2007,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
165,David Costas,es ESP,DF,Oviedo,28,1995,19,18,1601,17.8,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches
166,Enol Coto,es ESP,DF,Sporting Gijón,22,2001,2,1,124,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Juan Cruz,es ESP,"MF,FW",Leganés,23,2000,16,10,955,10.6,4,2,6,4,0,0,2,0,0.38,0.19,0.57,0.38,0.57,Matches
168,Sergio Cubero Ezcurra,es ESP,DF,Racing Ferrol,23,1999,33,23,2199,24.4,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
169,Cuenca,es ESP,FW,Zaragoza,20,2002,4,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Pablo Cuñat,es ESP,GK,Amorebieta,21,2002,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Curro,es ESP,"FW,MF",Burgos,27,1996,41,40,3540,39.3,15,5,20,9,6,7,8,0,0.38,0.13,0.51,0.23,0.36,Matches
172,Cosimo Marco Da Graca,it ITA,FW,Amorebieta,21,2002,12,4,440,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Toni Datković,hr CRO,DF,Cartagena,29,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
174,Toni Datković,hr CRO,DF,Albacete,29,1993,8,3,320,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
175,Konrad De La Fuente,us USA,MF,Eibar,22,2001,19,1,372,4.1,3,1,4,3,0,0,1,0,0.73,0.24,0.97,0.73,0.97,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Saúl del Cerro,es ESP,MF,Burgos,19,2004,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Alberto Del Moral,es ESP,MF,Villarreal B,23,2000,21,20,1736,19.3,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
178,Moisés Delgado,es ESP,DF,Racing Ferrol,29,1994,33,26,2286,25.4,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches
179,Julián Delmás,es ESP,DF,Racing Ferrol,28,1995,21,19,1603,17.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
180,Derick,br BRA,DF,Eldense,29,1993,25,13,1334,14.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Diego,es ESP,FW,Leganés,23,2000,42,31,2800,31.1,12,1,13,10,2,2,3,0,0.39,0.03,0.42,0.32,0.35,Matches
182,Landry Dimata,be BEL,FW,Espanyol,25,1997,2,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Matías Dituro,ar ARG,GK,Elche,36,1987,21,21,1890,21.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Mohammed Djetei,cm CMR,DF,Albacete,28,1994,26,23,1935,21.5,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches
185,Naïs Djouahra,fr FRA,"MF,FW",Leganés,23,1999,28,10,1000,11.1,1,2,3,1,0,0,1,0,0.09,0.18,0.27,0.09,0.27,Matches
186,John Donald,es ESP,"MF,DF",Elche,22,2000,20,19,1704,18.9,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
187,Josué Dorrio,es ESP,"MF,FW",Amorebieta,29,1994,42,39,3375,37.5,3,6,9,3,0,0,3,0,0.08,0.16,0.24,0.08,0.24,Matches
188,Marc-Olivier Doué,fr FRA,MF,Eldense,22,2000,9,0,122,1.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
189,Jonathan Dubasin,be BEL,"MF,FW",Oviedo,23,2000,19,8,850,9.4,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches
190,Ivan Durdov,hr CRO,FW,Mirandés,23,2000,20,2,389,4.3,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches
191,Dylan,es ESP,MF,Tenerife,17,2006,2,0,33,0.4,0,1,1,0,0,0,0,0,0.00,2.73,2.73,0.00,2.73,Matches
192,Ryan Edwards,au AUS,"MF,FW",Amorebieta,29,1993,36,14,1336,14.8,4,0,4,4,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches
193,Unai Elgezabal,es ESP,"DF,MF",Burgos,30,1993,35,32,2767,30.7,1,0,1,1,0,0,11,0,0.03,0.00,0.03,0.03,0.03,Matches
194,Úmaro Embaló,pt POR,"MF,FW",Cartagena,22,2001,16,3,540,6.0,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
195,Sergi Enrich,es ESP,FW,Zaragoza,33,1990,32,3,688,7.6,2,0,2,2,0,0,2,1,0.26,0.00,0.26,0.26,0.26,Matches
196,Javier Eraso,es ESP,"FW,MF",Amorebieta,33,1990,23,9,790,8.8,2,0,2,2,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches
197,Dani Escriche,es ESP,"FW,MF",Huesca,25,1998,2,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Dani Escriche,es ESP,FW,Albacete,25,1998,33,22,1882,20.9,3,4,7,3,0,0,5,0,0.14,0.19,0.33,0.14,0.33,Matches
199,Sergio Escudero,es ESP,DF,Valladolid,33,1989,35,33,2585,28.7,3,3,6,3,0,0,9,0,0.10,0.10,0.21,0.10,0.21,Matches
200,Carlos Espí,es ESP,FW,Levante,18,2005,2,0,38,0.4,1,0,1,1,0,0,1,0,2.37,0.00,2.37,2.37,2.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,Eduardo Espiau,es ESP,FW,Burgos,28,1994,37,13,1511,16.8,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches
202,Antonio Espigare,es ESP,DF,Villarreal B,18,2004,31,26,2343,26.0,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches
203,Marco Esteban,es ESP,DF,Oviedo,17,2006,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Xabier Etxeita,es ESP,DF,Amorebieta,35,1987,26,26,2280,25.3,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
205,Edu Expósito,es ESP,MF,Espanyol,26,1996,21,15,1138,12.6,1,4,5,1,0,0,3,0,0.08,0.32,0.40,0.08,0.40,Matches
206,Jokin Ezkieta,es ESP,GK,Racing Sant,26,1996,42,42,3780,42.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Fabrício,br BRA,"FW,MF",Levante,22,2000,26,15,1356,15.1,4,0,4,4,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches
208,Aleix Febas,es ESP,MF,Elche,27,1996,39,26,2517,28.0,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
209,Joan Femenías,es ESP,GK,Levante,26,1996,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Álvaro Fernández,es ESP,GK,Huesca,25,1998,42,41,3693,41.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Andrés Fernández,es ESP,GK,Levante,36,1986,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Dani Fernandez,es ESP,DF,Racing Sant,26,1997,22,19,1614,17.9,1,2,3,1,0,0,6,0,0.06,0.11,0.17,0.06,0.17,Matches
213,Daniel Fernández,es ESP,MF,Tenerife,15,2008,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Nicolás Fernández,ar ARG,"MF,FW",Elche,23,2000,40,39,3252,36.1,4,1,5,4,0,0,14,0,0.11,0.03,0.14,0.11,0.14,Matches
215,Juan Ferney Otero,co COL,"FW,MF",Sporting Gijón,28,1995,38,36,3188,35.4,10,3,13,9,1,1,5,0,0.28,0.08,0.37,0.25,0.34,Matches
216,Andrés Ferrari,uy URU,FW,Villarreal B,20,2003,31,3,621,6.9,2,0,2,2,0,0,2,0,0.29,0.00,0.29,0.29,0.29,Matches
217,David Ferreiro,es ESP,MF,Cartagena,35,1988,9,3,300,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches
218,Fidel,es ESP,"MF,FW",Albacete,33,1989,14,8,751,8.3,0,2,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches
219,Fidel,es ESP,"MF,FW",Elche,33,1989,17,12,935,10.4,1,2,3,0,1,1,3,0,0.10,0.19,0.29,0.00,0.19,Matches
220,José Fontán,es ESP,DF,Cartagena,23,2000,37,36,3208,35.6,4,0,4,4,0,0,9,0,0.11,0.00,0.11,0.11,0.11,Matches
221,Álex Forés,es ESP,FW,Villarreal B,22,2001,39,35,2834,31.5,16,1,17,16,0,0,2,0,0.51,0.03,0.54,0.51,0.54,Matches
222,Ian Forns,es ESP,DF,Espanyol,19,2004,2,2,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
223,Alejandro Francés,es ESP,DF,Zaragoza,20,2002,36,35,3195,35.5,3,1,4,3,0,0,6,0,0.08,0.03,0.11,0.08,0.11,Matches
224,Enric Franquesa,es ESP,DF,Leganés,26,1997,41,41,3646,40.5,2,5,7,2,0,0,6,0,0.05,0.12,0.17,0.05,0.17,Matches
225,Álvaro Martín de Frías,es ESP,"MF,FW",FC Andorra,22,2001,28,7,886,9.8,1,3,4,1,0,0,1,0,0.10,0.30,0.41,0.10,0.41,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Manuel Fuster,es ESP,"MF,FW",Albacete,25,1997,42,40,3468,38.5,8,11,19,8,0,2,3,0,0.21,0.29,0.49,0.21,0.49,Matches
227,Enric Gallego,es ESP,FW,Tenerife,36,1986,36,29,2402,26.7,6,2,8,2,4,4,13,0,0.22,0.07,0.30,0.07,0.15,Matches
228,Fran Gámez,es ESP,"DF,MF",Zaragoza,32,1991,33,25,2285,25.4,1,5,6,1,0,0,4,0,0.04,0.20,0.24,0.04,0.24,Matches
229,Borja Garcés,es ESP,FW,Elche,23,1999,25,5,609,6.8,1,0,1,1,0,0,4,0,0.15,0.00,0.15,0.15,0.15,Matches
230,Andrés García,es ESP,"DF,MF",Levante,20,2003,24,16,1502,16.7,1,3,4,1,0,0,0,0,0.06,0.18,0.24,0.06,0.24,Matches
231,Jon García Herrero,es ESP,DF,Racing Ferrol,32,1991,38,35,3183,35.4,2,2,4,2,0,0,9,0,0.06,0.06,0.11,0.06,0.11,Matches
232,Iñigo García,es ESP,FW,Alcorcón,19,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Israel García,es ESP,MF,Alcorcón,19,2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
234,Joan García,es ESP,GK,Espanyol,22,2001,14,14,1260,14.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Mario García,es ESP,DF,Racing Sant,19,2003,21,15,1328,14.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Naim García,es ESP,MF,Leganés,21,2002,10,2,272,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
237,Pablo García,es ESP,"DF,MF",Sporting Gijón,23,2000,18,10,853,9.5,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
238,Saúl García,es ESP,DF,Racing Sant,28,1994,32,26,2421,26.9,0,1,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,Matches
239,Víctor García,es ESP,"MF,DF",Alcorcón,25,1997,37,31,2764,30.7,3,3,6,3,0,0,9,2,0.10,0.10,0.20,0.10,0.20,Matches
240,Felix Garreta,es ESP,DF,Amorebieta,19,2004,31,29,2488,27.6,4,1,5,4,0,0,6,1,0.14,0.04,0.18,0.14,0.18,Matches
241,Jaime Garrido,es ESP,,Alcorcón,20,2003,2,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Mario Gaspar,es ESP,"DF,MF",Elche,32,1990,32,32,2703,30.0,3,0,3,3,0,0,7,1,0.10,0.00,0.10,0.10,0.10,Matches
243,Aitor Gelardo,es ESP,MF,Villarreal B,21,2002,27,12,1108,12.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Tiago Geralnik,ar ARG,MF,Villarreal B,20,2003,26,4,648,7.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Mourad El Ghezouani,ma MAR,FW,Elche,25,1998,37,26,2235,24.8,5,1,6,4,1,1,5,0,0.20,0.04,0.24,0.16,0.20,Matches
246,Iker Gil,es ESP,FW,Huesca,18,2005,1,1,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
247,Iván Gil,es ESP,"MF,FW",FC Andorra,23,2000,41,34,2972,33.0,6,1,7,5,1,1,5,0,0.18,0.03,0.21,0.15,0.18,Matches
248,Óscar Gil,es ESP,DF,Espanyol,26,1997,19,9,821,9.1,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Álvaro Giménez,es ESP,FW,Racing Ferrol,32,1991,38,33,2699,30.0,11,4,15,9,2,3,4,0,0.37,0.13,0.50,0.30,0.43,Matches
250,Antonio Glauder,ph PHI,DF,Albacete,27,1995,39,39,3381,37.6,3,1,4,3,0,0,8,0,0.08,0.03,0.11,0.08,0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Alan Godoy,es ESP,FW,Mirandés,20,2003,10,3,363,4.0,1,0,1,1,0,0,3,0,0.25,0.00,0.25,0.25,0.25,Matches
252,David Goldar,es ESP,DF,Burgos,28,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Dani Gómez,es ESP,FW,Levante,25,1998,34,26,2035,22.6,5,1,6,5,0,0,4,0,0.22,0.04,0.27,0.22,0.27,Matches
254,Jonathan Gomez,us USA,"DF,MF",Mirandés,19,2003,38,32,2994,33.3,1,4,5,1,0,0,6,0,0.03,0.12,0.15,0.03,0.15,Matches
255,Rubén Gómez,es ESP,GK,Villarreal B,21,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Sergi Gómez,es ESP,DF,Espanyol,31,1992,34,23,2136,23.7,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
257,Borja González,es ESP,DF,Burgos,27,1995,30,18,1683,18.7,1,2,3,1,0,0,3,0,0.05,0.11,0.16,0.05,0.16,Matches
258,Diego González,es ESP,DF,Elche,28,1995,10,3,410,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Diego González,es ESP,DF,FC Andorra,24,1999,23,21,1809,20.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Ethyan González,es ESP,FW,Tenerife,21,2002,4,0,29,0.3,0,1,1,0,0,0,0,0,0.00,3.10,3.10,0.00,3.10,Matches
261,Jorge Gonzalez,es ESP,DF,Valladolid,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Mario González,es ESP,FW,Sporting Gijón,27,1996,18,8,849,9.4,2,1,3,2,0,0,2,0,0.21,0.11,0.32,0.21,0.32,Matches
263,Sergio González,es ESP,"MF,DF",Tenerife,26,1997,39,28,2402,26.7,2,1,3,2,0,0,12,1,0.07,0.04,0.11,0.07,0.11,Matches
264,Yayo González,es ESP,DF,Oviedo,19,2004,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
265,José Gragera,es ESP,MF,Espanyol,22,2000,30,20,1807,20.1,1,0,1,1,0,0,9,0,0.05,0.00,0.05,0.05,0.05,Matches
266,Xavi Grande,es ESP,"DF,MF",Levante,18,2005,8,7,608,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Jaume Grau,es ESP,MF,Zaragoza,26,1997,36,18,1838,20.4,2,1,3,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,Matches
268,Clément Grenier,fr FRA,MF,Racing Sant,32,1991,24,9,782,8.7,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
269,Raúl Guti,es ESP,MF,Elche,26,1996,11,4,392,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
270,Raúl Guti,es ESP,MF,Zaragoza,26,1996,1,1,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
271,Carlos Gutiérrez,es ESP,DF,Huesca,31,1991,7,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Cristian Gutierrez,es ESP,DF,Eibar,22,2000,35,24,2055,22.8,0,6,6,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26,Matches
273,Juan Gutierrez,es ESP,DF,Racing Sant,23,2000,3,1,111,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Cacho Guzmán,es ESP,FW,Tenerife,21,2002,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
275,Kento Hashimoto,jp JPN,MF,Huesca,29,1993,31,20,1836,20.4,2,0,2,2,0,0,4,1,0.10,0.00,0.10,0.10,0.10,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
276,Haissem Hassan,eg EGY,MF,Sporting Gijón,21,2002,38,28,2398,26.6,1,5,6,1,0,0,5,0,0.04,0.19,0.23,0.04,0.23,Matches
277,Gustavo Henrique,br BRA,DF,Valladolid,30,1993,12,9,695,7.7,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
278,Carlos Hernández,es ESP,DF,Eldense,32,1990,27,26,2234,24.8,1,0,1,1,0,0,3,1,0.04,0.00,0.04,0.04,0.04,Matches
279,Gerard Hernandez,es ESP,MF,Villarreal B,18,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
280,Mario Hernández,es ESP,DF,Oviedo,24,1999,4,2,206,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
281,Pablo Hernández,es ESP,MF,Tenerife,22,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
282,Manu Hernando,es ESP,DF,Amorebieta,25,1998,22,21,1920,21.3,2,0,2,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches
283,Manu Hernando,es ESP,DF,Racing Sant,25,1998,18,18,1618,18.0,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
284,Hector Hevel,my MAS,MF,Cartagena,27,1996,15,10,878,9.8,0,2,2,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,Matches
285,Omar El Hilali,ma MAR,DF,Espanyol,19,2003,36,32,2874,31.9,0,4,4,0,0,0,10,0,0.00,0.13,0.13,0.00,0.13,Matches
286,Santiago Homenchenko,uy URU,MF,Oviedo,19,2003,3,1,66,0.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
287,Robert Ibáñez,es ESP,"MF,FW",Levante,30,1993,16,3,358,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
288,Romario Ibarra,ec ECU,MF,Oviedo,28,1994,7,1,137,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
289,Pablo Íñiguez,es ESP,DF,Villarreal B,29,1994,17,15,1353,15.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
290,Pablo Insua,es ESP,DF,Sporting Gijón,29,1993,30,30,2608,29.0,2,1,3,2,0,0,8,0,0.07,0.03,0.10,0.07,0.10,Matches
291,Nikita Iosifov,ru RUS,MF,Mirandés,22,2001,6,2,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
292,Carlos Isaac,es ESP,"DF,MF",Albacete,25,1998,32,22,1939,21.5,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches
293,Jairo Izquierdo,es ESP,"MF,DF",Cartagena,29,1993,35,32,2656,29.5,2,4,6,2,0,0,0,2,0.07,0.14,0.20,0.07,0.20,Matches
294,Carlos Izquierdoz,ar ARG,DF,Sporting Gijón,34,1988,23,18,1744,19.4,1,0,1,1,0,0,8,1,0.05,0.00,0.05,0.05,0.05,Matches
295,Jacobo,es ESP,"MF,FW",Alcorcón,26,1997,36,32,2625,29.2,5,3,8,5,0,0,11,0,0.17,0.10,0.27,0.17,0.27,Matches
296,Isak Jansson,se SWE,"MF,DF",Cartagena,21,2002,18,11,974,10.8,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
297,Eneko Jauregi,es ESP,FW,Amorebieta,27,1996,37,25,2265,25.2,6,2,8,6,0,1,3,0,0.24,0.08,0.32,0.24,0.32,Matches
298,Ignacio Jeraldino,cl CHI,FW,Sporting Gijón,27,1995,3,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
299,Álvaro Jiménez,es ESP,MF,Tenerife,28,1995,8,4,378,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
300,Dani Jiménez,es ESP,GK,Leganés,33,1990,4,3,261,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Gabriel Jimeno,es ESP,FW,Eldense,19,2003,1,0,7,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Christian Joel,cu CUB,GK,Sporting Gijón,24,1999,5,4,372,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
303,Jofre,es ESP,MF,Espanyol,22,2001,35,21,1841,20.5,3,4,7,3,0,0,2,0,0.15,0.20,0.34,0.15,0.34,Matches
304,John,br BRA,GK,Valladolid,27,1996,11,11,990,11.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
305,Jony,es ESP,MF,Cartagena,32,1991,2,0,12,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Joel Jorquera,es ESP,MF,Eldense,22,2000,25,5,799,8.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
307,Josan,es ESP,"DF,MF",Elche,33,1989,32,26,2163,24.0,0,2,2,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches
308,Miguel Juan Llambrich,es ESP,DF,Eldense,27,1996,2,2,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
309,Juanma,es ESP,"MF,FW",Albacete,30,1993,37,24,2167,24.1,3,2,5,3,0,0,1,0,0.12,0.08,0.21,0.12,0.21,Matches
310,Lago Junior,ci CIV,MF,Racing Sant,32,1990,27,13,1114,12.4,3,2,5,3,0,0,1,0,0.24,0.16,0.40,0.24,0.40,Matches
311,Stanko Jurić,hr CRO,MF,Valladolid,26,1996,38,23,2318,25.8,2,5,7,2,0,0,4,0,0.08,0.19,0.27,0.08,0.27,Matches
312,Manu Justo,es ESP,MF,Racing Ferrol,27,1996,22,0,363,4.0,1,0,1,0,1,1,1,0,0.25,0.00,0.25,0.00,0.00,Matches
313,Kaiky,br BRA,DF,Albacete,19,2004,12,10,941,10.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
314,Aboubakary Kanté,gm GAM,FW,Huesca,28,1994,10,4,356,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
315,Jon Karrikaburu,es ESP,FW,FC Andorra,20,2002,21,15,1332,14.8,3,0,3,2,1,1,4,0,0.20,0.00,0.20,0.14,0.14,Matches
316,Ibrahima Kebe,ml MLI,MF,Mirandés,22,2000,4,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
317,Kenedy,br BRA,"FW,MF",Valladolid,27,1996,29,14,1403,15.6,2,0,2,2,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches
318,Kenneth,es ESP,FW,Espanyol,22,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
319,Giorgi Kochorashvili,ge GEO,MF,Levante,24,1999,24,15,1285,14.3,2,0,2,2,0,1,3,1,0.14,0.00,0.14,0.14,0.14,Matches
320,Iker Kortajarena,es ESP,MF,Huesca,23,2000,28,16,1367,15.2,2,1,3,2,0,0,7,0,0.13,0.07,0.20,0.13,0.20,Matches
