Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
194,Roberto Férnandez,es ESP,FW,Espanyol,22,2002,16.6,6,21,9,42.9,1.26,0.54,0.29,0.67,0,0,Matches,19,18,1497,0,6,6,1,0,0.36,0.00,0.36,0.36,0.36,0,28,25,9,2,3,4,,,0,,,,,,,,,,,,,,,24/25
195,Valery Fernández,es ESP,MF,Mallorca,24,1999,3.4,2,3,3,100.0,0.87,0.87,0.67,0.67,0,0,Matches,18,1,309,0,2,2,1,0,0.58,0.00,0.58,0.58,0.58,0,3,1,1,4,0,7,,,0,,,,,,,,,,,,,,,24/25
196,André Ferreira,pt POR,GK,Valladolid,28,1996,6.0,0,0,0,,0.00,0.00,,,0,0,Matches,6,6,540,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,20,3.33,40,20,50.0,0,0,6,0,0.0,3,0,0,0.0,24/25
197,Mateo Flores,es ESP,MF,Real Betis,20,2004,1.7,0,0,0,,0.00,0.00,,,0,0,Matches,6,1,153,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,1,0,1,2,2,,,0,,,,,,,,,,,,,,,24/25
198,Pablo Fornals,es ESP,MF,Real Betis,28,1996,20.3,2,23,4,17.4,1.13,0.20,0.09,0.50,0,0,Matches,26,22,1827,0,2,2,2,0,0.10,0.00,0.10,0.10,0.10,0,12,14,3,56,25,13,,,0,,,,,,,,,,,,,,,24/25
199,Héctor Fort,es ESP,DF,Barcelona,17,2006,6.5,0,6,1,16.7,0.92,0.15,0.00,0.00,0,0,Matches,17,5,585,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,8,1,0,12,9,8,,,0,,,,,,,,,,,,,,,24/25
200,Dimitri Foulquier,fr FRA,DF,Valencia,31,1993,25.5,0,13,2,15.4,0.51,0.08,0.00,0.00,0,0,Matches,32,25,2299,1,1,0,6,0,0.00,0.04,0.04,0.00,0.04,0,24,31,1,57,17,31,,,0,,,,,,,,,,,,,,,24/25
201,Juan Foyth,ar ARG,DF,Villarreal,26,1998,16.9,1,17,5,29.4,1.01,0.30,0.06,0.20,0,0,Matches,19,17,1517,0,1,1,4,0,0.06,0.00,0.06,0.06,0.06,0,16,5,0,4,19,14,,,0,,,,,,,,,,,,,,,24/25
202,Fran,es ESP,GK,Real Madrid,19,2005,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,2.00,2,0,0.0,0,0,1,0,0.0,0,0,0,,24/25
203,Alejandro Francés,es ESP,DF,Girona,21,2002,13.0,0,6,0,0.0,0.46,0.00,0.00,,0,0,Matches,18,13,1173,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,20,14,1,26,18,24,,,0,,,,,,,,,,,,,,,24/25
204,Enric Franquesa,es ESP,"MF,DF",Leganés,27,1997,6.8,1,3,1,33.3,0.44,0.15,0.33,1.00,0,0,Matches,12,7,616,0,1,1,1,0,0.15,0.00,0.15,0.15,0.15,0,8,6,0,16,4,9,,,0,,,,,,,,,,,,,,,24/25
205,Jorge de Frutos,es ESP,"MF,FW",Rayo Vallecano,27,1997,27.7,6,52,19,36.5,1.88,0.69,0.12,0.32,0,0,Matches,36,30,2495,3,9,6,3,1,0.22,0.11,0.32,0.22,0.32,0,41,33,9,68,18,20,,,0,,,,,,,,,,,,,,,24/25
206,Darío Fuentes,es ESP,DF,Sevilla,21,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,5,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
207,Manuel Fuster,es ESP,"MF,FW",Las Palmas,26,1997,11.1,2,18,7,38.9,1.62,0.63,0.11,0.29,0,0,Matches,28,8,1003,1,3,2,2,0,0.18,0.09,0.27,0.18,0.27,0,12,37,1,66,4,11,,,0,,,,,,,,,,,,,,,24/25
208,Javi Galán,es ESP,DF,Atlético Madrid,29,1994,19.8,0,9,0,0.0,0.45,0.00,0.00,,0,0,Matches,25,21,1784,3,3,0,8,0,0.00,0.15,0.15,0.00,0.15,0,38,35,4,57,11,32,,,0,,,,,,,,,,,,,,,24/25
209,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,30,1993,16.4,0,11,1,9.1,0.67,0.06,0.00,0.00,0,0,Matches,26,18,1477,4,4,0,5,0,0.00,0.24,0.24,0.00,0.24,0,43,17,1,28,14,22,,,0,,,,,,,,,,,,,,,24/25
210,Conor Gallagher,eng ENG,MF,Atlético Madrid,24,2000,18.1,3,22,4,18.2,1.21,0.22,0.14,0.75,0,0,Matches,32,19,1633,3,6,3,2,0,0.17,0.17,0.33,0.17,0.33,0,32,39,1,13,20,32,,,0,,,,,,,,,,,,,,,24/25
211,Facundo Garcés,my MAS,DF,Alavés,24,1999,7.5,0,5,1,20.0,0.66,0.13,0.00,0.00,0,0,Matches,10,7,678,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,7,2,0,1,6,2,,,0,,,,,,,,,,,,,,,24/25
212,Álvaro García,es ESP,"MF,FW",Rayo Vallecano,31,1992,28.4,4,71,26,36.6,2.50,0.91,0.06,0.15,0,0,Matches,36,28,2559,5,9,4,4,0,0.14,0.18,0.32,0.14,0.32,0,18,19,16,108,35,23,,,0,,,,,,,,,,,,,,,24/25
213,Eric García,es ESP,"DF,MF",Barcelona,23,2001,17.4,2,14,8,57.1,0.80,0.46,0.14,0.25,0,0,Matches,29,14,1566,3,5,2,4,0,0.11,0.17,0.29,0.11,0.29,0,20,8,0,6,18,21,,,0,,,,,,,,,,,,,,,24/25
214,Fran Garcia,es ESP,DF,Real Madrid,24,1999,24.1,0,14,3,21.4,0.58,0.12,0.00,0.00,0,0,Matches,31,24,2171,2,2,0,0,0,0.00,0.08,0.08,0.00,0.08,0,13,22,4,66,29,36,,,0,,,,,,,,,,,,,,,24/25
215,Gonzalo García,es ESP,FW,Real Madrid,20,2004,0.6,0,1,0,0.0,1.61,0.00,0.00,,0,0,Matches,3,0,56,1,1,0,0,0,0.00,1.61,1.61,0.00,1.61,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
216,Joan García,es ESP,GK,Espanyol,23,2001,38.0,0,1,1,100.0,0.03,0.03,0.00,0.00,0,0,Matches,38,38,3420,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,7,0,0,0,1,,,0,51,1.34,194,143,73.7,11,9,18,8,21.1,4,2,0,33.3,24/25
217,Pablo Garcia,es ESP,FW,Real Betis,18,2006,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,38,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,1,2,0,0,,,0,,,,,,,,,,,,,,,24/25
218,Rubén García,es ESP,"FW,MF",Osasuna,31,1993,26.8,5,27,10,37.0,1.01,0.37,0.19,0.50,0,0,Matches,36,30,2413,5,10,5,2,0,0.19,0.19,0.37,0.19,0.37,0,36,31,10,135,17,31,,,0,,,,,,,,,,,,,,,24/25
219,Unai García,es ESP,DF,Osasuna,32,1992,0.7,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,65,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,3,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
220,Yarek Gasiorowski,es ESP,DF,Valencia,19,2005,10.5,0,3,0,0.0,0.29,0.00,0.00,,0,0,Matches,15,9,947,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,2,0,3,26,16,,,0,,,,,,,,,,,,,,,24/25
221,Gavi,es ESP,MF,Barcelona,19,2004,12.1,1,11,1,9.1,0.91,0.08,0.09,1.00,0,0,Matches,26,14,1085,1,2,1,4,0,0.08,0.08,0.17,0.08,0.17,0,38,27,1,8,10,23,,,0,,,,,,,,,,,,,,,24/25
222,Paulo Gazzaniga,ar ARG,GK,Girona,32,1992,35.5,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3195,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,1,3,0,0,0,1,,,0,51,1.44,141,90,63.8,11,8,17,8,22.2,2,3,0,60.0,24/25
223,Bryan Gil,es ESP,"MF,FW",Girona,23,2001,19.1,3,32,15,46.9,1.67,0.78,0.09,0.20,0,0,Matches,25,21,1721,3,6,3,4,0,0.16,0.16,0.31,0.16,0.31,0,22,40,4,78,12,20,,,0,,,,,,,,,,,,,,,24/25
224,Dani Gómez,es ESP,FW,Valencia,26,1998,5.9,2,13,6,46.2,2.20,1.02,0.15,0.33,0,0,Matches,14,5,532,0,2,2,0,0,0.34,0.00,0.34,0.34,0.34,0,7,8,10,1,3,1,,,0,,,,,,,,,,,,,,,24/25
225,Moi Gómez,es ESP,"MF,FW",Osasuna,30,1994,8.8,0,6,1,16.7,0.68,0.11,0.00,0.00,0,0,Matches,26,6,796,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,14,6,1,26,7,9,,,1,,,,,,,,,,,,,,,24/25
226,Sergi Gómez,es ESP,DF,Espanyol,32,1992,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,0,0,Matches,12,6,664,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,1,0,1,7,5,,,0,,,,,,,,,,,,,,,24/25
227,Sergio Gómez,es ESP,MF,Real Sociedad,23,2000,30.4,2,18,10,55.6,0.59,0.33,0.11,0.20,0,0,Matches,37,31,2738,5,7,2,4,0,0.07,0.16,0.23,0.07,0.23,0,29,16,9,230,19,39,,,0,,,,,,,,,,,,,,,24/25
228,Unai Gómez,es ESP,"MF,FW",Athletic Club,21,2003,14.3,1,19,4,21.1,1.33,0.28,0.05,0.25,0,0,Matches,32,14,1284,3,4,1,1,0,0.07,0.21,0.28,0.07,0.28,0,11,18,0,23,2,8,,,0,,,,,,,,,,,,,,,24/25
229,Fabio González,es ESP,MF,Las Palmas,27,1997,0.6,0,2,0,0.0,3.40,0.00,0.00,,0,0,Matches,2,0,53,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,1,0,0,,,0,,,,,,,,,,,,,,,24/25
230,Peter González,do DOM,MF,Getafe,22,2002,5.3,0,12,4,33.3,2.26,0.75,0.00,0.00,0,0,Matches,17,2,477,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,10,2,14,3,6,,,0,,,,,,,,,,,,,,,24/25
231,Urko González,es ESP,MF,Real Sociedad,23,2001,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,45,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
232,Urko González,es ESP,MF,Espanyol,23,2001,15.3,0,4,2,50.0,0.26,0.13,0.00,0.00,0,0,Matches,17,16,1374,2,2,0,2,0,0.00,0.13,0.13,0.00,0.13,0,15,11,1,3,8,26,,,0,,,,,,,,,,,,,,,24/25
233,Andoni Gorosabel,es ESP,DF,Athletic Club,27,1996,16.5,0,2,1,50.0,0.12,0.06,0.00,0.00,0,0,Matches,20,17,1485,2,2,0,5,0,0.00,0.12,0.12,0.00,0.12,0,23,4,1,41,17,29,,,0,,,,,,,,,,,,,,,24/25
234,José Gragera,es ESP,MF,Espanyol,23,2000,6.3,0,2,0,0.0,0.32,0.00,0.00,,0,0,Matches,10,7,569,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,18,8,0,0,5,15,,,0,,,,,,,,,,,,,,,24/25
235,Dominik Greif,sk SVK,GK,Mallorca,27,1997,31.0,0,0,0,,0.00,0.00,,,0,0,Matches,31,31,2790,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,0,0,0,,,0,34,1.10,119,85,71.4,11,8,12,7,22.6,2,0,0,0.0,24/25
236,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,33,1991,27.4,8,50,18,36.0,1.82,0.66,0.14,0.39,1,2,Matches,38,29,2469,7,15,7,2,0,0.29,0.26,0.55,0.26,0.51,0,11,26,14,140,6,18,,,0,,,,,,,,,,,,,,,24/25
237,Florian Grillitsch,at AUT,MF,Valladolid,28,1995,6.9,0,4,2,50.0,0.58,0.29,0.00,0.00,0,0,Matches,13,7,623,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,12,0,6,4,8,,,0,,,,,,,,,,,,,,,24/25
238,Vicente Guaita,es ESP,GK,Celta Vigo,37,1987,34.0,0,0,0,,0.00,0.00,,,0,0,Matches,34,34,3060,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,5,0,0,0,0,,,0,48,1.41,129,81,62.8,14,7,13,8,23.5,3,0,0,0.0,24/25
239,Sergi Guardiola,es ESP,FW,Rayo Vallecano,33,1991,4.0,0,11,3,27.3,2.73,0.75,0.00,0.00,0,0,Matches,16,1,362,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,7,2,4,1,4,,,0,,,,,,,,,,,,,,,24/25
240,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,32,1991,27.7,1,23,6,26.1,0.83,0.22,0.00,0.00,1,1,Matches,31,27,2493,1,2,0,6,0,0.04,0.04,0.07,0.00,0.04,0,26,14,0,31,27,26,,,0,,,,,,,,,,,,,,,24/25
241,Javier Guerra,es ESP,MF,Valencia,21,2003,28.7,3,47,10,21.3,1.64,0.35,0.06,0.30,0,0,Matches,36,31,2581,3,6,3,5,0,0.10,0.10,0.21,0.10,0.21,0,34,30,1,44,22,28,,,0,,,,,,,,,,,,,,,24/25
242,Ander Guevara,es ESP,MF,Alavés,27,1997,21.6,0,12,3,25.0,0.55,0.14,0.00,0.00,0,0,Matches,33,20,1947,1,1,0,3,0,0.00,0.05,0.05,0.00,0.05,0,38,17,0,4,14,30,,,0,,,,,,,,,,,,,,,24/25
243,Pape Gueye,sn SEN,"MF,FW",Villarreal,25,1999,24.7,4,54,17,31.5,2.19,0.69,0.07,0.24,0,0,Matches,34,26,2224,0,4,4,6,2,0.16,0.00,0.16,0.16,0.16,1,31,62,4,21,23,28,,,0,,,,,,,,,,,,,,,24/25
244,Hugo Guillamón,es ESP,MF,Valencia,24,2000,4.0,0,2,1,50.0,0.49,0.25,0.00,0.00,0,0,Matches,12,4,364,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,4,1,1,5,8,,,0,,,,,,,,,,,,,,,24/25
245,Carlos Guirao,es ESP,MF,Real Betis,21,2003,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,110,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,0,0,0,3,4,,,0,,,,,,,,,,,,,,,24/25
246,Arda Güler,tr TUR,"MF,FW",Real Madrid,19,2005,13.9,3,39,17,43.6,2.81,1.22,0.08,0.18,0,0,Matches,28,14,1250,4,7,3,1,0,0.22,0.29,0.50,0.22,0.50,0,15,31,4,57,7,16,,,0,,,,,,,,,,,,,,,24/25
247,Gerard Gumbau,es ESP,MF,Rayo Vallecano,29,1994,9.4,0,14,5,35.7,1.48,0.53,0.00,0.00,0,0,Matches,22,7,849,1,1,0,4,0,0.00,0.11,0.11,0.00,0.11,0,21,11,1,38,5,12,,,0,,,,,,,,,,,,,,,24/25
248,Jon Guridi,es ESP,MF,Alavés,29,1995,23.1,3,24,12,50.0,1.04,0.52,0.08,0.17,1,1,Matches,33,27,2080,1,4,2,6,0,0.13,0.04,0.17,0.09,0.13,0,35,14,5,17,13,23,,,0,,,,,,,,,,,,,,,24/25
249,Gorka Guruzeta,es ESP,FW,Athletic Club,27,1996,20.4,7,59,19,32.2,2.89,0.93,0.12,0.37,0,0,Matches,36,21,1840,2,9,7,2,0,0.34,0.10,0.44,0.34,0.44,0,41,21,7,6,9,8,,,0,,,,,,,,,,,,,,,24/25
250,Miguel Gutiérrez,es ESP,"DF,MF",Girona,23,2001,27.3,1,28,9,32.1,1.03,0.33,0.04,0.11,0,0,Matches,29,29,2458,5,6,1,4,0,0.04,0.18,0.22,0.04,0.22,0,29,34,6,153,17,24,,,0,,,,,,,,,,,,,,,24/25
251,Munir El Haddadi,ma MAR,"MF,FW",Leganés,28,1995,9.6,4,21,9,42.9,2.19,0.94,0.19,0.44,0,0,Matches,25,10,862,0,4,4,1,1,0.42,0.00,0.42,0.42,0.42,0,14,39,7,13,1,9,,,0,,,,,,,,,,,,,,,24/25
252,Sébastien Haller,ci CIV,FW,Leganés,30,1994,4.5,0,4,1,25.0,0.89,0.22,0.00,0.00,0,0,Matches,8,5,404,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,5,7,0,0,0,,,0,,,,,,,,,,,,,,,24/25
253,Henrique,br BRA,DF,Valladolid,30,1994,3.9,0,1,0,0.0,0.26,0.00,0.00,,0,0,Matches,5,4,352,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,9,0,3,3,2,,,0,,,,,,,,,,,,,,,24/25
254,Aridane Hernández,es ESP,DF,Rayo Vallecano,35,1989,11.4,0,8,2,25.0,0.70,0.18,0.00,0.00,0,0,Matches,14,11,1025,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,10,0,0,6,11,,,1,,,,,,,,,,,,,,,24/25
255,Javi Hernández,es ESP,DF,Leganés,26,1998,26.5,2,17,6,35.3,0.64,0.23,0.12,0.33,0,0,Matches,31,27,2389,1,3,2,6,0,0.08,0.04,0.11,0.08,0.11,0,49,16,5,52,22,15,,,0,,,,,,,,,,,,,,,24/25
256,Jorge Herrando,es ESP,DF,Osasuna,23,2001,15.2,1,12,3,25.0,0.79,0.20,0.08,0.33,0,0,Matches,18,15,1366,0,1,1,3,0,0.07,0.00,0.07,0.07,0.07,0,25,2,0,1,12,10,,,0,,,,,,,,,,,,,,,24/25
257,Ander Herrera,es ESP,MF,Athletic Club,34,1989,3.0,0,8,4,50.0,2.64,1.32,0.00,0.00,0,1,Matches,8,2,273,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,3,0,1,2,4,,,0,,,,,,,,,,,,,,,24/25
258,Sergio Herrera,es ESP,GK,Osasuna,31,1993,37.0,0,0,0,,0.00,0.00,,,0,0,Matches,37,37,3330,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,0,2,,,0,52,1.41,184,132,71.7,12,15,10,8,21.6,7,0,0,0.0,24/25
259,Yangel Herrera,ve VEN,MF,Girona,26,1998,25.1,4,39,14,35.9,1.56,0.56,0.10,0.29,0,0,Matches,29,27,2257,3,7,4,10,1,0.16,0.12,0.28,0.16,0.28,0,71,68,5,45,29,42,,,0,,,,,,,,,,,,,,,24/25
260,Juanma Herzog,es ESP,DF,Las Palmas,20,2004,14.6,0,11,2,18.2,0.75,0.14,0.00,0.00,0,0,Matches,19,15,1315,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,7,0,0,21,11,,,0,,,,,,,,,,,,,,,24/25
261,Omar El Hilali,ma MAR,DF,Espanyol,20,2003,35.0,0,2,0,0.0,0.06,0.00,0.00,,0,0,Matches,36,36,3153,2,2,0,11,0,0.00,0.06,0.06,0.00,0.06,0,52,30,7,57,45,78,,,0,,,,,,,,,,,,,,,24/25
262,Roger Hinojo,es ESP,DF,Espanyol,19,2005,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,0,,,0,,,,,,,,,,,,,,,24/25
263,Dinko Horkaš,hr CRO,GK,Las Palmas,25,1999,12.1,0,0,0,,0.00,0.00,,,0,0,Matches,13,11,1085,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,0,,,0,19,1.58,55,36,65.5,2,0,9,1,9.1,1,1,0,50.0,24/25
264,Pablo Ibáñez,es ESP,MF,Osasuna,25,1998,14.4,1,20,5,25.0,1.39,0.35,0.05,0.20,0,0,Matches,28,13,1294,1,2,1,4,0,0.07,0.07,0.14,0.07,0.14,0,28,29,0,13,18,11,,,0,,,,,,,,,,,,,,,24/25
265,Stanis Idumbo,be BEL,MF,Sevilla,19,2005,3.2,1,4,2,50.0,1.27,0.63,0.25,0.50,0,0,Matches,14,3,284,1,2,1,0,0,0.32,0.32,0.63,0.32,0.63,0,1,7,0,0,4,5,,,0,,,,,,,,,,,,,,,24/25
266,Iglesias,es ESP,"DF,MF",Getafe,26,1998,32.1,0,21,3,14.3,0.65,0.09,0.00,0.00,0,0,Matches,37,32,2888,1,1,0,4,0,0.00,0.03,0.03,0.00,0.03,0,45,41,1,84,46,49,,,0,,,,,,,,,,,,,,,24/25
267,Borja Iglesias,es ESP,FW,Celta Vigo,31,1993,21.7,11,46,28,60.9,2.12,1.29,0.24,0.39,0,0,Matches,37,24,1952,3,14,11,2,0,0.51,0.14,0.65,0.51,0.65,0,40,34,14,6,7,7,,,0,,,,,,,,,,,,,,,24/25
268,Kelechi Iheanacho,ng NGA,FW,Sevilla,27,1996,4.4,0,9,2,22.2,2.03,0.45,0.00,0.00,0,0,Matches,9,5,400,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,1,7,0,0,0,,,0,,,,,,,,,,,,,,,24/25
269,Isco,es ESP,MF,Real Betis,32,1992,17.2,9,44,15,34.1,2.56,0.87,0.09,0.27,5,6,Matches,22,17,1547,8,17,4,5,0,0.52,0.47,0.99,0.23,0.70,0,23,44,4,94,11,15,,,0,,,,,,,,,,,,,,,24/25
270,Diego Iturralde,es ESP,MF,Sevilla,21,2003,0.4,0,1,0,0.0,2.43,0.00,0.00,,0,0,Matches,1,1,37,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,1,0,,,0,,,,,,,,,,,,,,,24/25
271,Ivan Jaime Pajuelo,es ESP,MF,Valencia,23,2000,3.3,0,8,3,37.5,2.42,0.91,0.00,0.00,0,0,Matches,9,2,297,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,8,10,1,6,3,5,,,0,,,,,,,,,,,,,,,24/25
272,Karl Jakob Hein,ee EST,GK,Valladolid,22,2002,31.0,0,0,0,,0.00,0.00,,,0,0,Matches,31,31,2790,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,1,0,,,0,68,2.19,164,96,58.5,4,4,23,5,16.1,4,0,0,0.0,24/25
273,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,29,1995,6.6,2,16,5,31.3,2.41,0.75,0.13,0.40,0,0,Matches,18,5,598,1,3,2,5,0,0.30,0.15,0.45,0.30,0.45,0,5,22,0,64,2,6,,,0,,,,,,,,,,,,,,,24/25
274,Mikel Jauregizar,es ESP,MF,Athletic Club,20,2003,24.9,2,21,8,38.1,0.84,0.32,0.10,0.25,0,0,Matches,34,25,2244,1,3,2,4,1,0.08,0.04,0.12,0.08,0.12,0,46,42,0,27,28,48,,,0,,,,,,,,,,,,,,,24/25
275,John Joe,ie IRL,MF,Getafe,20,2003,0.5,0,2,0,0.0,3.75,0.00,0.00,,0,0,Matches,4,0,48,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
276,Jofre,es ESP,MF,Espanyol,23,2001,24.1,3,40,11,27.5,1.66,0.46,0.08,0.27,0,0,Matches,37,26,2165,3,6,3,5,0,0.12,0.12,0.25,0.12,0.25,0,28,59,3,55,14,16,,,0,,,,,,,,,,,,,,,24/25
277,Frenkie de Jong,nl NED,MF,Barcelona,27,1997,12.7,2,5,3,60.0,0.39,0.24,0.40,0.67,0,0,Matches,26,9,1143,2,4,2,3,0,0.16,0.16,0.31,0.16,0.31,0,14,18,0,5,14,12,,,0,,,,,,,,,,,,,,,24/25
278,Joan Jordán,es ESP,MF,Alavés,30,1994,15.7,5,17,8,47.1,1.08,0.51,0.12,0.25,3,4,Matches,25,15,1414,2,7,2,4,0,0.32,0.13,0.45,0.13,0.25,0,29,11,1,107,9,18,,,0,,,,,,,,,,,,,,,24/25
279,Juanmi,es ESP,MF,Real Betis,31,1993,2.7,0,6,1,16.7,2.21,0.37,0.00,0.00,0,0,Matches,11,2,244,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,7,1,2,1,4,,,0,,,,,,,,,,,,,,,24/25
280,Juanmi,es ESP,FW,Getafe,31,1993,7.7,0,13,7,53.8,1.68,0.91,0.00,0.00,0,0,Matches,13,8,696,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,19,10,6,0,3,11,,,0,,,,,,,,,,,,,,,24/25
281,Juanpe,es ESP,DF,Girona,33,1991,8.1,0,2,0,0.0,0.25,0.00,0.00,,0,0,Matches,12,8,727,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,2,0,1,8,5,,,0,,,,,,,,,,,,,,,24/25
282,Abdulai Juma Bah,sl SLE,DF,Valladolid,18,2006,9.6,0,3,1,33.3,0.31,0.10,0.00,0.00,0,0,Matches,12,10,864,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,6,0,0,11,7,,,0,,,,,,,,,,,,,,,24/25
283,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,23,2001,16.2,0,0,0,,0.00,0.00,,,0,0,Matches,17,16,1458,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,6,0,0,0,0,,,0,18,1.11,65,49,72.3,9,4,3,5,31.3,4,0,0,0.0,24/25
284,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,24,2000,25.0,11,81,28,34.6,3.24,1.12,0.11,0.32,2,3,Matches,30,24,2253,8,19,9,8,1,0.44,0.32,0.76,0.36,0.68,0,30,70,10,56,3,12,,,0,,,,,,,,,,,,,,,24/25
285,Stanko Jurić,hr CRO,MF,Valladolid,27,1996,19.2,0,8,2,25.0,0.42,0.10,0.00,0.00,0,0,Matches,26,19,1729,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,1,38,9,0,0,23,21,,,0,,,,,,,,,,,,,,,24/25
286,Willy Kambwala,fr FRA,DF,Villarreal,19,2004,12.4,0,4,1,25.0,0.32,0.08,0.00,0.00,0,0,Matches,19,12,1117,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,5,0,0,0,10,11,,,0,,,,,,,,,,,,,,,24/25
287,Abdoulaye Keita,es ESP,MF,Getafe,21,2002,1.1,0,2,0,0.0,1.89,0.00,0.00,,0,0,Matches,3,1,95,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,6,0,0,1,0,2,,,0,,,,,,,,,,,,,,,24/25
288,Kenedy,br BRA,"FW,MF",Valladolid,28,1996,0.1,0,1,0,0.0,10.00,0.00,0.00,,0,0,Matches,2,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
289,Kiké,es ESP,FW,Alavés,34,1989,28.2,13,63,27,42.9,2.23,0.96,0.16,0.37,3,3,Matches,35,29,2542,0,13,10,5,1,0.46,0.00,0.46,0.35,0.35,1,49,59,22,13,1,14,,,0,,,,,,,,,,,,,,,24/25
290,Koke,es ESP,MF,Atlético Madrid,32,1992,21.4,1,11,4,36.4,0.51,0.19,0.09,0.25,0,0,Matches,32,20,1926,1,2,1,4,0,0.05,0.05,0.09,0.05,0.09,0,23,16,0,23,21,26,,,1,,,,,,,,,,,,,,,24/25
