Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
193,Sergi Enrich,es ESP,FW,Ponferradina,31,1990,22.3,6,37,15,40.5,1.66,0.67,0.16,0.40,0,0,Matches,31,24,2010,5,11,6,4,0,0.27,0.22,0.49,0.27,0.49,0,43,36,12,7,3,16,,,0,,,,,,,,,,,,,,,21/22
194,Ramón Enríquez,es ESP,MF,Málaga,20,2001,14.1,1,6,4,66.7,0.43,0.28,0.17,0.25,0,0,Matches,26,13,1269,0,1,1,4,0,0.07,0.00,0.07,0.07,0.07,0,19,16,0,17,12,6,,,0,,,,,,,,,,,,,,,21/22
195,Javier Eraso,es ESP,MF,Leganés,31,1990,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,0,0,Matches,12,4,450,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,10,12,2,8,3,8,,,0,,,,,,,,,,,,,,,21/22
196,Alberto Escassi,es ESP,"MF,DF",Málaga,32,1989,33.2,1,26,4,15.4,0.78,0.12,0.04,0.25,0,0,Matches,36,35,2991,0,1,1,13,3,0.03,0.00,0.03,0.03,0.03,1,59,37,1,7,44,58,,,0,,,,,,,,,,,,,,,21/22
197,Fidel Escobar,pa PAN,MF,Alcorcón,26,1995,2.2,0,3,0,0.0,1.37,0.00,0.00,,0,0,Matches,7,2,197,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,5,0,1,1,2,,,0,,,,,,,,,,,,,,,21/22
198,Gonzalo Escobar,ar ARG,DF,Ibiza,24,1997,18.5,1,8,2,25.0,0.43,0.11,0.13,0.50,0,0,Matches,21,19,1665,0,1,1,9,0,0.05,0.00,0.05,0.05,0.05,0,40,20,2,61,41,30,,,0,,,,,,,,,,,,,,,21/22
199,Dani Escriche,es ESP,"FW,MF",Huesca,23,1998,25.5,5,57,19,33.3,2.24,0.75,0.09,0.26,0,0,Matches,37,27,2293,5,10,5,7,1,0.20,0.20,0.39,0.20,0.39,0,72,53,22,13,8,15,,,0,,,,,,,,,,,,,,,21/22
200,Eduardo Espiau,es ESP,"FW,MF",Ponferradina,26,1994,23.5,7,56,20,35.7,2.38,0.85,0.13,0.35,0,0,Matches,37,27,2116,5,12,7,3,2,0.30,0.21,0.51,0.30,0.51,0,26,50,12,12,4,4,,,0,,,,,,,,,,,,,,,21/22
201,Bernardo Espinosa,co COL,DF,Girona,32,1989,37.4,3,27,10,37.0,0.72,0.27,0.11,0.30,0,0,Matches,39,39,3370,0,3,3,7,0,0.08,0.00,0.08,0.08,0.08,0,46,21,4,1,39,21,,,0,,,,,,,,,,,,,,,21/22
202,Asier Etxaburu,es ESP,MF,Amorebieta,27,1994,2.7,1,11,3,27.3,4.12,1.13,0.09,0.33,0,0,Matches,20,0,240,2,3,1,0,0,0.37,0.75,1.13,0.37,1.13,0,3,9,0,6,0,3,,,0,,,,,,,,,,,,,,,21/22
203,Xabier Etxeita,es ESP,DF,Eibar,33,1987,13.3,1,7,3,42.9,0.52,0.22,0.14,0.33,0,0,Matches,17,12,1201,0,1,1,7,1,0.07,0.00,0.07,0.07,0.07,1,10,3,0,3,25,8,,,0,,,,,,,,,,,,,,,21/22
204,Euse,es ESP,DF,Huesca,20,2000,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,21/22
205,Edu Expósito,es ESP,MF,Eibar,24,1996,36.6,8,87,35,40.2,2.38,0.96,0.08,0.20,1,2,Matches,40,37,3294,6,14,7,3,0,0.22,0.16,0.38,0.19,0.36,0,30,61,2,86,17,21,,,0,,,,,,,,,,,,,,,21/22
206,Ezkurdia,es ESP,DF,Real Sociedad B,22,1999,4.2,0,2,0,0.0,0.47,0.00,0.00,,0,0,Matches,6,5,380,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,1,4,1,0,5,3,4,,,0,,,,,,,,,,,,,,,21/22
207,Biel Farres,es ESP,DF,Girona,19,2002,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,104,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,3,0,,,0,,,,,,,,,,,,,,,21/22
208,Aleix Febas,es ESP,MF,Málaga,25,1996,15.6,2,13,7,53.8,0.83,0.45,0.15,0.29,0,0,Matches,19,16,1405,1,3,2,2,0,0.13,0.06,0.19,0.13,0.19,0,15,56,2,8,13,19,,,0,,,,,,,,,,,,,,,21/22
209,Joan Femenías,es ESP,GK,Oviedo,24,1996,42.0,0,0,0,,0.00,0.00,,,0,0,Matches,42,42,3780,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,0,0,1,,,0,41,0.98,134,95,69.4,17,17,8,16,38.1,3,0,1,0.0,21/22
210,Erick Ferigra,ec ECU,DF,Las Palmas,22,1999,11.6,0,4,0,0.0,0.34,0.00,0.00,,0,0,Matches,15,11,1047,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,14,16,0,0,12,16,,,1,,,,,,,,,,,,,,,21/22
211,Andrés Fernández,es ESP,GK,Huesca,34,1986,42.0,0,0,0,,0.00,0.00,,,0,0,Matches,42,42,3780,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,4,0,0,0,0,,,0,44,1.05,168,124,73.8,13,15,14,17,40.5,1,1,2,50.0,21/22
212,David Fernández,es ESP,DF,Alcorcón,36,1985,33.9,1,10,3,30.0,0.30,0.09,0.10,0.33,0,0,Matches,36,34,3047,0,1,1,1,0,0.03,0.00,0.03,0.03,0.03,0,17,17,1,8,49,15,,,1,,,,,,,,,,,,,,,21/22
213,Joaquín Fernández,es ESP,DF,Valladolid,25,1996,23.2,0,12,2,16.7,0.52,0.09,0.00,0.00,0,0,Matches,26,24,2090,1,1,0,8,0,0.00,0.04,0.04,0.00,0.04,0,38,17,2,1,34,23,,,0,,,,,,,,,,,,,,,21/22
214,Raúl Fernández,es ESP,GK,Las Palmas,33,1988,28.0,0,0,0,,0.00,0.00,,,0,0,Matches,28,28,2520,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,1,6,0,0,1,1,,,0,34,1.21,93,59,63.4,10,9,9,8,28.6,3,0,0,0.0,21/22
215,Roberto Férnandez,es ESP,FW,Málaga,19,2002,15.2,2,31,12,38.7,2.04,0.79,0.06,0.17,0,0,Matches,32,15,1369,1,3,2,0,0,0.13,0.07,0.20,0.13,0.20,0,27,18,9,2,1,5,,,0,,,,,,,,,,,,,,,21/22
216,Valery Fernández,es ESP,"MF,DF",Girona,21,1999,10.8,1,12,5,41.7,1.11,0.46,0.08,0.20,0,0,Matches,25,9,971,0,1,1,2,0,0.09,0.00,0.09,0.09,0.09,0,5,14,3,20,7,17,,,0,,,,,,,,,,,,,,,21/22
217,Fernando,es ESP,GK,Almería,31,1990,41.0,0,0,0,,0.00,0.00,,,0,0,Matches,41,41,3690,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,0,0,0,,,0,33,0.80,130,97,74.6,24,9,8,16,39.0,2,2,0,50.0,21/22
218,David Ferreiro,es ESP,"FW,MF",Huesca,33,1988,12.8,0,19,3,15.8,1.48,0.23,0.00,0.00,0,0,Matches,25,12,1152,1,1,0,4,0,0.00,0.08,0.08,0.00,0.08,0,23,19,11,81,9,9,,,0,,,,,,,,,,,,,,,21/22
219,Franchu Feuillassier,ar ARG,MF,Eibar,23,1998,2.0,0,5,2,40.0,2.54,1.02,0.00,0.00,0,0,Matches,8,2,177,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,3,0,1,3,2,,,0,,,,,,,,,,,,,,,21/22
220,David Forniés,es ESP,DF,Alcorcón,30,1991,10.5,0,8,0,0.0,0.76,0.00,0.00,,0,0,Matches,18,10,942,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,21,11,0,29,10,11,,,0,,,,,,,,,,,,,,,21/22
221,Hernâni Fortes,pt POR,"FW,MF",Las Palmas,29,1991,1.1,0,5,2,40.0,4.64,1.86,0.00,0.00,0,0,Matches,5,0,97,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,1,6,0,0,,,0,,,,,,,,,,,,,,,21/22
222,Hugo Fraile,es ESP,"MF,FW",Alcorcón,34,1987,13.2,1,11,2,18.2,0.83,0.15,0.09,0.50,0,0,Matches,34,14,1188,4,5,1,3,1,0.08,0.30,0.38,0.08,0.38,0,17,9,3,108,7,7,,,0,,,,,,,,,,,,,,,21/22
223,Alejandro Francés,es ESP,DF,Zaragoza,18,2002,33.0,1,31,9,29.0,0.94,0.27,0.03,0.11,0,0,Matches,33,33,2966,2,3,1,8,0,0.03,0.06,0.09,0.03,0.09,0,46,38,0,39,55,23,,,0,,,,,,,,,,,,,,,21/22
224,Iván Fresneda,es ESP,DF,Valladolid,16,2004,1.0,0,1,0,0.0,1.00,0.00,0.00,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,3,0,3,,,0,,,,,,,,,,,,,,,21/22
225,Aldair Fuentes,pe PER,MF,CF Fuenlabrada,23,1998,1.4,0,0,0,,0.00,0.00,,,0,0,Matches,7,1,126,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,7,1,0,1,2,6,,,0,,,,,,,,,,,,,,,21/22
226,Gabilondo,es ESP,"DF,MF",Real Sociedad B,22,1999,8.8,0,6,1,16.7,0.68,0.11,0.00,0.00,0,0,Matches,16,8,793,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,3,0,31,6,3,,,0,,,,,,,,,,,,,,,21/22
227,Adolfo Gaich,ar ARG,FW,Huesca,22,1999,10.8,1,24,8,33.3,2.23,0.74,0.04,0.13,0,0,Matches,28,10,968,3,4,1,5,1,0.09,0.28,0.37,0.09,0.37,1,35,22,3,2,4,3,,,0,,,,,,,,,,,,,,,21/22
228,Álex Gallar,es ESP,"MF,FW",Cartagena,29,1992,23.1,3,44,10,22.7,1.90,0.43,0.07,0.30,0,0,Matches,33,24,2081,5,8,3,7,0,0.13,0.22,0.35,0.13,0.35,0,20,54,0,82,8,21,,,0,,,,,,,,,,,,,,,21/22
229,Enric Gallego,es ESP,FW,Tenerife,34,1986,25.7,10,67,23,34.3,2.60,0.89,0.13,0.39,1,1,Matches,33,27,2316,5,15,9,8,0,0.39,0.19,0.58,0.35,0.54,0,90,18,22,8,9,13,,,0,,,,,,,,,,,,,,,21/22
230,Álex Gálvez,es ESP,DF,Ibiza,32,1989,8.0,0,6,1,16.7,0.75,0.13,0.00,0.00,0,0,Matches,13,7,718,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,2,16,6,1,3,10,15,,,0,,,,,,,,,,,,,,,21/22
231,Fran Gámez,es ESP,DF,Zaragoza,30,1991,34.3,0,23,6,26.1,0.67,0.17,0.00,0.00,0,0,Matches,37,35,3091,7,7,0,9,1,0.00,0.20,0.20,0.00,0.20,1,30,19,2,123,38,63,,,1,,,,,,,,,,,,,,,21/22
232,Borja Garcés,es ESP,FW,Leganés,21,1999,14.6,5,36,11,30.6,2.47,0.75,0.11,0.36,1,1,Matches,28,14,1313,1,6,4,4,0,0.34,0.07,0.41,0.27,0.34,0,25,29,6,2,0,4,,,0,,,,,,,,,,,,,,,21/22
233,Aitor García,es ESP,MF,Sporting Gijón,27,1994,28.2,6,79,22,27.8,2.80,0.78,0.08,0.27,0,0,Matches,39,34,2540,3,9,6,5,0,0.21,0.11,0.32,0.21,0.32,0,27,23,8,60,34,26,,,0,,,,,,,,,,,,,,,21/22
234,Ale García,es ESP,MF,Las Palmas,18,2003,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,4,0,55,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,,,0,,,,,,,,,,,,,,,21/22
235,Aleix García,es ESP,MF,Girona,24,1997,35.2,0,35,6,17.1,1.00,0.17,0.00,0.00,0,0,Matches,38,36,3164,4,4,0,7,0,0.00,0.11,0.11,0.00,0.11,0,34,26,1,257,46,36,,,0,,,,,,,,,,,,,,,21/22
236,Borja García,es ESP,MF,Girona,30,1990,21.2,1,35,8,22.9,1.65,0.38,0.03,0.13,0,0,Matches,27,24,1906,2,3,1,3,1,0.05,0.09,0.14,0.05,0.14,0,9,56,2,46,13,6,,,0,,,,,,,,,,,,,,,21/22
237,César García,es ESP,FW,Sporting Gijón,21,1999,0.4,0,2,0,0.0,5.29,0.00,0.00,,0,0,Matches,3,0,34,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,2,0,0,,,0,,,,,,,,,,,,,,,21/22
238,Fran García,es ESP,DF,Burgos,28,1992,11.7,0,3,2,66.7,0.26,0.17,0.00,0.00,0,0,Matches,17,13,1052,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,18,7,1,39,19,24,,,0,,,,,,,,,,,,,,,21/22
239,Israel García,es ESP,MF,Alcorcón,17,2004,0.6,0,3,1,33.3,4.91,1.64,0.00,0.00,0,0,Matches,4,0,55,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,1,0,0,1,,,0,,,,,,,,,,,,,,,21/22
240,Lucho García,co COL,GK,Ponferradina,23,1998,6.0,0,0,0,,0.00,0.00,,,0,0,Matches,6,6,540,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,1,0,,,0,9,1.50,27,18,66.7,0,1,5,0,0.0,2,0,0,0.0,21/22
241,Naim García,es ESP,"MF,FW",Leganés,19,2002,8.5,1,22,8,36.4,2.57,0.94,0.05,0.13,0,0,Matches,24,7,769,1,2,1,1,0,0.12,0.12,0.23,0.12,0.23,0,27,7,3,22,1,8,,,0,,,,,,,,,,,,,,,21/22
242,Pablo García,es ESP,DF,Sporting Gijón,21,2000,10.0,0,2,0,0.0,0.20,0.00,0.00,,0,0,Matches,15,11,899,1,1,0,6,0,0.00,0.10,0.10,0.00,0.10,0,24,2,4,37,10,22,,,0,,,,,,,,,,,,,,,21/22
243,Pol García,es ESP,DF,Lugo,26,1995,0.8,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,75,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,5,0,,,0,,,,,,,,,,,,,,,21/22
244,Raúl García,es ESP,DF,Valladolid,32,1989,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,6,4,273,1,1,0,0,1,0.00,0.33,0.33,0.00,0.33,0,3,3,0,19,2,2,,,0,,,,,,,,,,,,,,,21/22
245,Garrido,es ESP,"FW,MF",Real Sociedad B,21,2000,5.9,0,7,2,28.6,1.19,0.34,0.00,0.00,0,0,Matches,19,5,529,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,11,0,5,2,2,,,0,,,,,,,,,,,,,,,21/22
246,Sékou Gassama,sn SEN,FW,Valladolid,26,1995,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,1,0,1,0,,,0,,,,,,,,,,,,,,,21/22
247,Sékou Gassama,sn SEN,FW,Málaga,26,1995,9.0,3,23,8,34.8,2.54,0.88,0.13,0.38,0,0,Matches,22,7,814,0,3,3,3,0,0.33,0.00,0.33,0.33,0.33,0,22,10,7,3,0,4,,,0,,,,,,,,,,,,,,,21/22
248,Gelabert,es ESP,"MF,FW",Mirandés,20,2000,6.6,0,8,2,25.0,1.21,0.30,0.00,0.00,0,0,Matches,16,6,593,1,1,0,3,0,0.00,0.15,0.15,0.00,0.15,0,7,16,0,6,4,4,,,0,,,,,,,,,,,,,,,21/22
249,Nacho Gil,es ESP,"MF,FW",Cartagena,25,1995,10.8,1,7,3,42.9,0.65,0.28,0.14,0.33,0,0,Matches,21,13,971,0,1,1,0,1,0.09,0.00,0.09,0.09,0.09,0,14,36,3,10,11,12,,,0,,,,,,,,,,,,,,,21/22
250,Óscar Gil,es ESP,DF,Amorebieta,26,1995,26.7,1,20,3,15.0,0.75,0.11,0.05,0.33,0,0,Matches,28,27,2400,0,1,1,8,0,0.04,0.00,0.04,0.04,0.04,0,42,8,1,7,45,38,,,0,,,,,,,,,,,,,,,21/22
251,Gilbert,es ESP,FW,Almería,22,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,13,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
252,Álvaro Giménez,es ESP,FW,Zaragoza,30,1991,23.4,5,36,16,44.4,1.54,0.68,0.14,0.31,0,1,Matches,34,22,2110,2,7,5,4,0,0.21,0.09,0.30,0.21,0.30,0,32,45,13,5,2,4,,,0,,,,,,,,,,,,,,,21/22
253,Jimmy Giraudon,fr FRA,DF,Leganés,29,1992,4.0,0,0,0,,0.00,0.00,,,0,0,Matches,5,4,364,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,2,0,0,6,2,,,0,,,,,,,,,,,,,,,21/22
254,Antonio Glauder,ph PHI,DF,Eibar,25,1995,8.7,0,9,3,33.3,1.03,0.34,0.00,0.00,0,0,Matches,13,8,783,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,16,6,0,7,14,14,,,0,,,,,,,,,,,,,,,21/22
255,David Goldar,es ESP,DF,Ibiza,26,1994,34.9,7,37,12,32.4,1.06,0.34,0.19,0.58,0,0,Matches,36,36,3137,1,8,7,7,0,0.20,0.03,0.23,0.20,0.23,0,42,28,1,2,33,11,,,0,,,,,,,,,,,,,,,21/22
256,Ernesto Gómez,es ESP,"MF,FW",Burgos,27,1994,12.4,1,16,7,43.8,1.29,0.57,0.06,0.14,0,0,Matches,29,14,1112,0,1,1,2,0,0.08,0.00,0.08,0.08,0.08,0,8,25,8,29,14,11,,,0,,,,,,,,,,,,,,,21/22
257,Ernesto Gómez,es ESP,MF,Alcorcón,27,1994,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,38,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,3,0,1,,,0,,,,,,,,,,,,,,,21/22
258,Jonathan Gomez,us USA,"DF,MF",Real Sociedad B,17,2003,10.1,0,4,0,0.0,0.40,0.00,0.00,,0,0,Matches,14,10,908,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,9,0,17,13,3,,,0,,,,,,,,,,,,,,,21/22
259,Victor Gomez,es ESP,DF,Málaga,21,2000,33.4,0,24,4,16.7,0.72,0.12,0.00,0.00,0,0,Matches,35,33,3010,5,5,0,9,1,0.00,0.15,0.15,0.00,0.15,1,39,46,1,170,41,29,,,0,,,,,,,,,,,,,,,21/22
260,Adrián González,es ESP,"MF,FW",CF Fuenlabrada,33,1988,5.0,1,6,2,33.3,1.19,0.40,0.17,0.50,0,0,Matches,13,6,454,0,1,1,1,0,0.20,0.00,0.20,0.20,0.20,0,4,11,0,9,3,0,,,0,,,,,,,,,,,,,,,21/22
261,Adrián González,es ESP,MF,Zaragoza,33,1988,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,0,0,Matches,17,2,269,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,7,5,1,5,2,2,,,0,,,,,,,,,,,,,,,21/22
262,Bruno González,es ESP,DF,Leganés,31,1990,17.3,0,1,1,100.0,0.06,0.06,0.00,0.00,0,0,Matches,20,19,1559,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,24,6,0,1,27,9,,,1,,,,,,,,,,,,,,,21/22
263,Bruno González,es ESP,DF,Valladolid,31,1990,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,15,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
264,Cristo González,es ESP,FW,Valladolid,23,1997,9.8,2,43,17,39.5,4.40,1.74,0.05,0.12,0,0,Matches,29,7,880,1,3,2,1,0,0.20,0.10,0.31,0.20,0.31,0,9,9,8,5,1,6,,,0,,,,,,,,,,,,,,,21/22
265,Ethyan González,es ESP,FW,Tenerife,19,2002,1.0,0,2,1,50.0,2.05,1.02,0.00,0.00,0,0,Matches,7,0,88,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,7,2,1,1,0,1,,,0,,,,,,,,,,,,,,,21/22
266,Fabio González,es ESP,MF,Las Palmas,24,1997,17.8,0,6,1,16.7,0.34,0.06,0.00,0.00,0,0,Matches,29,16,1599,2,2,0,8,0,0.00,0.11,0.11,0.00,0.11,0,31,14,0,1,23,18,,,0,,,,,,,,,,,,,,,21/22
267,Iriome González,es ESP,FW,Lugo,34,1987,6.9,0,10,3,30.0,1.44,0.43,0.00,0.00,0,0,Matches,23,6,625,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,20,13,4,28,2,6,,,0,,,,,,,,,,,,,,,21/22
268,Mario González,es ESP,FW,Tenerife,25,1996,10.8,6,28,13,46.4,2.59,1.20,0.21,0.46,0,0,Matches,16,13,973,0,6,6,1,0,0.55,0.00,0.55,0.55,0.55,0,15,11,6,2,1,1,,,0,,,,,,,,,,,,,,,21/22
269,Roberto González,es ESP,"MF,FW",Las Palmas,20,2001,8.7,2,15,9,60.0,1.73,1.04,0.13,0.22,0,0,Matches,18,8,779,0,2,2,3,0,0.23,0.00,0.23,0.23,0.23,0,16,33,2,12,5,12,,,0,,,,,,,,,,,,,,,21/22
270,Sergio González,es ESP,"DF,MF",Tenerife,24,1997,18.4,0,9,4,44.4,0.49,0.22,0.00,0.00,0,0,Matches,29,17,1655,1,1,0,4,0,0.00,0.05,0.05,0.00,0.05,0,19,28,1,7,25,17,,,0,,,,,,,,,,,,,,,21/22
271,Urko González,es ESP,DF,Real Sociedad B,20,2001,33.6,0,6,1,16.7,0.18,0.03,0.00,0.00,0,0,Matches,35,34,3022,1,1,0,4,0,0.00,0.03,0.03,0.00,0.03,0,15,37,0,0,36,29,,,0,,,,,,,,,,,,,,,21/22
272,Nicolás Gorosito,ar ARG,DF,Alcorcón,32,1988,18.5,2,4,2,50.0,0.22,0.11,0.50,1.00,0,0,Matches,24,19,1669,0,2,2,8,0,0.11,0.00,0.11,0.11,0.11,0,31,31,2,1,38,14,,,0,,,,,,,,,,,,,,,21/22
273,Ander Gorostidi,es ESP,MF,Alcorcón,25,1996,5.9,0,9,1,11.1,1.53,0.17,0.00,0.00,0,0,Matches,11,6,529,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,13,4,0,0,9,3,,,0,,,,,,,,,,,,,,,21/22
274,Paolo Gozzi Iweru,it ITA,"DF,MF",CF Fuenlabrada,20,2001,16.8,0,0,0,,0.00,0.00,,,0,0,Matches,23,19,1510,1,1,0,4,0,0.00,0.06,0.06,0.00,0.06,0,23,22,0,26,12,26,,,0,,,,,,,,,,,,,,,21/22
275,José Gragera,es ESP,MF,Sporting Gijón,20,2000,26.9,1,15,3,20.0,0.56,0.11,0.07,0.33,0,0,Matches,37,26,2420,1,2,1,6,0,0.04,0.04,0.07,0.04,0.07,0,44,33,5,1,53,32,,,0,,,,,,,,,,,,,,,21/22
276,Jaume Grau,es ESP,MF,Zaragoza,24,1997,8.2,2,3,2,66.7,0.37,0.24,0.67,1.00,0,0,Matches,12,7,736,0,2,2,4,0,0.24,0.00,0.24,0.24,0.24,0,17,0,0,5,10,13,,,0,,,,,,,,,,,,,,,21/22
277,Francisco Grimà Aguilera,es ESP,DF,Ibiza,34,1987,20.5,0,8,3,37.5,0.39,0.15,0.00,0.00,0,0,Matches,23,22,1841,1,1,0,5,1,0.00,0.05,0.05,0.00,0.05,1,29,23,0,49,16,17,,,0,,,,,,,,,,,,,,,21/22
278,Marc Gual,es ESP,"FW,MF",Alcorcón,25,1996,8.6,1,27,8,29.6,3.13,0.93,0.04,0.13,0,0,Matches,14,8,777,0,1,1,0,1,0.12,0.00,0.12,0.12,0.12,0,7,13,1,5,2,3,,,0,,,,,,,,,,,,,,,21/22
279,Guillermo,es ESP,FW,Burgos,28,1993,20.8,8,46,19,41.3,2.22,0.92,0.11,0.26,3,3,Matches,39,20,1868,1,9,5,1,0,0.39,0.05,0.43,0.24,0.29,0,22,42,16,18,5,10,,,0,,,,,,,,,,,,,,,21/22
280,Gerard Gumbau,es ESP,MF,Girona,26,1994,1.2,0,3,0,0.0,2.48,0.00,0.00,,0,0,Matches,2,2,109,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,3,0,6,1,1,,,0,,,,,,,,,,,,,,,21/22
281,Gorka Guruzeta,es ESP,FW,Amorebieta,24,1996,28.1,13,103,36,35.0,3.66,1.28,0.12,0.33,1,2,Matches,37,31,2532,1,14,12,4,0,0.46,0.04,0.50,0.43,0.46,0,53,35,39,40,8,17,,,0,,,,,,,,,,,,,,,21/22
282,Haissem Hassan,eg EGY,"MF,FW",Mirandés,19,2002,16.0,3,33,13,39.4,2.06,0.81,0.09,0.23,0,0,Matches,35,15,1443,5,8,3,1,0,0.19,0.31,0.50,0.19,0.50,0,16,50,4,79,3,14,,,0,,,,,,,,,,,,,,,21/22
283,Carlos Hernández,es ESP,DF,Alcorcón,30,1990,14.4,0,9,1,11.1,0.62,0.07,0.00,0.00,0,0,Matches,18,15,1298,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,24,12,3,0,21,14,,,0,,,,,,,,,,,,,,,21/22
284,Dani Hernández,ve VEN,GK,Tenerife,35,1985,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,2.00,5,3,60.0,0,0,1,0,0.0,0,0,0,,21/22
285,Javi Hernández,es ESP,DF,Leganés,23,1998,38.9,3,44,16,36.4,1.13,0.41,0.07,0.19,0,0,Matches,39,39,3500,1,4,3,10,0,0.08,0.03,0.10,0.08,0.10,0,60,53,7,79,41,32,,,0,,,,,,,,,,,,,,,21/22
286,Juan Hernández,es ESP,"MF,FW",Alcorcón,26,1994,14.3,3,25,11,44.0,1.75,0.77,0.08,0.18,1,2,Matches,23,15,1283,0,3,2,1,0,0.21,0.00,0.21,0.14,0.14,0,10,21,5,96,3,4,,,0,,,,,,,,,,,,,,,21/22
287,Juan Hernández,es ESP,MF,Ponferradina,26,1994,3.4,0,5,0,0.0,1.48,0.00,0.00,,0,0,Matches,14,1,304,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,3,2,8,0,1,,,0,,,,,,,,,,,,,,,21/22
288,Cristian Herrera,es ESP,"MF,FW",Ibiza,30,1991,23.9,12,62,33,53.2,2.59,1.38,0.18,0.33,1,1,Matches,36,26,2155,5,17,11,2,0,0.50,0.21,0.71,0.46,0.67,0,23,22,5,71,8,10,,,0,,,,,,,,,,,,,,,21/22
289,Alfonso Herrero,es ESP,GK,Burgos,27,1994,27.7,0,0,0,,0.00,0.00,,,0,0,Matches,28,28,2489,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,7,0,0,0,0,,,0,29,1.05,110,81,73.6,9,7,12,8,28.6,2,0,1,0.0,21/22
290,Pablo Hervías,es ESP,MF,Valladolid,28,1993,0.8,0,3,1,33.3,3.75,1.25,0.00,0.00,0,0,Matches,6,0,72,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,14,2,2,,,0,,,,,,,,,,,,,,,21/22
