Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
192,Ryan Edwards,au AUS,"MF,FW",Amorebieta,29,1993,14.8,4,22,6,27.3,1.48,0.40,0.18,0.67,0,0,Matches,36,14,1336,0,4,4,2,0,0.27,0.00,0.27,0.27,0.27,0,33,15,4,11,7,10,,,0,,,,,,,,,,,,,,,23/24
193,Unai Elgezabal,es ESP,"DF,MF",Burgos,30,1993,30.7,1,19,4,21.1,0.62,0.13,0.05,0.25,0,0,Matches,35,32,2767,0,1,1,11,0,0.03,0.00,0.03,0.03,0.03,0,31,17,5,2,33,26,,,0,,,,,,,,,,,,,,,23/24
194,Úmaro Embaló,pt POR,"MF,FW",Cartagena,22,2001,6.0,0,10,3,30.0,1.67,0.50,0.00,0.00,0,0,Matches,16,3,540,1,1,0,2,0,0.00,0.17,0.17,0.00,0.17,0,7,13,8,26,2,5,,,0,,,,,,,,,,,,,,,23/24
195,Sergi Enrich,es ESP,FW,Zaragoza,33,1990,7.6,2,18,7,38.9,2.35,0.92,0.11,0.29,0,0,Matches,32,3,688,0,2,2,2,1,0.26,0.00,0.26,0.26,0.26,0,17,7,2,1,4,10,,,0,,,,,,,,,,,,,,,23/24
196,Javier Eraso,es ESP,"FW,MF",Amorebieta,33,1990,8.8,2,7,4,57.1,0.80,0.46,0.29,0.50,0,0,Matches,23,9,790,0,2,2,2,0,0.23,0.00,0.23,0.23,0.23,0,16,9,2,8,2,0,,,0,,,,,,,,,,,,,,,23/24
197,Dani Escriche,es ESP,"FW,MF",Huesca,25,1998,0.9,0,1,0,0.0,1.13,0.00,0.00,,0,0,Matches,2,0,80,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,2,1,0,1,0,,,0,,,,,,,,,,,,,,,23/24
198,Dani Escriche,es ESP,FW,Albacete,25,1998,20.9,3,58,14,24.1,2.77,0.67,0.05,0.21,0,0,Matches,33,22,1882,4,7,3,5,0,0.14,0.19,0.33,0.14,0.33,0,46,39,18,12,11,9,,,0,,,,,,,,,,,,,,,23/24
199,Sergio Escudero,es ESP,DF,Valladolid,33,1989,28.7,3,53,14,26.4,1.85,0.49,0.06,0.21,0,0,Matches,35,33,2585,3,6,3,9,0,0.10,0.10,0.21,0.10,0.21,0,21,36,1,122,19,39,,,0,,,,,,,,,,,,,,,23/24
200,Carlos Espí,es ESP,FW,Levante,18,2005,0.4,1,2,1,50.0,4.74,2.37,0.50,1.00,0,0,Matches,2,0,38,0,1,1,1,0,2.37,0.00,2.37,2.37,2.37,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,23/24
201,Eduardo Espiau,es ESP,FW,Burgos,28,1994,16.8,1,40,14,35.0,2.38,0.83,0.03,0.07,0,0,Matches,37,13,1511,1,2,1,3,0,0.06,0.06,0.12,0.06,0.12,0,24,22,6,7,9,2,,,0,,,,,,,,,,,,,,,23/24
202,Antonio Espigare,es ESP,DF,Villarreal B,18,2004,26.0,0,4,0,0.0,0.15,0.00,0.00,,0,0,Matches,31,26,2343,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,0,26,1,1,4,15,9,,,0,,,,,,,,,,,,,,,23/24
203,Marco Esteban,es ESP,DF,Oviedo,17,2006,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,2,,,0,,,,,,,,,,,,,,,23/24
204,Xabier Etxeita,es ESP,DF,Amorebieta,35,1987,25.3,0,11,3,27.3,0.43,0.12,0.00,0.00,0,0,Matches,26,26,2280,1,1,0,5,0,0.00,0.04,0.04,0.00,0.04,0,17,7,0,1,23,22,,,0,,,,,,,,,,,,,,,23/24
205,Edu Expósito,es ESP,MF,Espanyol,26,1996,12.6,1,32,11,34.4,2.53,0.87,0.03,0.09,0,0,Matches,21,15,1138,4,5,1,3,0,0.08,0.32,0.40,0.08,0.40,0,21,16,1,55,14,16,,,0,,,,,,,,,,,,,,,23/24
206,Jokin Ezkieta,es ESP,GK,Racing Sant,26,1996,42.0,0,1,0,0.0,0.02,0.00,0.00,,0,0,Matches,42,42,3780,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,7,0,0,0,0,,,0,55,1.31,191,136,71.2,18,10,14,12,28.6,4,0,0,0.0,23/24
207,Fabrício,br BRA,"FW,MF",Levante,22,2000,15.1,4,40,13,32.5,2.65,0.86,0.10,0.31,0,0,Matches,26,15,1356,0,4,4,2,0,0.27,0.00,0.27,0.27,0.27,0,27,44,14,41,6,8,,,0,,,,,,,,,,,,,,,23/24
208,Aleix Febas,es ESP,MF,Elche,27,1996,28.0,0,13,1,7.7,0.46,0.04,0.00,0.00,0,0,Matches,39,26,2517,2,2,0,4,0,0.00,0.07,0.07,0.00,0.07,0,29,105,1,15,15,52,,,0,,,,,,,,,,,,,,,23/24
209,Joan Femenías,es ESP,GK,Levante,26,1996,9.0,0,0,0,,0.00,0.00,,,0,0,Matches,9,9,810,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,16,1.78,40,24,60.0,2,4,3,2,22.2,3,0,0,0.0,23/24
210,Álvaro Fernández,es ESP,GK,Huesca,25,1998,41.0,0,0,0,,0.00,0.00,,,0,0,Matches,42,41,3693,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,5,0,0,1,1,,,0,33,0.80,130,97,74.6,11,15,15,19,46.3,4,1,0,20.0,23/24
211,Andrés Fernández,es ESP,GK,Levante,36,1986,33.0,0,0,0,,0.00,0.00,,,0,0,Matches,33,33,2970,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,1,1,,,1,29,0.88,118,92,75.4,11,16,6,15,45.5,3,1,0,25.0,23/24
212,Dani Fernandez,es ESP,DF,Racing Sant,26,1997,17.9,1,10,3,30.0,0.56,0.17,0.10,0.33,0,0,Matches,22,19,1614,2,3,1,6,0,0.06,0.11,0.17,0.06,0.17,0,19,23,1,27,10,21,,,0,,,,,,,,,,,,,,,23/24
213,Daniel Fernández,es ESP,MF,Tenerife,15,2008,0.2,0,1,0,0.0,4.50,0.00,0.00,,0,0,Matches,1,0,20,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
214,Nicolás Fernández,ar ARG,"MF,FW",Elche,23,2000,36.1,4,84,33,39.3,2.32,0.91,0.05,0.12,0,0,Matches,40,39,3252,1,5,4,14,0,0.11,0.03,0.14,0.11,0.14,0,74,65,7,230,14,37,,,0,,,,,,,,,,,,,,,23/24
215,Juan Ferney Otero,co COL,"FW,MF",Sporting Gijón,28,1995,35.4,10,92,27,29.3,2.60,0.76,0.10,0.33,1,1,Matches,38,36,3188,3,13,9,5,0,0.28,0.08,0.37,0.25,0.34,0,42,59,20,37,11,21,,,0,,,,,,,,,,,,,,,23/24
216,Andrés Ferrari,uy URU,FW,Villarreal B,20,2003,6.9,2,21,5,23.8,3.04,0.72,0.10,0.40,0,0,Matches,31,3,621,0,2,2,2,0,0.29,0.00,0.29,0.29,0.29,0,16,8,1,1,0,8,,,0,,,,,,,,,,,,,,,23/24
217,David Ferreiro,es ESP,MF,Cartagena,35,1988,3.3,0,4,1,25.0,1.20,0.30,0.00,0.00,0,0,Matches,9,3,300,1,1,0,0,0,0.00,0.30,0.30,0.00,0.30,0,11,6,0,28,3,3,,,0,,,,,,,,,,,,,,,23/24
218,Fidel,es ESP,"MF,FW",Albacete,33,1989,8.3,0,9,1,11.1,1.08,0.12,0.00,0.00,0,0,Matches,14,8,751,2,2,0,1,0,0.00,0.24,0.24,0.00,0.24,0,8,14,1,59,2,5,,,0,,,,,,,,,,,,,,,23/24
219,Fidel,es ESP,"MF,FW",Elche,33,1989,10.4,1,17,4,23.5,1.64,0.39,0.00,0.00,1,1,Matches,17,12,935,2,3,0,3,0,0.10,0.19,0.29,0.00,0.19,0,11,14,1,79,4,3,,,0,,,,,,,,,,,,,,,23/24
220,José Fontán,es ESP,DF,Cartagena,23,2000,35.6,4,17,4,23.5,0.48,0.11,0.24,1.00,0,0,Matches,37,36,3208,0,4,4,9,0,0.11,0.00,0.11,0.11,0.11,0,48,23,0,42,49,50,,,0,,,,,,,,,,,,,,,23/24
221,Álex Forés,es ESP,FW,Villarreal B,22,2001,31.5,16,73,33,45.2,2.32,1.05,0.22,0.48,0,0,Matches,39,35,2834,1,17,16,2,0,0.51,0.03,0.54,0.51,0.54,0,19,24,15,16,2,6,,,0,,,,,,,,,,,,,,,23/24
222,Ian Forns,es ESP,DF,Espanyol,19,2004,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,Matches,2,2,120,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,4,1,4,,,0,,,,,,,,,,,,,,,23/24
223,Alejandro Francés,es ESP,DF,Zaragoza,20,2002,35.5,3,26,10,38.5,0.73,0.28,0.12,0.30,0,0,Matches,36,35,3195,1,4,3,6,0,0.08,0.03,0.11,0.08,0.11,0,32,37,2,35,53,31,,,1,,,,,,,,,,,,,,,23/24
224,Enric Franquesa,es ESP,DF,Leganés,26,1997,40.5,2,21,9,42.9,0.52,0.22,0.10,0.22,0,0,Matches,41,41,3646,5,7,2,6,0,0.05,0.12,0.17,0.05,0.17,0,34,39,8,112,29,46,,,0,,,,,,,,,,,,,,,23/24
225,Álvaro Martín de Frías,es ESP,"MF,FW",FC Andorra,22,2001,9.8,1,34,11,32.4,3.45,1.12,0.03,0.09,0,0,Matches,28,7,886,3,4,1,1,0,0.10,0.30,0.41,0.10,0.41,0,16,21,0,42,5,11,,,0,,,,,,,,,,,,,,,23/24
226,Manuel Fuster,es ESP,"MF,FW",Albacete,25,1997,38.5,8,104,41,39.4,2.70,1.06,0.08,0.20,0,2,Matches,42,40,3468,11,19,8,3,0,0.21,0.29,0.49,0.21,0.49,0,27,93,9,193,14,26,,,0,,,,,,,,,,,,,,,23/24
227,Enric Gallego,es ESP,FW,Tenerife,36,1986,26.7,6,66,16,24.2,2.47,0.60,0.03,0.13,4,4,Matches,36,29,2402,2,8,2,13,0,0.22,0.07,0.30,0.07,0.15,0,106,18,23,9,8,16,,,0,,,,,,,,,,,,,,,23/24
228,Fran Gámez,es ESP,"DF,MF",Zaragoza,32,1991,25.4,1,9,1,11.1,0.35,0.04,0.11,1.00,0,0,Matches,33,25,2285,5,6,1,4,0,0.04,0.20,0.24,0.04,0.24,0,40,14,1,120,32,41,,,0,,,,,,,,,,,,,,,23/24
229,Borja Garcés,es ESP,FW,Elche,23,1999,6.8,1,17,8,47.1,2.51,1.18,0.06,0.13,0,0,Matches,25,5,609,0,1,1,4,0,0.15,0.00,0.15,0.15,0.15,0,20,15,1,1,2,2,,,0,,,,,,,,,,,,,,,23/24
230,Andrés García,es ESP,"DF,MF",Levante,20,2003,16.7,1,18,6,33.3,1.08,0.36,0.06,0.17,0,0,Matches,24,16,1502,3,4,1,0,0,0.06,0.18,0.24,0.06,0.24,0,29,3,1,79,9,20,,,0,,,,,,,,,,,,,,,23/24
231,Jon García Herrero,es ESP,DF,Racing Ferrol,32,1991,35.4,2,24,8,33.3,0.68,0.23,0.08,0.25,0,0,Matches,38,35,3183,2,4,2,9,0,0.06,0.06,0.11,0.06,0.11,0,37,13,1,4,50,29,,,0,,,,,,,,,,,,,,,23/24
232,Iñigo García,es ESP,FW,Alcorcón,19,2004,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,14,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,3,,,0,,,,,,,,,,,,,,,23/24
233,Israel García,es ESP,MF,Alcorcón,19,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,11,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
234,Joan García,es ESP,GK,Espanyol,22,2001,14.0,0,0,0,,0.00,0.00,,,0,0,Matches,14,14,1260,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,7,0.50,41,34,82.9,4,10,0,6,42.9,0,0,0,,23/24
235,Mario García,es ESP,DF,Racing Sant,19,2003,14.8,0,6,0,0.0,0.41,0.00,0.00,,0,0,Matches,21,15,1328,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,22,14,1,66,20,12,,,0,,,,,,,,,,,,,,,23/24
236,Naim García,es ESP,MF,Leganés,21,2002,3.0,0,4,1,25.0,1.32,0.33,0.00,0.00,0,0,Matches,10,2,272,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,10,2,1,9,3,3,,,0,,,,,,,,,,,,,,,23/24
237,Pablo García,es ESP,"DF,MF",Sporting Gijón,23,2000,9.5,0,10,3,30.0,1.06,0.32,0.00,0.00,0,0,Matches,18,10,853,1,1,0,1,0,0.00,0.11,0.11,0.00,0.11,0,10,9,3,42,10,16,,,0,,,,,,,,,,,,,,,23/24
238,Saúl García,es ESP,DF,Racing Sant,28,1994,26.9,0,7,2,28.6,0.26,0.07,0.00,0.00,0,0,Matches,32,26,2421,1,1,0,8,0,0.00,0.04,0.04,0.00,0.04,0,33,22,4,119,24,50,,,0,,,,,,,,,,,,,,,23/24
239,Víctor García,es ESP,"MF,DF",Alcorcón,25,1997,30.7,3,36,14,38.9,1.17,0.46,0.08,0.21,0,0,Matches,37,31,2764,3,6,3,9,2,0.10,0.10,0.20,0.10,0.20,2,48,45,4,146,37,40,,,0,,,,,,,,,,,,,,,23/24
240,Felix Garreta,es ESP,DF,Amorebieta,19,2004,27.6,4,12,5,41.7,0.43,0.18,0.33,0.80,0,0,Matches,31,29,2488,1,5,4,6,1,0.14,0.04,0.18,0.14,0.18,0,28,9,1,4,40,28,,,1,,,,,,,,,,,,,,,23/24
241,Jaime Garrido,es ESP,,Alcorcón,20,2003,0.4,0,2,0,0.0,5.63,0.00,0.00,,0,0,Matches,2,0,32,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,1,1,,,0,,,,,,,,,,,,,,,23/24
242,Mario Gaspar,es ESP,"DF,MF",Elche,32,1990,30.0,3,40,8,20.0,1.33,0.27,0.08,0.38,0,0,Matches,32,32,2703,0,3,3,7,1,0.10,0.00,0.10,0.10,0.10,0,29,11,1,17,29,24,,,0,,,,,,,,,,,,,,,23/24
243,Aitor Gelardo,es ESP,MF,Villarreal B,21,2002,12.3,0,7,1,14.3,0.57,0.08,0.00,0.00,0,0,Matches,27,12,1108,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,18,13,0,1,12,18,,,0,,,,,,,,,,,,,,,23/24
244,Tiago Geralnik,ar ARG,MF,Villarreal B,20,2003,7.2,0,11,2,18.2,1.53,0.28,0.00,0.00,0,0,Matches,26,4,648,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,8,17,1,10,4,9,,,0,,,,,,,,,,,,,,,23/24
245,Mourad El Ghezouani,ma MAR,FW,Elche,25,1998,24.8,5,56,16,28.6,2.26,0.64,0.07,0.25,1,1,Matches,37,26,2235,1,6,4,5,0,0.20,0.04,0.24,0.16,0.20,0,40,27,14,2,1,13,,,0,,,,,,,,,,,,,,,23/24
246,Iker Gil,es ESP,FW,Huesca,18,2005,0.6,0,2,0,0.0,3.33,0.00,0.00,,0,0,Matches,1,1,54,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
247,Iván Gil,es ESP,"MF,FW",FC Andorra,23,2000,33.0,6,86,26,30.2,2.60,0.79,0.06,0.19,1,1,Matches,41,34,2972,1,7,5,5,0,0.18,0.03,0.21,0.15,0.18,0,26,51,0,193,9,13,,,0,,,,,,,,,,,,,,,23/24
248,Óscar Gil,es ESP,DF,Espanyol,26,1997,9.1,0,2,0,0.0,0.22,0.00,0.00,,0,0,Matches,19,9,821,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0,30,13,3,18,12,13,,,0,,,,,,,,,,,,,,,23/24
249,Álvaro Giménez,es ESP,FW,Racing Ferrol,32,1991,30.0,11,54,24,44.4,1.80,0.80,0.17,0.38,2,3,Matches,38,33,2699,4,15,9,4,0,0.37,0.13,0.50,0.30,0.43,0,45,64,33,6,5,12,,,0,,,,,,,,,,,,,,,23/24
250,Antonio Glauder,ph PHI,DF,Albacete,27,1995,37.6,3,24,10,41.7,0.64,0.27,0.13,0.30,0,0,Matches,39,39,3381,1,4,3,8,0,0.08,0.03,0.11,0.08,0.11,0,58,17,1,3,53,37,,,0,,,,,,,,,,,,,,,23/24
251,Alan Godoy,es ESP,FW,Mirandés,20,2003,4.0,1,13,2,15.4,3.22,0.50,0.08,0.50,0,0,Matches,10,3,363,0,1,1,3,0,0.25,0.00,0.25,0.25,0.25,0,8,6,0,1,0,1,,,0,,,,,,,,,,,,,,,23/24
252,David Goldar,es ESP,DF,Burgos,28,1994,1.0,0,4,1,25.0,4.00,1.00,0.00,0.00,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
253,Dani Gómez,es ESP,FW,Levante,25,1998,22.6,5,61,27,44.3,2.70,1.19,0.08,0.19,0,0,Matches,34,26,2035,1,6,5,4,0,0.22,0.04,0.27,0.22,0.27,0,28,35,27,15,5,6,,,0,,,,,,,,,,,,,,,23/24
254,Jonathan Gomez,us USA,"DF,MF",Mirandés,19,2003,33.3,1,14,1,7.1,0.42,0.03,0.07,1.00,0,0,Matches,38,32,2994,4,5,1,6,0,0.03,0.12,0.15,0.03,0.15,0,22,44,1,83,30,35,,,0,,,,,,,,,,,,,,,23/24
255,Rubén Gómez,es ESP,GK,Villarreal B,21,2002,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,3.00,6,3,50.0,0,0,1,0,0.0,0,0,0,,23/24
256,Sergi Gómez,es ESP,DF,Espanyol,31,1992,23.7,1,11,4,36.4,0.46,0.17,0.09,0.25,0,0,Matches,34,23,2136,0,1,1,3,0,0.04,0.00,0.04,0.04,0.04,0,23,3,0,3,17,12,,,0,,,,,,,,,,,,,,,23/24
257,Borja González,es ESP,DF,Burgos,27,1995,18.7,1,21,4,19.0,1.12,0.21,0.05,0.25,0,0,Matches,30,18,1683,2,3,1,3,0,0.05,0.11,0.16,0.05,0.16,0,14,15,2,73,18,31,,,0,,,,,,,,,,,,,,,23/24
258,Diego González,es ESP,DF,Elche,28,1995,4.6,0,2,1,50.0,0.44,0.22,0.00,0.00,0,0,Matches,10,3,410,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,7,1,0,0,3,3,,,0,,,,,,,,,,,,,,,23/24
259,Diego González,es ESP,DF,FC Andorra,24,1999,20.1,0,5,1,20.0,0.25,0.05,0.00,0.00,0,0,Matches,23,21,1809,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,16,13,0,1,32,24,,,0,,,,,,,,,,,,,,,23/24
260,Ethyan González,es ESP,FW,Tenerife,21,2002,0.3,0,1,0,0.0,3.10,0.00,0.00,,0,0,Matches,4,0,29,1,1,0,0,0,0.00,3.10,3.10,0.00,3.10,0,0,1,0,1,0,0,,,0,,,,,,,,,,,,,,,23/24
261,Jorge Gonzalez,es ESP,DF,Valladolid,18,2005,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
262,Mario González,es ESP,FW,Sporting Gijón,27,1996,9.4,2,28,9,32.1,2.97,0.95,0.07,0.22,0,0,Matches,18,8,849,1,3,2,2,0,0.21,0.11,0.32,0.21,0.32,0,7,12,8,0,0,5,,,0,,,,,,,,,,,,,,,23/24
263,Sergio González,es ESP,"MF,DF",Tenerife,26,1997,26.7,2,26,5,19.2,0.97,0.19,0.08,0.40,0,0,Matches,39,28,2402,1,3,2,12,1,0.07,0.04,0.11,0.07,0.11,1,51,40,0,6,37,42,,,0,,,,,,,,,,,,,,,23/24
264,Yayo González,es ESP,DF,Oviedo,19,2004,0.1,0,1,0,0.0,15.00,0.00,0.00,,0,0,Matches,2,0,6,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
265,José Gragera,es ESP,MF,Espanyol,22,2000,20.1,1,11,2,18.2,0.55,0.10,0.09,0.50,0,0,Matches,30,20,1807,0,1,1,9,0,0.05,0.00,0.05,0.05,0.05,0,69,21,1,0,35,42,,,0,,,,,,,,,,,,,,,23/24
266,Xavi Grande,es ESP,"DF,MF",Levante,18,2005,6.8,0,2,1,50.0,0.30,0.15,0.00,0.00,0,0,Matches,8,7,608,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,6,3,0,41,3,6,,,0,,,,,,,,,,,,,,,23/24
267,Jaume Grau,es ESP,MF,Zaragoza,26,1997,20.4,2,12,4,33.3,0.59,0.20,0.17,0.50,0,0,Matches,36,18,1838,1,3,2,5,0,0.10,0.05,0.15,0.10,0.15,0,47,16,0,8,24,36,,,0,,,,,,,,,,,,,,,23/24
268,Clément Grenier,fr FRA,MF,Racing Sant,32,1991,8.7,1,16,2,12.5,1.84,0.23,0.06,0.50,0,0,Matches,24,9,782,0,1,1,3,0,0.12,0.00,0.12,0.12,0.12,0,13,11,1,25,12,14,,,0,,,,,,,,,,,,,,,23/24
269,Raúl Guti,es ESP,MF,Elche,26,1996,4.4,0,8,3,37.5,1.84,0.69,0.00,0.00,0,0,Matches,11,4,392,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,7,5,0,10,7,3,,,0,,,,,,,,,,,,,,,23/24
270,Raúl Guti,es ESP,MF,Zaragoza,26,1996,0.6,0,1,1,100.0,1.64,1.64,0.00,0.00,0,0,Matches,1,1,55,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,2,,,0,,,,,,,,,,,,,,,23/24
271,Carlos Gutiérrez,es ESP,DF,Huesca,31,1991,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,7,1,109,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,2,2,,,0,,,,,,,,,,,,,,,23/24
272,Cristian Gutierrez,es ESP,DF,Eibar,22,2000,22.8,0,9,1,11.1,0.39,0.04,0.00,0.00,0,0,Matches,35,24,2055,6,6,0,4,0,0.00,0.26,0.26,0.00,0.26,0,19,10,1,123,25,47,,,0,,,,,,,,,,,,,,,23/24
273,Juan Gutierrez,es ESP,DF,Racing Sant,23,2000,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,111,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,2,2,2,,,0,,,,,,,,,,,,,,,23/24
274,Cacho Guzmán,es ESP,FW,Tenerife,21,2002,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,25,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
275,Kento Hashimoto,jp JPN,MF,Huesca,29,1993,20.4,2,21,10,47.6,1.03,0.49,0.10,0.20,0,0,Matches,31,20,1836,0,2,2,4,1,0.10,0.00,0.10,0.10,0.10,0,34,14,1,5,44,38,,,0,,,,,,,,,,,,,,,23/24
276,Haissem Hassan,eg EGY,MF,Sporting Gijón,21,2002,26.6,1,38,11,28.9,1.43,0.41,0.03,0.09,0,0,Matches,38,28,2398,5,6,1,5,0,0.04,0.19,0.23,0.04,0.23,0,16,51,3,105,10,16,,,0,,,,,,,,,,,,,,,23/24
277,Gustavo Henrique,br BRA,DF,Valladolid,30,1993,7.7,1,5,1,20.0,0.65,0.13,0.20,1.00,0,0,Matches,12,9,695,0,1,1,2,0,0.13,0.00,0.13,0.13,0.13,0,8,2,0,1,4,4,,,0,,,,,,,,,,,,,,,23/24
278,Carlos Hernández,es ESP,DF,Eldense,32,1990,24.8,1,20,5,25.0,0.81,0.20,0.05,0.20,0,0,Matches,27,26,2234,0,1,1,3,1,0.04,0.00,0.04,0.04,0.04,0,30,12,5,0,21,30,,,0,,,,,,,,,,,,,,,23/24
279,Gerard Hernandez,es ESP,MF,Villarreal B,18,2005,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
280,Mario Hernández,es ESP,DF,Oviedo,24,1999,2.3,0,2,0,0.0,0.87,0.00,0.00,,0,0,Matches,4,2,206,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,19,0,3,,,0,,,,,,,,,,,,,,,23/24
281,Pablo Hernández,es ESP,MF,Tenerife,22,2000,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,12,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
282,Manu Hernando,es ESP,DF,Amorebieta,25,1998,21.3,2,9,3,33.3,0.42,0.14,0.22,0.67,0,0,Matches,22,21,1920,0,2,2,5,0,0.09,0.00,0.09,0.09,0.09,0,21,13,1,5,32,22,,,0,,,,,,,,,,,,,,,23/24
283,Manu Hernando,es ESP,DF,Racing Sant,25,1998,18.0,1,8,4,50.0,0.44,0.22,0.13,0.25,0,0,Matches,18,18,1618,0,1,1,4,0,0.06,0.00,0.06,0.06,0.06,0,20,4,1,0,24,19,,,0,,,,,,,,,,,,,,,23/24
284,Hector Hevel,my MAS,MF,Cartagena,27,1996,9.8,0,9,2,22.2,0.92,0.21,0.00,0.00,0,0,Matches,15,10,878,2,2,0,3,0,0.00,0.21,0.21,0.00,0.21,0,13,7,2,44,5,10,,,0,,,,,,,,,,,,,,,23/24
285,Omar El Hilali,ma MAR,DF,Espanyol,19,2003,31.9,0,9,0,0.0,0.28,0.00,0.00,,0,0,Matches,36,32,2874,4,4,0,10,0,0.00,0.13,0.13,0.00,0.13,0,49,29,2,114,33,64,,,0,,,,,,,,,,,,,,,23/24
286,Santiago Homenchenko,uy URU,MF,Oviedo,19,2003,0.7,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,66,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,1,5,0,0,1,1,4,,,0,,,,,,,,,,,,,,,23/24
287,Robert Ibáñez,es ESP,"MF,FW",Levante,30,1993,4.0,0,8,0,0.0,2.01,0.00,0.00,,0,0,Matches,16,3,358,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,19,0,9,3,7,,,0,,,,,,,,,,,,,,,23/24
288,Romario Ibarra,ec ECU,MF,Oviedo,28,1994,1.5,0,2,0,0.0,1.31,0.00,0.00,,0,0,Matches,7,1,137,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,2,1,3,2,1,,,0,,,,,,,,,,,,,,,23/24
289,Pablo Íñiguez,es ESP,DF,Villarreal B,29,1994,15.0,0,4,1,25.0,0.27,0.07,0.00,0.00,0,0,Matches,17,15,1353,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,10,11,1,1,12,12,,,1,,,,,,,,,,,,,,,23/24
