Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
321,Cristian Herrera,es ESP,MF,Dep. La Coruña,34,1991,15,1,207,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
322,Alfonso Herrero,es ESP,GK,Málaga,31,1994,42,42,3780,42.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Juanma Herzog,es ESP,DF,Las Palmas,21,2004,19,5,547,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
324,Roger Hinojo,es ESP,DF,Cultural Leonesa,20,2005,37,34,3010,33.4,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches
325,Martin Hongla,cm CMR,"MF,DF",Granada,27,1998,4,3,256,2.8,1,0,1,1,0,0,1,0,0.35,0.00,0.35,0.35,0.35,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Dinko Horkaš,hr CRO,GK,Las Palmas,26,1999,41,41,3637,40.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
327,André Horta,pt POR,MF,Almería,28,1996,19,6,661,7.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
328,Ali Houary,ma MAR,"MF,FW",Mirandés,19,2005,15,9,777,8.6,0,1,1,0,0,0,3,1,0.00,0.12,0.12,0.00,0.12,Matches
329,Hugo,es ESP,DF,Valladolid,19,2005,9,5,573,6.4,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
330,Víctor Hugo García,ve VEN,DF,Cultural Leonesa,31,1994,33,29,2399,26.7,0,1,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches
331,Marino Illesca,es ESP,MF,Ceuta,24,2001,19,16,1350,15.0,0,2,2,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches
332,Marino Illesca,es ESP,MF,Mirandés,24,2001,11,6,596,6.6,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
333,Imanol,es ESP,DF,FC Andorra,25,2000,24,16,1480,16.4,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches
334,Saïd Imigene,mr MTN,DF,Leganés,20,2005,3,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
335,Pablo Insua,es ESP,DF,Zaragoza,31,1993,30,30,2500,27.8,0,0,0,0,0,0,15,1,0.00,0.00,0.00,0.00,0.00,Matches
336,Pablo Insua,es ESP,DF,Granada,31,1993,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
337,Carlos Isaac,es ESP,DF,Córdoba,27,1998,17,15,1407,15.6,1,2,3,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,Matches
338,Diego Iturralde,es ESP,"DF,MF",Granada,22,2003,21,10,988,11.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
339,Jacobo,es ESP,"FW,MF",Córdoba,28,1997,40,35,3118,34.6,9,1,10,7,2,4,7,1,0.26,0.03,0.29,0.20,0.23,Matches
340,Adam Jakobsen,dk DEN,"FW,MF",Castellón,26,1999,33,24,1955,21.7,4,3,7,4,0,0,2,0,0.18,0.14,0.32,0.18,0.32,Matches
341,Jamelli,es ESP,MF,Ceuta,31,1993,29,28,2177,24.2,5,2,7,1,4,4,11,0,0.21,0.08,0.29,0.04,0.12,Matches
342,Mohamed Jaouab,ma MAR,DF,Valladolid,23,2002,7,4,372,4.1,1,0,1,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matches
343,Eneko Jauregi,es ESP,FW,Málaga,29,1996,23,5,580,6.4,4,0,4,2,2,2,1,0,0.62,0.00,0.62,0.31,0.31,Matches
344,Salim El Jebari,ma MAR,"MF,FW",Mirandés,21,2004,33,17,1609,17.9,1,4,5,1,0,0,3,0,0.06,0.22,0.28,0.06,0.28,Matches
345,Jesé,es ESP,FW,Las Palmas,32,1993,33,23,1840,20.4,10,3,13,8,2,2,1,0,0.49,0.15,0.64,0.39,0.54,Matches
346,Alberto Jiménez,es ESP,DF,Castellón,32,1992,36,35,3126,34.7,1,1,2,1,0,0,11,2,0.03,0.03,0.06,0.03,0.06,Matches
347,Dani Jiménez,es ESP,GK,Huesca,35,1990,38,38,3419,38.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
348,Marcelo Jiménez,es ESP,MF,Burgos,22,2003,13,2,216,2.4,0,1,1,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,Matches
349,Mario Jiménez,,MF,Granada,18,2007,3,0,49,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
350,Joaquín,es ESP,MF,Cádiz,24,2000,11,8,687,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Christian Joel,cu CUB,GK,Sporting Gijón,26,1999,3,2,265,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
352,Jordi,es ESP,"DF,MF",Huesca,24,2001,18,9,858,9.5,0,1,1,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches
353,Josema,es ESP,MF,Ceuta,22,2003,5,1,91,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
354,Juanpa,es ESP,GK,Mirandés,25,2000,26,25,2295,25.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
355,Juanpe,es ESP,MF,Málaga,29,1996,21,13,1005,11.2,0,2,2,0,0,0,5,0,0.00,0.18,0.18,0.00,0.18,Matches
356,Stanko Jurić,hr CRO,MF,Valladolid,28,1996,35,35,3008,33.4,1,1,2,1,0,0,11,1,0.03,0.03,0.06,0.03,0.06,Matches
357,Manu Justo,es ESP,FW,Cultural Leonesa,29,1996,29,14,1184,13.2,5,0,5,3,2,3,1,0,0.38,0.00,0.38,0.23,0.23,Matches
358,Yann Kembo Diantela,fr FRA,MF,Sporting Gijón,23,2002,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
359,Kazunari Kita,jp JPN,DF,Real Sociedad B,19,2005,31,27,2384,26.5,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
360,Kenan Kodro,ba BIH,"FW,MF",Zaragoza,31,1993,32,20,1737,19.3,7,0,7,7,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matches
361,Kialy Kone,ci CIV,"FW,MF",Ceuta,28,1997,34,29,2317,25.7,2,4,6,2,0,0,4,0,0.08,0.16,0.23,0.08,0.23,Matches
362,Iker Kortajarena,es ESP,"MF,FW",Huesca,25,2000,23,23,2017,22.4,2,3,5,1,1,1,2,0,0.09,0.13,0.22,0.04,0.18,Matches
363,Rominigue Kouamé,ml MLI,MF,Cádiz,28,1996,6,3,248,2.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
364,Houssam Kounia,ma MAR,FW,Almería,18,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
365,Bojan Kovačević,rs SRB,DF,Cádiz,21,2004,23,20,1824,20.3,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
366,Kuki,es ESP,"MF,FW",Ceuta,27,1998,37,30,2430,27.0,6,4,10,6,0,0,5,0,0.22,0.15,0.37,0.22,0.37,Matches
367,Youness Lachhab Didi,ma MAR,MF,Ceuta,26,1999,37,31,2529,28.1,2,2,4,2,0,0,11,0,0.07,0.07,0.14,0.07,0.14,Matches
368,Mathis Lachuer,fr FRA,MF,Valladolid,24,2000,22,10,867,9.6,0,2,2,0,0,0,5,0,0.00,0.21,0.21,0.00,0.21,Matches
369,Manu Lama,es ESP,DF,Granada,24,2001,34,33,2947,32.7,3,1,4,3,0,0,8,1,0.09,0.03,0.12,0.09,0.12,Matches
370,Ignacio Laquintana,uy URU,MF,Huesca,26,1999,7,4,415,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Juan Larios,es ESP,DF,Zaragoza,21,2004,17,16,1352,15.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
372,Juan Larios,es ESP,"MF,DF",Cultural Leonesa,21,2004,10,3,386,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Unax Larrañaga,es ESP,DF,Real Sociedad B,18,2006,15,8,806,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
374,David Larrubia,es ESP,"MF,FW",Málaga,23,2002,39,38,3246,36.1,10,3,13,10,0,0,4,0,0.28,0.08,0.36,0.28,0.36,Matches
375,Juanmi Latasa,es ESP,FW,Valladolid,24,2001,38,28,2598,28.9,7,1,8,5,2,2,8,0,0.24,0.03,0.28,0.17,0.21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Lauti,uy URU,FW,FC Andorra,24,2001,37,28,2349,26.1,8,0,8,7,1,2,4,0,0.31,0.00,0.31,0.27,0.27,Matches
377,Lázaro,br BRA,FW,Almería,23,2002,4,3,231,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
378,Théo Le Normand,fr FRA,MF,FC Andorra,24,2000,31,13,1110,12.3,4,0,4,4,0,0,6,0,0.32,0.00,0.32,0.32,0.32,Matches
379,Alex Lebarbier,fr FRA,MF,Real Sociedad B,20,2004,12,4,529,5.9,1,1,2,1,0,0,3,0,0.17,0.17,0.34,0.17,0.34,Matches
380,Marcos Leiva,es ESP,DF,Leganés,20,2005,12,8,743,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
381,Álvaro Lemos,es ESP,"DF,MF",Granada,32,1993,9,4,415,4.6,0,1,1,0,0,0,2,0,0.00,0.22,0.22,0.00,0.22,Matches
382,Álex Lizancos,es ESP,DF,Burgos,21,2003,37,35,3070,34.1,1,4,5,1,0,0,8,0,0.03,0.12,0.15,0.03,0.15,Matches
383,Raúl Lizoain,es ESP,GK,Albacete,34,1991,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
384,Oier Llorente,es ESP,DF,Eibar,20,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
385,Julen Lobete,es ESP,MF,Málaga,24,2000,29,8,926,10.3,2,3,5,2,0,0,3,0,0.19,0.29,0.49,0.19,0.49,Matches
386,Enzo Loiodice,fr FRA,MF,Las Palmas,24,2000,32,28,2411,26.8,0,3,3,0,0,0,4,1,0.00,0.11,0.11,0.00,0.11,Matches
387,Lluis López,es ESP,DF,Albacete,28,1997,14,11,1100,12.2,2,0,2,2,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matches
388,Pablo López,es ESP,"MF,FW",Mirandés,19,2006,4,2,212,2.4,1,0,1,1,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches
389,Pedro López,es ESP,GK,Ceuta,30,1995,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
390,Roberto López,es ESP,"MF,FW",Leganés,25,2000,24,8,916,10.2,3,1,4,3,0,0,2,0,0.29,0.10,0.39,0.29,0.39,Matches
391,Rubén López,es ESP,MF,Dep. La Coruña,20,2004,5,0,78,0.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
392,Dion Lopy,sn SEN,MF,Almería,23,2002,27,26,1909,21.2,3,2,5,3,0,0,10,2,0.14,0.09,0.24,0.14,0.24,Matches
393,Dani Lorenzo,es ESP,MF,Málaga,22,2003,33,30,2516,28.0,4,1,5,4,0,0,5,0,0.14,0.04,0.18,0.14,0.18,Matches
394,Mamadou Loum,sn SEN,MF,Sporting Gijón,28,1996,5,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
395,Miguel Loureiro,es ESP,DF,Dep. La Coruña,28,1996,38,37,3299,36.7,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
396,Oier Luengo,es ESP,DF,Burgos,27,1997,7,3,311,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
397,Luismi,gq EQG,FW,Leganés,24,2001,15,3,375,4.2,2,0,2,2,0,0,0,0,0.48,0.00,0.48,0.48,0.48,Matches
398,Luismi,es ESP,MF,Málaga,33,1992,1,1,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
399,Luismi,es ESP,"MF,FW",Dep. La Coruña,24,2001,40,30,2465,27.4,3,10,13,3,0,0,4,0,0.11,0.37,0.47,0.11,0.47,Matches
400,Milos Lukovic,rs SRB,FW,Las Palmas,19,2005,17,14,1165,12.9,4,1,5,4,0,0,4,1,0.31,0.08,0.39,0.31,0.39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Daniel Luna,co COL,"MF,FW",Huesca,22,2003,32,20,1750,19.4,2,0,2,2,0,0,4,1,0.10,0.00,0.10,0.10,0.10,Matches
402,Marcos Luna,es ESP,DF,Almería,22,2003,31,20,1745,19.4,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches
403,Awer Mabil,au AUS,"MF,FW",Castellón,29,1995,30,19,1720,19.1,3,6,9,3,0,0,3,0,0.16,0.31,0.47,0.16,0.47,Matches
404,Ander Madariaga,es ESP,"MF,FW",Eibar,23,2002,27,20,1668,18.5,3,0,3,3,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches
405,Sergi Maestre,es ESP,MF,Cultural Leonesa,34,1990,22,11,1116,12.4,1,0,1,1,0,0,6,0,0.08,0.00,0.08,0.08,0.08,Matches
406,Jon Magunazelaia,es ESP,MF,Eibar,24,2001,34,13,1208,13.4,2,2,4,2,0,0,4,0,0.15,0.15,0.30,0.15,0.30,Matches
407,Mickael Malsa,mq MTQ,MF,Mirandés,29,1995,3,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
408,Mantilla,es ESP,DF,Racing Sant,25,2000,29,29,2231,24.8,2,2,4,2,0,0,13,0,0.08,0.08,0.16,0.08,0.16,Matches
409,Manu,es ESP,"MF,DF",Ceuta,29,1996,5,2,118,1.3,1,0,1,1,0,0,0,0,0.76,0.00,0.76,0.76,0.76,Matches
410,Nikola Maraš,rs SRB,DF,Mirandés,29,1995,7,7,512,5.7,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,Matches
411,Alex Marchal,es ESP,MF,Real Sociedad B,17,2007,32,13,1271,14.1,1,2,3,1,0,0,1,0,0.07,0.14,0.21,0.07,0.21,Matches
412,Alberto Marí,es ESP,FW,Mirandés,24,2001,19,11,956,10.6,1,2,3,1,0,0,4,0,0.09,0.19,0.28,0.09,0.28,Matches
413,Juan María,es ESP,DF,Córdoba,24,2001,13,5,499,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
414,Arkaitz Mariezkurrena,es ESP,"FW,MF",Real Sociedad B,20,2005,40,20,1801,20.0,3,1,4,2,1,1,8,0,0.15,0.05,0.20,0.10,0.15,Matches
415,Carlos Marín,es ESP,GK,Córdoba,28,1997,8,8,675,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
416,Higinio Marín,es ESP,FW,Albacete,31,1993,4,0,67,0.7,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,Matches
417,Diego Mariño,es ESP,GK,Albacete,35,1990,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
418,Nick Markanich,us USA,FW,Castellón,25,1999,11,1,179,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
419,Mika Mármol,es ESP,DF,Las Palmas,24,2001,36,35,3167,35.2,3,2,5,3,0,0,9,0,0.09,0.06,0.14,0.09,0.14,Matches
420,Mario Maroto,es ESP,MF,Valladolid,21,2003,10,2,311,3.5,1,0,1,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,Matches
421,Roger Martí,es ESP,FW,Cádiz,34,1991,28,9,849,9.4,2,0,2,2,0,0,4,0,0.21,0.00,0.21,0.21,0.21,Matches
422,Aarón Martin,es ESP,"MF,FW",Mirandés,18,2006,18,5,502,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
423,Álex Martín,es ESP,DF,Córdoba,27,1998,31,26,2404,26.7,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
424,Andrés Martín,es ESP,MF,Racing Sant,26,1999,41,41,3435,38.2,23,9,32,19,4,4,8,0,0.60,0.24,0.84,0.50,0.73,Matches
425,Daniel Martin,es ESP,GK,Huesca,19,2005,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Nacho Martin,es ESP,MF,Sporting Gijón,23,2002,24,20,1714,19.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
427,Brais Martinez,es ESP,DF,Burgos,23,2001,8,3,301,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
428,Hugo Martínez,es ESP,MF,Albacete,18,2006,12,5,440,4.9,1,0,1,1,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches
429,Javi Martínez,es ESP,MF,Eibar,25,1999,32,7,1005,11.2,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches
430,Julen Martínez,es ESP,FW,Mirandés,20,2005,5,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
431,Ramón Martínez,es ESP,DF,Valladolid,22,2002,16,14,1256,14.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
432,Sergio Martínez,es ESP,MF,Racing Sant,18,2007,10,2,386,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
433,Javi Martón,es ESP,"FW,MF",Eibar,26,1999,39,23,2026,22.5,14,2,16,11,3,3,2,0,0.62,0.09,0.71,0.49,0.58,Matches
434,Marvel,es ESP,DF,Leganés,22,2003,36,35,3065,34.1,0,1,1,0,0,0,12,1,0.00,0.03,0.03,0.00,0.03,Matches
435,Marvin,es ESP,DF,Las Palmas,25,2000,31,25,2199,24.4,1,2,3,1,0,0,10,0,0.04,0.08,0.12,0.04,0.12,Matches
436,Jaime Mata,es ESP,"FW,MF",Las Palmas,36,1988,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
437,Jaime Mata,es ESP,"FW,MF",Racing Sant,36,1988,8,0,84,0.9,1,0,1,1,0,0,1,0,1.07,0.00,1.07,1.07,1.07,Matches
438,Jose Matos,es ESP,DF,Ceuta,30,1995,33,31,2790,31.0,4,2,6,4,0,0,8,0,0.13,0.06,0.19,0.13,0.19,Matches
439,Romain Matthys,be BEL,GK,Castellón,27,1998,38,38,3420,38.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
440,Pierre Mbemba,fr FRA,MF,Sporting Gijón,21,2004,3,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
441,Jordi Mboula,es ESP,MF,Cultural Leonesa,26,1999,12,5,486,5.4,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches
442,Agus Medina,es ESP,"MF,FW",Albacete,30,1994,25,24,2055,22.8,7,1,8,7,0,0,2,0,0.31,0.04,0.35,0.31,0.35,Matches
443,Kevin Medina,es ESP,"FW,MF",Córdoba,24,2001,29,14,1265,14.1,2,2,4,2,0,0,5,0,0.14,0.14,0.28,0.14,0.28,Matches
444,Fernando Medrano,es ESP,"DF,MF",Mirandés,25,2000,33,30,2648,29.4,2,3,5,2,0,0,11,1,0.07,0.10,0.17,0.07,0.17,Matches
445,Mateo Mejía,es ESP,"FW,MF",Burgos,22,2003,23,4,478,5.3,3,0,3,2,1,1,4,0,0.56,0.00,0.56,0.38,0.38,Matches
446,Meléndez,es ESP,MF,Albacete,26,1999,36,29,2502,27.8,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
447,Gonzalo Melero,es ESP,MF,Leganés,31,1994,33,11,1136,12.6,5,1,6,5,0,0,7,1,0.40,0.08,0.48,0.40,0.48,Matches
448,David Mella,es ESP,"MF,DF",Dep. La Coruña,20,2005,25,17,1577,17.5,5,1,6,5,0,0,2,0,0.29,0.06,0.34,0.29,0.34,Matches
449,Jérémy Mellot,fr FRA,DF,Castellón,31,1994,36,36,3177,35.3,0,1,1,0,0,0,6,3,0.00,0.03,0.03,0.00,0.03,Matches
450,Mawuli Mensah,gh GHA,MF,Zaragoza,21,2003,13,7,687,7.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Izan Merino,es ESP,MF,Málaga,19,2006,34,31,2650,29.4,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches
452,Martín Merquelanz,es ESP,FW,FC Andorra,30,1995,1,1,56,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
453,Víctor Meseguer,es ESP,MF,Valladolid,26,1999,29,19,1583,17.6,3,0,3,3,0,0,7,0,0.17,0.00,0.17,0.17,0.17,Matches
454,Clément Michelin,fr FRA,DF,Valladolid,28,1997,9,6,502,5.6,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
455,Clément Michelin,fr FRA,DF,Racing Sant,28,1997,7,3,363,4.0,0,1,1,0,0,0,1,1,0.00,0.25,0.25,0.00,0.25,Matches
456,Javier Mier,es ESP,"MF,DF",Huesca,26,1999,13,9,917,10.2,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
457,Miguel,es ESP,FW,Almería,25,1999,21,19,1527,17.0,5,4,9,5,0,0,4,0,0.29,0.24,0.53,0.29,0.53,Matches
458,Miguel,es ESP,"FW,MF",Leganés,25,1999,16,8,771,8.6,2,0,2,2,0,0,4,0,0.23,0.00,0.23,0.23,0.23,Matches
459,Florian Miguel,fr FRA,DF,Burgos,28,1996,40,39,3488,38.8,2,3,5,2,0,0,12,0,0.05,0.08,0.13,0.05,0.13,Matches
460,Jon Mikel Magunagoitia,es ESP,GK,Eibar,24,2000,42,42,3780,42.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
461,Álex Millán,es ESP,FW,Leganés,25,1999,37,18,1580,17.6,7,1,8,6,1,2,6,1,0.40,0.06,0.46,0.34,0.40,Matches
462,Kim Minsu,kr KOR,"FW,MF",FC Andorra,19,2006,40,27,2400,26.7,6,4,10,6,0,0,6,0,0.23,0.15,0.37,0.23,0.37,Matches
463,Ignasi Miquel,es ESP,DF,Leganés,32,1992,29,26,2276,25.3,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
464,Taisei Miyashiro,jp JPN,"MF,FW",Las Palmas,25,2000,17,14,1166,13.0,4,2,6,4,0,0,1,0,0.31,0.15,0.46,0.31,0.46,Matches
465,Sergio Molina,es ESP,"MF,DF",FC Andorra,29,1996,35,29,2652,29.5,1,5,6,1,0,0,8,0,0.03,0.17,0.20,0.03,0.20,Matches
466,Victor Mollejo,es ESP,"MF,FW",Burgos,24,2001,32,6,879,9.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
467,Nélson Monte,pt POR,DF,Almería,30,1995,28,28,2463,27.4,0,1,1,0,0,0,9,0,0.00,0.04,0.04,0.00,0.04,Matches
468,Javi Montero,es ESP,DF,Málaga,26,1999,25,23,1983,22.0,1,0,1,1,0,0,7,1,0.05,0.00,0.05,0.05,0.05,Matches
469,Alejandro Morante,es ESP,FW,Cultural Leonesa,19,2006,3,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
470,Iván Morante,es ESP,MF,Burgos,24,2001,41,40,3363,37.4,2,4,6,2,0,0,9,0,0.05,0.11,0.16,0.05,0.16,Matches
471,Jon Morcillo,es ESP,MF,Albacete,26,1998,21,14,1372,15.2,5,3,8,4,1,1,2,0,0.33,0.20,0.52,0.26,0.46,Matches
472,Jon Morcillo,es ESP,MF,Almería,26,1998,20,7,688,7.6,3,2,5,2,1,1,0,0,0.39,0.26,0.65,0.26,0.52,Matches
473,Fabio Moreno,es ESP,,Albacete,17,2008,2,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
474,Javier Moreno,es ESP,DF,Albacete,25,2000,28,15,1461,16.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
475,Jorge Moreno,es ESP,DF,Cádiz,24,2001,19,16,1489,16.5,1,1,2,1,0,0,5,1,0.06,0.06,0.12,0.06,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Marco Moreno,es ESP,DF,Eibar,24,2001,30,30,2494,27.7,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
477,Victor Moreno,es ESP,MF,Cultural Leonesa,41,1984,16,8,744,8.3,2,0,2,2,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches
478,Xavier Moreno,es ESP,FW,Valladolid,20,2004,5,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
479,Alberto Morientes,es ESP,FW,Albacete,19,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
480,Dominique Moubeke,cm CMR,MF,Granada,19,2005,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
481,Toni Moya,es ESP,MF,Zaragoza,27,1998,25,12,1245,13.8,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
