Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
322,Kaiky,br BRA,"DF,MF",Almería,20,2004,23,15,1271,14.1,0,1,1,0,0,0,4,2,0.00,0.07,0.07,0.00,0.07,Matches
323,Jon Karrikaburu,es ESP,FW,Racing Sant,21,2002,41,18,1997,22.2,8,4,12,8,0,0,3,0,0.36,0.18,0.54,0.36,0.54,Matches
324,Giorgi Kochorashvili,ge GEO,MF,Levante,25,1999,35,29,2603,28.9,6,4,10,5,1,1,6,0,0.21,0.14,0.35,0.17,0.31,Matches
325,Christian Kofane,cm CMR,FW,Albacete,18,2006,20,17,1237,13.7,8,1,9,8,0,0,1,1,0.58,0.07,0.65,0.58,0.65,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Ghislain Konan,ci CIV,"DF,MF",Burgos,28,1995,2,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
327,Iker Kortajarena,es ESP,MF,Huesca,24,2000,39,32,2722,30.2,4,4,8,4,0,0,3,0,0.13,0.13,0.26,0.13,0.26,Matches
328,Sebastián Kóša,sk SVK,DF,Zaragoza,20,2003,4,2,196,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
329,Rominigue Kouamé,ml MLI,MF,Cádiz,27,1996,13,8,767,8.5,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches
330,Bojan Kovačević,rs SRB,DF,Cádiz,20,2004,27,24,2264,25.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
331,Kuki,es ESP,MF,Córdoba,26,1998,13,2,264,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
332,Adrián de la Fuente,es ESP,DF,Levante,25,1999,32,28,2529,28.1,2,1,3,0,2,2,12,1,0.07,0.04,0.11,0.00,0.04,Matches
333,César de la Hoz,es ESP,MF,Oviedo,32,1992,12,8,644,7.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Youness Lachhab Didi,ma MAR,"MF,DF",Eldense,25,1999,13,2,441,4.9,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
335,Mathis Lachuer,fr FRA,MF,Mirandés,23,2000,38,33,2646,29.4,2,2,4,0,2,3,8,1,0.07,0.07,0.14,0.00,0.07,Matches
336,Manu Lama,es ESP,DF,Granada,23,2001,16,12,1018,11.3,2,1,3,2,0,0,2,1,0.18,0.09,0.27,0.18,0.27,Matches
337,Anthony Landazuri,ec ECU,DF,Tenerife,27,1997,11,11,844,9.4,1,1,2,1,0,0,2,1,0.11,0.11,0.21,0.11,0.21,Matches
338,Bruno Langa,mz MOZ,DF,Almería,26,1997,24,17,1511,16.8,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
339,Adrián Lapeña,es ESP,DF,Córdoba,28,1996,17,17,1512,16.8,1,0,1,1,0,0,6,1,0.06,0.00,0.06,0.06,0.06,Matches
340,David Larrubia,es ESP,"MF,FW",Málaga,22,2002,36,33,2787,31.0,4,2,6,4,0,0,2,0,0.13,0.06,0.19,0.13,0.19,Matches
341,Lázaro,br BRA,"MF,FW",Almería,22,2002,15,3,429,4.8,0,1,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches
342,Helton Leite,br BRA,GK,Dep. La Coruña,33,1990,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
343,Álvaro Lemos,es ESP,DF,Oviedo,31,1993,9,6,507,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
344,Juan Lendínez,es ESP,MF,Granada,21,2003,5,0,62,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
345,José León Bernal,es ESP,DF,Tenerife,29,1995,29,28,2500,27.8,3,0,3,3,0,0,2,1,0.11,0.00,0.11,0.11,0.11,Matches
346,Adrián Liso,es ESP,"MF,FW",Zaragoza,19,2005,40,25,2491,27.7,4,1,5,4,0,0,2,0,0.14,0.04,0.18,0.14,0.18,Matches
347,Raúl Lizoain,es ESP,GK,Albacete,33,1991,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Javier Llabrés,es ESP,"MF,FW",Eldense,21,2002,15,14,1033,11.5,3,0,3,2,1,1,3,0,0.26,0.00,0.26,0.17,0.17,Matches
349,Julen Lobete,es ESP,"FW,MF",Málaga,23,2000,36,28,2276,25.3,3,2,5,3,0,0,3,0,0.12,0.08,0.20,0.12,0.20,Matches
350,Álex López,es ESP,MF,Racing Ferrol,36,1988,15,5,515,5.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,Alex López,es ESP,DF,Córdoba,18,2005,2,1,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
352,Carlos López,es ESP,GK,Málaga,19,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
353,David López,es ESP,DF,Burgos,21,2003,17,16,1407,15.6,1,1,2,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,Matches
354,Lisandro López,ar ARG,DF,Burgos,34,1989,10,8,735,8.2,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
355,Lluis López,es ESP,DF,Zaragoza,27,1997,29,29,2538,28.2,0,1,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches
356,Dion Lopy,sn SEN,MF,Almería,22,2002,36,32,2908,32.3,1,3,4,1,0,0,19,0,0.03,0.09,0.12,0.03,0.12,Matches
357,Dani Lorenzo,es ESP,"MF,FW",Málaga,21,2003,12,6,471,5.2,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches
358,Albert Lottin,fr FRA,"MF,FW",Castellón,22,2001,15,6,669,7.4,1,2,3,1,0,0,2,0,0.13,0.27,0.40,0.13,0.40,Matches
359,Miguel Loureiro,es ESP,DF,Huesca,27,1996,31,30,2647,29.4,3,1,4,3,0,0,8,1,0.10,0.03,0.14,0.10,0.14,Matches
360,Sergio Lozano,es ESP,MF,Levante,25,1999,40,9,1203,13.4,0,3,3,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,Matches
361,Oier Luengo,es ESP,DF,Oviedo,26,1997,28,24,2097,23.3,2,1,3,2,0,0,8,1,0.09,0.04,0.13,0.09,0.13,Matches
362,José Luis Morales,es ESP,"FW,MF",Levante,37,1987,42,36,2661,29.6,11,4,15,11,0,0,4,0,0.37,0.14,0.51,0.37,0.51,Matches
363,Luismi,es ESP,MF,Málaga,32,1992,30,27,2351,26.1,0,1,1,0,0,0,12,0,0.00,0.04,0.04,0.00,0.04,Matches
364,Luismi,es ESP,MF,Tenerife,23,2001,38,33,2870,31.9,2,8,10,2,0,1,2,1,0.06,0.25,0.31,0.06,0.31,Matches
365,Daniel Luna,co COL,MF,Cartagena,21,2003,17,11,950,10.6,3,1,4,3,0,0,2,0,0.28,0.09,0.38,0.28,0.38,Matches
366,Marcos Luna,es ESP,"DF,MF",Zaragoza,21,2003,26,15,1422,15.8,2,2,4,2,0,0,7,0,0.13,0.13,0.25,0.13,0.25,Matches
367,Awer Mabil,au AUS,"MF,FW",Castellón,28,1995,14,11,1042,11.6,0,6,6,0,0,0,1,0,0.00,0.52,0.52,0.00,0.52,Matches
368,Ian Mackay,es ESP,GK,Eldense,38,1986,20,20,1755,19.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
369,Ander Madariaga,es ESP,MF,Eibar,22,2002,26,13,1408,15.6,3,0,3,3,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches
370,Jon Magunazelaia,es ESP,MF,Córdoba,23,2001,20,5,580,6.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
371,Alassán Manjam,gw GNB,FW,Tenerife,21,2002,2,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
372,Mantilla,es ESP,DF,Racing Sant,24,2000,14,11,1005,11.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Manu,es ESP,DF,Levante,28,1996,5,4,327,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
374,Fran Manzanara,es ESP,MF,Racing Ferrol,27,1996,24,21,1855,20.6,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
375,Nikola Maraš,rs SRB,DF,Sporting Gijón,28,1995,27,24,2019,22.4,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Rai Marchán,es ESP,MF,Albacete,30,1993,19,8,694,7.7,1,0,1,1,0,0,4,1,0.13,0.00,0.13,0.13,0.13,Matches
377,Pere Marco,es ESP,FW,Castellón,20,2003,6,1,173,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches
378,Alberto Marí,es ESP,FW,Zaragoza,23,2001,27,6,706,7.8,3,1,4,3,0,0,2,0,0.38,0.13,0.51,0.38,0.51,Matches
379,Juan María,es ESP,DF,Albacete,23,2001,28,14,1539,17.1,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches
380,Carlos Marín,es ESP,GK,Córdoba,27,1997,40,40,3600,40.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
381,Higinio Marín,es ESP,FW,Albacete,30,1993,22,10,981,10.9,9,2,11,4,5,5,3,0,0.83,0.18,1.01,0.37,0.55,Matches
382,Diego Mariño,es ESP,GK,Granada,34,1990,23,22,1984,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
383,Nick Markanich,us USA,FW,Castellón,24,1999,13,5,423,4.7,2,0,2,2,0,0,2,0,0.43,0.00,0.43,0.43,0.43,Matches
384,Roger Martí,es ESP,FW,Cádiz,33,1991,22,14,1118,12.4,4,3,7,4,0,0,4,0,0.32,0.24,0.56,0.32,0.56,Matches
385,Aarón Martin,es ESP,MF,Tenerife,17,2006,28,18,1620,18.0,2,2,4,2,0,0,5,0,0.11,0.11,0.22,0.11,0.22,Matches
386,Álex Martín,es ESP,DF,Elche,26,1998,8,5,403,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
387,Ander Martin,es ESP,MF,Mirandés,23,2000,24,4,586,6.5,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches
388,Andrés Martín,es ESP,MF,Racing Sant,25,1999,41,39,3339,37.1,16,17,33,11,5,7,6,0,0.43,0.46,0.89,0.30,0.75,Matches
389,Daniel Martín,es ESP,GK,Eldense,26,1998,22,22,1965,21.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
390,Nacho Martin,es ESP,MF,Sporting Gijón,22,2002,40,17,1981,22.0,1,1,2,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,Matches
391,Teto Martín,es ESP,"MF,FW",Tenerife,22,2001,21,2,559,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
392,Brais Martinez,es ESP,DF,Racing Ferrol,22,2001,20,17,1382,15.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
393,Iker Martínez,es ESP,DF,Sporting Gijón,20,2004,3,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
394,Javi Martínez,es ESP,MF,Eibar,24,1999,16,7,617,6.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
395,José Martínez,es ESP,DF,Córdoba,31,1993,12,10,798,8.9,1,0,1,1,0,0,3,1,0.11,0.00,0.11,0.11,0.11,Matches
396,Marc Martínez,es ESP,GK,Granada,34,1990,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
397,Pablo Martinez,fr FRA,DF,Dep. La Coruña,35,1989,27,22,1972,21.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
398,Pablo Martínez,es ESP,MF,Levante,26,1998,36,32,2559,28.4,3,2,5,2,1,2,0,0,0.11,0.07,0.18,0.07,0.14,Matches
399,Javi Martón,es ESP,FW,Albacete,25,1999,13,7,617,6.9,3,0,3,3,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches
400,Iván Martos,es ESP,DF,Eldense,27,1997,18,13,1114,12.4,0,1,1,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Marvel,es ESP,DF,Córdoba,21,2003,27,23,2024,22.5,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Mascarenhas,pt POR,"FW,MF",Oviedo,24,2000,5,0,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
403,Mascarenhas,pt POR,FW,Eldense,24,2000,15,10,763,8.5,2,0,2,1,1,1,0,0,0.24,0.00,0.24,0.12,0.12,Matches
404,Marc Mateu,es ESP,DF,Eldense,34,1990,37,36,3216,35.7,2,5,7,1,1,1,8,0,0.06,0.14,0.20,0.03,0.17,Matches
405,Jose Matos,es ESP,DF,Cádiz,29,1995,27,19,1715,19.1,1,2,3,1,0,0,4,1,0.05,0.10,0.16,0.05,0.16,Matches
406,Luís Maximiano,pt POR,GK,Almería,25,1999,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
407,Pierre Mbemba,fr FRA,MF,Sporting Gijón,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
408,Agus Medina,es ESP,"MF,DF",Albacete,29,1994,40,36,3132,34.8,1,5,6,1,0,0,8,1,0.03,0.14,0.17,0.03,0.17,Matches
409,Kevin Medina,es ESP,MF,Málaga,23,2001,29,15,1221,13.6,2,3,5,2,0,0,5,1,0.15,0.22,0.37,0.15,0.37,Matches
410,Fernando Medrano,es ESP,DF,Tenerife,24,2000,18,10,860,9.6,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches
411,Meléndez,es ESP,MF,Albacete,25,1999,18,11,1042,11.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
412,Óscar Melendo,es ESP,"MF,FW",Cádiz,26,1997,21,8,793,8.8,2,2,4,2,0,0,0,0,0.23,0.23,0.45,0.23,0.45,Matches
413,Gonzalo Melero,es ESP,MF,Almería,30,1994,32,23,2021,22.5,4,4,8,4,0,0,7,0,0.18,0.18,0.36,0.18,0.36,Matches
414,David Mella,es ESP,MF,Dep. La Coruña,19,2005,33,31,2628,29.2,6,5,11,6,0,0,2,1,0.21,0.17,0.38,0.21,0.38,Matches
415,Jérémy Mellot,fr FRA,DF,Tenerife,30,1994,40,38,3475,38.6,0,2,2,0,0,0,8,1,0.00,0.05,0.05,0.00,0.05,Matches
416,Diego Méndez,es ESP,MF,Eldense,20,2003,8,5,471,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
417,Nacho Méndez,my MAS,MF,Sporting Gijón,26,1998,40,39,3266,36.3,4,1,5,4,0,0,6,0,0.11,0.03,0.14,0.11,0.14,Matches
418,Rodrigo Mendoza,es ESP,"MF,FW",Elche,19,2005,21,9,853,9.5,1,2,3,1,0,0,2,0,0.11,0.21,0.32,0.11,0.32,Matches
419,Izan Merino,es ESP,MF,Málaga,18,2006,25,12,1193,13.3,0,2,2,0,0,0,1,1,0.00,0.15,0.15,0.00,0.15,Matches
420,Martín Merquelanz,es ESP,MF,Eibar,29,1995,15,5,436,4.8,0,1,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches
421,Maikel Mesa,es ESP,FW,Tenerife,33,1991,31,15,1369,15.2,4,0,4,4,0,0,4,0,0.26,0.00,0.26,0.26,0.26,Matches
422,Víctor Meseguer,es ESP,MF,Racing Sant,25,1999,18,7,731,8.1,0,1,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches
423,Omenuke Mfulu,cd COD,MF,Dep. La Coruña,30,1994,25,14,1167,13.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
424,Clément Michelin,fr FRA,DF,Racing Sant,27,1997,31,27,2153,23.9,2,1,3,2,0,0,5,0,0.08,0.04,0.13,0.08,0.13,Matches
425,Javier Mier,es ESP,MF,Huesca,25,1999,21,6,743,8.3,1,0,1,1,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Florian Miguel,fr FRA,DF,Burgos,27,1996,39,38,3175,35.3,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches
427,Jon Mikel Magunagoitia,es ESP,GK,Eibar,23,2000,32,32,2880,32.0,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matches
428,Álex Millán,es ESP,FW,Cartagena,24,1999,19,13,1118,12.4,6,0,6,5,1,2,0,0,0.48,0.00,0.48,0.40,0.40,Matches
429,Marko Milovanović,rs SRB,FW,Almería,20,2003,16,0,161,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
430,Fernando Mimbacas,uy URU,FW,Burgos,22,2002,4,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
431,Mini,es ESP,MF,Cartagena,25,1999,35,24,2202,24.5,1,0,1,1,0,0,11,0,0.04,0.00,0.04,0.04,0.04,Matches
432,Ignasi Miquel,es ESP,DF,Levante,31,1992,9,8,700,7.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
433,Ignasi Miquel,es ESP,DF,Granada,31,1992,7,6,543,6.0,0,1,1,0,0,0,5,1,0.00,0.17,0.17,0.00,0.17,Matches
434,Manu Molina,es ESP,MF,Málaga,32,1991,38,32,2787,31.0,1,2,3,1,0,0,8,0,0.03,0.06,0.10,0.03,0.10,Matches
435,Nacho Monsalve,es ESP,DF,Eldense,30,1994,17,10,913,10.1,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
436,Nélson Monte,pt POR,DF,Málaga,29,1995,33,33,2953,32.8,3,0,3,3,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches
437,Javi Montero,es ESP,DF,Racing Sant,25,1999,25,25,2161,24.0,1,1,2,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,Matches
438,César Montes,mx MEX,DF,Almería,27,1997,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
439,Cris Montes,es ESP,MF,Eldense,26,1997,9,2,273,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
440,Iván Morante,es ESP,MF,Burgos,23,2001,34,22,2046,22.7,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
441,Jon Morcillo,es ESP,MF,Albacete,25,1998,39,29,2566,28.5,8,6,14,6,2,3,3,0,0.28,0.21,0.49,0.21,0.42,Matches
442,Javier Moreno,es ESP,DF,Albacete,24,2000,4,1,183,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
443,Jorge Moreno,es ESP,DF,Cartagena,23,2001,23,21,1890,21.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
444,Marcos Moreno,es ESP,FW,Albacete,20,2004,9,0,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
445,Marlos Moreno,co COL,MF,Tenerife,27,1996,23,4,644,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
446,Pol Moreno,es ESP,DF,Racing Sant,30,1994,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
447,Toni Moya,es ESP,MF,Zaragoza,26,1998,36,19,1906,21.2,0,6,6,0,0,0,7,0,0.00,0.28,0.28,0.00,0.28,Matches
448,Sebas Moyano,es ESP,MF,Oviedo,27,1997,36,14,1335,14.8,0,5,5,0,0,0,3,0,0.00,0.34,0.34,0.00,0.34,Matches
449,Moyita,es ESP,MF,Castellón,31,1992,29,20,1756,19.5,2,1,3,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,Matches
450,Joaquín Muñoz,es ESP,"MF,FW",Huesca,25,1999,35,18,1680,18.7,7,3,10,7,0,0,5,0,0.37,0.16,0.54,0.37,0.54,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Alejandro Muñoz Langreo,es ESP,MF,Albacete,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
452,Luis Muñoz,es ESP,"MF,FW",Cartagena,27,1997,20,14,1235,13.7,3,2,5,1,2,2,4,0,0.22,0.15,0.36,0.07,0.22,Matches
453,Diego Murillo,es ESP,DF,Málaga,23,2001,10,9,776,8.6,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
454,Damián Musto,ar ARG,MF,Cartagena,37,1987,25,24,1887,21.0,0,0,0,0,0,0,13,1,0.00,0.00,0.00,0.00,0.00,Matches
455,Francisco Mwepu,zm ZAM,FW,Cádiz,24,2000,9,1,205,2.3,1,0,1,1,0,0,0,0,0.44,0.00,0.44,0.44,0.44,Matches
456,Oscar Naasei Oppong,gh GHA,DF,Granada,19,2005,6,3,318,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
457,Nacho,es ESP,"MF,DF",Racing Ferrol,31,1993,28,13,1317,14.6,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
458,Nacho,es ESP,DF,Cartagena,35,1989,14,14,1125,12.5,2,3,5,2,0,0,5,0,0.16,0.24,0.40,0.16,0.40,Matches
459,Tomeu Nadal,es ESP,GK,Tenerife,35,1989,5,5,450,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
460,Naldo,br BRA,DF,Racing Ferrol,35,1988,32,31,2766,30.7,0,1,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,Matches
461,Marcos Navarro,es ESP,DF,Levante,20,2004,10,9,707,7.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
462,Raúl Navarro,es ESP,MF,Burgos,30,1994,7,4,306,3.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
463,Ximo Navarro,es ESP,DF,Dep. La Coruña,34,1990,30,29,2447,27.2,4,2,6,4,0,0,4,1,0.15,0.07,0.22,0.15,0.22,Matches
464,Carlos Neva,es ESP,"DF,MF",Granada,28,1996,19,18,1500,16.7,1,1,2,1,0,0,3,1,0.06,0.06,0.12,0.06,0.12,Matches
465,Albert Niculaesei,ro ROU,DF,Elche,16,2008,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
466,Carlos Nieto,es ESP,MF,Zaragoza,28,1996,3,1,77,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
467,Fernando Niño,es ESP,FW,Burgos,23,2000,41,25,2345,26.1,10,2,12,10,0,0,8,0,0.38,0.08,0.46,0.38,0.46,Matches
468,Peru Nolaskoain,es ESP,MF,Eibar,25,1998,36,27,2396,26.6,2,0,2,2,0,0,8,0,0.08,0.00,0.08,0.08,0.08,Matches
469,Georges Nsukula Mazeya,fr FRA,FW,Burgos,21,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
470,Álvaro Núñez,es ESP,"DF,MF",Elche,24,2000,37,33,2990,33.2,2,6,8,2,0,0,4,0,0.06,0.18,0.24,0.06,0.24,Matches
471,Rafael Nuñez,do DOM,MF,Elche,22,2002,8,2,247,2.7,1,0,1,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,Matches
472,Rafael Nuñez,do DOM,"MF,FW",Cartagena,22,2002,14,6,616,6.8,1,1,2,1,0,0,0,0,0.15,0.15,0.29,0.15,0.29,Matches
473,Kenneth Obinna Mamah,ng NGA,"MF,FW",Castellón,26,1998,24,22,1895,21.1,4,1,5,4,0,0,1,0,0.19,0.05,0.24,0.19,0.24,Matches
474,Nikolay Obolsky,ru RUS,FW,Córdoba,27,1997,33,10,1071,11.9,3,3,6,3,0,0,2,0,0.25,0.25,0.50,0.25,0.50,Matches
475,Rafel Obrador,es ESP,DF,Dep. La Coruña,20,2004,33,24,2171,24.1,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
476,Brian Ocampo,uy URU,"MF,FW",Cádiz,25,1999,34,22,1809,20.1,1,3,4,1,0,0,8,1,0.05,0.15,0.20,0.05,0.20,Matches
477,Aarón Ochoa,ie IRL,"MF,FW",Málaga,17,2007,26,8,1012,11.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
478,Sixtus Ogbuehi,ng NGA,FW,Eldense,21,2003,6,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
479,Dani Ojeda,es ESP,MF,Burgos,29,1994,36,20,1526,17.0,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
480,Raúl Ojeda,es ESP,FW,Huesca,19,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
481,Lander Olaetxea,es ESP,"MF,DF",Sporting Gijón,31,1993,36,35,3071,34.1,2,1,3,2,0,0,8,0,0.06,0.03,0.09,0.06,0.09,Matches
482,Kiko Olivas,es ESP,DF,Cartagena,35,1988,28,27,2380,26.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
483,Javier Ontiveros,es ESP,"MF,FW",Cádiz,26,1997,35,28,2452,27.2,10,6,16,10,0,1,9,1,0.37,0.22,0.59,0.37,0.59,Matches
