Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
187,Dali,es ESP,"MF,FW",Córdoba,25,2000,12.7,2,34,9,26.5,2.69,0.71,0.06,0.22,0,0,Matches,29,12,1139,2,4,2,2,0,0.16,0.16,0.32,0.16,0.32,0,20,13,1,73,6,13,,,0,,,,,,,,,,,,,,,25/26
188,Konrad De La Fuente,us USA,"FW,MF",Ceuta,24,2001,15.9,3,32,13,40.6,2.02,0.82,0.09,0.23,0,0,Matches,31,14,1428,1,4,3,2,0,0.19,0.06,0.25,0.19,0.25,0,14,30,6,17,8,16,,,0,,,,,,,,,,,,,,,25/26
189,Tommaso De Nipoti,it ITA,FW,Castellón,22,2003,2.0,0,3,2,66.7,1.49,0.99,0.00,0.00,0,0,Matches,9,0,181,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,9,5,0,4,2,1,,,0,,,,,,,,,,,,,,,25/26
190,Saúl del Cerro,es ESP,DF,Burgos,21,2004,2.5,0,0,0,,0.00,0.00,,,0,0,Matches,9,2,226,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,0,4,,,0,,,,,,,,,,,,,,,25/26
191,Unax del Cura,es ESP,"FW,MF",Mirandés,20,2005,10.6,5,28,14,50.0,2.65,1.32,0.18,0.36,0,0,Matches,13,11,951,2,7,5,2,0,0.47,0.19,0.66,0.47,0.66,0,14,13,9,7,1,7,,,0,,,,,,,,,,,,,,,25/26
192,Alberto Del Moral,es ESP,MF,Córdoba,25,2000,9.5,0,6,2,33.3,0.63,0.21,0.00,0.00,0,0,Matches,20,9,853,1,1,0,3,0,0.00,0.11,0.11,0.00,0.11,0,20,22,0,6,15,9,,,0,,,,,,,,,,,,,,,25/26
193,Jorge Delgado,es ESP,FW,Valladolid,23,2002,3.0,1,6,2,33.3,1.98,0.66,0.17,0.50,0,0,Matches,7,2,273,0,1,1,0,0,0.33,0.00,0.33,0.33,0.33,0,9,6,3,1,0,0,,,0,,,,,,,,,,,,,,,25/26
194,Bambo Diaby,sn SEN,DF,Granada,27,1997,5.5,0,3,0,0.0,0.55,0.00,0.00,,0,0,Matches,8,6,492,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,5,7,0,0,4,4,,,0,,,,,,,,,,,,,,,25/26
195,Moussa Diakité,ml MLI,MF,Cádiz,21,2003,30.2,2,29,5,17.2,0.96,0.17,0.07,0.40,0,0,Matches,36,29,2720,0,2,2,8,0,0.07,0.00,0.07,0.07,0.07,0,40,36,0,4,43,36,,,0,,,,,,,,,,,,,,,25/26
196,Baila Diallo,fr FRA,DF,Granada,24,2001,28.3,0,17,2,11.8,0.60,0.07,0.00,0.00,0,0,Matches,34,31,2550,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0,29,36,2,93,24,17,,,0,,,,,,,,,,,,,,,25/26
197,Selu Diallo,es ESP,"MF,FW",Cultural Leonesa,21,2003,18.3,0,21,5,23.8,1.15,0.27,0.00,0.00,0,0,Matches,34,20,1646,2,2,0,3,1,0.00,0.11,0.11,0.00,0.11,0,28,17,2,8,11,16,,,0,,,,,,,,,,,,,,,25/26
198,Siren Diao,es ESP,FW,Mirandés,20,2005,3.4,0,7,3,42.9,2.09,0.89,0.00,0.00,0,0,Matches,7,2,302,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,10,2,1,1,0,1,,,0,,,,,,,,,,,,,,,25/26
199,Youssouf Diarra,ml MLI,MF,Cádiz,26,1998,17.6,1,15,3,20.0,0.85,0.17,0.07,0.33,0,0,Matches,28,18,1581,1,2,1,4,0,0.06,0.06,0.11,0.06,0.11,0,33,19,3,11,15,18,,,0,,,,,,,,,,,,,,,25/26
200,Amadou Diawara,gn GUI,MF,Leganés,28,1997,38.3,3,21,9,42.9,0.55,0.23,0.10,0.22,1,2,Matches,40,40,3448,0,3,2,13,0,0.08,0.00,0.08,0.05,0.05,0,43,17,0,10,38,38,,,0,,,,,,,,,,,,,,,25/26
201,Daniel Díaz,es ESP,"MF,FW",Real Sociedad B,19,2006,13.1,4,32,16,50.0,2.44,1.22,0.06,0.13,2,3,Matches,31,14,1181,1,5,2,2,0,0.30,0.08,0.38,0.15,0.23,0,11,21,3,107,2,13,,,0,,,,,,,,,,,,,,,25/26
202,Diego Diaz,es ESP,FW,Racing Sant,20,2005,0.3,0,2,0,0.0,6.00,0.00,0.00,,0,0,Matches,1,0,30,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,,,0,,,,,,,,,,,,,,,25/26
203,Juan Díaz,es ESP,DF,Cádiz,19,2006,9.4,0,2,0,0.0,0.21,0.00,0.00,,0,0,Matches,11,9,847,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,12,0,9,16,10,,,0,,,,,,,,,,,,,,,25/26
204,Diego,es ESP,FW,Leganés,25,2000,20.0,4,42,15,35.7,2.10,0.75,0.05,0.13,2,2,Matches,38,22,1800,1,5,2,4,0,0.20,0.05,0.25,0.10,0.15,0,31,34,12,10,5,8,,,0,,,,,,,,,,,,,,,25/26
205,Babacar Diocou,es ESP,"FW,MF",Granada,20,2005,5.6,1,10,4,40.0,1.77,0.71,0.10,0.25,0,0,Matches,12,4,508,0,1,1,2,0,0.18,0.00,0.18,0.18,0.18,0,9,13,4,9,5,10,,,0,,,,,,,,,,,,,,,25/26
206,Marc Domenech,es ESP,FW,Ceuta,19,2006,2.0,1,2,2,100.0,0.99,0.99,0.50,0.50,0,0,Matches,8,2,181,0,1,1,0,0,0.50,0.00,0.50,0.50,0.50,0,3,0,0,6,0,0,,,0,,,,,,,,,,,,,,,25/26
207,Marc Domènech,es ESP,MF,FC Andorra,22,2002,25.4,2,31,10,32.3,1.22,0.39,0.06,0.20,0,0,Matches,38,25,2288,4,6,2,4,0,0.08,0.16,0.24,0.08,0.24,0,51,27,2,26,26,39,,,0,,,,,,,,,,,,,,,25/26
208,Jerónimo Domina,ar ARG,"MF,FW",Cádiz,19,2005,2.3,0,5,2,40.0,2.13,0.85,0.00,0.00,0,0,Matches,8,2,211,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,4,2,3,0,0,,,0,,,,,,,,,,,,,,,25/26
209,Joaquín Domingo,es ESP,DF,Albacete,19,2006,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,1,0,,,0,,,,,,,,,,,,,,,25/26
210,Mario Dominguez,es ESP,FW,Valladolid,16,2009,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,26,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,25/26
211,Josué Dorrio,es ESP,MF,Málaga,31,1994,3.4,0,6,2,33.3,1.76,0.59,0.00,0.00,0,0,Matches,15,1,306,2,2,0,1,0,0.00,0.59,0.59,0.00,0.59,0,7,6,1,25,5,2,,,0,,,,,,,,,,,,,,,25/26
212,Carlos Dotor,es ESP,"MF,FW",Málaga,24,2001,26.2,1,29,7,24.1,1.10,0.27,0.03,0.14,0,0,Matches,35,29,2362,4,5,1,6,1,0.04,0.15,0.19,0.04,0.19,0,47,47,4,39,25,24,,,0,,,,,,,,,,,,,,,25/26
213,Marc-Olivier Doué,fr FRA,MF,Castellón,24,2000,9.5,3,15,5,33.3,1.58,0.53,0.20,0.60,0,0,Matches,32,6,853,0,3,3,10,1,0.32,0.00,0.32,0.32,0.32,1,17,18,1,9,16,21,,,0,,,,,,,,,,,,,,,25/26
214,Jonathan Dubasin,be BEL,"MF,FW",Sporting Gijón,25,2000,32.5,16,61,26,42.6,1.88,0.80,0.16,0.38,6,6,Matches,37,35,2923,4,20,10,4,2,0.49,0.12,0.62,0.31,0.43,0,28,44,17,47,13,28,,,0,,,,,,,,,,,,,,,25/26
215,Duk,cv CPV,"MF,FW",Leganés,25,2000,26.8,4,45,19,42.2,1.68,0.71,0.09,0.21,0,0,Matches,37,27,2410,5,9,4,7,1,0.15,0.19,0.34,0.15,0.34,0,42,87,8,110,7,26,,,0,,,,,,,,,,,,,,,25/26
216,Stefan Džodić,rs SRB,MF,Almería,20,2005,23.7,1,25,4,16.0,1.05,0.17,0.04,0.25,0,0,Matches,33,25,2136,2,3,1,7,0,0.04,0.08,0.13,0.04,0.13,0,54,27,0,12,39,21,,,0,,,,,,,,,,,,,,,25/26
217,Jon Eceizabarrena,es ESP,MF,Real Sociedad B,20,2005,12.2,0,14,2,14.3,1.14,0.16,0.00,0.00,0,0,Matches,26,12,1102,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,21,22,0,20,5,6,,,0,,,,,,,,,,,,,,,25/26
218,Zakaria Eddahchouri,nl NED,FW,Dep. La Coruña,25,2000,16.9,12,58,27,46.6,3.44,1.60,0.21,0.44,0,0,Matches,36,17,1517,4,16,12,7,0,0.71,0.24,0.95,0.71,0.95,0,36,20,20,5,4,6,,,0,,,,,,,,,,,,,,,25/26
219,Rodrigo Ely,br BRA,DF,Almería,31,1993,9.7,0,8,2,25.0,0.82,0.21,0.00,0.00,0,0,Matches,12,10,874,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,10,4,2,0,13,11,,,0,,,,,,,,,,,,,,,25/26
220,Adri Embarba,es ESP,MF,Almería,33,1992,31.0,15,110,44,40.0,3.54,1.42,0.12,0.30,2,3,Matches,40,33,2794,9,24,13,9,1,0.48,0.29,0.77,0.42,0.71,1,48,57,22,186,20,41,,,0,,,,,,,,,,,,,,,25/26
221,Sergi Enrich,es ESP,FW,Huesca,35,1990,18.4,4,31,13,41.9,1.68,0.71,0.13,0.31,0,0,Matches,35,20,1656,0,4,4,4,1,0.22,0.00,0.22,0.22,0.22,0,25,21,6,7,2,14,,,0,,,,,,,,,,,,,,,25/26
222,Ramón Enríquez,es ESP,MF,Málaga,24,2001,2.4,0,0,0,,0.00,0.00,,,0,0,Matches,8,0,216,1,1,0,0,1,0.00,0.42,0.42,0.00,0.42,0,0,5,0,0,1,5,,,0,,,,,,,,,,,,,,,25/26
223,Simon Eriksson,se SWE,GK,Racing Sant,19,2006,6.0,0,0,0,,0.00,0.00,,,0,0,Matches,6,6,540,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,6,1.00,16,10,62.5,5,1,0,1,16.7,1,0,0,0.0,25/26
224,Vegard Erlien,no NOR,FW,Valladolid,27,1998,3.1,0,4,0,0.0,1.27,0.00,0.00,,0,0,Matches,10,4,283,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,2,4,1,1,6,,,0,,,,,,,,,,,,,,,25/26
225,Jordi Escobar,es ESP,FW,Huesca,23,2002,8.6,4,18,13,72.2,2.08,1.51,0.22,0.31,0,0,Matches,16,7,777,0,4,4,3,0,0.46,0.00,0.46,0.46,0.46,0,6,10,4,2,0,5,,,0,,,,,,,,,,,,,,,25/26
226,Dani Escriche,es ESP,FW,Albacete,27,1998,9.1,2,17,9,52.9,1.87,0.99,0.12,0.22,0,0,Matches,18,8,818,2,4,2,3,0,0.22,0.22,0.44,0.22,0.44,0,21,24,4,8,1,4,,,0,,,,,,,,,,,,,,,25/26
227,Andy Escudero,es ESP,MF,Ceuta,26,1999,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,1,7,0,0,,,0,,,,,,,,,,,,,,,25/26
228,Sergio Escudero,es ESP,"DF,MF",Dep. La Coruña,35,1989,8.5,1,12,5,41.7,1.42,0.59,0.08,0.20,0,0,Matches,21,8,763,2,3,1,2,0,0.12,0.24,0.35,0.12,0.35,0,7,6,2,50,9,6,,,0,,,,,,,,,,,,,,,25/26
229,Estanis,es ESP,MF,Las Palmas,21,2003,8.1,4,21,12,57.1,2.58,1.48,0.19,0.33,0,0,Matches,18,8,732,1,5,4,3,0,0.49,0.12,0.61,0.49,0.61,0,10,9,2,21,1,4,,,0,,,,,,,,,,,,,,,25/26
230,Etienne Eto'o,cm CMR,FW,Mirandés,22,2002,1.2,0,4,1,25.0,3.33,0.83,0.00,0.00,0,0,Matches,6,0,108,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,2,2,0,0,0,,,0,,,,,,,,,,,,,,,25/26
231,Jokin Ezkieta,es ESP,GK,Racing Sant,28,1996,33.0,0,0,0,,0.00,0.00,,,0,0,Matches,33,33,2969,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,0,2,0,1,0,0,,,0,52,1.58,156,103,66.7,20,3,10,7,21.2,5,0,0,0.0,25/26
232,Ismael Fadel,es ESP,DF,Castellón,21,2004,1.4,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,125,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,1,1,,,0,,,,,,,,,,,,,,,25/26
233,Souleymane Faye,sn SEN,"FW,MF",Granada,22,2003,17.8,2,36,13,36.1,2.02,0.73,0.06,0.15,0,0,Matches,19,19,1603,6,8,2,2,0,0.11,0.34,0.45,0.11,0.45,0,16,28,11,42,8,8,,,0,,,,,,,,,,,,,,,25/26
234,Guilherme Fernandes,pt POR,GK,Valladolid,24,2001,31.0,0,0,0,,0.00,0.00,,,0,0,Matches,31,31,2790,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,3,2,0,0,1,0,,,0,46,1.48,130,84,64.6,8,9,14,7,22.6,8,2,0,20.0,25/26
235,Álex Fernández,es ESP,MF,Cádiz,32,1992,9.2,1,9,3,33.3,0.97,0.32,0.11,0.33,0,0,Matches,30,7,831,1,2,1,1,0,0.11,0.11,0.22,0.11,0.22,0,9,10,0,14,5,14,,,0,,,,,,,,,,,,,,,25/26
236,Álvaro Fernández,es ESP,GK,Dep. La Coruña,27,1998,22.0,0,0,0,,0.00,0.00,,,0,0,Matches,22,22,1980,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,0,,,0,21,0.95,68,47,69.1,13,6,3,5,22.7,2,3,0,60.0,25/26
237,Andrés Fernández,es ESP,GK,Almería,38,1986,42.0,0,0,0,,0.00,0.00,,,0,0,Matches,42,42,3780,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,7,0,0,0,0,,,0,63,1.50,216,153,70.8,22,8,12,9,21.4,7,1,0,12.5,25/26
238,Carlos Fernández,es ESP,FW,Mirandés,29,1996,29.4,16,66,27,40.9,2.24,0.92,0.15,0.37,6,6,Matches,35,31,2648,2,18,10,9,0,0.54,0.07,0.61,0.34,0.41,0,55,40,23,13,6,6,,,0,,,,,,,,,,,,,,,25/26
239,Joaquín Fernández,es ESP,DF,Huesca,29,1996,0.5,0,1,0,0.0,2.09,0.00,0.00,,0,0,Matches,2,1,43,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,25/26
240,Marcos Fernández,es ESP,FW,Ceuta,22,2003,33.1,14,84,33,39.3,2.54,1.00,0.13,0.33,3,3,Matches,35,34,2981,2,16,11,10,1,0.42,0.06,0.48,0.33,0.39,0,69,40,14,14,12,17,,,0,,,,,,,,,,,,,,,25/26
241,Martín Fernández,uy URU,MF,Albacete,24,2001,9.5,0,3,0,0.0,0.32,0.00,0.00,,0,0,Matches,14,10,852,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,10,7,0,1,9,7,,,0,,,,,,,,,,,,,,,25/26
242,Pelayo Fernandez,es ESP,DF,Cádiz,22,2003,9.0,1,6,1,16.7,0.67,0.11,0.17,1.00,0,0,Matches,10,8,807,0,1,1,1,0,0.11,0.00,0.11,0.11,0.11,0,13,4,1,0,15,10,,,0,,,,,,,,,,,,,,,25/26
243,Samuel Fernández,es ESP,DF,Dep. La Coruña,18,2007,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,11,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,25/26
244,Valery Fernández,es ESP,MF,Zaragoza,25,1999,10.8,0,4,0,0.0,0.37,0.00,0.00,,0,0,Matches,18,11,974,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,11,15,2,9,3,11,,,0,,,,,,,,,,,,,,,25/26
245,Juan Ferney Otero,co COL,"FW,MF",Sporting Gijón,30,1995,31.2,15,101,41,40.6,3.24,1.31,0.12,0.29,3,3,Matches,35,33,2807,12,27,12,5,1,0.48,0.38,0.87,0.38,0.77,0,46,78,22,35,7,18,,,0,,,,,,,,,,,,,,,25/26
246,Andrés Ferrari,uy URU,FW,Sporting Gijón,22,2003,3.0,2,7,4,57.1,2.30,1.31,0.29,0.50,0,0,Matches,7,3,274,0,2,2,1,0,0.66,0.00,0.66,0.66,0.66,0,12,5,2,0,0,1,,,0,,,,,,,,,,,,,,,25/26
247,Pedro Fidel,es ESP,DF,Almería,18,2007,1.7,0,0,0,,0.00,0.00,,,0,0,Matches,3,2,153,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,2,1,,,0,,,,,,,,,,,,,,,25/26
248,Sebastián Figueredo,uy URU,"DF,MF",Leganés,23,2001,8.6,0,2,0,0.0,0.23,0.00,0.00,,0,0,Matches,16,8,772,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,13,6,1,9,6,9,,,0,,,,,,,,,,,,,,,25/26
249,Juan Flores,,DF,Granada,,,4.2,0,1,0,0.0,0.24,0.00,0.00,,0,0,Matches,5,4,376,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,0,0,0,3,6,,,0,,,,,,,,,,,,,,,25/26
250,Franck Fomeyem,cm CMR,DF,Córdoba,25,1999,13.0,0,3,0,0.0,0.23,0.00,0.00,,0,0,Matches,14,14,1169,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,16,5,1,0,14,11,,,0,,,,,,,,,,,,,,,25/26
251,Quique Fornos,es ESP,DF,Cultural Leonesa,28,1997,7.9,0,0,0,,0.00,0.00,,,0,0,Matches,14,8,707,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,10,0,1,8,4,,,0,,,,,,,,,,,,,,,25/26
252,Aitor Fraga,es ESP,GK,Real Sociedad B,22,2003,31.0,0,1,0,0.0,0.03,0.00,0.00,,0,0,Matches,31,31,2790,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,0,0,,,0,45,1.45,135,90,66.7,10,8,13,8,25.8,3,1,0,25.0,25/26
253,Santi Franco,,FW,Racing Sant,,,1.2,0,1,0,0.0,0.85,0.00,0.00,,0,0,Matches,4,1,106,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,2,2,0,0,2,,,0,,,,,,,,,,,,,,,25/26
254,Enric Franquesa,es ESP,DF,Leganés,28,1997,18.5,0,12,0,0.0,0.65,0.00,0.00,,0,0,Matches,23,18,1665,1,1,0,2,0,0.00,0.05,0.05,0.00,0.05,0,15,24,1,47,17,28,,,0,,,,,,,,,,,,,,,25/26
255,Álvaro Martín de Frías,es ESP,MF,FC Andorra,24,2001,9.9,0,22,4,18.2,2.23,0.41,0.00,0.00,0,0,Matches,19,10,888,2,2,0,2,0,0.00,0.20,0.20,0.00,0.20,0,15,28,1,28,2,13,,,0,,,,,,,,,,,,,,,25/26
256,Adrián Fuentes,es ESP,FW,Córdoba,29,1996,30.1,14,88,35,39.8,2.93,1.16,0.16,0.40,0,0,Matches,40,34,2705,3,17,14,2,0,0.47,0.10,0.57,0.47,0.57,0,29,38,34,12,5,7,,,0,,,,,,,,,,,,,,,25/26
257,Diego Fuentes,es ESP,MF,Racing Sant,21,2003,0.6,0,3,2,66.7,5.00,3.33,0.00,0.00,0,0,Matches,6,0,54,1,1,0,0,0,0.00,1.67,1.67,0.00,1.67,0,1,7,1,10,0,1,,,0,,,,,,,,,,,,,,,25/26
258,Manuel Fuster,es ESP,"MF,FW",Las Palmas,27,1997,35.2,7,63,21,33.3,1.79,0.60,0.11,0.33,0,0,Matches,42,39,3165,12,19,7,2,0,0.20,0.34,0.54,0.20,0.54,0,23,95,3,143,11,23,,,0,,,,,,,,,,,,,,,25/26
259,Gabilondo,es ESP,DF,Málaga,26,1999,3.6,0,3,0,0.0,0.83,0.00,0.00,,0,0,Matches,9,2,327,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,5,4,2,5,7,10,,,0,,,,,,,,,,,,,,,25/26
260,Luka Gagnidze,ge GEO,MF,Granada,22,2003,1.5,0,2,0,0.0,1.29,0.00,0.00,,0,0,Matches,10,0,139,1,1,0,0,0,0.00,0.65,0.65,0.00,0.65,0,1,1,0,0,3,1,,,0,,,,,,,,,,,,,,,25/26
261,Pablo Galdames Millán,cl CHI,MF,Burgos,28,1996,3.2,0,3,0,0.0,0.94,0.00,0.00,,0,0,Matches,14,1,287,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,5,4,0,13,11,3,,,0,,,,,,,,,,,,,,,25/26
262,Alejandro Galdeano,es ESP,DF,Valladolid,17,2007,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,25/26
263,Einar Galilea,es ESP,DF,Málaga,31,1994,20.2,2,11,5,45.5,0.54,0.25,0.18,0.40,0,0,Matches,24,21,1817,0,2,2,6,1,0.10,0.00,0.10,0.10,0.10,1,14,9,0,1,14,14,,,2,,,,,,,,,,,,,,,25/26
264,Fran Gámez,es ESP,"DF,MF",Albacete,34,1991,26.3,0,11,1,9.1,0.42,0.04,0.00,0.00,0,0,Matches,36,28,2363,7,7,0,6,0,0.00,0.27,0.27,0.00,0.27,0,25,14,1,150,40,45,,,0,,,,,,,,,,,,,,,25/26
265,Ale García,es ESP,"MF,FW",Las Palmas,22,2003,23.8,7,42,15,35.7,1.76,0.63,0.17,0.47,0,0,Matches,31,25,2144,2,9,7,4,0,0.29,0.08,0.38,0.29,0.38,0,22,25,11,46,13,28,,,0,,,,,,,,,,,,,,,25/26
266,Fermín García,es ESP,MF,Burgos,22,2003,3.3,0,2,0,0.0,0.60,0.00,0.00,,0,0,Matches,15,1,301,1,1,0,2,0,0.00,0.30,0.30,0.00,0.30,0,8,6,0,25,7,5,,,0,,,,,,,,,,,,,,,25/26
267,Jon García Herrero,es ESP,DF,Albacete,34,1991,6.9,0,5,1,20.0,0.73,0.15,0.00,0.00,0,0,Matches,9,6,618,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,6,0,0,1,8,6,,,0,,,,,,,,,,,,,,,25/26
268,Hugo García,es ESP,FW,Eibar,19,2005,0.5,0,3,1,33.3,5.51,1.84,0.00,0.00,0,0,Matches,5,0,49,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,6,2,0,,,0,,,,,,,,,,,,,,,25/26
269,Íker García,es ESP,GK,Granada,19,2006,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,0,0.00,1,1,100.0,0,1,0,1,100.0,0,0,0,,25/26
270,Jastin García,es ESP,"FW,MF",FC Andorra,21,2004,15.2,3,40,18,45.0,2.63,1.18,0.08,0.17,0,0,Matches,28,13,1370,2,5,3,6,0,0.20,0.13,0.33,0.20,0.33,0,15,37,4,17,2,14,,,0,,,,,,,,,,,,,,,25/26
271,Víctor García Marín,es ESP,DF,Málaga,31,1994,14.8,0,7,3,42.9,0.47,0.20,0.00,0.00,0,0,Matches,20,16,1328,3,3,0,5,1,0.00,0.20,0.20,0.00,0.20,0,12,4,0,93,16,19,,,0,,,,,,,,,,,,,,,25/26
272,Mario García,es ESP,DF,Racing Sant,21,2003,13.5,0,9,3,33.3,0.67,0.22,0.00,0.00,0,0,Matches,21,13,1218,1,1,0,2,1,0.00,0.07,0.07,0.00,0.07,0,15,13,1,35,17,16,,,0,,,,,,,,,,,,,,,25/26
273,Naim García,es ESP,"MF,DF",Leganés,23,2002,26.8,2,41,12,29.3,1.53,0.45,0.05,0.17,0,0,Matches,35,28,2415,2,4,2,4,0,0.07,0.07,0.15,0.07,0.15,0,31,29,7,219,20,25,,,0,,,,,,,,,,,,,,,25/26
274,Pablo García,es ESP,"MF,DF",Sporting Gijón,25,2000,8.5,1,7,2,28.6,0.82,0.24,0.14,0.50,0,0,Matches,27,4,764,0,1,1,3,0,0.12,0.00,0.12,0.12,0.12,0,13,6,4,36,9,18,,,0,,,,,,,,,,,,,,,25/26
275,Aleix Garrido,es ESP,MF,Eibar,21,2004,23.3,0,14,3,21.4,0.60,0.13,0.00,0.00,0,0,Matches,35,24,2101,4,4,0,5,0,0.00,0.17,0.17,0.00,0.17,0,27,17,4,82,20,29,,,0,,,,,,,,,,,,,,,25/26
276,Rafael Garrido,,DF,Málaga,,,26.1,0,9,4,44.4,0.35,0.15,0.00,0.00,0,0,Matches,28,27,2347,1,1,0,4,0,0.00,0.04,0.04,0.00,0.04,0,19,47,2,33,22,36,,,0,,,,,,,,,,,,,,,25/26
277,Jon Garro,es ESP,DF,Real Sociedad B,20,2005,14.1,0,7,4,57.1,0.50,0.28,0.00,0.00,0,0,Matches,22,13,1267,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,10,8,0,33,14,8,,,0,,,,,,,,,,,,,,,25/26
278,Gelabert,es ESP,"MF,FW",Sporting Gijón,24,2000,37.1,8,52,24,46.2,1.40,0.65,0.13,0.29,1,1,Matches,41,41,3339,4,12,7,7,0,0.22,0.11,0.32,0.19,0.30,0,30,41,9,112,14,36,,,0,,,,,,,,,,,,,,,25/26
279,Daniel George Paraschiv,ro ROU,FW,Cultural Leonesa,26,1999,3.1,0,2,1,50.0,0.65,0.32,0.00,0.00,0,0,Matches,7,4,279,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,2,1,1,0,1,,,0,,,,,,,,,,,,,,,25/26
280,Beñat Gerenabarrena,es ESP,MF,Castellón,22,2003,29.0,2,22,5,22.7,0.76,0.17,0.09,0.40,0,0,Matches,37,29,2611,1,3,2,8,1,0.07,0.03,0.10,0.07,0.10,1,51,65,2,28,54,52,,,0,,,,,,,,,,,,,,,25/26
281,David Gil,es ESP,GK,Cádiz,31,1994,8.0,0,0,0,,0.00,0.00,,,0,0,Matches,8,8,720,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,12,1.50,40,28,70.0,2,1,5,2,25.0,0,0,0,,25/26
282,Iván Gil,es ESP,"MF,FW",Las Palmas,25,2000,10.5,2,23,4,17.4,2.20,0.38,0.09,0.50,0,0,Matches,26,9,943,1,3,2,2,0,0.19,0.10,0.29,0.19,0.29,0,10,21,1,53,3,3,,,0,,,,,,,,,,,,,,,25/26
283,Óscar Gil,es ESP,DF,Castellón,30,1995,1.2,0,2,0,0.0,1.62,0.00,0.00,,0,0,Matches,2,1,111,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,0,0,0,3,1,,,0,,,,,,,,,,,,,,,25/26
