Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 18_level_0
197,Dani Escriche,es ESP,"FW,MF",Huesca,25,1998,0.9,0,1,0,0.0,1.13,0.00,0.00,,0,0,Matches
198,Dani Escriche,es ESP,FW,Albacete,25,1998,20.9,3,58,14,24.1,2.77,0.67,0.05,0.21,0,0,Matches
199,Sergio Escudero,es ESP,DF,Valladolid,33,1989,28.7,3,53,14,26.4,1.85,0.49,0.06,0.21,0,0,Matches
200,Carlos Espí,es ESP,FW,Levante,18,2005,0.4,1,2,1,50.0,4.74,2.37,0.50,1.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
201,Eduardo Espiau,es ESP,FW,Burgos,28,1994,16.8,1,40,14,35.0,2.38,0.83,0.03,0.07,0,0,Matches
202,Antonio Espigare,es ESP,DF,Villarreal B,18,2004,26.0,0,4,0,0.0,0.15,0.00,0.00,,0,0,Matches
203,Marco Esteban,es ESP,DF,Oviedo,17,2006,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
204,Xabier Etxeita,es ESP,DF,Amorebieta,35,1987,25.3,0,11,3,27.3,0.43,0.12,0.00,0.00,0,0,Matches
205,Edu Expósito,es ESP,MF,Espanyol,26,1996,12.6,1,32,11,34.4,2.53,0.87,0.03,0.09,0,0,Matches
206,Jokin Ezkieta,es ESP,GK,Racing Sant,26,1996,42.0,0,1,0,0.0,0.02,0.00,0.00,,0,0,Matches
207,Fabrício,br BRA,"FW,MF",Levante,22,2000,15.1,4,40,13,32.5,2.65,0.86,0.10,0.31,0,0,Matches
208,Aleix Febas,es ESP,MF,Elche,27,1996,28.0,0,13,1,7.7,0.46,0.04,0.00,0.00,0,0,Matches
209,Joan Femenías,es ESP,GK,Levante,26,1996,9.0,0,0,0,,0.00,0.00,,,0,0,Matches
210,Álvaro Fernández,es ESP,GK,Huesca,25,1998,41.0,0,0,0,,0.00,0.00,,,0,0,Matches
211,Andrés Fernández,es ESP,GK,Levante,36,1986,33.0,0,0,0,,0.00,0.00,,,0,0,Matches
212,Dani Fernandez,es ESP,DF,Racing Sant,26,1997,17.9,1,10,3,30.0,0.56,0.17,0.10,0.33,0,0,Matches
213,Daniel Fernández,es ESP,MF,Tenerife,15,2008,0.2,0,1,0,0.0,4.50,0.00,0.00,,0,0,Matches
214,Nicolás Fernández,ar ARG,"MF,FW",Elche,23,2000,36.1,4,84,33,39.3,2.32,0.91,0.05,0.12,0,0,Matches
215,Juan Ferney Otero,co COL,"FW,MF",Sporting Gijón,28,1995,35.4,10,92,27,29.3,2.60,0.76,0.10,0.33,1,1,Matches
216,Andrés Ferrari,uy URU,FW,Villarreal B,20,2003,6.9,2,21,5,23.8,3.04,0.72,0.10,0.40,0,0,Matches
217,David Ferreiro,es ESP,MF,Cartagena,35,1988,3.3,0,4,1,25.0,1.20,0.30,0.00,0.00,0,0,Matches
218,Fidel,es ESP,"MF,FW",Albacete,33,1989,8.3,0,9,1,11.1,1.08,0.12,0.00,0.00,0,0,Matches
219,Fidel,es ESP,"MF,FW",Elche,33,1989,10.4,1,17,4,23.5,1.64,0.39,0.00,0.00,1,1,Matches
220,José Fontán,es ESP,DF,Cartagena,23,2000,35.6,4,17,4,23.5,0.48,0.11,0.24,1.00,0,0,Matches
221,Álex Forés,es ESP,FW,Villarreal B,22,2001,31.5,16,73,33,45.2,2.32,1.05,0.22,0.48,0,0,Matches
222,Ian Forns,es ESP,DF,Espanyol,19,2004,1.3,0,1,0,0.0,0.75,0.00,0.00,,0,0,Matches
223,Alejandro Francés,es ESP,DF,Zaragoza,20,2002,35.5,3,26,10,38.5,0.73,0.28,0.12,0.30,0,0,Matches
224,Enric Franquesa,es ESP,DF,Leganés,26,1997,40.5,2,21,9,42.9,0.52,0.22,0.10,0.22,0,0,Matches
225,Álvaro Martín de Frías,es ESP,"MF,FW",FC Andorra,22,2001,9.8,1,34,11,32.4,3.45,1.12,0.03,0.09,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
226,Manuel Fuster,es ESP,"MF,FW",Albacete,25,1997,38.5,8,104,41,39.4,2.70,1.06,0.08,0.20,0,2,Matches
227,Enric Gallego,es ESP,FW,Tenerife,36,1986,26.7,6,66,16,24.2,2.47,0.60,0.03,0.13,4,4,Matches
228,Fran Gámez,es ESP,"DF,MF",Zaragoza,32,1991,25.4,1,9,1,11.1,0.35,0.04,0.11,1.00,0,0,Matches
229,Borja Garcés,es ESP,FW,Elche,23,1999,6.8,1,17,8,47.1,2.51,1.18,0.06,0.13,0,0,Matches
230,Andrés García,es ESP,"DF,MF",Levante,20,2003,16.7,1,18,6,33.3,1.08,0.36,0.06,0.17,0,0,Matches
231,Jon García Herrero,es ESP,DF,Racing Ferrol,32,1991,35.4,2,24,8,33.3,0.68,0.23,0.08,0.25,0,0,Matches
232,Iñigo García,es ESP,FW,Alcorcón,19,2004,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
233,Israel García,es ESP,MF,Alcorcón,19,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
234,Joan García,es ESP,GK,Espanyol,22,2001,14.0,0,0,0,,0.00,0.00,,,0,0,Matches
235,Mario García,es ESP,DF,Racing Sant,19,2003,14.8,0,6,0,0.0,0.41,0.00,0.00,,0,0,Matches
236,Naim García,es ESP,MF,Leganés,21,2002,3.0,0,4,1,25.0,1.32,0.33,0.00,0.00,0,0,Matches
237,Pablo García,es ESP,"DF,MF",Sporting Gijón,23,2000,9.5,0,10,3,30.0,1.06,0.32,0.00,0.00,0,0,Matches
238,Saúl García,es ESP,DF,Racing Sant,28,1994,26.9,0,7,2,28.6,0.26,0.07,0.00,0.00,0,0,Matches
239,Víctor García,es ESP,"MF,DF",Alcorcón,25,1997,30.7,3,36,14,38.9,1.17,0.46,0.08,0.21,0,0,Matches
240,Felix Garreta,es ESP,DF,Amorebieta,19,2004,27.6,4,12,5,41.7,0.43,0.18,0.33,0.80,0,0,Matches
241,Jaime Garrido,es ESP,,Alcorcón,20,2003,0.4,0,2,0,0.0,5.63,0.00,0.00,,0,0,Matches
242,Mario Gaspar,es ESP,"DF,MF",Elche,32,1990,30.0,3,40,8,20.0,1.33,0.27,0.08,0.38,0,0,Matches
243,Aitor Gelardo,es ESP,MF,Villarreal B,21,2002,12.3,0,7,1,14.3,0.57,0.08,0.00,0.00,0,0,Matches
244,Tiago Geralnik,ar ARG,MF,Villarreal B,20,2003,7.2,0,11,2,18.2,1.53,0.28,0.00,0.00,0,0,Matches
245,Mourad El Ghezouani,ma MAR,FW,Elche,25,1998,24.8,5,56,16,28.6,2.26,0.64,0.07,0.25,1,1,Matches
246,Iker Gil,es ESP,FW,Huesca,18,2005,0.6,0,2,0,0.0,3.33,0.00,0.00,,0,0,Matches
247,Iván Gil,es ESP,"MF,FW",FC Andorra,23,2000,33.0,6,86,26,30.2,2.60,0.79,0.06,0.19,1,1,Matches
248,Óscar Gil,es ESP,DF,Espanyol,26,1997,9.1,0,2,0,0.0,0.22,0.00,0.00,,0,0,Matches
249,Álvaro Giménez,es ESP,FW,Racing Ferrol,32,1991,30.0,11,54,24,44.4,1.80,0.80,0.17,0.38,2,3,Matches
250,Antonio Glauder,ph PHI,DF,Albacete,27,1995,37.6,3,24,10,41.7,0.64,0.27,0.13,0.30,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
251,Alan Godoy,es ESP,FW,Mirandés,20,2003,4.0,1,13,2,15.4,3.22,0.50,0.08,0.50,0,0,Matches
252,David Goldar,es ESP,DF,Burgos,28,1994,1.0,0,4,1,25.0,4.00,1.00,0.00,0.00,0,0,Matches
253,Dani Gómez,es ESP,FW,Levante,25,1998,22.6,5,61,27,44.3,2.70,1.19,0.08,0.19,0,0,Matches
254,Jonathan Gomez,us USA,"DF,MF",Mirandés,19,2003,33.3,1,14,1,7.1,0.42,0.03,0.07,1.00,0,0,Matches
255,Rubén Gómez,es ESP,GK,Villarreal B,21,2002,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
256,Sergi Gómez,es ESP,DF,Espanyol,31,1992,23.7,1,11,4,36.4,0.46,0.17,0.09,0.25,0,0,Matches
257,Borja González,es ESP,DF,Burgos,27,1995,18.7,1,21,4,19.0,1.12,0.21,0.05,0.25,0,0,Matches
258,Diego González,es ESP,DF,Elche,28,1995,4.6,0,2,1,50.0,0.44,0.22,0.00,0.00,0,0,Matches
259,Diego González,es ESP,DF,FC Andorra,24,1999,20.1,0,5,1,20.0,0.25,0.05,0.00,0.00,0,0,Matches
260,Ethyan González,es ESP,FW,Tenerife,21,2002,0.3,0,1,0,0.0,3.10,0.00,0.00,,0,0,Matches
261,Jorge Gonzalez,es ESP,DF,Valladolid,18,2005,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
262,Mario González,es ESP,FW,Sporting Gijón,27,1996,9.4,2,28,9,32.1,2.97,0.95,0.07,0.22,0,0,Matches
263,Sergio González,es ESP,"MF,DF",Tenerife,26,1997,26.7,2,26,5,19.2,0.97,0.19,0.08,0.40,0,0,Matches
264,Yayo González,es ESP,DF,Oviedo,19,2004,0.1,0,1,0,0.0,15.00,0.00,0.00,,0,0,Matches
265,José Gragera,es ESP,MF,Espanyol,22,2000,20.1,1,11,2,18.2,0.55,0.10,0.09,0.50,0,0,Matches
266,Xavi Grande,es ESP,"DF,MF",Levante,18,2005,6.8,0,2,1,50.0,0.30,0.15,0.00,0.00,0,0,Matches
267,Jaume Grau,es ESP,MF,Zaragoza,26,1997,20.4,2,12,4,33.3,0.59,0.20,0.17,0.50,0,0,Matches
268,Clément Grenier,fr FRA,MF,Racing Sant,32,1991,8.7,1,16,2,12.5,1.84,0.23,0.06,0.50,0,0,Matches
269,Raúl Guti,es ESP,MF,Elche,26,1996,4.4,0,8,3,37.5,1.84,0.69,0.00,0.00,0,0,Matches
270,Raúl Guti,es ESP,MF,Zaragoza,26,1996,0.6,0,1,1,100.0,1.64,1.64,0.00,0.00,0,0,Matches
271,Carlos Gutiérrez,es ESP,DF,Huesca,31,1991,1.2,0,0,0,,0.00,0.00,,,0,0,Matches
272,Cristian Gutierrez,es ESP,DF,Eibar,22,2000,22.8,0,9,1,11.1,0.39,0.04,0.00,0.00,0,0,Matches
273,Juan Gutierrez,es ESP,DF,Racing Sant,23,2000,1.2,0,0,0,,0.00,0.00,,,0,0,Matches
274,Cacho Guzmán,es ESP,FW,Tenerife,21,2002,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
275,Kento Hashimoto,jp JPN,MF,Huesca,29,1993,20.4,2,21,10,47.6,1.03,0.49,0.10,0.20,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
276,Haissem Hassan,eg EGY,MF,Sporting Gijón,21,2002,26.6,1,38,11,28.9,1.43,0.41,0.03,0.09,0,0,Matches
277,Gustavo Henrique,br BRA,DF,Valladolid,30,1993,7.7,1,5,1,20.0,0.65,0.13,0.20,1.00,0,0,Matches
278,Carlos Hernández,es ESP,DF,Eldense,32,1990,24.8,1,20,5,25.0,0.81,0.20,0.05,0.20,0,0,Matches
279,Gerard Hernandez,es ESP,MF,Villarreal B,18,2005,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
280,Mario Hernández,es ESP,DF,Oviedo,24,1999,2.3,0,2,0,0.0,0.87,0.00,0.00,,0,0,Matches
281,Pablo Hernández,es ESP,MF,Tenerife,22,2000,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
282,Manu Hernando,es ESP,DF,Amorebieta,25,1998,21.3,2,9,3,33.3,0.42,0.14,0.22,0.67,0,0,Matches
283,Manu Hernando,es ESP,DF,Racing Sant,25,1998,18.0,1,8,4,50.0,0.44,0.22,0.13,0.25,0,0,Matches
284,Hector Hevel,my MAS,MF,Cartagena,27,1996,9.8,0,9,2,22.2,0.92,0.21,0.00,0.00,0,0,Matches
285,Omar El Hilali,ma MAR,DF,Espanyol,19,2003,31.9,0,9,0,0.0,0.28,0.00,0.00,,0,0,Matches
286,Santiago Homenchenko,uy URU,MF,Oviedo,19,2003,0.7,0,0,0,,0.00,0.00,,,0,0,Matches
287,Robert Ibáñez,es ESP,"MF,FW",Levante,30,1993,4.0,0,8,0,0.0,2.01,0.00,0.00,,0,0,Matches
288,Romario Ibarra,ec ECU,MF,Oviedo,28,1994,1.5,0,2,0,0.0,1.31,0.00,0.00,,0,0,Matches
289,Pablo Íñiguez,es ESP,DF,Villarreal B,29,1994,15.0,0,4,1,25.0,0.27,0.07,0.00,0.00,0,0,Matches
290,Pablo Insua,es ESP,DF,Sporting Gijón,29,1993,29.0,2,17,8,47.1,0.59,0.28,0.12,0.25,0,0,Matches
291,Nikita Iosifov,ru RUS,MF,Mirandés,22,2001,1.9,0,1,1,100.0,0.52,0.52,0.00,0.00,0,0,Matches
292,Carlos Isaac,es ESP,"DF,MF",Albacete,25,1998,21.5,1,16,6,37.5,0.74,0.28,0.06,0.17,0,0,Matches
293,Jairo Izquierdo,es ESP,"MF,DF",Cartagena,29,1993,29.5,2,19,7,36.8,0.64,0.24,0.11,0.29,0,0,Matches
294,Carlos Izquierdoz,ar ARG,DF,Sporting Gijón,34,1988,19.4,1,13,3,23.1,0.67,0.15,0.08,0.33,0,0,Matches
295,Jacobo,es ESP,"MF,FW",Alcorcón,26,1997,29.2,5,87,21,24.1,2.98,0.72,0.06,0.24,0,0,Matches
296,Isak Jansson,se SWE,"MF,DF",Cartagena,21,2002,10.8,1,15,4,26.7,1.39,0.37,0.07,0.25,0,0,Matches
297,Eneko Jauregi,es ESP,FW,Amorebieta,27,1996,25.2,6,40,11,27.5,1.59,0.44,0.15,0.55,0,1,Matches
298,Ignacio Jeraldino,cl CHI,FW,Sporting Gijón,27,1995,0.4,0,0,0,,0.00,0.00,,,0,0,Matches
299,Álvaro Jiménez,es ESP,MF,Tenerife,28,1995,4.2,0,13,1,7.7,3.10,0.24,0.00,0.00,0,0,Matches
300,Dani Jiménez,es ESP,GK,Leganés,33,1990,2.9,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
301,Gabriel Jimeno,es ESP,FW,Eldense,19,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
302,Christian Joel,cu CUB,GK,Sporting Gijón,24,1999,4.1,0,0,0,,0.00,0.00,,,0,0,Matches
303,Jofre,es ESP,MF,Espanyol,22,2001,20.5,3,37,10,27.0,1.81,0.49,0.08,0.30,0,0,Matches
304,John,br BRA,GK,Valladolid,27,1996,11.0,0,0,0,,0.00,0.00,,,0,0,Matches
305,Jony,es ESP,MF,Cartagena,32,1991,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
306,Joel Jorquera,es ESP,MF,Eldense,22,2000,8.9,0,16,4,25.0,1.80,0.45,0.00,0.00,0,0,Matches
307,Josan,es ESP,"DF,MF",Elche,33,1989,24.0,0,16,2,12.5,0.67,0.08,0.00,0.00,0,0,Matches
308,Miguel Juan Llambrich,es ESP,DF,Eldense,27,1996,1.1,0,0,0,,0.00,0.00,,,0,0,Matches
309,Juanma,es ESP,"MF,FW",Albacete,30,1993,24.1,3,27,7,25.9,1.12,0.29,0.11,0.43,0,0,Matches
310,Lago Junior,ci CIV,MF,Racing Sant,32,1990,12.4,3,25,9,36.0,2.02,0.73,0.12,0.33,0,0,Matches
311,Stanko Jurić,hr CRO,MF,Valladolid,26,1996,25.8,2,27,9,33.3,1.05,0.35,0.07,0.22,0,0,Matches
312,Manu Justo,es ESP,MF,Racing Ferrol,27,1996,4.0,1,13,4,30.8,3.22,0.99,0.00,0.00,1,1,Matches
313,Kaiky,br BRA,DF,Albacete,19,2004,10.5,0,2,1,50.0,0.19,0.10,0.00,0.00,0,0,Matches
314,Aboubakary Kanté,gm GAM,FW,Huesca,28,1994,4.0,0,5,1,20.0,1.26,0.25,0.00,0.00,0,0,Matches
315,Jon Karrikaburu,es ESP,FW,FC Andorra,20,2002,14.8,3,41,11,26.8,2.77,0.74,0.05,0.18,1,1,Matches
316,Ibrahima Kebe,ml MLI,MF,Mirandés,22,2000,1.3,0,0,0,,0.00,0.00,,,0,0,Matches
317,Kenedy,br BRA,"FW,MF",Valladolid,27,1996,15.6,2,50,13,26.0,3.21,0.83,0.04,0.15,0,0,Matches
318,Kenneth,es ESP,FW,Espanyol,22,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
319,Giorgi Kochorashvili,ge GEO,MF,Levante,24,1999,14.3,2,27,8,29.6,1.89,0.56,0.07,0.25,0,1,Matches
320,Iker Kortajarena,es ESP,MF,Huesca,23,2000,15.2,2,21,8,38.1,1.38,0.53,0.10,0.25,0,0,Matches
321,Lancinet Kourouma,gn GUI,FW,Levante,19,2004,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
322,Adrián de la Fuente,es ESP,DF,Levante,24,1999,28.8,5,32,12,37.5,1.11,0.42,0.09,0.25,2,2,Matches
323,Antonino La Gumina,it ITA,FW,Mirandés,27,1996,10.2,1,19,8,42.1,1.86,0.78,0.00,0.00,1,1,Matches
324,César de la Hoz,es ESP,MF,Valladolid,31,1992,10.7,0,10,2,20.0,0.94,0.19,0.00,0.00,0,0,Matches
325,Youness Lachhab Didi,ma MAR,MF,Eldense,24,1999,3.4,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
326,Mathis Lachuer,fr FRA,MF,Mirandés,22,2000,12.8,1,8,4,50.0,0.62,0.31,0.13,0.25,0,0,Matches
327,Lanchi,es ESP,"DF,MF",Villarreal B,22,2001,19.2,1,19,4,21.1,0.99,0.21,0.05,0.25,0,0,Matches
328,Javi Lara,es ESP,"MF,FW",Alcorcón,37,1985,16.1,1,12,4,33.3,0.75,0.25,0.08,0.25,0,0,Matches
329,Daniel Lasure,es ESP,"DF,MF",Amorebieta,29,1994,24.2,0,15,6,40.0,0.62,0.25,0.00,0.00,0,0,Matches
330,Lauti,uy URU,FW,Mirandés,22,2001,3.5,1,8,5,62.5,2.29,1.43,0.13,0.20,0,0,Matches
331,Lauti,uy URU,"FW,MF",Cartagena,22,2001,4.4,0,6,3,50.0,1.35,0.68,0.00,0.00,0,0,Matches
332,Quentin Lecoeuche,fr FRA,"DF,MF",Zaragoza,29,1994,17.3,0,3,1,33.3,0.17,0.06,0.00,0.00,0,0,Matches
333,Stefan Lekovic,rs SRB,DF,Villarreal B,19,2004,27.1,3,17,4,23.5,0.63,0.15,0.18,0.75,0,0,Matches
334,José León Bernal,es ESP,DF,Tenerife,28,1995,24.2,1,9,3,33.3,0.37,0.12,0.11,0.33,0,0,Matches
335,Sergio León,es ESP,FW,Valladolid,34,1989,0.7,0,3,0,0.0,4.09,0.00,0.00,,0,0,Matches
336,Sergio León,es ESP,FW,Elche,34,1989,5.4,2,22,6,27.3,4.06,1.11,0.09,0.33,0,0,Matches
337,Sergio León,es ESP,FW,Eibar,34,1989,4.4,3,11,8,72.7,2.48,1.80,0.27,0.38,0,0,Matches
338,Adrián Liso,es ESP,"MF,FW",Zaragoza,18,2005,8.1,2,28,6,21.4,3.47,0.74,0.07,0.33,0,0,Matches
339,Raúl Lizoain,es ESP,GK,Cartagena,32,1991,19.0,0,0,0,,0.00,0.00,,,0,0,Matches
340,Julen Lobete,es ESP,"FW,MF",FC Andorra,22,2000,30.1,4,59,15,25.4,1.96,0.50,0.05,0.20,1,1,Matches
341,Jürgen Locadia,cw CUW,FW,Amorebieta,29,1993,0.6,0,7,1,14.3,11.05,1.58,0.00,0.00,0,0,Matches
342,Enzo Lombardo,fr FRA,"MF,FW",Huesca,26,1997,6.3,0,8,4,50.0,1.27,0.63,0.00,0.00,0,0,Matches
343,Álex López,es ESP,MF,Racing Ferrol,35,1988,13.1,1,32,4,12.5,2.44,0.31,0.03,0.25,0,0,Matches
344,Álex López,es ESP,MF,Alcorcón,26,1997,3.4,0,6,2,33.3,1.76,0.59,0.00,0.00,0,0,Matches
345,Borja López,es ESP,DF,Leganés,29,1994,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
346,David López,es ESP,DF,Elche,20,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
347,Iago López,es ESP,DF,Alcorcón,24,1999,29.6,0,8,1,12.5,0.27,0.03,0.00,0.00,0,0,Matches
348,Javi López,es ESP,MF,Burgos,22,2001,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
349,Lluis López,es ESP,DF,Zaragoza,26,1997,14.6,0,6,0,0.0,0.41,0.00,0.00,,0,0,Matches
350,Luis López,es ESP,GK,Mirandés,22,2001,7.0,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
351,Roberto López,es ESP,"MF,FW",Tenerife,23,2000,31.7,7,65,22,33.8,2.05,0.69,0.11,0.32,0,0,Matches
352,Iker Losada,es ESP,"MF,FW",Racing Ferrol,21,2001,37.4,9,82,24,29.3,2.19,0.64,0.11,0.38,0,0,Matches
353,Miguel Loureiro,es ESP,DF,Huesca,26,1996,36.6,3,21,8,38.1,0.57,0.22,0.14,0.38,0,0,Matches
354,Alejandro Lozano,es ESP,FW,Sporting Gijón,18,2005,0.8,0,4,0,0.0,4.93,0.00,0.00,,0,0,Matches
355,Esteban Lozano,mx MEX,FW,Sporting Gijón,20,2003,1.3,0,4,0,0.0,3.10,0.00,0.00,,0,0,Matches
356,Pol Lozano,es ESP,MF,Espanyol,23,1999,17.0,0,10,3,30.0,0.59,0.18,0.00,0.00,0,0,Matches
357,Sergio Lozano,es ESP,MF,Levante,24,1999,24.4,1,47,10,21.3,1.93,0.41,0.02,0.10,0,0,Matches
358,Oier Luengo,es ESP,DF,Oviedo,25,1997,33.2,2,22,7,31.8,0.66,0.21,0.09,0.29,0,0,Matches
359,Luismi,es ESP,MF,Oviedo,31,1992,17.5,0,9,1,11.1,0.51,0.06,0.00,0.00,0,0,Matches
360,Luismi,es ESP,MF,Tenerife,22,2001,22.2,3,27,10,37.0,1.22,0.45,0.11,0.30,0,0,Matches
361,Daniel Luna,co COL,MF,Mirandés,20,2003,1.3,0,2,0,0.0,1.59,0.00,0.00,,0,0,Matches
362,Marcos Luna,es ESP,DF,Zaragoza,20,2003,1.9,0,0,0,,0.00,0.00,,,0,0,Matches
363,Ian Mackay,es ESP,GK,Eldense,37,1986,7.0,0,0,0,,0.00,0.00,,,0,0,Matches
364,Ander Madariaga,es ESP,MF,Eibar,21,2002,0.6,0,0,0,,0.00,0.00,,,0,0,Matches
365,Mickael Malsa,mq MTQ,MF,Valladolid,27,1995,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
366,Alassán Manjam,gw GNB,MF,Tenerife,20,2002,2.1,0,6,1,16.7,2.92,0.49,0.00,0.00,0,0,Matches
367,Mantilla,es ESP,DF,Racing Sant,23,2000,23.0,2,14,4,28.6,0.61,0.17,0.14,0.50,0,0,Matches
368,Fran Manzanara,es ESP,MF,Racing Ferrol,26,1996,11.5,0,8,0,0.0,0.70,0.00,0.00,,0,0,Matches
369,Nikola Maraš,rs SRB,DF,Levante,27,1995,7.5,0,1,0,0.0,0.13,0.00,0.00,,0,0,Matches
370,Rai Marchán,es ESP,MF,Albacete,29,1993,6.3,0,3,0,0.0,0.47,0.00,0.00,,0,0,Matches
371,Miguel Marí,es ESP,MF,Eldense,26,1997,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
372,Juan María,es ESP,"DF,MF",Mirandés,22,2001,17.2,1,22,8,36.4,1.28,0.46,0.05,0.13,0,0,Matches
373,Higinio Marín,es ESP,FW,Albacete,29,1993,14.9,5,41,19,46.3,2.75,1.27,0.12,0.26,0,0,Matches
374,José Marsà,es ESP,DF,FC Andorra,21,2002,21.8,0,7,0,0.0,0.32,0.00,0.00,,0,0,Matches
375,Álex Martín,es ESP,"DF,MF",Elche,25,1998,3.5,0,1,0,0.0,0.28,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
376,Álex Martín,es ESP,DF,Racing Ferrol,25,1998,2.7,0,0,0,,0.00,0.00,,,0,0,Matches
377,Ander Martin,es ESP,"MF,DF",Burgos,22,2000,15.7,2,21,5,23.8,1.33,0.32,0.10,0.40,0,0,Matches
378,Andrés Martín,es ESP,MF,Racing Sant,24,1999,14.5,6,53,19,35.8,3.66,1.31,0.11,0.32,0,0,Matches
379,Andrés Martín,es ESP,DF,Zaragoza,21,2001,8.4,0,0,0,,0.00,0.00,,,0,0,Matches
380,Carlos Martín,es ESP,"FW,MF",Mirandés,21,2002,31.8,15,79,34,43.0,2.48,1.07,0.13,0.29,5,6,Matches
381,Daniel Martín,es ESP,GK,FC Andorra,25,1998,16.0,0,0,0,,0.00,0.00,,,0,0,Matches
382,Nacho Martin,es ESP,MF,Sporting Gijón,21,2002,11.1,0,3,0,0.0,0.27,0.00,0.00,,0,0,Matches
383,Teto Martín,es ESP,"MF,FW",Tenerife,21,2001,13.6,3,30,9,30.0,2.21,0.66,0.10,0.33,0,0,Matches
384,Álex Martínez,es ESP,DF,Eldense,32,1990,3.0,0,0,0,,0.00,0.00,,,0,0,Matches
385,Brais Martinez,es ESP,DF,Racing Ferrol,21,2001,16.1,0,5,1,20.0,0.31,0.06,0.00,0.00,0,0,Matches
386,Gabri Martínez,es ESP,"MF,FW",Mirandés,20,2003,36.4,9,75,31,41.3,2.06,0.85,0.12,0.29,0,0,Matches
387,Javi Martínez,es ESP,MF,Huesca,23,1999,31.4,3,39,10,25.6,1.24,0.32,0.08,0.30,0,0,Matches
388,Marc Martínez,es ESP,GK,Cartagena,33,1990,21.0,0,0,0,,0.00,0.00,,,0,0,Matches
389,Pablo Martínez,es ESP,MF,Levante,25,1998,25.8,6,58,14,24.1,2.25,0.54,0.10,0.43,0,0,Matches
390,Roger Martínez,es ESP,MF,Espanyol,19,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
391,Javi Martón,es ESP,FW,Mirandés,24,1999,13.5,4,17,9,52.9,1.26,0.67,0.24,0.44,0,0,Matches
392,Iván Martos,es ESP,DF,Huesca,26,1997,17.2,0,11,2,18.2,0.64,0.12,0.00,0.00,0,0,Matches
393,Mascarenhas,pt POR,"MF,FW",Oviedo,23,2000,16.3,5,45,16,35.6,2.75,0.98,0.11,0.31,0,0,Matches
394,Jordi Masip,es ESP,GK,Valladolid,34,1989,31.0,0,0,0,,0.00,0.00,,,0,0,Matches
395,Marc Mateu,es ESP,"DF,MF",Eldense,33,1990,36.5,0,15,2,13.3,0.41,0.05,0.00,0.00,0,1,Matches
396,Jose Matos,es ESP,DF,Burgos,28,1995,34.9,3,23,5,21.7,0.66,0.14,0.13,0.60,0,0,Matches
