Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
301,Thierno Issiaga Barry,gn GUI,FW,Tenerife,21,2000,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
302,Jairo Izquierdo,es ESP,"DF,MF",Girona,27,1993,34,29,2468,27.4,0,4,4,0,0,0,4,1,0.00,0.15,0.15,0.00,0.15,Matches
303,Jamelli,es ESP,MF,Tenerife,27,1993,28,13,1413,15.7,1,2,3,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,Matches
304,Saidy Janko,gm GAM,"DF,MF",Valladolid,25,1995,15,6,631,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
305,Jano,es ESP,MF,CF Fuenlabrada,34,1986,1,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
306,Jesé,es ESP,"FW,MF",Las Palmas,28,1993,39,36,2963,32.9,11,6,17,6,5,5,4,0,0.33,0.18,0.52,0.18,0.36,Matches
307,Álvaro Jiménez,es ESP,MF,Ibiza,26,1995,8,2,271,3.0,1,0,1,1,0,0,2,0,0.33,0.00,0.33,0.33,0.33,Matches
308,Dani Jiménez,es ESP,GK,Leganés,31,1990,13,12,1103,12.3,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches
309,Dani Jiménez,es ESP,GK,Alcorcón,31,1990,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
310,Javier Jiménez,es ESP,DF,Málaga,25,1996,27,24,1983,22.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
311,Erik Jirka,sk SVK,"MF,FW",Oviedo,23,1997,19,7,616,6.8,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
312,Jony,es ESP,MF,Sporting Gijón,30,1991,6,3,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
313,Joselu,es ESP,FW,Lugo,30,1991,10,3,391,4.3,2,0,2,1,1,2,2,0,0.46,0.00,0.46,0.23,0.23,Matches
314,Josema,es ESP,DF,Valladolid,25,1996,5,2,276,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
315,Jozabed,es ESP,"MF,FW",Málaga,30,1991,29,22,1899,21.1,0,2,2,0,0,0,9,0,0.00,0.09,0.09,0.00,0.09,Matches
316,Juande,es ESP,DF,Málaga,22,1999,21,21,1784,19.8,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
317,Juanma,es ESP,DF,CF Fuenlabrada,38,1982,16,9,944,10.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
318,Juanma,es ESP,"FW,MF",Burgos,28,1993,36,31,2452,27.2,9,6,15,8,1,2,2,0,0.33,0.22,0.55,0.29,0.51,Matches
319,Juanpe,es ESP,MF,Lugo,25,1996,28,14,1380,15.3,1,1,2,1,0,0,5,1,0.07,0.07,0.13,0.07,0.13,Matches
320,Juanpe,es ESP,DF,Girona,30,1991,38,37,3316,36.8,2,1,3,2,0,0,9,0,0.05,0.03,0.08,0.05,0.08,Matches
321,David Juncà,es ESP,"DF,MF",Girona,27,1993,25,12,1036,11.5,1,1,2,1,0,0,1,1,0.09,0.09,0.17,0.09,0.17,Matches
322,Lago Junior,ci CIV,MF,Huesca,30,1990,13,1,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
323,Aboubakary Kanté,gm GAM,"FW,MF",CF Fuenlabrada,26,1994,25,14,1320,14.7,5,0,5,5,0,1,2,1,0.34,0.00,0.34,0.34,0.34,Matches
324,Jon Karrikaburu,es ESP,FW,Real Sociedad B,18,2002,36,25,2121,23.6,11,1,12,7,4,5,5,0,0.47,0.04,0.51,0.30,0.34,Matches
325,Andy Kawaya,be BEL,MF,Cartagena,24,1996,3,0,82,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
326,Kaxe,es ESP,"FW,MF",Ponferradina,27,1994,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
327,Ibrahima Kebe,ml MLI,MF,Girona,20,2000,26,7,938,10.4,1,0,1,1,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
328,Brahim Konaté,fr FRA,MF,CF Fuenlabrada,25,1996,18,12,993,11.0,2,1,3,2,0,0,7,1,0.18,0.09,0.27,0.18,0.27,Matches
329,Iker Kortajarena,es ESP,MF,Real Sociedad B,21,2000,6,1,117,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
330,Vasyl Kravets,ua UKR,DF,Sporting Gijón,23,1997,36,31,2838,31.5,1,2,3,1,0,0,8,1,0.03,0.06,0.10,0.03,0.10,Matches
331,Kuki,es ESP,MF,Ponferradina,23,1998,26,3,621,6.9,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches
332,Alberto de la Bella,es ESP,DF,Cartagena,35,1985,15,13,1119,12.4,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
333,César de la Hoz,es ESP,MF,Almería,29,1992,40,35,3104,34.5,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
334,Javi Lara,es ESP,MF,Ibiza,35,1985,25,16,1440,16.0,2,2,4,2,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches
335,Larra,es ESP,"DF,MF",Amorebieta,23,1997,38,36,3043,33.8,3,5,8,3,0,0,6,0,0.09,0.15,0.24,0.09,0.24,Matches
336,Pablo Larrea,es ESP,MF,Tenerife,27,1994,21,10,878,9.8,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
337,Gorka Larruzea,es ESP,MF,Amorebieta,28,1993,20,12,1129,12.5,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches
338,Daniel Lasure,es ESP,DF,Zaragoza,27,1994,2,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
339,Laure,es ESP,DF,Alcorcón,36,1985,30,28,2420,26.9,0,2,2,0,0,0,7,1,0.00,0.07,0.07,0.00,0.07,Matches
340,Orest Lebedenko,ua UKR,DF,Lugo,22,1998,36,28,2427,27.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
341,Álvaro Lemos,es ESP,DF,Las Palmas,28,1993,36,36,3034,33.7,1,3,4,1,0,0,9,0,0.03,0.09,0.12,0.03,0.12,Matches
342,José León Bernal,es ESP,DF,Tenerife,26,1995,35,34,3006,33.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
343,Iñaki León,es ESP,DF,CF Fuenlabrada,21,2000,1,0,34,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
344,Pedro León,es ESP,MF,CF Fuenlabrada,34,1986,39,38,3252,36.1,10,0,10,3,7,8,11,0,0.28,0.00,0.28,0.08,0.08,Matches
345,Sergio León,es ESP,FW,Valladolid,32,1989,32,20,1775,19.7,7,4,11,6,1,1,3,0,0.35,0.20,0.56,0.30,0.51,Matches
346,Bojan Letić,ba BIH,DF,Mirandés,28,1992,9,7,590,6.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
347,Raúl Lizoain,es ESP,GK,Mirandés,30,1991,39,39,3510,39.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Fernando Llorente,es ESP,FW,Eibar,36,1985,19,4,628,7.0,2,1,3,2,0,0,1,1,0.29,0.14,0.43,0.29,0.43,Matches
349,Julen Lobete,es ESP,"FW,MF",Real Sociedad B,20,2000,23,16,1467,16.3,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
350,Enzo Loiodice,fr FRA,MF,Las Palmas,20,2000,24,22,1540,17.1,1,0,1,1,0,0,7,1,0.06,0.00,0.06,0.06,0.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
351,David Lombán,es ESP,DF,Málaga,34,1987,20,18,1663,18.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
352,Enzo Lombardo,fr FRA,MF,Huesca,24,1997,15,1,296,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches
353,Adrián López,es ESP,FW,Málaga,33,1988,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
354,Álex López,es ESP,MF,Mirandés,24,1997,35,24,1959,21.8,1,2,3,1,0,0,7,0,0.05,0.09,0.14,0.05,0.14,Matches
355,Andoni López,es ESP,"MF,DF",Amorebieta,25,1996,13,9,814,9.0,0,2,2,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
356,Borja López,es ESP,DF,Sporting Gijón,27,1994,17,13,1231,13.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
357,Iago López,es ESP,DF,Mirandés,22,1999,22,7,952,10.6,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches
358,Lluis López,es ESP,DF,Zaragoza,24,1997,30,20,1970,21.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
359,Angel López Ramón,es ESP,DF,Zaragoza,18,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
360,Roberto López,es ESP,"MF,FW",Real Sociedad B,21,2000,28,21,1596,17.7,4,1,5,2,2,2,3,0,0.23,0.06,0.28,0.11,0.17,Matches
361,Dani Lorenzo,es ESP,MF,Málaga,18,2003,6,4,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
362,Markel Lozano,es ESP,"DF,MF",Amorebieta,25,1996,34,31,2717,30.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
363,Pol Lozano,es ESP,MF,Girona,21,1999,27,21,1883,20.9,1,2,3,1,0,0,6,0,0.05,0.10,0.14,0.05,0.14,Matches
364,Oier Luengo,es ESP,DF,Amorebieta,23,1997,31,27,2452,27.2,0,2,2,0,0,0,7,1,0.00,0.07,0.07,0.00,0.07,Matches
365,José Luis Rodríguez,pa PAN,MF,Sporting Gijón,23,1998,35,24,2169,24.1,3,2,5,3,0,0,4,0,0.12,0.08,0.21,0.12,0.21,Matches
366,Luismi,es ESP,MF,Oviedo,29,1992,32,24,2257,25.1,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches
367,Antonio Luna,es ESP,"DF,MF",Cartagena,30,1991,12,4,434,4.8,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches
368,Jon Magunazelaia,es ESP,"FW,MF",Real Sociedad B,20,2001,26,12,1216,13.5,3,1,4,3,0,0,1,0,0.22,0.07,0.30,0.22,0.30,Matches
369,Giorgi Makaridze,ge GEO,GK,Almería,31,1990,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
370,Filip Malbašić,rs SRB,FW,Burgos,28,1992,11,3,320,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Kevin Manzano,es ESP,FW,CF Fuenlabrada,22,1999,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
372,Pablo Marín,es ESP,MF,Real Sociedad B,18,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
373,Diego Mariño,es ESP,GK,Sporting Gijón,31,1990,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
374,Unai Marino,es ESP,GK,Amorebieta,21,1999,10,9,814,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
375,Alejandro Marqués,ve VEN,FW,Mirandés,20,2000,28,9,925,10.3,7,0,7,7,0,0,4,0,0.68,0.00,0.68,0.68,0.68,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
376,Unai Marrero,es ESP,GK,Real Sociedad B,19,2001,2,1,173,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
377,Martín,es ESP,MF,Mirandés,22,1999,5,3,280,3.1,0,2,2,0,0,0,1,0,0.00,0.64,0.64,0.00,0.64,Matches
378,Ander Martin,es ESP,"MF,DF",Real Sociedad B,20,2000,29,20,1929,21.4,3,2,5,3,0,0,2,0,0.14,0.09,0.23,0.14,0.23,Matches
379,Andrés Martín,es ESP,MF,Tenerife,22,1999,16,4,650,7.2,2,2,4,2,0,0,1,0,0.28,0.28,0.55,0.28,0.55,Matches
380,Daniel Martín,es ESP,GK,Málaga,23,1998,28,28,2520,28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
381,Iván Martín,es ESP,MF,Girona,22,1999,15,7,848,9.4,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches
382,Arnau Martinez,es ESP,"DF,MF",Girona,18,2003,36,36,3129,34.8,1,5,6,1,0,0,2,0,0.03,0.14,0.17,0.03,0.17,Matches
383,Gabri Martínez,es ESP,MF,Girona,18,2003,7,1,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
384,Marc Martínez,es ESP,GK,Cartagena,31,1990,40,40,3600,40.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
385,Pablo Martínez,es ESP,"MF,FW",Huesca,23,1998,17,10,922,10.2,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
386,Javi Martón,es ESP,FW,Real Sociedad B,22,1999,15,3,277,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
387,Iván Martos,es ESP,DF,Almería,24,1997,11,8,671,7.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
388,Jordi Masip,es ESP,GK,Valladolid,32,1989,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
389,Marc Mateu,es ESP,"MF,DF",Huesca,31,1990,40,38,3128,34.8,4,6,10,4,0,0,6,1,0.12,0.17,0.29,0.12,0.29,Matches
390,Jose Matos,es ESP,"DF,MF",Burgos,26,1995,33,28,2514,27.9,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
391,David Mayoral,es ESP,MF,Lugo,24,1997,4,1,148,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
392,Stéphane Mbia,cm CMR,MF,CF Fuenlabrada,35,1986,10,9,678,7.5,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
393,Javier Mecerreyes,es ESP,MF,Sporting Gijón,21,2000,1,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
394,Agus Medina,es ESP,MF,Ponferradina,26,1994,37,35,3061,34.0,4,5,9,4,0,0,8,0,0.12,0.15,0.26,0.12,0.26,Matches
395,Claudio Medina,es ESP,FW,Burgos,27,1993,13,2,286,3.2,1,0,1,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches
396,Kevin Medina,es ESP,MF,Málaga,20,2001,30,18,1423,15.8,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
397,Jérémy Mellot,fr FRA,DF,Tenerife,27,1994,39,33,2900,32.2,1,2,3,1,0,0,6,1,0.03,0.06,0.09,0.03,0.09,Matches
398,Claudio Mendes,gw GNB,FW,Las Palmas,20,2000,6,0,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
399,Nacho Méndez,my MAS,"MF,FW",Sporting Gijón,23,1998,29,10,1128,12.5,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches
400,Sabin Merino,es ESP,"MF,FW",Leganés,29,1992,14,4,490,5.4,2,0,2,2,0,0,2,0,0.37,0.00,0.37,0.37,0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
401,Sabin Merino,es ESP,"FW,MF",Zaragoza,29,1992,16,13,901,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Maikel Mesa,es ESP,MF,Las Palmas,30,1991,18,3,573,6.4,1,0,1,1,0,0,5,0,0.16,0.00,0.16,0.16,0.16,Matches
403,Roque Mesa,es ESP,MF,Valladolid,32,1989,39,37,2973,33.0,3,7,10,3,0,1,14,0,0.09,0.21,0.30,0.09,0.30,Matches
404,Víctor Meseguer,es ESP,MF,Mirandés,22,1999,38,35,3166,35.2,3,2,5,3,0,0,10,1,0.09,0.06,0.14,0.09,0.14,Matches
405,Omenuke Mfulu,cd COD,MF,Las Palmas,27,1994,28,27,2139,23.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
406,Míchel,es ESP,MF,Tenerife,33,1988,33,13,1490,16.6,3,2,5,2,1,1,9,0,0.18,0.12,0.30,0.12,0.24,Matches
407,Javier Mier,es ESP,"MF,FW",Oviedo,22,1999,27,10,1040,11.6,2,0,2,2,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches
408,Florian Miguel,fr FRA,DF,Huesca,24,1996,41,34,2970,33.0,2,1,3,2,0,0,8,0,0.06,0.03,0.09,0.06,0.09,Matches
409,Miki,es ESP,"MF,FW",Ibiza,24,1996,32,6,997,11.1,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
410,Bogdan Milovanov,ua UKR,DF,Sporting Gijón,23,1998,28,22,2060,22.9,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
411,Ignasi Miquel,es ESP,DF,Huesca,28,1992,34,33,2898,32.2,4,0,4,4,0,0,10,1,0.12,0.00,0.12,0.12,0.12,Matches
412,Dauda Mohammed,gh GHA,MF,Cartagena,23,1998,35,27,2286,25.4,9,1,10,9,0,0,3,2,0.35,0.04,0.39,0.35,0.39,Matches
413,Alberto Moleiro,es ESP,"MF,FW",Las Palmas,17,2003,35,22,1905,21.2,3,1,4,3,0,0,2,0,0.14,0.05,0.19,0.14,0.19,Matches
414,Arturo Molina,es ESP,MF,CF Fuenlabrada,25,1996,12,3,397,4.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
415,Manu Molina,es ESP,MF,Ibiza,29,1991,38,35,2947,32.7,0,1,1,0,0,0,7,1,0.00,0.03,0.03,0.00,0.03,Matches
416,Mauro Molina,es ESP,FW,Ponferradina,19,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
417,Victor Mollejo,es ESP,"MF,FW",Tenerife,20,2001,37,27,2291,25.5,3,2,5,3,0,0,8,1,0.12,0.08,0.20,0.12,0.20,Matches
418,Monchu,es ESP,MF,Valladolid,21,1999,15,6,709,7.9,2,4,6,2,0,0,0,1,0.25,0.51,0.76,0.25,0.76,Matches
419,Joni Montiel,es ESP,MF,Oviedo,22,1998,28,1,558,6.2,3,4,7,3,0,0,5,0,0.48,0.65,1.13,0.48,1.13,Matches
420,Shaq Moore,us USA,DF,Tenerife,24,1996,23,10,1017,11.3,0,2,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches
421,Erik Morán,es ESP,MF,Ponferradina,30,1991,37,34,2582,28.7,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches
422,Jon Morcillo,es ESP,MF,Valladolid,22,1998,11,2,237,2.6,1,2,3,1,0,0,0,0,0.38,0.76,1.14,0.38,1.14,Matches
423,Javier Moreno,es ESP,DF,Oviedo,21,2000,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
424,Pablo Moreno,es ESP,FW,Girona,19,2002,16,1,311,3.5,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches
425,Sergio Moreno,es ESP,FW,Amorebieta,22,1999,16,8,664,7.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
426,Simón Moreno,es ESP,"MF,FW",Mirandés,24,1997,13,9,816,9.1,4,1,5,4,0,0,1,0,0.44,0.11,0.55,0.44,0.55,Matches
427,David Morillas,es ESP,DF,Ibiza,34,1986,27,23,2088,23.2,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
428,Morro,es ESP,GK,CF Fuenlabrada,20,2000,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
429,Pedro Mosquera,es ESP,MF,Huesca,33,1988,33,24,2139,23.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
430,Mossa,es ESP,"DF,MF",Oviedo,32,1989,19,14,1218,13.5,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
431,Antonio Moyano,es ESP,MF,Alcorcón,21,2000,27,17,1571,17.5,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches
432,Sebas Moyano,es ESP,"FW,MF",Lugo,24,1997,19,8,801,8.9,3,1,4,3,0,0,1,0,0.34,0.11,0.45,0.34,0.45,Matches
433,Rafa Mújica,es ESP,FW,Las Palmas,22,1998,14,5,529,5.9,1,0,1,1,0,1,2,1,0.17,0.00,0.17,0.17,0.17,Matches
434,Álex Mula,es ESP,MF,Alcorcón,25,1996,15,11,874,9.7,0,2,2,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches
435,Álex Mula,es ESP,MF,CF Fuenlabrada,25,1996,18,12,966,10.7,1,1,2,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,Matches
436,Mumo,es ESP,MF,Burgos,26,1995,40,25,2308,25.6,1,2,3,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12,Matches
437,Álex Muñoz,es ESP,DF,Tenerife,27,1994,25,20,1670,18.6,2,1,3,2,0,0,5,0,0.11,0.05,0.16,0.11,0.16,Matches
438,Javier Muñoz,es ESP,MF,Eibar,26,1995,38,37,3179,35.3,2,2,4,2,0,0,12,0,0.06,0.06,0.11,0.06,0.11,Matches
439,Joaquín Muñoz,es ESP,"MF,FW",Huesca,22,1999,30,20,1663,18.5,4,2,6,4,0,0,10,0,0.22,0.11,0.32,0.22,0.32,Matches
440,Juan Muñoz,es ESP,"MF,FW",Leganés,25,1995,30,10,1033,11.5,2,3,5,1,1,1,1,0,0.17,0.26,0.44,0.09,0.35,Matches
441,Luis Muñoz,es ESP,MF,Málaga,24,1997,8,8,634,7.0,1,0,1,1,0,0,4,1,0.14,0.00,0.14,0.14,0.14,Matches
442,Nacho,es ESP,DF,Valladolid,32,1989,34,30,2763,30.7,2,4,6,1,1,1,6,0,0.07,0.13,0.20,0.03,0.16,Matches
443,Matías Nahuel,es ESP,"FW,MF",Tenerife,24,1996,4,0,93,1.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
444,Nano,es ESP,"FW,MF",Zaragoza,26,1995,23,12,1026,11.4,2,0,2,2,0,0,6,0,0.18,0.00,0.18,0.18,0.18,Matches
445,Naranjo,es ESP,MF,Ponferradina,27,1994,34,29,2190,24.3,8,1,9,7,1,2,4,1,0.33,0.04,0.37,0.29,0.33,Matches
446,Víctor Narro,es ESP,FW,Valladolid,22,1999,3,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
447,Juanjo Narváez,co COL,"FW,MF",Zaragoza,26,1995,34,21,2158,24.0,2,1,3,2,0,0,4,0,0.08,0.04,0.13,0.08,0.13,Matches
448,Raúl Navarro,es ESP,"DF,MF",Burgos,27,1994,32,20,2003,22.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
449,Roberto Navarro,es ESP,"FW,MF",Real Sociedad B,19,2002,24,23,1652,18.4,1,3,4,1,0,0,0,0,0.05,0.16,0.22,0.05,0.22,Matches
450,Raúl Navas,es ESP,DF,Las Palmas,33,1988,35,31,2929,32.5,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
451,Neeskens,es ESP,MF,Cartagena,19,2001,24,3,599,6.7,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
452,José Nicolás,es ESP,DF,Cartagena,17,2003,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
453,Carlos Nieto,es ESP,DF,Zaragoza,25,1996,16,5,552,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
454,Juanjo Nieto,es ESP,DF,Almería,26,1994,16,4,502,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
455,Peru Nolaskoain,es ESP,DF,Amorebieta,22,1998,17,16,1436,16.0,1,0,1,0,1,1,4,0,0.06,0.00,0.06,0.00,0.00,Matches
456,Nono,es ESP,MF,Ibiza,30,1991,23,8,774,8.6,2,1,3,2,0,0,2,0,0.23,0.12,0.35,0.23,0.35,Matches
457,Nono,es ESP,MF,Tenerife,30,1991,3,2,189,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
458,Kelechi Nwakali,ng NGA,MF,Huesca,23,1998,19,13,1059,11.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
459,Allan Nyom,cm CMR,DF,Leganés,33,1988,16,15,1263,14.0,1,1,2,1,0,0,5,0,0.07,0.07,0.14,0.07,0.14,Matches
460,Samuel Obeng,gh GHA,FW,Oviedo,24,1997,34,28,2097,23.3,8,1,9,8,0,0,3,1,0.34,0.04,0.39,0.34,0.39,Matches
