Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
193,Jonathan Dubasin,be BEL,"FW,MF",Sporting Gijón,24,2000,34.9,8,70,30,42.9,2.00,0.86,0.10,0.23,1,1,Matches,37,36,3145,9,17,7,6,0,0.23,0.26,0.49,0.20,0.46,0,51,50,10,45,15,11,,,0,,,,,,,,,,,,,,,24/25
194,Dylan,es ESP,MF,Tenerife,18,2006,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,28,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
195,Zakaria Eddahchouri,nl NED,FW,Dep. La Coruña,24,2000,11.7,4,26,9,34.6,2.22,0.77,0.15,0.44,0,0,Matches,16,13,1054,0,4,4,1,0,0.34,0.00,0.34,0.34,0.34,0,19,14,12,9,2,3,,,0,,,,,,,,,,,,,,,24/25
196,Unai Eguíluz,es ESP,DF,Mirandés,22,2002,20.8,0,10,3,30.0,0.48,0.14,0.00,0.00,0,0,Matches,28,21,1876,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0,35,11,2,4,25,19,,,0,,,,,,,,,,,,,,,24/25
197,Unai Elgezabal,es ESP,DF,Levante,31,1993,40.0,0,10,2,20.0,0.25,0.05,0.00,0.00,0,0,Matches,40,40,3600,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0,25,23,1,1,29,30,,,0,,,,,,,,,,,,,,,24/25
198,Sergi Enrich,es ESP,FW,Huesca,34,1990,24.1,7,31,12,38.7,1.29,0.50,0.23,0.58,0,0,Matches,37,26,2170,0,7,7,2,0,0.29,0.00,0.29,0.29,0.29,0,41,25,5,5,6,13,,,0,,,,,,,,,,,,,,,24/25
199,Ramón Enríquez,es ESP,MF,Málaga,23,2001,4.9,0,0,0,,0.00,0.00,,,0,0,Matches,11,5,440,1,1,0,1,0,0.00,0.20,0.20,0.00,0.20,0,5,5,0,4,6,6,,,0,,,,,,,,,,,,,,,24/25
200,Gonzalo Escalante,ar ARG,MF,Cádiz,31,1993,10.8,1,19,6,31.6,1.76,0.56,0.05,0.17,0,0,Matches,24,9,971,1,2,1,2,0,0.09,0.09,0.19,0.09,0.19,0,19,11,2,5,8,15,,,0,,,,,,,,,,,,,,,24/25
201,Aarón Escandell,es ESP,GK,Oviedo,28,1995,41.0,0,0,0,,0.00,0.00,,,0,0,Matches,41,41,3690,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,9,0,0,0,0,,,0,40,0.98,144,104,72.2,20,12,9,16,39.0,5,2,1,28.6,24/25
202,Jaime Escario,es ESP,MF,Huesca,21,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,24/25
203,Juan Escobar,py PAR,DF,Castellón,29,1995,5.3,0,2,0,0.0,0.38,0.00,0.00,,0,0,Matches,9,7,474,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,3,0,1,6,7,,,0,,,,,,,,,,,,,,,24/25
204,Dani Escriche,es ESP,"MF,FW",Cartagena,26,1998,19.8,0,22,5,22.7,1.11,0.25,0.00,0.00,0,0,Matches,36,21,1783,3,3,0,8,0,0.00,0.15,0.15,0.00,0.15,0,37,46,11,21,9,14,,,0,,,,,,,,,,,,,,,24/25
205,Sergio Escudero,es ESP,DF,Dep. La Coruña,34,1989,6.3,0,3,1,33.3,0.48,0.16,0.00,0.00,0,0,Matches,14,7,566,3,3,0,1,0,0.00,0.48,0.48,0.00,0.48,0,3,8,0,35,7,6,,,0,,,,,,,,,,,,,,,24/25
206,Carlos Espí,es ESP,FW,Levante,19,2005,5.7,6,36,14,38.9,6.35,2.47,0.17,0.43,0,0,Matches,36,1,510,2,8,6,0,0,1.06,0.35,1.41,1.06,1.41,0,22,6,9,2,1,5,,,0,,,,,,,,,,,,,,,24/25
207,Eduardo Espiau,es ESP,FW,Burgos,29,1994,21.3,3,47,14,29.8,2.21,0.66,0.06,0.21,0,0,Matches,41,20,1916,0,3,3,5,0,0.14,0.00,0.14,0.14,0.14,0,28,47,10,5,7,9,,,0,,,,,,,,,,,,,,,24/25
208,Karl Etta Eyong,cm CMR,FW,Cádiz,20,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
209,Chukwuma Eze,ng NGA,DF,Oviedo,20,2003,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,22,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
210,Jokin Ezkieta,es ESP,GK,Racing Sant,27,1996,42.0,0,0,0,,0.00,0.00,,,0,0,Matches,42,42,3780,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,2,2,0,0,1,2,,,0,51,1.21,166,115,69.3,20,11,11,11,26.2,3,1,0,25.0,24/25
211,Fabrício,br BRA,FW,Levante,23,2000,1.4,0,6,2,33.3,4.15,1.38,0.00,0.00,0,0,Matches,8,0,130,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,4,1,1,1,1,,,0,,,,,,,,,,,,,,,24/25
212,Omar Falah,es ESP,DF,Oviedo,20,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,8,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,24/25
213,Fali,es ESP,"DF,MF",Cádiz,30,1993,17.5,0,2,1,50.0,0.11,0.06,0.00,0.00,0,0,Matches,22,19,1578,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,0,19,6,0,4,9,10,,,0,,,,,,,,,,,,,,,24/25
214,Aleix Febas,es ESP,MF,Elche,28,1996,34.2,1,14,7,50.0,0.41,0.20,0.07,0.14,0,0,Matches,37,36,3075,0,1,1,10,0,0.03,0.00,0.03,0.03,0.03,0,30,119,0,8,28,63,,,0,,,,,,,,,,,,,,,24/25
215,Joan Femenías,es ESP,GK,Zaragoza,27,1996,9.6,0,0,0,,0.00,0.00,,,0,0,Matches,10,10,865,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,22,2.29,44,22,50.0,1,3,6,1,10.0,0,0,0,,24/25
216,Álex Fernández,es ESP,MF,Cádiz,31,1992,19.0,7,14,9,64.3,0.74,0.47,0.21,0.33,4,4,Matches,33,19,1713,2,9,3,4,0,0.37,0.11,0.47,0.16,0.26,0,9,21,2,35,18,16,,,0,,,,,,,,,,,,,,,24/25
217,Andrés Fernández,es ESP,GK,Levante,37,1986,41.0,0,0,0,,0.00,0.00,,,0,0,Matches,41,41,3690,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,6,0,0,0,0,,,0,42,1.02,142,100,70.4,21,13,7,10,24.4,4,1,0,20.0,24/25
218,Carlos Fernández,es ESP,"FW,MF",Cádiz,28,1996,17.9,1,30,12,40.0,1.68,0.67,0.03,0.08,0,0,Matches,32,18,1607,1,2,1,5,0,0.06,0.06,0.11,0.06,0.11,0,41,25,14,11,6,13,,,0,,,,,,,,,,,,,,,24/25
219,Daniel Fernández,es ESP,MF,Tenerife,16,2008,3.6,1,6,1,16.7,1.68,0.28,0.17,1.00,0,0,Matches,10,4,321,0,1,1,0,0,0.28,0.00,0.28,0.28,0.28,0,3,9,4,4,2,3,,,0,,,,,,,,,,,,,,,24/25
220,Nicolás Fernández,ar ARG,"MF,FW",Elche,24,2000,28.5,6,51,16,31.4,1.79,0.56,0.08,0.25,2,4,Matches,33,31,2569,8,14,4,10,1,0.21,0.28,0.49,0.14,0.42,1,56,72,3,144,11,33,,,0,,,,,,,,,,,,,,,24/25
221,Raúl Fernández,es ESP,GK,Mirandés,36,1988,42.0,0,0,0,,0.00,0.00,,,0,0,Matches,42,42,3780,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,5,0,0,0,1,,,0,40,0.95,138,100,71.0,22,9,11,16,38.1,2,1,0,33.3,24/25
222,Víctor Fernández,es ESP,FW,Levante,16,2007,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
223,Fernando,es ESP,GK,Almería,34,1990,14.0,0,0,0,,0.00,0.00,,,0,0,Matches,14,14,1260,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,1,10,0.71,51,41,80.4,11,2,1,5,35.7,0,0,0,,24/25
224,Juan Ferney Otero,co COL,FW,Sporting Gijón,29,1995,26.6,12,73,29,39.7,2.75,1.09,0.07,0.17,7,7,Matches,35,30,2392,1,13,5,3,0,0.45,0.04,0.49,0.19,0.23,0,38,34,15,23,5,17,,,0,,,,,,,,,,,,,,,24/25
225,Rachad Fettal,ma MAR,MF,Almería,19,2005,2.2,1,4,3,75.0,1.83,1.37,0.25,0.33,0,0,Matches,14,1,197,1,2,1,1,1,0.46,0.46,0.91,0.46,0.91,0,8,1,1,2,0,3,,,0,,,,,,,,,,,,,,,24/25
226,Fidel,es ESP,"MF,FW",Albacete,34,1989,20.1,4,25,11,44.0,1.24,0.55,0.16,0.36,0,1,Matches,34,23,1809,6,10,4,5,0,0.20,0.30,0.50,0.20,0.50,0,16,29,4,101,5,8,,,0,,,,,,,,,,,,,,,24/25
227,Pedro Fidel,es ESP,DF,Almería,17,2007,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
228,Álex Forés,es ESP,FW,Levante,23,2001,4.5,5,24,13,54.2,5.37,2.91,0.21,0.38,0,0,Matches,18,1,402,1,6,5,2,0,1.12,0.22,1.34,1.12,1.34,0,3,2,3,6,0,2,,,0,,,,,,,,,,,,,,,24/25
229,Ian Forns,es ESP,DF,Burgos,20,2004,2.1,0,0,0,,0.00,0.00,,,0,0,Matches,5,2,187,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,2,1,10,3,3,,,0,,,,,,,,,,,,,,,24/25
230,Toni Fuidias,es ESP,GK,Cartagena,23,2001,5.0,0,0,0,,0.00,0.00,,,0,0,Matches,5,5,450,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,9,1.80,28,19,67.9,1,1,3,1,20.0,0,0,0,,24/25
231,Daniel Fuzato,br BRA,GK,Eibar,27,1997,10.0,0,0,0,,0.00,0.00,,,0,0,Matches,10,10,900,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,10,1.00,36,26,72.2,4,1,5,4,40.0,0,0,0,,24/25
232,Gabilondo,es ESP,DF,Málaga,25,1999,13.9,0,13,0,0.0,0.93,0.00,0.00,,0,0,Matches,21,14,1253,3,3,0,5,0,0.00,0.22,0.22,0.00,0.22,0,14,10,3,44,12,18,,,0,,,,,,,,,,,,,,,24/25
233,Sergio Gabriel,es ESP,FW,Mirandés,21,2003,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,14,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,24/25
234,Aitor Galarza,es ESP,FW,Eibar,22,2002,0.4,0,3,0,0.0,7.94,0.00,0.00,,0,0,Matches,5,0,34,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
235,Einar Galilea,es ESP,DF,Málaga,30,1994,22.1,0,12,3,25.0,0.54,0.14,0.00,0.00,0,0,Matches,27,22,1989,1,1,0,2,1,0.00,0.05,0.05,0.00,0.05,0,17,11,2,1,27,20,,,0,,,,,,,,,,,,,,,24/25
236,Enric Gallego,es ESP,FW,Tenerife,37,1986,20.4,7,47,15,31.9,2.30,0.74,0.15,0.47,0,1,Matches,34,20,1836,0,7,7,8,0,0.34,0.00,0.34,0.34,0.34,0,88,22,21,3,5,15,,,0,,,,,,,,,,,,,,,24/25
237,Fran Gámez,es ESP,DF,Eldense,33,1991,30.2,0,14,4,28.6,0.46,0.13,0.00,0.00,0,0,Matches,34,33,2722,3,3,0,9,0,0.00,0.10,0.10,0.00,0.10,0,48,18,3,90,42,64,,,0,,,,,,,,,,,,,,,24/25
238,Andrés García,es ESP,DF,Levante,21,2003,21.5,3,18,5,27.8,0.84,0.23,0.17,0.60,0,0,Matches,22,22,1936,3,6,3,3,0,0.14,0.14,0.28,0.14,0.28,0,15,7,0,112,20,39,,,0,,,,,,,,,,,,,,,24/25
239,Jon García Herrero,es ESP,DF,Albacete,33,1991,23.7,0,10,0,0.0,0.42,0.00,0.00,,0,0,Matches,29,23,2133,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,16,16,2,5,32,25,,,1,,,,,,,,,,,,,,,24/25
240,Víctor García Marín,es ESP,DF,Málaga,30,1994,18.4,0,4,1,25.0,0.22,0.05,0.00,0.00,0,0,Matches,21,19,1659,1,1,0,4,0,0.00,0.05,0.05,0.00,0.05,0,13,2,1,97,24,35,,,0,,,,,,,,,,,,,,,24/25
241,Mario García,es ESP,DF,Racing Sant,20,2003,27.5,3,19,8,42.1,0.69,0.29,0.16,0.38,0,0,Matches,32,28,2478,0,3,3,8,0,0.11,0.00,0.11,0.11,0.11,0,29,29,2,58,38,40,,,0,,,,,,,,,,,,,,,24/25
242,Naim García,es ESP,"MF,FW",Racing Ferrol,22,2002,7.9,0,16,0,0.0,2.03,0.00,0.00,,0,0,Matches,18,7,709,1,1,0,1,0,0.00,0.13,0.13,0.00,0.13,0,16,13,2,42,3,11,,,0,,,,,,,,,,,,,,,24/25
243,Pablo García,es ESP,DF,Sporting Gijón,24,2000,21.1,0,11,0,0.0,0.52,0.00,0.00,,0,0,Matches,35,18,1901,6,6,0,8,0,0.00,0.28,0.28,0.00,0.28,0,29,0,3,151,28,22,,,0,,,,,,,,,,,,,,,24/25
244,Saúl García,es ESP,DF,Racing Sant,29,1994,14.3,0,10,3,30.0,0.70,0.21,0.00,0.00,0,0,Matches,21,14,1286,1,1,0,4,1,0.00,0.07,0.07,0.00,0.07,1,14,16,3,57,12,29,,,1,,,,,,,,,,,,,,,24/25
245,Víctor García,es ESP,"MF,DF",Eldense,26,1997,35.1,4,70,21,30.0,1.99,0.60,0.06,0.19,0,0,Matches,40,35,3163,4,8,4,6,0,0.11,0.11,0.23,0.11,0.23,0,54,37,10,152,32,29,,,0,,,,,,,,,,,,,,,24/25
246,Mario Gaspar,es ESP,"DF,MF",Elche,33,1990,7.3,0,8,2,25.0,1.10,0.28,0.00,0.00,0,0,Matches,19,5,654,1,1,0,2,0,0.00,0.14,0.14,0.00,0.14,0,13,1,0,6,6,4,,,0,,,,,,,,,,,,,,,24/25
247,Sékou Gassama,sn SEN,FW,Eldense,29,1995,5.1,1,20,4,20.0,3.93,0.79,0.05,0.25,0,0,Matches,11,5,458,1,2,1,2,0,0.20,0.20,0.39,0.20,0.39,0,15,12,4,3,0,1,,,0,,,,,,,,,,,,,,,24/25
248,Juan Gauto,ar ARG,"MF,FW",Dep. La Coruña,20,2004,2.6,0,2,0,0.0,0.77,0.00,0.00,,0,0,Matches,15,2,234,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,7,5,0,8,2,4,,,0,,,,,,,,,,,,,,,24/25
249,Gelabert,es ESP,MF,Sporting Gijón,23,2000,26.7,6,44,17,38.6,1.65,0.64,0.14,0.35,0,0,Matches,39,27,2403,2,8,6,6,0,0.22,0.07,0.30,0.22,0.30,0,28,30,2,68,26,27,,,0,,,,,,,,,,,,,,,24/25
250,Aitor Gelardo,es ESP,MF,Racing Ferrol,22,2002,12.4,2,12,3,25.0,0.97,0.24,0.17,0.67,0,0,Matches,24,13,1113,2,4,2,3,0,0.16,0.16,0.32,0.16,0.32,0,23,10,2,8,10,6,,,0,,,,,,,,,,,,,,,24/25
251,Denis Genreau,au AUS,MF,Dep. La Coruña,25,1999,2.4,1,4,1,25.0,1.69,0.42,0.25,1.00,0,0,Matches,9,2,213,0,1,1,0,1,0.42,0.00,0.42,0.42,0.42,0,6,4,0,3,2,4,,,0,,,,,,,,,,,,,,,24/25
252,Daniel George Paraschiv,ro ROU,FW,Oviedo,25,1999,6.8,3,23,8,34.8,3.37,1.17,0.13,0.38,0,0,Matches,28,2,615,1,4,3,1,0,0.44,0.15,0.59,0.44,0.59,0,7,7,1,5,1,3,,,0,,,,,,,,,,,,,,,24/25
253,Francisco Geraldes,pt POR,FW,Eldense,29,1995,1.2,0,2,0,0.0,1.62,0.00,0.00,,0,0,Matches,3,1,111,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,2,0,1,1,1,,,0,,,,,,,,,,,,,,,24/25
254,Mourad El Ghezouani,ma MAR,FW,Elche,26,1998,14.4,9,30,15,50.0,2.08,1.04,0.27,0.53,1,1,Matches,31,13,1296,0,9,8,3,0,0.62,0.00,0.62,0.56,0.56,0,38,18,6,0,7,11,,,0,,,,,,,,,,,,,,,24/25
255,David Gil,es ESP,GK,Cádiz,30,1994,35.4,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3183,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,2,5,0,0,0,2,,,0,41,1.16,120,87,65.8,12,13,11,12,33.3,8,1,1,11.1,24/25
256,Iván Gil,es ESP,"MF,FW",Eibar,24,2000,5.2,0,9,1,11.1,1.73,0.19,0.00,0.00,0,0,Matches,11,6,467,1,1,0,3,0,0.00,0.19,0.19,0.00,0.19,0,7,8,0,26,1,3,,,0,,,,,,,,,,,,,,,24/25
257,Óscar Gil,es ESP,"DF,MF",Castellón,29,1995,12.7,1,13,5,38.5,1.03,0.39,0.08,0.20,0,0,Matches,19,16,1141,0,1,1,4,0,0.08,0.00,0.08,0.08,0.08,0,20,6,2,1,15,23,,,0,,,,,,,,,,,,,,,24/25
258,Álvaro Giménez,es ESP,FW,Racing Ferrol,33,1991,24.9,4,43,19,44.2,1.73,0.76,0.07,0.16,1,3,Matches,37,25,2237,1,5,3,4,0,0.16,0.04,0.20,0.12,0.16,0,43,64,37,6,4,7,,,0,,,,,,,,,,,,,,,24/25
259,Antonio Glauder,ph PHI,DF,Cádiz,28,1995,8.4,0,2,1,50.0,0.24,0.12,0.00,0.00,0,0,Matches,12,7,755,1,1,0,1,0,0.00,0.12,0.12,0.00,0.12,0,11,5,0,1,13,9,,,0,,,,,,,,,,,,,,,24/25
260,Alan Godoy,es ESP,FW,Eldense,21,2003,3.4,0,15,2,13.3,4.41,0.59,0.00,0.00,0,0,Matches,11,3,306,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,10,5,2,2,3,0,,,0,,,,,,,,,,,,,,,24/25
261,Dani Gómez,es ESP,FW,Zaragoza,26,1998,7.5,4,15,9,60.0,2.01,1.20,0.13,0.22,2,2,Matches,14,8,673,1,5,2,1,1,0.53,0.13,0.67,0.27,0.40,0,18,10,10,2,1,1,,,0,,,,,,,,,,,,,,,24/25
262,Diego Gómez,es ESP,MF,Dep. La Coruña,20,2004,6.0,0,6,2,33.3,1.00,0.33,0.00,0.00,0,0,Matches,17,6,540,1,1,0,2,0,0.00,0.17,0.17,0.00,0.17,0,18,21,1,16,2,11,,,0,,,,,,,,,,,,,,,24/25
263,Valentín Gómez,es ESP,MF,Almería,20,2004,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
264,David González,es ESP,"MF,FW",Burgos,22,2002,11.6,2,19,9,47.4,1.64,0.78,0.05,0.11,1,1,Matches,29,10,1043,2,4,1,2,0,0.17,0.17,0.35,0.09,0.26,0,9,17,2,28,7,14,,,0,,,,,,,,,,,,,,,24/25
265,Diego González,es ESP,"DF,MF",Huesca,25,1999,11.7,1,5,2,40.0,0.43,0.17,0.20,0.50,0,0,Matches,23,11,1055,2,3,1,4,1,0.09,0.17,0.26,0.09,0.26,0,13,9,0,5,18,7,,,0,,,,,,,,,,,,,,,24/25
266,Diego González,es ESP,DF,Albacete,29,1995,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,0,0,Matches,5,3,319,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,1,2,,,0,,,,,,,,,,,,,,,24/25
267,Édgar González,es ESP,"DF,MF",Almería,27,1997,37.4,2,20,5,25.0,0.53,0.13,0.10,0.40,0,0,Matches,40,38,3369,0,2,2,8,0,0.05,0.00,0.05,0.05,0.05,0,32,12,1,4,36,42,,,2,,,,,,,,,,,,,,,24/25
268,Fabio González,es ESP,MF,Tenerife,27,1997,5.2,0,3,0,0.0,0.58,0.00,0.00,,0,0,Matches,13,4,469,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,13,8,0,7,5,4,,,0,,,,,,,,,,,,,,,24/25
269,Hugo González,es ESP,"MF,FW",Cartagena,21,2003,6.7,0,13,3,23.1,1.93,0.44,0.00,0.00,0,0,Matches,17,6,607,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,8,13,3,23,7,9,,,0,,,,,,,,,,,,,,,24/25
270,Roberto González,es ESP,MF,Racing Sant,23,2001,6.8,0,9,1,11.1,1.33,0.15,0.00,0.00,0,0,Matches,16,6,608,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,32,0,14,3,6,,,0,,,,,,,,,,,,,,,24/25
271,Sergio González,es ESP,"DF,MF",Tenerife,27,1997,33.6,1,21,5,23.8,0.63,0.15,0.05,0.20,0,0,Matches,37,36,3021,1,2,1,11,1,0.03,0.03,0.06,0.03,0.06,0,56,45,1,7,49,40,,,0,,,,,,,,,,,,,,,24/25
272,Jon Gorrotxategi,es ESP,MF,Mirandés,22,2002,41.0,4,35,6,17.1,0.85,0.15,0.11,0.67,0,0,Matches,42,42,3691,2,6,4,2,0,0.10,0.05,0.15,0.10,0.15,0,47,73,0,31,55,68,,,0,,,,,,,,,,,,,,,24/25
273,Xavi Grande,es ESP,DF,Levante,19,2005,6.9,0,0,0,,0.00,0.00,,,0,0,Matches,16,8,624,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,3,0,29,11,3,,,0,,,,,,,,,,,,,,,24/25
274,Ricardo Grigore,ro ROU,DF,Eldense,25,1999,1.5,1,3,1,33.3,2.00,0.67,0.33,1.00,0,0,Matches,2,1,135,0,1,1,1,0,0.67,0.00,0.67,0.67,0.67,0,2,0,1,0,3,0,,,0,,,,,,,,,,,,,,,24/25
275,Gui Guedes,pt POR,MF,Almería,22,2002,3.6,1,2,1,50.0,0.55,0.28,0.50,1.00,0,0,Matches,13,3,325,0,1,1,2,0,0.28,0.00,0.28,0.28,0.28,0,18,7,0,2,2,4,,,0,,,,,,,,,,,,,,,24/25
276,Adrián Guerrero,es ESP,DF,Tenerife,26,1998,4.1,0,1,0,0.0,0.25,0.00,0.00,,0,0,Matches,6,4,365,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,3,0,10,3,13,,,0,,,,,,,,,,,,,,,24/25
277,Adrián Guerrero,es ESP,MF,Dep. La Coruña,18,2006,1.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,116,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,5,0,2,,,0,,,,,,,,,,,,,,,24/25
278,Maguette Gueye,sn SEN,MF,Racing Sant,21,2002,12.9,0,12,1,8.3,0.93,0.08,0.00,0.00,0,0,Matches,27,9,1159,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0,30,15,1,5,10,12,,,0,,,,,,,,,,,,,,,24/25
279,Asier Ortiz de Guinea,es ESP,MF,Mirandés,22,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
280,Jon Guruzeta,es ESP,MF,Eibar,24,2000,15.5,3,32,15,46.9,2.06,0.96,0.09,0.20,0,0,Matches,33,16,1399,3,6,3,4,0,0.19,0.19,0.39,0.19,0.39,0,23,21,3,39,15,21,,,0,,,,,,,,,,,,,,,24/25
281,Raúl Guti,es ESP,MF,Elche,27,1996,5.7,0,11,2,18.2,1.94,0.35,0.00,0.00,0,0,Matches,10,6,510,1,1,0,2,0,0.00,0.18,0.18,0.00,0.18,0,10,12,0,20,6,5,,,0,,,,,,,,,,,,,,,24/25
282,Raúl Guti,es ESP,MF,Zaragoza,27,1996,9.7,2,18,5,27.8,1.85,0.51,0.11,0.40,0,0,Matches,11,10,877,0,2,2,3,0,0.21,0.00,0.21,0.21,0.21,0,8,16,1,11,13,13,,,0,,,,,,,,,,,,,,,24/25
283,Cristian Gutierrez,es ESP,DF,Eibar,23,2000,24.4,0,7,3,42.9,0.29,0.12,0.00,0.00,0,0,Matches,32,25,2198,3,3,0,1,0,0.00,0.12,0.12,0.00,0.12,0,13,17,2,124,40,34,,,0,,,,,,,,,,,,,,,24/25
284,Juan Gutierrez,es ESP,DF,Mirandés,24,2000,34.7,0,18,1,5.6,0.52,0.03,0.00,0.00,0,0,Matches,37,36,3121,5,5,0,12,0,0.00,0.14,0.14,0.00,0.14,0,53,14,2,46,47,32,,,0,,,,,,,,,,,,,,,24/25
285,Kento Hashimoto,jp JPN,MF,Eibar,30,1993,1.5,0,0,0,,0.00,0.00,,,0,0,Matches,7,1,139,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,0,0,0,2,2,,,0,,,,,,,,,,,,,,,24/25
286,Haissem Hassan,eg EGY,MF,Oviedo,22,2002,24.5,4,42,24,57.1,1.72,0.98,0.10,0.17,0,0,Matches,39,25,2203,3,7,4,4,0,0.16,0.12,0.29,0.16,0.29,0,18,33,9,113,8,22,,,0,,,,,,,,,,,,,,,24/25
287,Gerard Hernandez,es ESP,MF,Elche,19,2005,5.5,0,3,0,0.0,0.55,0.00,0.00,,0,0,Matches,12,7,493,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,3,0,5,2,2,,,0,,,,,,,,,,,,,,,24/25
288,Javier Hernández,es ESP,MF,Huesca,20,2004,15.2,1,29,8,27.6,1.91,0.53,0.03,0.13,0,0,Matches,26,16,1364,1,2,1,6,0,0.07,0.07,0.13,0.07,0.13,0,36,35,1,19,4,15,,,0,,,,,,,,,,,,,,,24/25
289,Jesús Hernández,es ESP,DF,Cartagena,20,2003,3.8,0,0,0,,0.00,0.00,,,0,0,Matches,5,4,345,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,4,1,0,0,6,4,,,0,,,,,,,,,,,,,,,24/25
290,Yeremay Hernández,es ESP,MF,Dep. La Coruña,21,2002,33.7,15,111,48,43.2,3.29,1.42,0.10,0.23,4,5,Matches,39,35,3035,5,20,11,2,0,0.44,0.15,0.59,0.33,0.47,0,21,76,3,54,12,28,,,0,,,,,,,,,,,,,,,24/25
